E(V)	i(A/cm²)	T(s)
2.89773E+00	-1.96645E-01	0.00000
2.89750E+00	-1.94227E-01	1.00000
2.89699E+00	-1.95420E-01	2.00000
2.89651E+00	-1.95011E-01	3.00000
2.89601E+00	-1.96815E-01	4.00000
2.89549E+00	-1.99004E-01	5.00000
2.89500E+00	-1.99942E-01	6.00000
2.89452E+00	-2.00782E-01	7.00000
2.89400E+00	-2.03524E-01	8.00000
2.89349E+00	-2.06113E-01	9.00000
2.89301E+00	-2.06975E-01	10.00000
2.89251E+00	-2.08898E-01	11.00000
2.89199E+00	-2.12020E-01	12.00000
2.89149E+00	-2.13935E-01	13.00000
2.89102E+00	-2.14573E-01	14.00000
2.89051E+00	-2.17099E-01	15.00000
2.88999E+00	-2.20033E-01	16.00000
2.88951E+00	-2.21010E-01	17.00000
2.88902E+00	-2.22192E-01	18.00000
2.88850E+00	-2.24788E-01	19.00000
2.88799E+00	-2.26785E-01	20.00000
2.88752E+00	-2.27450E-01	21.00000
2.88702E+00	-2.29430E-01	22.00000
2.88649E+00	-2.32107E-01	23.00000
2.88600E+00	-2.33383E-01	24.00000
2.88553E+00	-2.33809E-01	25.00000
2.88502E+00	-2.35940E-01	26.00000
2.88450E+00	-2.38049E-01	27.00000
2.88402E+00	-2.38751E-01	28.00000
2.88353E+00	-2.39778E-01	29.00000
2.88301E+00	-2.41887E-01	30.00000
2.88251E+00	-2.42953E-01	31.00000
2.88203E+00	-2.43309E-01	32.00000
2.88153E+00	-2.44992E-01	33.00000
2.88101E+00	-2.46936E-01	34.00000
2.88052E+00	-2.47584E-01	35.00000
2.88004E+00	-2.47872E-01	36.00000
2.87953E+00	-2.49528E-01	37.00000
2.87901E+00	-2.50888E-01	38.00000
2.87853E+00	-2.51341E-01	39.00000
2.87803E+00	-2.52690E-01	40.00000
2.87751E+00	-2.54459E-01	41.00000
2.87701E+00	-2.54708E-01	42.00000
2.87653E+00	-2.54792E-01	43.00000
2.87603E+00	-2.56103E-01	44.00000
2.87551E+00	-2.57339E-01	45.00000
2.87503E+00	-2.57750E-01	46.00000
2.87454E+00	-2.58161E-01	47.00000
2.87402E+00	-2.59578E-01	48.00000
2.87351E+00	-2.60262E-01	49.00000
2.87304E+00	-2.60490E-01	50.00000
2.87253E+00	-2.61839E-01	51.00000
2.87201E+00	-2.63110E-01	52.00000
2.87152E+00	-2.62879E-01	53.00000
2.87105E+00	-2.62930E-01	54.00000
2.87053E+00	-2.63909E-01	55.00000
2.87002E+00	-2.64637E-01	56.00000
2.86954E+00	-2.64880E-01	57.00000
2.86904E+00	-2.65548E-01	58.00000
2.86852E+00	-2.66481E-01	59.00000
2.86802E+00	-2.66330E-01	60.00000
2.86754E+00	-2.66527E-01	61.00000
2.86703E+00	-2.67437E-01	62.00000
2.86651E+00	-2.68130E-01	63.00000
2.86603E+00	-2.67865E-01	64.00000
2.86555E+00	-2.67988E-01	65.00000
2.86504E+00	-2.68569E-01	66.00000
2.86452E+00	-2.68770E-01	67.00000
2.86405E+00	-2.69030E-01	68.00000
2.86355E+00	-2.69899E-01	69.00000
2.86303E+00	-2.70552E-01	70.00000
2.86253E+00	-2.70104E-01	71.00000
2.86206E+00	-2.70172E-01	72.00000
2.86155E+00	-2.70796E-01	73.00000
2.86103E+00	-2.71027E-01	74.00000
2.86055E+00	-2.71180E-01	75.00000
2.86006E+00	-2.71308E-01	76.00000
2.85954E+00	-2.71778E-01	77.00000
2.85903E+00	-2.71798E-01	78.00000
2.85855E+00	-2.71961E-01	79.00000
2.85805E+00	-2.72677E-01	80.00000
2.85753E+00	-2.72970E-01	81.00000
2.85704E+00	-2.72479E-01	82.00000
2.85656E+00	-2.72413E-01	83.00000
2.85605E+00	-2.72747E-01	84.00000
2.85554E+00	-2.72836E-01	85.00000
2.85506E+00	-2.72977E-01	86.00000
2.85457E+00	-2.73185E-01	87.00000
2.85405E+00	-2.73302E-01	88.00000
2.85354E+00	-2.73107E-01	89.00000
2.85307E+00	-2.73080E-01	90.00000
2.85256E+00	-2.73362E-01	91.00000
2.85204E+00	-2.73447E-01	92.00000
2.85155E+00	-2.73051E-01	93.00000
2.85107E+00	-2.72948E-01	94.00000
