E(V)	i(A/cm²)	T(s)
3.10385E+00	-2.15551E-01	0.00000
3.10359E+00	-2.17616E-01	1.00000
3.10309E+00	-2.23686E-01	2.00000
3.10261E+00	-2.28687E-01	3.00000
3.10211E+00	-2.34693E-01	4.00000
3.10158E+00	-2.41154E-01	5.00000
3.10109E+00	-2.46481E-01	6.00000
3.10061E+00	-2.51510E-01	7.00000
3.10010E+00	-2.57546E-01	8.00000
3.09958E+00	-2.63417E-01	9.00000
3.09911E+00	-2.67917E-01	10.00000
3.09861E+00	-2.72946E-01	11.00000
3.09810E+00	-2.78690E-01	12.00000
3.09760E+00	-2.83617E-01	13.00000
3.09713E+00	-2.87869E-01	14.00000
3.09662E+00	-2.93072E-01	15.00000
3.09610E+00	-2.98419E-01	16.00000
3.09561E+00	-3.02594E-01	17.00000
3.09512E+00	-3.06834E-01	18.00000
3.09461E+00	-3.11897E-01	19.00000
3.09410E+00	-3.16559E-01	20.00000
3.09363E+00	-3.20067E-01	21.00000
3.09313E+00	-3.24360E-01	22.00000
3.09261E+00	-3.29219E-01	23.00000
3.09212E+00	-3.32942E-01	24.00000
3.09164E+00	-3.36284E-01	25.00000
3.09112E+00	-3.40782E-01	26.00000
3.09061E+00	-3.45212E-01	27.00000
3.09013E+00	-3.48388E-01	28.00000
3.08964E+00	-3.51864E-01	29.00000
3.08912E+00	-3.56156E-01	30.00000
3.08861E+00	-3.59884E-01	31.00000
3.08814E+00	-3.62597E-01	32.00000
3.08764E+00	-3.66281E-01	33.00000
3.08712E+00	-3.70395E-01	34.00000
3.08663E+00	-3.73288E-01	35.00000
3.08615E+00	-3.76024E-01	36.00000
3.08564E+00	-3.79845E-01	37.00000
3.08513E+00	-3.83420E-01	38.00000
3.08466E+00	-3.85763E-01	39.00000
3.08416E+00	-3.88850E-01	40.00000
3.08364E+00	-3.92576E-01	41.00000
3.08314E+00	-3.95404E-01	42.00000
3.08266E+00	-3.97599E-01	43.00000
3.08216E+00	-4.00812E-01	44.00000
3.08163E+00	-4.04404E-01	45.00000
3.08115E+00	-4.06713E-01	46.00000
3.08067E+00	-4.09065E-01	47.00000
3.08015E+00	-4.12411E-01	48.00000
3.07964E+00	-4.15244E-01	49.00000
3.07917E+00	-4.17028E-01	50.00000
3.07866E+00	-4.19757E-01	51.00000
3.07815E+00	-4.22961E-01	52.00000
3.07766E+00	-4.25060E-01	53.00000
3.07718E+00	-4.26789E-01	54.00000
3.07668E+00	-4.29603E-01	55.00000
3.07616E+00	-4.32503E-01	56.00000
3.07568E+00	-4.34153E-01	57.00000
3.07519E+00	-4.36245E-01	58.00000
3.07467E+00	-4.39205E-01	59.00000
3.07417E+00	-4.41456E-01	60.00000
3.07369E+00	-4.42834E-01	61.00000
3.07319E+00	-4.45319E-01	62.00000
3.07266E+00	-4.48208E-01	63.00000
3.07218E+00	-4.49891E-01	64.00000
3.07169E+00	-4.51543E-01	65.00000
3.07118E+00	-4.54214E-01	66.00000
3.07066E+00	-4.56728E-01	67.00000
3.07018E+00	-4.58051E-01	68.00000
3.06969E+00	-4.60010E-01	69.00000
3.06917E+00	-4.62580E-01	70.00000
3.06868E+00	-4.64259E-01	71.00000
3.06820E+00	-4.65435E-01	72.00000
3.06769E+00	-4.67694E-01	73.00000
3.06717E+00	-4.70128E-01	74.00000
3.06669E+00	-4.71260E-01	75.00000
3.06620E+00	-4.72685E-01	76.00000
3.06568E+00	-4.75074E-01	77.00000
3.06518E+00	-4.76981E-01	78.00000
3.06471E+00	-4.77943E-01	79.00000
3.06420E+00	-4.79759E-01	80.00000
3.06368E+00	-4.82092E-01	81.00000
3.06319E+00	-4.83393E-01	82.00000
3.06271E+00	-4.84422E-01	83.00000
3.06219E+00	-4.86603E-01	84.00000
3.06168E+00	-4.88676E-01	85.00000
3.06121E+00	-4.89452E-01	86.00000
3.06071E+00	-4.90717E-01	87.00000
3.06019E+00	-4.92797E-01	88.00000
3.05969E+00	-4.94286E-01	89.00000
3.05922E+00	-4.94930E-01	90.00000
3.05872E+00	-4.96578E-01	91.00000
3.05820E+00	-4.98678E-01	92.00000
3.05771E+00	-4.99602E-01	93.00000
3.05723E+00	-5.00525E-01	94.00000
3.05671E+00	-5.02439E-01	95.00000
3.05620E+00	-5.04125E-01	96.00000
3.05573E+00	-5.04727E-01	97.00000
3.05523E+00	-5.06092E-01	98.00000
3.05471E+00	-5.08005E-01	99.00000
3.05422E+00	-5.09010E-01	100.00000
3.05374E+00	-5.09551E-01	101.00000
3.05323E+00	-5.11111E-01	102.00000
3.05271E+00	-5.12943E-01	103.00000
3.05223E+00	-5.13706E-01	104.00000
3.05174E+00	-5.14615E-01	105.00000
3.05122E+00	-5.16216E-01	106.00000
3.05072E+00	-5.17376E-01	107.00000
3.05024E+00	-5.17763E-01	108.00000
3.04974E+00	-5.19047E-01	109.00000
3.04922E+00	-5.20726E-01	110.00000
3.04873E+00	-5.21499E-01	111.00000
3.04826E+00	-5.21929E-01	112.00000
3.04774E+00	-5.23409E-01	113.00000
3.04723E+00	-5.24878E-01	114.00000
3.04675E+00	-5.25368E-01	115.00000
3.04625E+00	-5.26251E-01	116.00000
3.04573E+00	-5.27684E-01	117.00000
3.04524E+00	-5.28477E-01	118.00000
3.04476E+00	-5.28741E-01	119.00000
3.04425E+00	-5.29989E-01	120.00000
3.04373E+00	-5.31443E-01	121.00000
3.04325E+00	-5.31928E-01	122.00000
3.04277E+00	-5.32400E-01	123.00000
3.04225E+00	-5.33673E-01	124.00000
3.04174E+00	-5.34649E-01	125.00000
3.04126E+00	-5.34975E-01	126.00000
3.04077E+00	-5.35877E-01	127.00000
3.04025E+00	-5.37061E-01	128.00000
3.03976E+00	-5.37537E-01	129.00000
3.03928E+00	-5.37696E-01	130.00000
3.03877E+00	-5.38760E-01	131.00000
3.03825E+00	-5.39886E-01	132.00000
3.03777E+00	-5.40261E-01	133.00000
3.03728E+00	-5.40824E-01	134.00000
3.03677E+00	-5.41959E-01	135.00000
3.03627E+00	-5.42558E-01	136.00000
3.03579E+00	-5.42758E-01	137.00000
3.03529E+00	-5.43688E-01	138.00000
3.03477E+00	-5.44845E-01	139.00000
3.03428E+00	-5.45264E-01	140.00000
3.03380E+00	-5.45403E-01	141.00000
3.03328E+00	-5.46329E-01	142.00000
3.03277E+00	-5.47100E-01	143.00000
3.03229E+00	-5.47357E-01	144.00000
3.03180E+00	-5.47949E-01	145.00000
3.03128E+00	-5.48939E-01	146.00000
3.03078E+00	-5.49253E-01	147.00000
