E(V)	i(A/cm²)	T(s)
3.20604E+00	-2.00290E-01	0.00000
3.20581E+00	-2.02103E-01	1.00000
3.20530E+00	-2.08225E-01	2.00000
3.20482E+00	-2.13487E-01	3.00000
3.20432E+00	-2.19661E-01	4.00000
3.20380E+00	-2.26270E-01	5.00000
3.20331E+00	-2.31814E-01	6.00000
3.20283E+00	-2.37230E-01	7.00000
3.20231E+00	-2.43647E-01	8.00000
3.20180E+00	-2.49931E-01	9.00000
3.20132E+00	-2.55050E-01	10.00000
3.20083E+00	-2.60636E-01	11.00000
3.20032E+00	-2.66913E-01	12.00000
3.19982E+00	-2.72527E-01	13.00000
3.19934E+00	-2.77508E-01	14.00000
3.19883E+00	-2.83440E-01	15.00000
3.19831E+00	-2.89686E-01	16.00000
3.19783E+00	-2.94717E-01	17.00000
3.19734E+00	-2.99807E-01	18.00000
3.19683E+00	-3.05827E-01	19.00000
3.19632E+00	-3.11349E-01	20.00000
3.19585E+00	-3.15807E-01	21.00000
3.19534E+00	-3.21122E-01	22.00000
3.19483E+00	-3.26911E-01	23.00000
3.19434E+00	-3.31758E-01	24.00000
3.19386E+00	-3.36182E-01	25.00000
3.19335E+00	-3.41611E-01	26.00000
3.19283E+00	-3.47183E-01	27.00000
3.19235E+00	-3.51529E-01	28.00000
3.19186E+00	-3.56195E-01	29.00000
3.19134E+00	-3.61656E-01	30.00000
3.19084E+00	-3.66516E-01	31.00000
3.19036E+00	-3.70522E-01	32.00000
3.18986E+00	-3.75423E-01	33.00000
3.18934E+00	-3.80684E-01	34.00000
3.18886E+00	-3.84963E-01	35.00000
3.18837E+00	-3.89123E-01	36.00000
3.18785E+00	-3.94257E-01	37.00000
3.18734E+00	-3.99269E-01	38.00000
3.18687E+00	-4.03046E-01	39.00000
3.18638E+00	-4.07346E-01	40.00000
3.18586E+00	-4.12344E-01	41.00000
3.18537E+00	-4.16608E-01	42.00000
3.18489E+00	-4.20308E-01	43.00000
3.18438E+00	-4.24997E-01	44.00000
3.18385E+00	-4.29898E-01	45.00000
3.18337E+00	-4.33596E-01	46.00000
3.18289E+00	-4.37398E-01	47.00000
3.18237E+00	-4.42107E-01	48.00000
3.18186E+00	-4.46431E-01	49.00000
3.18139E+00	-4.49742E-01	50.00000
3.18089E+00	-4.53856E-01	51.00000
3.18037E+00	-4.58503E-01	52.00000
3.17988E+00	-4.62141E-01	53.00000
3.17940E+00	-4.65515E-01	54.00000
3.17888E+00	-4.70001E-01	55.00000
3.17836E+00	-4.74395E-01	56.00000
3.17788E+00	-4.77606E-01	57.00000
3.17739E+00	-4.81270E-01	58.00000
3.17688E+00	-4.85651E-01	59.00000
3.17638E+00	-4.89482E-01	60.00000
3.17590E+00	-4.92465E-01	61.00000
3.17540E+00	-4.96269E-01	62.00000
