E(V)	i(A/cm²)	T(s)
2.91408E+00	-2.44135E-01	0.00000
2.91385E+00	-2.40527E-01	1.00000
2.91333E+00	-2.39794E-01	2.00000
2.91286E+00	-2.39313E-01	3.00000
2.91235E+00	-2.39605E-01	4.00000
2.91183E+00	-2.39542E-01	5.00000
2.91134E+00	-2.39568E-01	6.00000
2.91086E+00	-2.39555E-01	7.00000
2.91034E+00	-2.40978E-01	8.00000
2.90983E+00	-2.42550E-01	9.00000
2.90935E+00	-2.43074E-01	10.00000
2.90885E+00	-2.44419E-01	11.00000
2.90833E+00	-2.46778E-01	12.00000
2.90784E+00	-2.48184E-01	13.00000
2.90737E+00	-2.48653E-01	14.00000
2.90686E+00	-2.51083E-01	15.00000
2.90633E+00	-2.53703E-01	16.00000
2.90585E+00	-2.54588E-01	17.00000
2.90537E+00	-2.55507E-01	18.00000
2.90485E+00	-2.57752E-01	19.00000
2.90434E+00	-2.59339E-01	20.00000
2.90387E+00	-2.59868E-01	21.00000
2.90338E+00	-2.61687E-01	22.00000
2.90286E+00	-2.64215E-01	23.00000
2.90237E+00	-2.65485E-01	24.00000
2.90189E+00	-2.65985E-01	25.00000
2.90137E+00	-2.68074E-01	26.00000
2.90085E+00	-2.69977E-01	27.00000
2.90038E+00	-2.70611E-01	28.00000
2.89989E+00	-2.71688E-01	29.00000
2.89937E+00	-2.73875E-01	30.00000
2.89887E+00	-2.75115E-01	31.00000
2.89840E+00	-2.75529E-01	32.00000
2.89789E+00	-2.77348E-01	33.00000
2.89737E+00	-2.79485E-01	34.00000
2.89688E+00	-2.80225E-01	35.00000
2.89639E+00	-2.80516E-01	36.00000
2.89588E+00	-2.82160E-01	37.00000
2.89537E+00	-2.83428E-01	38.00000
2.89489E+00	-2.83850E-01	39.00000
2.89440E+00	-2.85008E-01	40.00000
2.89388E+00	-2.86795E-01	41.00000
2.89338E+00	-2.87083E-01	42.00000
2.89291E+00	-2.87180E-01	43.00000
2.89240E+00	-2.88727E-01	44.00000
2.89188E+00	-2.90220E-01	45.00000
