E(V)	i(A/cm²)	T(s)
2.91919E+00	-2.22481E-01	0.00000
2.91896E+00	-2.18668E-01	1.00000
2.91846E+00	-2.18335E-01	2.00000
2.91798E+00	-2.17927E-01	3.00000
2.91747E+00	-2.18703E-01	4.00000
2.91695E+00	-2.19112E-01	5.00000
2.91646E+00	-2.19252E-01	6.00000
2.91598E+00	-2.19567E-01	7.00000
2.91547E+00	-2.21575E-01	8.00000
2.91495E+00	-2.23565E-01	9.00000
2.91447E+00	-2.24229E-01	10.00000
2.91398E+00	-2.25821E-01	11.00000
2.91346E+00	-2.28557E-01	12.00000
2.91296E+00	-2.30173E-01	13.00000
2.91249E+00	-2.30711E-01	14.00000
2.91199E+00	-2.33089E-01	15.00000
2.91146E+00	-2.35932E-01	16.00000
2.91098E+00	-2.36960E-01	17.00000
2.91049E+00	-2.38038E-01	18.00000
2.90997E+00	-2.40506E-01	19.00000
2.90946E+00	-2.42453E-01	20.00000
2.90899E+00	-2.43102E-01	21.00000
2.90849E+00	-2.45060E-01	22.00000
2.90797E+00	-2.47679E-01	23.00000
2.90748E+00	-2.48868E-01	24.00000
2.90700E+00	-2.49405E-01	25.00000
2.90649E+00	-2.51638E-01	26.00000
2.90597E+00	-2.53828E-01	27.00000
2.90549E+00	-2.54558E-01	28.00000
2.90500E+00	-2.55652E-01	29.00000
2.90448E+00	-2.57711E-01	30.00000
2.90398E+00	-2.58846E-01	31.00000
2.90351E+00	-2.59224E-01	32.00000
2.90301E+00	-2.61076E-01	33.00000
2.90249E+00	-2.63264E-01	34.00000
2.90200E+00	-2.63994E-01	35.00000
2.90152E+00	-2.64429E-01	36.00000
2.90101E+00	-2.66092E-01	37.00000
2.90049E+00	-2.67358E-01	38.00000
2.90002E+00	-2.67780E-01	39.00000
2.89953E+00	-2.69011E-01	40.00000
2.89901E+00	-2.70904E-01	41.00000
2.89851E+00	-2.71446E-01	42.00000
2.89803E+00	-2.71627E-01	43.00000
2.89752E+00	-2.73083E-01	44.00000
2.89700E+00	-2.74727E-01	45.00000
2.89652E+00	-2.75275E-01	46.00000
2.89603E+00	-2.75821E-01	47.00000
2.89551E+00	-2.77083E-01	48.00000
2.89501E+00	-2.77524E-01	49.00000
2.89453E+00	-2.77671E-01	50.00000
2.89403E+00	-2.79022E-01	51.00000
2.89351E+00	-2.80507E-01	52.00000
2.89302E+00	-2.80607E-01	53.00000
2.89254E+00	-2.80640E-01	54.00000
2.89203E+00	-2.81778E-01	55.00000
2.89151E+00	-2.82780E-01	56.00000
2.89103E+00	-2.83114E-01	57.00000
2.89054E+00	-2.83775E-01	58.00000
2.89002E+00	-2.84868E-01	59.00000
2.88952E+00	-2.84793E-01	60.00000
2.88905E+00	-2.85019E-01	61.00000
2.88854E+00	-2.85921E-01	62.00000
2.88802E+00	-2.86787E-01	63.00000
2.88753E+00	-2.86917E-01	64.00000
2.88705E+00	-2.87059E-01	65.00000
2.88653E+00	-2.87855E-01	66.00000
2.88602E+00	-2.88051E-01	67.00000
2.88555E+00	-2.88313E-01	68.00000
2.88505E+00	-2.89169E-01	69.00000
2.88453E+00	-2.89937E-01	70.00000
2.88404E+00	-2.89535E-01	71.00000
2.88356E+00	-2.89657E-01	72.00000
2.88305E+00	-2.90171E-01	73.00000
2.88254E+00	-2.90402E-01	74.00000
2.88206E+00	-2.90632E-01	75.00000
2.88157E+00	-2.90812E-01	76.00000
2.88105E+00	-2.91194E-01	77.00000
2.88055E+00	-2.91124E-01	78.00000
2.88007E+00	-2.91228E-01	79.00000
2.87957E+00	-2.92092E-01	80.00000
2.87905E+00	-2.92590E-01	81.00000
2.87855E+00	-2.92145E-01	82.00000
2.87807E+00	-2.92163E-01	83.00000
2.87756E+00	-2.92599E-01	84.00000
2.87705E+00	-2.92750E-01	85.00000
2.87657E+00	-2.92946E-01	86.00000
2.87608E+00	-2.93325E-01	87.00000
2.87556E+00	-2.93517E-01	88.00000
2.87506E+00	-2.93261E-01	89.00000
2.87458E+00	-2.93240E-01	90.00000
2.87407E+00	-2.93697E-01	91.00000
2.87355E+00	-2.93843E-01	92.00000
2.87307E+00	-2.93624E-01	93.00000
2.87259E+00	-2.93600E-01	94.00000
2.87207E+00	-2.93760E-01	95.00000
2.87156E+00	-2.93805E-01	96.00000
2.87109E+00	-2.93873E-01	97.00000
2.87059E+00	-2.94314E-01	98.00000
2.87007E+00	-2.94484E-01	99.00000
2.86957E+00	-2.93936E-01	100.00000
2.86910E+00	-2.93809E-01	101.00000
2.86859E+00	-2.94040E-01	102.00000
2.86807E+00	-2.94075E-01	103.00000
2.86759E+00	-2.93881E-01	104.00000
2.86710E+00	-2.93828E-01	105.00000
2.86659E+00	-2.93746E-01	106.00000
2.86608E+00	-2.93621E-01	107.00000
2.86560E+00	-2.93551E-01	108.00000
2.86509E+00	-2.93878E-01	109.00000
2.86457E+00	-2.93964E-01	110.00000
2.86409E+00	-2.93246E-01	111.00000
2.86361E+00	-2.93035E-01	112.00000
2.86310E+00	-2.93045E-01	113.00000
2.86259E+00	-2.92978E-01	114.00000
2.86211E+00	-2.92959E-01	115.00000
2.86162E+00	-2.93047E-01	116.00000
2.86110E+00	-2.93070E-01	117.00000
2.86061E+00	-2.92567E-01	118.00000
2.86013E+00	-2.92408E-01	119.00000
2.85962E+00	-2.92518E-01	120.00000
2.85910E+00	-2.92501E-01	121.00000
2.85862E+00	-2.92057E-01	122.00000
2.85814E+00	-2.91903E-01	123.00000
2.85762E+00	-2.91852E-01	124.00000
2.85710E+00	-2.91784E-01	125.00000
2.85662E+00	-2.91745E-01	126.00000
2.85612E+00	-2.91857E-01	127.00000
2.85561E+00	-2.91881E-01	128.00000
2.85511E+00	-2.91207E-01	129.00000
2.85464E+00	-2.90990E-01	130.00000
2.85413E+00	-2.90912E-01	131.00000
2.85361E+00	-2.90814E-01	132.00000
2.85313E+00	-2.90456E-01	133.00000
2.85264E+00	-2.90429E-01	134.00000
2.85212E+00	-2.90300E-01	135.00000
2.85161E+00	-2.89868E-01	136.00000
2.85114E+00	-2.89682E-01	137.00000
2.85063E+00	-2.89610E-01	138.00000
2.85012E+00	-2.89524E-01	139.00000
2.84963E+00	-2.88600E-01	140.00000
2.84915E+00	-2.88373E-01	141.00000
2.84864E+00	-2.88304E-01	142.00000
2.84813E+00	-2.88205E-01	143.00000
2.84764E+00	-2.88015E-01	144.00000
2.84715E+00	-2.88041E-01	145.00000
2.84663E+00	-2.87986E-01	146.00000
2.84614E+00	-2.87130E-01	147.00000
2.84566E+00	-2.86827E-01	148.00000
2.84515E+00	-2.86715E-01	149.00000
2.84463E+00	-2.86576E-01	150.00000
2.84415E+00	-2.85603E-01	151.00000
2.84367E+00	-2.85408E-01	152.00000
2.84316E+00	-2.85062E-01	153.00000
2.84265E+00	-2.84881E-01	154.00000
2.84218E+00	-2.84706E-01	155.00000
2.84167E+00	-2.84791E-01	156.00000
2.84115E+00	-2.84760E-01	157.00000
2.84067E+00	-2.83942E-01	158.00000
2.84019E+00	-2.83661E-01	159.00000
2.83968E+00	-2.83471E-01	160.00000
2.83916E+00	-2.83314E-01	161.00000
2.83868E+00	-2.82950E-01	162.00000
2.83819E+00	-2.82997E-01	163.00000
2.83766E+00	-2.82891E-01	164.00000
2.83716E+00	-2.82396E-01	165.00000
2.83669E+00	-2.82195E-01	166.00000
2.83619E+00	-2.82074E-01	167.00000
2.83567E+00	-2.81967E-01	168.00000
2.83518E+00	-2.80930E-01	169.00000
2.83470E+00	-2.80696E-01	170.00000
2.83419E+00	-2.80430E-01	171.00000
2.83368E+00	-2.80264E-01	172.00000
2.83320E+00	-2.80025E-01	173.00000
2.83270E+00	-2.80145E-01	174.00000
2.83218E+00	-2.80105E-01	175.00000
2.83168E+00	-2.79230E-01	176.00000
2.83121E+00	-2.78871E-01	177.00000
2.83071E+00	-2.78708E-01	178.00000
2.83019E+00	-2.78534E-01	179.00000
2.82970E+00	-2.77730E-01	180.00000
2.82922E+00	-2.77633E-01	181.00000
2.82870E+00	-2.77332E-01	182.00000
2.82819E+00	-2.77043E-01	183.00000
2.82771E+00	-2.76847E-01	184.00000
2.82721E+00	-2.76769E-01	185.00000
2.82669E+00	-2.76678E-01	186.00000
2.82620E+00	-2.75610E-01	187.00000
2.82573E+00	-2.75302E-01	188.00000
2.82522E+00	-2.75082E-01	189.00000
2.82470E+00	-2.74906E-01	190.00000
2.82423E+00	-2.74329E-01	191.00000
2.82374E+00	-2.74320E-01	192.00000
2.82321E+00	-2.74132E-01	193.00000
2.82271E+00	-2.73551E-01	194.00000
2.82224E+00	-2.73274E-01	195.00000
2.82173E+00	-2.73207E-01	196.00000
2.82122E+00	-2.73093E-01	197.00000
2.82072E+00	-2.72097E-01	198.00000
2.82024E+00	-2.71864E-01	199.00000
2.81973E+00	-2.71638E-01	200.00000
2.81921E+00	-2.71485E-01	201.00000
2.81874E+00	-2.71223E-01	202.00000
2.81824E+00	-2.71222E-01	203.00000
2.81771E+00	-2.71220E-01	204.00000
2.81722E+00	-2.70254E-01	205.00000
2.81675E+00	-2.69929E-01	206.00000
2.81624E+00	-2.69715E-01	207.00000
2.81572E+00	-2.69536E-01	208.00000
2.81524E+00	-2.68599E-01	209.00000
2.81476E+00	-2.68398E-01	210.00000
2.81424E+00	-2.68098E-01	211.00000
2.81373E+00	-2.67791E-01	212.00000
2.81326E+00	-2.67589E-01	213.00000
2.81276E+00	-2.67451E-01	214.00000
2.81224E+00	-2.67338E-01	215.00000
2.81175E+00	-2.66334E-01	216.00000
2.81127E+00	-2.66122E-01	217.00000
2.81076E+00	-2.65828E-01	218.00000
2.81024E+00	-2.65659E-01	219.00000
2.80976E+00	-2.65226E-01	220.00000
2.80927E+00	-2.65266E-01	221.00000
2.80875E+00	-2.65162E-01	222.00000
2.80825E+00	-2.64560E-01	223.00000
2.80777E+00	-2.64258E-01	224.00000
2.80726E+00	-2.64016E-01	225.00000
2.80674E+00	-2.63835E-01	226.00000
2.80626E+00	-2.62588E-01	227.00000
2.80578E+00	-2.62241E-01	228.00000
2.80527E+00	-2.61883E-01	229.00000
2.80476E+00	-2.61648E-01	230.00000
2.80428E+00	-2.61409E-01	231.00000
2.80378E+00	-2.61548E-01	232.00000
2.80326E+00	-2.61515E-01	233.00000
2.80276E+00	-2.60740E-01	234.00000
2.80229E+00	-2.60371E-01	235.00000
2.80178E+00	-2.60149E-01	236.00000
2.80127E+00	-2.59952E-01	237.00000
2.80079E+00	-2.59017E-01	238.00000
2.80030E+00	-2.58893E-01	239.00000
2.79978E+00	-2.58558E-01	240.00000
2.79927E+00	-2.58202E-01	241.00000
2.79879E+00	-2.57971E-01	242.00000
2.79829E+00	-2.57860E-01	243.00000
2.79776E+00	-2.57746E-01	244.00000
2.79728E+00	-2.56715E-01	245.00000
2.79680E+00	-2.56395E-01	246.00000
2.79629E+00	-2.56191E-01	247.00000
2.79577E+00	-2.56017E-01	248.00000
2.79530E+00	-2.55580E-01	249.00000
2.79481E+00	-2.55606E-01	250.00000
2.79429E+00	-2.55482E-01	251.00000
2.79379E+00	-2.54821E-01	252.00000
2.79331E+00	-2.54498E-01	253.00000
2.79281E+00	-2.54199E-01	254.00000
2.79229E+00	-2.53992E-01	255.00000
2.79180E+00	-2.52922E-01	256.00000
2.79132E+00	-2.52782E-01	257.00000
2.79080E+00	-2.52400E-01	258.00000
2.79029E+00	-2.52142E-01	259.00000
2.78981E+00	-2.51915E-01	260.00000
2.78932E+00	-2.51995E-01	261.00000
2.78879E+00	-2.51946E-01	262.00000
2.78830E+00	-2.50998E-01	263.00000
2.78782E+00	-2.50688E-01	264.00000
2.78732E+00	-2.50353E-01	265.00000
2.78680E+00	-2.50138E-01	266.00000
2.78632E+00	-2.49316E-01	267.00000
2.78583E+00	-2.49190E-01	268.00000
2.78532E+00	-2.48981E-01	269.00000
2.78481E+00	-2.48518E-01	270.00000
2.78433E+00	-2.48294E-01	271.00000
2.78383E+00	-2.48060E-01	272.00000
2.78331E+00	-2.47908E-01	273.00000
2.78282E+00	-2.46765E-01	274.00000
2.78234E+00	-2.46564E-01	275.00000
2.78183E+00	-2.46212E-01	276.00000
2.78132E+00	-2.46028E-01	277.00000
2.78084E+00	-2.45551E-01	278.00000
2.78034E+00	-2.45525E-01	279.00000
2.77982E+00	-2.45465E-01	280.00000
2.77932E+00	-2.44762E-01	281.00000
2.77884E+00	-2.44475E-01	282.00000
2.77834E+00	-2.44269E-01	283.00000
2.77782E+00	-2.44104E-01	284.00000
2.77734E+00	-2.43068E-01	285.00000
2.77685E+00	-2.42883E-01	286.00000
2.77634E+00	-2.42494E-01	287.00000
2.77583E+00	-2.42112E-01	288.00000
2.77535E+00	-2.41785E-01	289.00000
2.77485E+00	-2.41858E-01	290.00000
2.77433E+00	-2.41774E-01	291.00000
2.77383E+00	-2.41649E-01	292.00000
2.77332E+00	-2.41030E-01	293.00000
