E(V)	i(A/cm²)	T(s)
3.24082E+00	-4.68490E-01	0.00000
3.24061E+00	-4.66316E-01	1.00000
3.24010E+00	-4.71776E-01	2.00000
3.23962E+00	-4.74666E-01	3.00000
3.23911E+00	-4.79922E-01	4.00000
3.23858E+00	-4.86650E-01	5.00000
3.23809E+00	-4.91700E-01	6.00000
3.23761E+00	-4.96577E-01	7.00000
3.23710E+00	-5.03729E-01	8.00000
3.23659E+00	-5.10842E-01	9.00000
3.23612E+00	-5.16019E-01	10.00000
3.23562E+00	-5.22840E-01	11.00000
3.23510E+00	-5.31283E-01	12.00000
3.23461E+00	-5.38212E-01	13.00000
3.23414E+00	-5.43889E-01	14.00000
3.23363E+00	-5.51443E-01	15.00000
3.23311E+00	-5.59855E-01	16.00000
3.23262E+00	-5.66479E-01	17.00000
3.23214E+00	-5.72805E-01	18.00000
3.23163E+00	-5.80694E-01	19.00000
3.23112E+00	-5.88518E-01	20.00000
3.23064E+00	-5.94574E-01	21.00000
3.23014E+00	-6.01917E-01	22.00000
3.22963E+00	-6.10234E-01	23.00000
3.22914E+00	-6.16523E-01	24.00000
3.22867E+00	-6.22252E-01	25.00000
3.22815E+00	-6.30033E-01	26.00000
3.22764E+00	-6.38252E-01	27.00000
3.22715E+00	-6.44374E-01	28.00000
3.22666E+00	-6.50625E-01	29.00000
3.22616E+00	-6.58318E-01	30.00000
3.22566E+00	-6.65092E-01	31.00000
3.22518E+00	-6.70424E-01	32.00000
3.22467E+00	-6.78014E-01	33.00000
3.22414E+00	-6.86409E-01	34.00000
3.22366E+00	-6.92243E-01	35.00000
3.22318E+00	-6.97437E-01	36.00000
3.22267E+00	-7.05037E-01	37.00000
3.22215E+00	-7.12796E-01	38.00000
3.22167E+00	-7.18125E-01	39.00000
3.22117E+00	-7.24464E-01	40.00000
3.22065E+00	-7.32051E-01	41.00000
3.22016E+00	-7.37944E-01	42.00000
3.21969E+00	-7.42635E-01	43.00000
3.21918E+00	-7.49737E-01	44.00000
3.21866E+00	-7.57456E-01	45.00000
3.21818E+00	-7.62715E-01	46.00000
3.21769E+00	-7.67981E-01	47.00000
3.21718E+00	-7.75126E-01	48.00000
3.21667E+00	-7.81707E-01	49.00000
3.21620E+00	-7.86097E-01	50.00000
3.21570E+00	-7.91974E-01	51.00000
3.21518E+00	-7.99436E-01	52.00000
3.21468E+00	-8.05196E-01	53.00000
3.21421E+00	-8.09508E-01	54.00000
3.21370E+00	-8.16077E-01	55.00000
3.21319E+00	-8.22955E-01	56.00000
3.21271E+00	-8.27149E-01	57.00000
3.21223E+00	-8.32216E-01	58.00000
3.21171E+00	-8.39419E-01	59.00000
3.21120E+00	-8.45692E-01	60.00000
3.21073E+00	-8.50015E-01	61.00000
