E(V)	i(A/cm²)	T(s)
3.14094E+00	-2.40562E-01	0.00000
3.14070E+00	-2.41761E-01	1.00000
3.14019E+00	-2.47430E-01	2.00000
3.13971E+00	-2.51962E-01	3.00000
3.13921E+00	-2.57706E-01	4.00000
3.13868E+00	-2.63984E-01	5.00000
3.13820E+00	-2.68905E-01	6.00000
3.13772E+00	-2.73550E-01	7.00000
3.13720E+00	-2.79492E-01	8.00000
3.13669E+00	-2.85435E-01	9.00000
3.13621E+00	-2.89934E-01	10.00000
3.13572E+00	-2.95058E-01	11.00000
3.13520E+00	-3.01150E-01	12.00000
3.13470E+00	-3.06370E-01	13.00000
3.13423E+00	-3.10622E-01	14.00000
3.13372E+00	-3.16093E-01	15.00000
3.13320E+00	-3.21934E-01	16.00000
3.13271E+00	-3.26281E-01	17.00000
3.13223E+00	-3.30710E-01	18.00000
3.13172E+00	-3.36240E-01	19.00000
3.13121E+00	-3.41280E-01	20.00000
3.13073E+00	-3.45093E-01	21.00000
3.13023E+00	-3.49918E-01	22.00000
3.12971E+00	-3.55427E-01	23.00000
3.12921E+00	-3.59761E-01	24.00000
3.12874E+00	-3.63476E-01	25.00000
3.12823E+00	-3.68366E-01	26.00000
3.12772E+00	-3.73339E-01	27.00000
3.12724E+00	-3.76844E-01	28.00000
3.12674E+00	-3.80830E-01	29.00000
3.12622E+00	-3.85815E-01	30.00000
3.12572E+00	-3.90110E-01	31.00000
3.12525E+00	-3.93339E-01	32.00000
3.12474E+00	-3.97657E-01	33.00000
3.12422E+00	-4.02481E-01	34.00000
3.12373E+00	-4.05777E-01	35.00000
3.12325E+00	-4.08798E-01	36.00000
3.12274E+00	-4.13145E-01	37.00000
3.12223E+00	-4.17331E-01	38.00000
3.12176E+00	-4.20098E-01	39.00000
3.12126E+00	-4.23677E-01	40.00000
3.12074E+00	-4.28243E-01	41.00000
3.12024E+00	-4.31743E-01	42.00000
3.11976E+00	-4.34407E-01	43.00000
3.11925E+00	-4.38389E-01	44.00000
3.11873E+00	-4.42558E-01	45.00000
3.11825E+00	-4.45198E-01	46.00000
3.11777E+00	-4.47964E-01	47.00000
3.11725E+00	-4.51858E-01	48.00000
3.11674E+00	-4.55351E-01	49.00000
3.11627E+00	-4.57492E-01	50.00000
3.11577E+00	-4.60626E-01	51.00000
3.11526E+00	-4.64615E-01	52.00000
3.11476E+00	-4.67387E-01	53.00000
3.11429E+00	-4.69587E-01	54.00000
3.11377E+00	-4.73114E-01	55.00000
3.11325E+00	-4.76790E-01	56.00000
3.11278E+00	-4.78943E-01	57.00000
3.11229E+00	-4.81515E-01	58.00000
3.11177E+00	-4.84973E-01	59.00000
3.11126E+00	-4.87720E-01	60.00000
3.11079E+00	-4.89579E-01	61.00000
3.11029E+00	-4.92652E-01	62.00000
3.10977E+00	-4.96255E-01	63.00000
3.10928E+00	-4.98412E-01	64.00000
3.10880E+00	-5.00345E-01	65.00000
3.10828E+00	-5.03474E-01	66.00000
3.10777E+00	-5.06368E-01	67.00000
3.10729E+00	-5.07993E-01	68.00000
3.10679E+00	-5.10429E-01	69.00000
3.10628E+00	-5.13683E-01	70.00000
3.10578E+00	-5.16089E-01	71.00000
3.10530E+00	-5.17731E-01	72.00000
3.10479E+00	-5.20468E-01	73.00000
3.10427E+00	-5.23394E-01	74.00000
3.10379E+00	-5.24949E-01	75.00000
3.10331E+00	-5.26750E-01	76.00000
3.10279E+00	-5.29697E-01	77.00000
3.10228E+00	-5.32226E-01	78.00000
3.10180E+00	-5.33567E-01	79.00000
3.10130E+00	-5.35944E-01	80.00000
3.10078E+00	-5.38854E-01	81.00000
3.10029E+00	-5.40499E-01	82.00000
3.09981E+00	-5.41727E-01	83.00000
3.09930E+00	-5.44111E-01	84.00000
3.09879E+00	-5.46654E-01	85.00000
3.09831E+00	-5.47853E-01	86.00000
3.09782E+00	-5.49499E-01	87.00000
3.09730E+00	-5.52205E-01	88.00000
3.09680E+00	-5.54101E-01	89.00000
3.09632E+00	-5.55013E-01	90.00000
3.09582E+00	-5.57252E-01	91.00000
3.09529E+00	-5.59920E-01	92.00000
3.09481E+00	-5.61205E-01	93.00000
3.09433E+00	-5.62345E-01	94.00000
3.09382E+00	-5.64603E-01	95.00000
3.09330E+00	-5.66714E-01	96.00000
3.09283E+00	-5.67497E-01	97.00000
3.09233E+00	-5.69022E-01	98.00000
3.09181E+00	-5.71444E-01	99.00000
3.09131E+00	-5.72947E-01	100.00000
3.09084E+00	-5.73708E-01	101.00000
3.09033E+00	-5.75804E-01	102.00000
3.08981E+00	-5.78041E-01	103.00000
3.08932E+00	-5.78806E-01	104.00000
3.08884E+00	-5.79858E-01	105.00000
3.08832E+00	-5.81863E-01	106.00000
3.08781E+00	-5.83313E-01	107.00000
3.08734E+00	-5.83797E-01	108.00000
3.08684E+00	-5.85460E-01	109.00000
3.08631E+00	-5.87773E-01	110.00000
3.08582E+00	-5.88792E-01	111.00000
3.08534E+00	-5.89396E-01	112.00000
3.08484E+00	-5.91115E-01	113.00000
3.08432E+00	-5.92786E-01	114.00000
3.08384E+00	-5.93343E-01	115.00000
3.08335E+00	-5.94361E-01	116.00000
3.08284E+00	-5.96240E-01	117.00000
3.08234E+00	-5.97445E-01	118.00000
3.08186E+00	-5.97846E-01	119.00000
3.08136E+00	-5.99278E-01	120.00000
3.08083E+00	-6.01070E-01	121.00000
3.08035E+00	-6.01807E-01	122.00000
3.07986E+00	-6.02345E-01	123.00000
3.07935E+00	-6.03874E-01	124.00000
3.07884E+00	-6.05261E-01	125.00000
3.07836E+00	-6.05723E-01	126.00000
3.07786E+00	-6.06944E-01	127.00000
3.07735E+00	-6.08426E-01	128.00000
3.07686E+00	-6.09009E-01	129.00000
3.07639E+00	-6.09203E-01	130.00000
3.07588E+00	-6.10569E-01	131.00000
3.07536E+00	-6.11984E-01	132.00000
3.07488E+00	-6.12455E-01	133.00000
3.07439E+00	-6.13104E-01	134.00000
3.07387E+00	-6.14551E-01	135.00000
3.07337E+00	-6.15386E-01	136.00000
3.07289E+00	-6.15665E-01	137.00000
3.07238E+00	-6.16956E-01	138.00000
3.07186E+00	-6.18533E-01	139.00000
3.07137E+00	-6.19014E-01	140.00000
3.07089E+00	-6.19175E-01	141.00000
3.07038E+00	-6.20223E-01	142.00000
3.06986E+00	-6.21075E-01	143.00000
3.06939E+00	-6.21359E-01	144.00000
3.06889E+00	-6.22077E-01	145.00000
3.06837E+00	-6.23217E-01	146.00000
3.06787E+00	-6.23649E-01	147.00000
3.06740E+00	-6.23793E-01	148.00000
3.06689E+00	-6.24967E-01	149.00000
3.06637E+00	-6.26151E-01	150.00000
3.06589E+00	-6.26546E-01	151.00000
3.06540E+00	-6.26725E-01	152.00000
3.06489E+00	-6.27600E-01	153.00000
3.06439E+00	-6.28099E-01	154.00000
3.06391E+00	-6.28265E-01	155.00000
3.06341E+00	-6.29094E-01	156.00000
3.06289E+00	-6.30075E-01	157.00000
3.06240E+00	-6.30243E-01	158.00000
3.06192E+00	-6.30298E-01	159.00000
3.06140E+00	-6.31199E-01	160.00000
3.06088E+00	-6.31936E-01	161.00000
3.06041E+00	-6.32182E-01	162.00000
3.05992E+00	-6.32559E-01	163.00000
3.05940E+00	-6.33312E-01	164.00000
3.05890E+00	-6.33423E-01	165.00000
3.05843E+00	-6.33518E-01	166.00000
3.05793E+00	-6.34362E-01	167.00000
3.05741E+00	-6.35076E-01	168.00000
3.05692E+00	-6.35055E-01	169.00000
3.05644E+00	-6.35166E-01	170.00000
3.05592E+00	-6.35755E-01	171.00000
3.05541E+00	-6.36064E-01	172.00000
3.05493E+00	-6.36184E-01	173.00000
3.05444E+00	-6.36762E-01	174.00000
3.05392E+00	-6.37423E-01	175.00000
3.05342E+00	-6.37260E-01	176.00000
3.05294E+00	-6.37383E-01	177.00000
3.05244E+00	-6.38028E-01	178.00000
3.05192E+00	-6.38523E-01	179.00000
3.05143E+00	-6.38584E-01	180.00000
3.05095E+00	-6.38746E-01	181.00000
3.05043E+00	-6.39235E-01	182.00000
3.04992E+00	-6.39270E-01	183.00000
3.04945E+00	-6.39445E-01	184.00000
3.04894E+00	-6.39950E-01	185.00000
3.04843E+00	-6.40349E-01	186.00000
3.04794E+00	-6.40086E-01	187.00000
3.04746E+00	-6.40132E-01	188.00000
3.04694E+00	-6.40487E-01	189.00000
3.04643E+00	-6.40621E-01	190.00000
3.04595E+00	-6.40784E-01	191.00000
3.04546E+00	-6.40955E-01	192.00000
3.04494E+00	-6.41118E-01	193.00000
3.04444E+00	-6.41005E-01	194.00000
3.04396E+00	-6.41021E-01	195.00000
3.04346E+00	-6.41384E-01	196.00000
3.04294E+00	-6.41511E-01	197.00000
3.04245E+00	-6.41296E-01	198.00000
3.04197E+00	-6.41266E-01	199.00000
3.04146E+00	-6.41392E-01	200.00000
3.04095E+00	-6.41424E-01	201.00000
3.04047E+00	-6.41477E-01	202.00000
3.03997E+00	-6.41777E-01	203.00000
3.03945E+00	-6.41895E-01	204.00000
3.03895E+00	-6.41583E-01	205.00000
3.03848E+00	-6.41518E-01	206.00000
3.03797E+00	-6.41595E-01	207.00000
3.03746E+00	-6.41599E-01	208.00000
3.03698E+00	-6.41471E-01	209.00000
3.03649E+00	-6.41430E-01	210.00000
3.03598E+00	-6.41373E-01	211.00000
3.03547E+00	-6.41212E-01	212.00000
3.03500E+00	-6.41139E-01	213.00000
3.03450E+00	-6.41322E-01	214.00000
3.03397E+00	-6.41359E-01	215.00000
3.03348E+00	-6.40943E-01	216.00000
3.03300E+00	-6.40817E-01	217.00000
3.03249E+00	-6.40818E-01	218.00000
3.03197E+00	-6.40776E-01	219.00000
3.03149E+00	-6.40715E-01	220.00000
3.03100E+00	-6.40722E-01	221.00000
3.03048E+00	-6.40705E-01	222.00000
3.02998E+00	-6.40398E-01	223.00000
3.02951E+00	-6.40289E-01	224.00000
3.02900E+00	-6.40315E-01	225.00000
3.02848E+00	-6.40287E-01	226.00000
3.02799E+00	-6.39656E-01	227.00000
3.02751E+00	-6.39455E-01	228.00000
3.02699E+00	-6.39226E-01	229.00000
3.02648E+00	-6.39083E-01	230.00000
3.02601E+00	-6.38907E-01	231.00000
3.02552E+00	-6.38969E-01	232.00000
3.02499E+00	-6.38935E-01	233.00000
3.02450E+00	-6.38368E-01	234.00000
3.02402E+00	-6.38181E-01	235.00000
3.02351E+00	-6.38081E-01	236.00000
3.02299E+00	-6.37986E-01	237.00000
3.02250E+00	-6.37467E-01	238.00000
3.02201E+00	-6.37310E-01	239.00000
3.02149E+00	-6.37166E-01	240.00000
3.02099E+00	-6.36791E-01	241.00000
3.02052E+00	-6.36473E-01	242.00000
3.02002E+00	-6.36351E-01	243.00000
3.01950E+00	-6.36223E-01	244.00000
3.01901E+00	-6.35380E-01	245.00000
3.01853E+00	-6.35107E-01	246.00000
3.01802E+00	-6.34918E-01	247.00000
3.01750E+00	-6.34764E-01	248.00000
3.01702E+00	-6.34215E-01	249.00000
3.01653E+00	-6.33908E-01	250.00000
3.01601E+00	-6.33806E-01	251.00000
3.01552E+00	-6.33174E-01	252.00000
3.01504E+00	-6.32698E-01	253.00000
3.01453E+00	-6.32552E-01	254.00000
3.01401E+00	-6.32369E-01	255.00000
3.01353E+00	-6.31524E-01	256.00000
