E(V)	i(A/cm²)	T(s)
3.26384E+00	-3.34064E-01	0.00000
3.26361E+00	-3.36013E-01	1.00000
3.26309E+00	-3.43816E-01	2.00000
3.26261E+00	-3.50251E-01	3.00000
3.26211E+00	-3.57559E-01	4.00000
3.26159E+00	-3.65654E-01	5.00000
3.26110E+00	-3.72730E-01	6.00000
3.26062E+00	-3.79497E-01	7.00000
3.26011E+00	-3.87450E-01	8.00000
3.25960E+00	-3.95257E-01	9.00000
3.25913E+00	-4.01877E-01	10.00000
3.25862E+00	-4.09347E-01	11.00000
3.25810E+00	-4.17607E-01	12.00000
3.25761E+00	-4.24901E-01	13.00000
3.25713E+00	-4.31557E-01	14.00000
3.25661E+00	-4.39423E-01	15.00000
3.25609E+00	-4.47584E-01	16.00000
3.25561E+00	-4.54191E-01	17.00000
3.25513E+00	-4.60910E-01	18.00000
3.25461E+00	-4.68914E-01	19.00000
3.25410E+00	-4.76514E-01	20.00000
3.25363E+00	-4.82771E-01	21.00000
3.25313E+00	-4.89797E-01	22.00000
3.25261E+00	-4.97689E-01	23.00000
3.25212E+00	-5.04638E-01	24.00000
3.25164E+00	-5.10830E-01	25.00000
3.25113E+00	-5.18308E-01	26.00000
3.25062E+00	-5.26042E-01	27.00000
3.25014E+00	-5.32250E-01	28.00000
3.24965E+00	-5.38677E-01	29.00000
3.24914E+00	-5.46136E-01	30.00000
3.24864E+00	-5.53102E-01	31.00000
3.24817E+00	-5.58837E-01	32.00000
3.24767E+00	-5.65728E-01	33.00000
3.24714E+00	-5.73462E-01	34.00000
3.24665E+00	-5.79911E-01	35.00000
3.24617E+00	-5.86029E-01	36.00000
3.24566E+00	-5.93181E-01	37.00000
3.24515E+00	-6.00265E-01	38.00000
3.24467E+00	-6.06270E-01	39.00000
3.24418E+00	-6.12652E-01	40.00000
3.24366E+00	-6.19928E-01	41.00000
3.24315E+00	-6.26459E-01	42.00000
3.24268E+00	-6.32026E-01	43.00000
3.24217E+00	-6.38889E-01	44.00000
3.24166E+00	-6.45981E-01	45.00000
3.24118E+00	-6.51527E-01	46.00000
3.24070E+00	-6.57339E-01	47.00000
3.24018E+00	-6.64376E-01	48.00000
3.23968E+00	-6.71150E-01	49.00000
3.23919E+00	-6.76869E-01	50.00000
3.23869E+00	-6.83525E-01	51.00000
3.23817E+00	-6.90722E-01	52.00000
3.23767E+00	-6.96680E-01	53.00000
3.23720E+00	-7.02119E-01	54.00000
3.23669E+00	-7.08757E-01	55.00000
3.23618E+00	-7.15709E-01	56.00000
3.23569E+00	-7.21246E-01	57.00000
3.23521E+00	-7.26934E-01	58.00000
3.23469E+00	-7.33642E-01	59.00000
3.23420E+00	-7.39789E-01	60.00000
3.23372E+00	-7.45089E-01	61.00000
3.23321E+00	-7.51712E-01	62.00000
