E(V)	i(A/cm²)	T(s)
3.24181E+00	-4.08530E-01	0.00000
3.24158E+00	-4.12680E-01	1.00000
3.24106E+00	-4.25579E-01	2.00000
3.24058E+00	-4.36788E-01	3.00000
3.24007E+00	-4.49041E-01	4.00000
3.23955E+00	-4.61517E-01	5.00000
3.23907E+00	-4.72200E-01	6.00000
3.23860E+00	-4.82635E-01	7.00000
3.23808E+00	-4.94768E-01	8.00000
3.23756E+00	-5.06671E-01	9.00000
3.23708E+00	-5.16898E-01	10.00000
3.23658E+00	-5.27686E-01	11.00000
3.23606E+00	-5.39364E-01	12.00000
3.23556E+00	-5.50149E-01	13.00000
3.23507E+00	-5.59770E-01	14.00000
3.23456E+00	-5.70637E-01	15.00000
3.23404E+00	-5.81678E-01	16.00000
3.23356E+00	-5.90780E-01	17.00000
3.23308E+00	-5.99990E-01	18.00000
3.23256E+00	-6.10771E-01	19.00000
3.23205E+00	-6.20996E-01	20.00000
3.23157E+00	-6.29579E-01	21.00000
3.23108E+00	-6.38866E-01	22.00000
3.23057E+00	-6.48844E-01	23.00000
3.23008E+00	-6.57620E-01	24.00000
3.22960E+00	-6.65776E-01	25.00000
3.22909E+00	-6.75405E-01	26.00000
3.22857E+00	-6.85392E-01	27.00000
3.22809E+00	-6.93665E-01	28.00000
3.22760E+00	-7.02100E-01	29.00000
3.22708E+00	-7.11800E-01	30.00000
3.22657E+00	-7.20728E-01	31.00000
3.22609E+00	-7.28313E-01	32.00000
3.22558E+00	-7.37149E-01	33.00000
3.22506E+00	-7.46478E-01	34.00000
3.22458E+00	-7.53917E-01	35.00000
3.22411E+00	-7.61001E-01	36.00000
3.22360E+00	-7.69970E-01	37.00000
3.22308E+00	-7.78837E-01	38.00000
3.22261E+00	-7.85981E-01	39.00000
3.22210E+00	-7.94071E-01	40.00000
3.22157E+00	-8.03196E-01	41.00000
3.22107E+00	-8.11098E-01	42.00000
3.22060E+00	-8.17986E-01	43.00000
3.22009E+00	-8.26055E-01	44.00000
3.21958E+00	-8.34606E-01	45.00000
3.21909E+00	-8.41655E-01	46.00000
3.21861E+00	-8.48833E-01	47.00000
3.21809E+00	-8.57529E-01	48.00000
3.21758E+00	-8.65451E-01	49.00000
3.21710E+00	-8.72017E-01	50.00000
3.21660E+00	-8.79924E-01	51.00000
3.21607E+00	-8.88494E-01	52.00000
3.21558E+00	-8.95553E-01	53.00000
3.21511E+00	-9.01697E-01	54.00000
3.21460E+00	-9.09443E-01	55.00000
3.21408E+00	-9.17614E-01	56.00000
3.21360E+00	-9.24033E-01	57.00000
3.21311E+00	-9.30666E-01	58.00000
3.21260E+00	-9.38360E-01	59.00000
3.21210E+00	-9.45764E-01	60.00000
3.21162E+00	-9.52178E-01	61.00000
3.21111E+00	-9.59680E-01	62.00000
3.21059E+00	-9.67818E-01	63.00000
3.21010E+00	-9.74139E-01	64.00000
3.20963E+00	-9.80082E-01	65.00000
3.20912E+00	-9.87883E-01	66.00000
3.20860E+00	-9.95356E-01	67.00000
3.20813E+00	-1.00095E+00	68.00000
3.20763E+00	-1.00786E+00	69.00000
3.20710E+00	-1.01596E+00	70.00000
3.20660E+00	-1.02250E+00	71.00000
3.20613E+00	-1.02831E+00	72.00000
3.20562E+00	-1.03574E+00	73.00000
3.20510E+00	-1.04310E+00	74.00000
3.20462E+00	-1.04907E+00	75.00000
3.20413E+00	-1.05543E+00	76.00000
3.20361E+00	-1.06289E+00	77.00000
3.20310E+00	-1.06999E+00	78.00000
3.20263E+00	-1.07571E+00	79.00000
3.20212E+00	-1.08271E+00	80.00000
3.20160E+00	-1.09049E+00	81.00000
3.20111E+00	-1.09670E+00	82.00000
3.20063E+00	-1.10237E+00	83.00000
3.20012E+00	-1.10952E+00	84.00000
3.19960E+00	-1.11678E+00	85.00000
3.19912E+00	-1.12248E+00	86.00000
3.19863E+00	-1.12881E+00	87.00000
3.19812E+00	-1.13599E+00	88.00000
3.19761E+00	-1.14250E+00	89.00000
3.19713E+00	-1.14826E+00	90.00000
3.19662E+00	-1.15523E+00	91.00000
3.19611E+00	-1.16243E+00	92.00000
3.19563E+00	-1.16791E+00	93.00000
3.19515E+00	-1.17370E+00	94.00000
3.19462E+00	-1.18111E+00	95.00000
3.19411E+00	-1.18803E+00	96.00000
3.19363E+00	-1.19356E+00	97.00000
3.19314E+00	-1.19982E+00	98.00000
3.19263E+00	-1.20697E+00	99.00000
3.19212E+00	-1.21333E+00	100.00000
3.19164E+00	-1.21877E+00	101.00000
3.19114E+00	-1.22551E+00	102.00000
3.19062E+00	-1.23249E+00	103.00000
3.19014E+00	-1.23819E+00	104.00000
3.18965E+00	-1.24416E+00	105.00000
3.18913E+00	-1.25127E+00	106.00000
3.18862E+00	-1.25806E+00	107.00000
3.18815E+00	-1.26341E+00	108.00000
3.18764E+00	-1.26998E+00	109.00000
3.18712E+00	-1.27731E+00	110.00000
3.18663E+00	-1.28289E+00	111.00000
3.18616E+00	-1.28820E+00	112.00000
3.18564E+00	-1.29522E+00	113.00000
3.18513E+00	-1.30196E+00	114.00000
3.18466E+00	-1.30714E+00	115.00000
3.18416E+00	-1.31343E+00	116.00000
3.18364E+00	-1.32078E+00	117.00000
3.18314E+00	-1.32710E+00	118.00000
3.18266E+00	-1.33267E+00	119.00000
3.18216E+00	-1.33946E+00	120.00000
3.18164E+00	-1.34668E+00	121.00000
3.18116E+00	-1.35233E+00	122.00000
3.18067E+00	-1.35810E+00	123.00000
3.18016E+00	-1.36538E+00	124.00000
3.17965E+00	-1.37213E+00	125.00000
3.17917E+00	-1.37740E+00	126.00000
