E(V)	i(A/cm²)	T(s)
3.27384E+00	-2.22903E-01	0.00000
3.27360E+00	-2.25829E-01	1.00000
3.27309E+00	-2.33796E-01	2.00000
3.27261E+00	-2.40831E-01	3.00000
3.27211E+00	-2.48658E-01	4.00000
3.27159E+00	-2.56935E-01	5.00000
3.27110E+00	-2.64218E-01	6.00000
3.27062E+00	-2.71324E-01	7.00000
3.27010E+00	-2.79440E-01	8.00000
3.26959E+00	-2.87329E-01	9.00000
3.26911E+00	-2.94027E-01	10.00000
3.26862E+00	-3.01314E-01	11.00000
3.26810E+00	-3.09346E-01	12.00000
3.26761E+00	-3.16599E-01	13.00000
3.26713E+00	-3.23192E-01	14.00000
3.26661E+00	-3.30840E-01	15.00000
3.26610E+00	-3.38676E-01	16.00000
3.26562E+00	-3.45237E-01	17.00000
3.26513E+00	-3.51876E-01	18.00000
3.26461E+00	-3.59432E-01	19.00000
3.26410E+00	-3.66642E-01	20.00000
3.26363E+00	-3.72898E-01	21.00000
3.26313E+00	-3.79919E-01	22.00000
3.26261E+00	-3.87291E-01	23.00000
3.26212E+00	-3.93787E-01	24.00000
3.26164E+00	-3.99960E-01	25.00000
3.26113E+00	-4.07057E-01	26.00000
3.26061E+00	-4.14321E-01	27.00000
3.26013E+00	-4.20320E-01	28.00000
3.25965E+00	-4.26539E-01	29.00000
3.25912E+00	-4.33671E-01	30.00000
3.25861E+00	-4.40262E-01	31.00000
3.25814E+00	-4.45944E-01	32.00000
3.25764E+00	-4.52477E-01	33.00000
3.25712E+00	-4.59425E-01	34.00000
3.25663E+00	-4.65326E-01	35.00000
3.25615E+00	-4.71082E-01	36.00000
3.25563E+00	-4.77792E-01	37.00000
3.25512E+00	-4.84309E-01	38.00000
3.25465E+00	-4.89697E-01	39.00000
3.25415E+00	-4.95709E-01	40.00000
3.25363E+00	-5.02429E-01	41.00000
3.25314E+00	-5.08383E-01	42.00000
3.25267E+00	-5.13675E-01	43.00000
3.25215E+00	-5.19983E-01	44.00000
3.25163E+00	-5.26613E-01	45.00000
3.25114E+00	-5.32167E-01	46.00000
3.25066E+00	-5.37767E-01	47.00000
3.25014E+00	-5.44093E-01	48.00000
3.24964E+00	-5.50087E-01	49.00000
3.24917E+00	-5.55111E-01	50.00000
3.24867E+00	-5.61045E-01	51.00000
3.24815E+00	-5.67586E-01	52.00000
3.24766E+00	-5.73108E-01	53.00000
3.24717E+00	-5.78265E-01	54.00000
3.24666E+00	-5.84373E-01	55.00000
3.24614E+00	-5.90556E-01	56.00000
3.24566E+00	-5.95673E-01	57.00000
3.24517E+00	-6.01095E-01	58.00000
3.24465E+00	-6.07263E-01	59.00000
3.24415E+00	-6.12909E-01	60.00000
3.24368E+00	-6.17703E-01	61.00000
3.24318E+00	-6.23452E-01	62.00000
3.24265E+00	-6.29669E-01	63.00000
3.24216E+00	-6.34771E-01	64.00000
3.24168E+00	-6.39792E-01	65.00000
3.24116E+00	-6.45786E-01	66.00000
3.24066E+00	-6.51504E-01	67.00000
3.24018E+00	-6.56208E-01	68.00000
3.23968E+00	-6.61591E-01	69.00000
3.23916E+00	-6.67570E-01	70.00000
3.23866E+00	-6.72753E-01	71.00000
3.23819E+00	-6.77285E-01	72.00000
3.23769E+00	-6.82867E-01	73.00000
3.23717E+00	-6.88789E-01	74.00000
3.23669E+00	-6.93585E-01	75.00000
3.23620E+00	-6.98568E-01	76.00000
3.23568E+00	-7.04402E-01	77.00000
3.23518E+00	-7.09831E-01	78.00000
3.23470E+00	-7.14393E-01	79.00000
3.23420E+00	-7.19866E-01	80.00000
3.23367E+00	-7.25767E-01	81.00000
3.23319E+00	-7.30516E-01	82.00000
3.23272E+00	-7.34956E-01	83.00000
3.23221E+00	-7.40547E-01	84.00000
3.23170E+00	-7.46291E-01	85.00000
3.23121E+00	-7.50879E-01	86.00000
3.23072E+00	-7.55793E-01	87.00000
3.23020E+00	-7.61508E-01	88.00000
3.22971E+00	-7.66617E-01	89.00000
3.22923E+00	-7.71013E-01	90.00000
3.22873E+00	-7.76418E-01	91.00000
3.22821E+00	-7.82124E-01	92.00000
3.22772E+00	-7.86795E-01	93.00000
3.22723E+00	-7.91469E-01	94.00000
3.22672E+00	-7.97044E-01	95.00000
3.22621E+00	-8.02422E-01	96.00000
3.22573E+00	-8.06737E-01	97.00000
3.22524E+00	-8.11753E-01	98.00000
3.22472E+00	-8.17533E-01	99.00000
3.22422E+00	-8.22459E-01	100.00000
3.22375E+00	-8.26752E-01	101.00000
3.22324E+00	-8.32124E-01	102.00000
3.22271E+00	-8.37802E-01	103.00000
3.22223E+00	-8.42323E-01	104.00000
3.22174E+00	-8.47003E-01	105.00000
3.22123E+00	-8.52484E-01	106.00000
3.22073E+00	-8.57572E-01	107.00000
3.22025E+00	-8.61858E-01	108.00000
3.21975E+00	-8.67034E-01	109.00000
3.21922E+00	-8.72668E-01	110.00000
3.21874E+00	-8.77203E-01	111.00000
3.21826E+00	-8.81596E-01	112.00000
3.21774E+00	-8.87132E-01	113.00000
3.21723E+00	-8.92614E-01	114.00000
3.21675E+00	-8.96904E-01	115.00000
3.21625E+00	-9.01664E-01	116.00000
3.21574E+00	-9.07199E-01	117.00000
3.21524E+00	-9.12037E-01	118.00000
3.21476E+00	-9.16235E-01	119.00000
3.21426E+00	-9.21462E-01	120.00000
3.21374E+00	-9.26968E-01	121.00000
3.21326E+00	-9.31337E-01	122.00000
3.21277E+00	-9.35815E-01	123.00000
3.21226E+00	-9.41285E-01	124.00000
3.21174E+00	-9.46461E-01	125.00000
3.21127E+00	-9.50663E-01	126.00000
3.21077E+00	-9.55611E-01	127.00000
3.21025E+00	-9.61121E-01	128.00000
3.20976E+00	-9.65844E-01	129.00000
3.20928E+00	-9.70133E-01	130.00000
3.20877E+00	-9.75478E-01	131.00000
3.20825E+00	-9.81068E-01	132.00000
3.20777E+00	-9.85395E-01	133.00000
3.20728E+00	-9.89983E-01	134.00000
3.20676E+00	-9.95441E-01	135.00000
3.20625E+00	-1.00044E+00	136.00000
3.20578E+00	-1.00460E+00	137.00000
3.20528E+00	-1.00969E+00	138.00000
3.20476E+00	-1.01524E+00	139.00000
3.20428E+00	-1.01971E+00	140.00000
3.20379E+00	-1.02407E+00	141.00000
3.20328E+00	-1.02943E+00	142.00000
3.20277E+00	-1.03475E+00	143.00000
3.20229E+00	-1.03898E+00	144.00000
3.20180E+00	-1.04376E+00	145.00000
3.20128E+00	-1.04928E+00	146.00000
3.20078E+00	-1.05408E+00	147.00000
3.20031E+00	-1.05828E+00	148.00000
3.19980E+00	-1.06353E+00	149.00000
3.19929E+00	-1.06904E+00	150.00000
3.19880E+00	-1.07353E+00	151.00000
3.19831E+00	-1.07819E+00	152.00000
3.19779E+00	-1.08371E+00	153.00000
3.19728E+00	-1.08896E+00	154.00000
3.19681E+00	-1.09309E+00	155.00000
3.19631E+00	-1.09792E+00	156.00000
3.19579E+00	-1.10356E+00	157.00000
3.19529E+00	-1.10833E+00	158.00000
3.19482E+00	-1.11269E+00	159.00000
3.19430E+00	-1.11806E+00	160.00000
3.19379E+00	-1.12345E+00	161.00000
3.19331E+00	-1.12780E+00	162.00000
3.19282E+00	-1.13258E+00	163.00000
3.19230E+00	-1.13819E+00	164.00000
3.19180E+00	-1.14323E+00	165.00000
3.19133E+00	-1.14742E+00	166.00000
3.19083E+00	-1.15255E+00	167.00000
3.19030E+00	-1.15824E+00	168.00000
3.18981E+00	-1.16291E+00	169.00000
3.18934E+00	-1.16740E+00	170.00000
3.18882E+00	-1.17293E+00	171.00000
3.18831E+00	-1.17836E+00	172.00000
3.18782E+00	-1.18280E+00	173.00000
3.18732E+00	-1.18787E+00	174.00000
3.18681E+00	-1.19346E+00	175.00000
3.18632E+00	-1.19827E+00	176.00000
3.18585E+00	-1.20254E+00	177.00000
3.18534E+00	-1.20794E+00	178.00000
3.18482E+00	-1.21367E+00	179.00000
3.18434E+00	-1.21827E+00	180.00000
3.18385E+00	-1.22300E+00	181.00000
3.18332E+00	-1.22868E+00	182.00000
3.18281E+00	-1.23405E+00	183.00000
3.18234E+00	-1.23843E+00	184.00000
3.18184E+00	-1.24358E+00	185.00000
3.18132E+00	-1.24928E+00	186.00000
3.18084E+00	-1.25405E+00	187.00000
3.18037E+00	-1.25851E+00	188.00000
3.17986E+00	-1.26408E+00	189.00000
3.17934E+00	-1.26974E+00	190.00000
3.17885E+00	-1.27433E+00	191.00000
3.17836E+00	-1.27930E+00	192.00000
3.17784E+00	-1.28512E+00	193.00000
3.17734E+00	-1.29031E+00	194.00000
3.17687E+00	-1.29466E+00	195.00000
3.17636E+00	-1.30010E+00	196.00000
3.17583E+00	-1.30601E+00	197.00000
3.17535E+00	-1.31079E+00	198.00000
3.17487E+00	-1.31536E+00	199.00000
3.17436E+00	-1.32090E+00	200.00000
3.17385E+00	-1.32640E+00	201.00000
3.17338E+00	-1.33090E+00	202.00000
3.17288E+00	-1.33613E+00	203.00000
3.17236E+00	-1.34199E+00	204.00000
3.17187E+00	-1.34695E+00	205.00000
3.17139E+00	-1.35141E+00	206.00000
3.17088E+00	-1.35704E+00	207.00000
3.17036E+00	-1.36294E+00	208.00000
3.16988E+00	-1.36773E+00	209.00000
3.16939E+00	-1.37266E+00	210.00000
3.16887E+00	-1.37837E+00	211.00000
3.16836E+00	-1.38378E+00	212.00000
3.16789E+00	-1.38835E+00	213.00000
3.16739E+00	-1.39373E+00	214.00000
3.16688E+00	-1.39971E+00	215.00000
3.16639E+00	-1.40471E+00	216.00000
3.16591E+00	-1.40939E+00	217.00000
3.16540E+00	-1.41522E+00	218.00000
3.16488E+00	-1.42111E+00	219.00000
3.16441E+00	-1.42588E+00	220.00000
3.16391E+00	-1.43109E+00	221.00000
3.16339E+00	-1.43703E+00	222.00000
3.16289E+00	-1.44237E+00	223.00000
3.16241E+00	-1.44698E+00	224.00000
3.16191E+00	-1.45260E+00	225.00000
3.16139E+00	-1.45864E+00	226.00000
3.16090E+00	-1.46353E+00	227.00000
3.16042E+00	-1.46842E+00	228.00000
3.15990E+00	-1.47438E+00	229.00000
3.15939E+00	-1.48015E+00	230.00000
3.15892E+00	-1.48489E+00	231.00000
3.15841E+00	-1.49036E+00	232.00000
3.15789E+00	-1.49645E+00	233.00000
3.15741E+00	-1.50165E+00	234.00000
3.15693E+00	-1.50630E+00	235.00000
3.15642E+00	-1.51207E+00	236.00000
3.15590E+00	-1.51815E+00	237.00000
3.15542E+00	-1.52305E+00	238.00000
3.15494E+00	-1.52806E+00	239.00000
3.15443E+00	-1.53404E+00	240.00000
3.15392E+00	-1.53974E+00	241.00000
3.15345E+00	-1.54456E+00	242.00000
3.15294E+00	-1.55020E+00	243.00000
3.15242E+00	-1.55628E+00	244.00000
3.15193E+00	-1.56147E+00	245.00000
3.15145E+00	-1.56634E+00	246.00000
3.15094E+00	-1.57219E+00	247.00000
3.15043E+00	-1.57824E+00	248.00000
3.14995E+00	-1.58325E+00	249.00000
3.14946E+00	-1.58868E+00	250.00000
3.14894E+00	-1.59489E+00	251.00000
3.14844E+00	-1.60054E+00	252.00000
3.14797E+00	-1.60537E+00	253.00000
3.14746E+00	-1.61120E+00	254.00000
3.14694E+00	-1.61747E+00	255.00000
3.14646E+00	-1.62252E+00	256.00000
3.14598E+00	-1.62767E+00	257.00000
3.14546E+00	-1.63389E+00	258.00000
3.14494E+00	-1.63992E+00	259.00000
3.14447E+00	-1.64489E+00	260.00000
3.14397E+00	-1.65056E+00	261.00000
3.14345E+00	-1.65688E+00	262.00000
3.14296E+00	-1.66225E+00	263.00000
3.14248E+00	-1.66715E+00	264.00000
3.14198E+00	-1.67316E+00	265.00000
3.14146E+00	-1.67941E+00	266.00000
3.14097E+00	-1.68457E+00	267.00000
3.14048E+00	-1.69000E+00	268.00000
3.13996E+00	-1.69635E+00	269.00000
3.13946E+00	-1.70222E+00	270.00000
3.13899E+00	-1.70713E+00	271.00000
3.13848E+00	-1.71292E+00	272.00000
3.13796E+00	-1.71919E+00	273.00000
3.13748E+00	-1.72446E+00	274.00000
3.13700E+00	-1.72959E+00	275.00000
3.13648E+00	-1.73583E+00	276.00000
3.13597E+00	-1.74205E+00	277.00000
3.13549E+00	-1.74715E+00	278.00000
3.13500E+00	-1.75281E+00	279.00000
3.13448E+00	-1.75917E+00	280.00000
3.13398E+00	-1.76485E+00	281.00000
3.13351E+00	-1.76996E+00	282.00000
3.13300E+00	-1.77611E+00	283.00000
3.13248E+00	-1.78254E+00	284.00000
3.13199E+00	-1.78783E+00	285.00000
3.13151E+00	-1.79320E+00	286.00000
3.13100E+00	-1.79955E+00	287.00000
3.13049E+00	-1.80564E+00	288.00000
3.13001E+00	-1.81078E+00	289.00000
3.12951E+00	-1.81674E+00	290.00000
3.12899E+00	-1.82320E+00	291.00000
3.12849E+00	-1.82860E+00	292.00000
3.12799E+00	-1.83446E+00	293.00000
