E(V)	i(A/cm²)	T(s)
3.02338E+00	-1.61963E-01	0.00000
3.02314E+00	-1.63305E-01	1.00000
3.02263E+00	-1.67523E-01	2.00000
3.02216E+00	-1.71062E-01	3.00000
3.02165E+00	-1.75510E-01	4.00000
3.02113E+00	-1.80210E-01	5.00000
3.02064E+00	-1.83855E-01	6.00000
3.02017E+00	-1.87315E-01	7.00000
3.01965E+00	-1.91742E-01	8.00000
3.01914E+00	-1.96103E-01	9.00000
3.01866E+00	-1.99370E-01	10.00000
3.01817E+00	-2.03177E-01	11.00000
3.01765E+00	-2.07592E-01	12.00000
3.01715E+00	-2.11182E-01	13.00000
3.01667E+00	-2.14192E-01	14.00000
3.01617E+00	-2.18136E-01	15.00000
3.01566E+00	-2.22229E-01	16.00000
3.01517E+00	-2.25228E-01	17.00000
3.01468E+00	-2.28365E-01	18.00000
3.01416E+00	-2.32260E-01	19.00000
3.01366E+00	-2.35797E-01	20.00000
3.01318E+00	-2.38474E-01	21.00000
3.01268E+00	-2.41797E-01	22.00000
3.01216E+00	-2.45620E-01	23.00000
3.01166E+00	-2.48521E-01	24.00000
3.01119E+00	-2.50987E-01	25.00000
3.01067E+00	-2.54377E-01	26.00000
3.01016E+00	-2.57698E-01	27.00000
3.00968E+00	-2.59953E-01	28.00000
3.00920E+00	-2.62586E-01	29.00000
3.00868E+00	-2.65921E-01	30.00000
3.00818E+00	-2.68803E-01	31.00000
3.00770E+00	-2.70912E-01	32.00000
3.00719E+00	-2.73796E-01	33.00000
3.00667E+00	-2.76979E-01	34.00000
3.00619E+00	-2.79123E-01	35.00000
3.00571E+00	-2.81176E-01	36.00000
3.00520E+00	-2.84139E-01	37.00000
3.00469E+00	-2.86908E-01	38.00000
3.00421E+00	-2.88620E-01	39.00000
3.00371E+00	-2.91036E-01	40.00000
3.00319E+00	-2.94022E-01	41.00000
3.00269E+00	-2.96153E-01	42.00000
3.00222E+00	-2.97767E-01	43.00000
3.00171E+00	-3.00271E-01	44.00000
3.00119E+00	-3.02984E-01	45.00000
3.00071E+00	-3.04615E-01	46.00000
3.00023E+00	-3.06374E-01	47.00000
2.99971E+00	-3.08945E-01	48.00000
2.99920E+00	-3.11062E-01	49.00000
2.99873E+00	-3.12311E-01	50.00000
2.99823E+00	-3.14406E-01	51.00000
2.99771E+00	-3.16932E-01	52.00000
2.99723E+00	-3.18509E-01	53.00000
2.99675E+00	-3.19805E-01	54.00000
2.99624E+00	-3.22067E-01	55.00000
2.99572E+00	-3.24351E-01	56.00000
2.99524E+00	-3.25572E-01	57.00000
2.99475E+00	-3.27162E-01	58.00000
2.99423E+00	-3.29488E-01	59.00000
2.99373E+00	-3.31230E-01	60.00000
2.99325E+00	-3.32269E-01	61.00000
2.99275E+00	-3.34290E-01	62.00000
2.99223E+00	-3.36490E-01	63.00000
2.99174E+00	-3.37574E-01	64.00000
2.99126E+00	-3.38668E-01	65.00000
2.99075E+00	-3.40631E-01	66.00000
2.99024E+00	-3.42488E-01	67.00000
2.98976E+00	-3.43344E-01	68.00000
2.98926E+00	-3.44800E-01	69.00000
2.98874E+00	-3.46875E-01	70.00000
2.98824E+00	-3.48177E-01	71.00000
2.98777E+00	-3.49012E-01	72.00000
2.98726E+00	-3.50649E-01	73.00000
2.98675E+00	-3.52389E-01	74.00000
2.98627E+00	-3.53137E-01	75.00000
2.98578E+00	-3.54154E-01	76.00000
2.98526E+00	-3.55994E-01	77.00000
2.98475E+00	-3.57472E-01	78.00000
2.98427E+00	-3.58152E-01	79.00000
2.98377E+00	-3.59562E-01	80.00000
2.98325E+00	-3.61379E-01	81.00000
2.98276E+00	-3.62304E-01	82.00000
2.98228E+00	-3.62889E-01	83.00000
2.98177E+00	-3.64366E-01	84.00000
2.98125E+00	-3.65869E-01	85.00000
2.98077E+00	-3.66401E-01	86.00000
2.98028E+00	-3.67454E-01	87.00000
2.97977E+00	-3.69012E-01	88.00000
2.97927E+00	-3.69963E-01	89.00000
2.97880E+00	-3.70292E-01	90.00000
2.97829E+00	-3.71541E-01	91.00000
2.97777E+00	-3.73047E-01	92.00000
2.97728E+00	-3.73641E-01	93.00000
2.97680E+00	-3.74188E-01	94.00000
2.97628E+00	-3.75582E-01	95.00000
2.97576E+00	-3.76705E-01	96.00000
2.97529E+00	-3.77079E-01	97.00000
2.97479E+00	-3.78034E-01	98.00000
2.97428E+00	-3.79436E-01	99.00000
2.97378E+00	-3.80189E-01	100.00000
2.97330E+00	-3.80439E-01	101.00000
2.97279E+00	-3.81582E-01	102.00000
2.97227E+00	-3.82753E-01	103.00000
2.97180E+00	-3.83143E-01	104.00000
2.97131E+00	-3.83724E-01	105.00000
2.97079E+00	-3.84833E-01	106.00000
2.97029E+00	-3.85510E-01	107.00000
2.96981E+00	-3.85736E-01	108.00000
2.96931E+00	-3.86706E-01	109.00000
2.96879E+00	-3.87906E-01	110.00000
2.96830E+00	-3.88406E-01	111.00000
2.96782E+00	-3.88577E-01	112.00000
2.96731E+00	-3.89457E-01	113.00000
2.96679E+00	-3.90305E-01	114.00000
2.96632E+00	-3.90588E-01	115.00000
2.96582E+00	-3.91282E-01	116.00000
2.96530E+00	-3.92344E-01	117.00000
2.96480E+00	-3.92787E-01	118.00000
2.96433E+00	-3.92935E-01	119.00000
2.96382E+00	-3.93791E-01	120.00000
2.96330E+00	-3.94660E-01	121.00000
2.96282E+00	-3.94950E-01	122.00000
2.96234E+00	-3.95138E-01	123.00000
2.96182E+00	-3.95935E-01	124.00000
2.96131E+00	-3.96448E-01	125.00000
2.96084E+00	-3.96619E-01	126.00000
2.96034E+00	-3.97259E-01	127.00000
2.95983E+00	-3.98077E-01	128.00000
2.95933E+00	-3.98271E-01	129.00000
2.95885E+00	-3.98335E-01	130.00000
2.95834E+00	-3.98992E-01	131.00000
2.95782E+00	-3.99587E-01	132.00000
2.95734E+00	-3.99785E-01	133.00000
2.95685E+00	-4.00070E-01	134.00000
2.95634E+00	-4.00765E-01	135.00000
2.95583E+00	-4.01036E-01	136.00000
2.95535E+00	-4.01126E-01	137.00000
2.95485E+00	-4.01790E-01	138.00000
2.95433E+00	-4.02484E-01	139.00000
2.95384E+00	-4.02568E-01	140.00000
2.95336E+00	-4.02606E-01	141.00000
2.95285E+00	-4.03121E-01	142.00000
2.95233E+00	-4.03484E-01	143.00000
2.95186E+00	-4.03605E-01	144.00000
2.95136E+00	-4.04037E-01	145.00000
2.95084E+00	-4.04561E-01	146.00000
2.95035E+00	-4.04488E-01	147.00000
2.94987E+00	-4.04558E-01	148.00000
2.94936E+00	-4.05097E-01	149.00000
2.94883E+00	-4.05417E-01	150.00000
2.94835E+00	-4.05429E-01	151.00000
2.94787E+00	-4.05540E-01	152.00000
2.94736E+00	-4.05892E-01	153.00000
2.94685E+00	-4.05932E-01	154.00000
2.94638E+00	-4.06063E-01	155.00000
2.94588E+00	-4.06479E-01	156.00000
2.94536E+00	-4.06869E-01	157.00000
2.94486E+00	-4.06691E-01	158.00000
2.94438E+00	-4.06748E-01	159.00000
2.94387E+00	-4.07057E-01	160.00000
2.94335E+00	-4.07179E-01	161.00000
2.94288E+00	-4.07322E-01	162.00000
2.94239E+00	-4.07442E-01	163.00000
2.94188E+00	-4.07651E-01	164.00000
2.94137E+00	-4.07592E-01	165.00000
2.94090E+00	-4.07642E-01	166.00000
2.94040E+00	-4.07871E-01	167.00000
2.93988E+00	-4.07963E-01	168.00000
2.93939E+00	-4.07794E-01	169.00000
2.93891E+00	-4.07768E-01	170.00000
2.93840E+00	-4.07984E-01	171.00000
2.93788E+00	-4.08048E-01	172.00000
2.93740E+00	-4.08141E-01	173.00000
2.93691E+00	-4.08336E-01	174.00000
2.93639E+00	-4.08432E-01	175.00000
2.93589E+00	-4.08249E-01	176.00000
2.93542E+00	-4.08220E-01	177.00000
2.93491E+00	-4.08402E-01	178.00000
2.93439E+00	-4.08453E-01	179.00000
2.93390E+00	-4.08354E-01	180.00000
2.93342E+00	-4.08338E-01	181.00000
2.93290E+00	-4.08300E-01	182.00000
2.93240E+00	-4.08210E-01	183.00000
2.93192E+00	-4.08167E-01	184.00000
2.93142E+00	-4.08316E-01	185.00000
2.93090E+00	-4.08351E-01	186.00000
2.93041E+00	-4.07981E-01	187.00000
2.92993E+00	-4.07869E-01	188.00000
2.92942E+00	-4.07867E-01	189.00000
2.92891E+00	-4.07829E-01	190.00000
2.92843E+00	-4.07755E-01	191.00000
2.92794E+00	-4.07755E-01	192.00000
2.92742E+00	-4.07731E-01	193.00000
2.92691E+00	-4.07475E-01	194.00000
2.92644E+00	-4.07382E-01	195.00000
2.92593E+00	-4.07348E-01	196.00000
2.92542E+00	-4.07306E-01	197.00000
2.92493E+00	-4.06852E-01	198.00000
2.92445E+00	-4.06740E-01	199.00000
2.92393E+00	-4.06555E-01	200.00000
2.92343E+00	-4.06456E-01	201.00000
2.92295E+00	-4.06290E-01	202.00000
2.92245E+00	-4.06254E-01	203.00000
2.92193E+00	-4.06226E-01	204.00000
2.92144E+00	-4.05566E-01	205.00000
2.92098E+00	-4.05278E-01	206.00000
2.92047E+00	-4.05223E-01	207.00000
2.91994E+00	-4.05109E-01	208.00000
2.91946E+00	-4.04586E-01	209.00000
2.91898E+00	-4.04437E-01	210.00000
2.91846E+00	-4.04282E-01	211.00000
2.91795E+00	-4.03988E-01	212.00000
2.91748E+00	-4.03765E-01	213.00000
2.91697E+00	-4.03770E-01	214.00000
2.91645E+00	-4.03697E-01	215.00000
2.91596E+00	-4.03187E-01	216.00000
2.91548E+00	-4.02978E-01	217.00000
2.91497E+00	-4.02757E-01	218.00000
2.91445E+00	-4.02613E-01	219.00000
2.91398E+00	-4.02100E-01	220.00000
2.91349E+00	-4.01896E-01	221.00000
2.91297E+00	-4.01829E-01	222.00000
2.91247E+00	-4.01376E-01	223.00000
2.91200E+00	-4.01092E-01	224.00000
2.91149E+00	-4.00953E-01	225.00000
2.91097E+00	-4.00812E-01	226.00000
2.91048E+00	-4.00072E-01	227.00000
2.91000E+00	-3.99723E-01	228.00000
2.90949E+00	-3.99568E-01	229.00000
2.90898E+00	-3.99295E-01	230.00000
2.90850E+00	-3.98860E-01	231.00000
2.90801E+00	-3.98667E-01	232.00000
2.90748E+00	-3.98602E-01	233.00000
2.90699E+00	-3.97961E-01	234.00000
2.90651E+00	-3.97591E-01	235.00000
2.90600E+00	-3.97361E-01	236.00000
2.90548E+00	-3.97161E-01	237.00000
2.90500E+00	-3.96414E-01	238.00000
2.90452E+00	-3.96078E-01	239.00000
2.90400E+00	-3.95966E-01	240.00000
2.90349E+00	-3.95568E-01	241.00000
2.90302E+00	-3.95155E-01	242.00000
2.90251E+00	-3.94821E-01	243.00000
2.90200E+00	-3.94683E-01	244.00000
2.90151E+00	-3.93805E-01	245.00000
2.90103E+00	-3.93420E-01	246.00000
2.90052E+00	-3.93176E-01	247.00000
2.90000E+00	-3.92969E-01	248.00000
2.89952E+00	-3.92335E-01	249.00000
2.89903E+00	-3.91877E-01	250.00000
2.89851E+00	-3.91724E-01	251.00000
2.89802E+00	-3.91165E-01	252.00000
2.89754E+00	-3.90739E-01	253.00000
2.89703E+00	-3.90429E-01	254.00000
