E(V)	i(A/cm²)	T(s)
3.27059E+00	-3.90167E-01	0.00000
3.27035E+00	-3.92062E-01	1.00000
3.26984E+00	-4.00361E-01	2.00000
3.26936E+00	-4.07235E-01	3.00000
3.26886E+00	-4.15765E-01	4.00000
3.26833E+00	-4.25420E-01	5.00000
3.26784E+00	-4.33387E-01	6.00000
3.26737E+00	-4.40994E-01	7.00000
3.26685E+00	-4.50522E-01	8.00000
3.26633E+00	-4.60244E-01	9.00000
3.26585E+00	-4.68081E-01	10.00000
3.26536E+00	-4.76817E-01	11.00000
3.26484E+00	-4.86682E-01	12.00000
3.26434E+00	-4.95192E-01	13.00000
3.26387E+00	-5.02581E-01	14.00000
3.26336E+00	-5.11861E-01	15.00000
3.26284E+00	-5.21755E-01	16.00000
3.26236E+00	-5.29589E-01	17.00000
3.26188E+00	-5.37692E-01	18.00000
3.26136E+00	-5.47639E-01	19.00000
3.26085E+00	-5.56925E-01	20.00000
3.26037E+00	-5.64383E-01	21.00000
3.25988E+00	-5.73031E-01	22.00000
3.25936E+00	-5.82647E-01	23.00000
3.25887E+00	-5.90956E-01	24.00000
3.25839E+00	-5.98441E-01	25.00000
3.25788E+00	-6.07560E-01	26.00000
3.25736E+00	-6.16962E-01	27.00000
3.25688E+00	-6.24421E-01	28.00000
3.25639E+00	-6.32395E-01	29.00000
3.25587E+00	-6.41807E-01	30.00000
3.25537E+00	-6.50275E-01	31.00000
3.25490E+00	-6.57130E-01	32.00000
3.25440E+00	-6.65675E-01	33.00000
3.25388E+00	-6.75078E-01	34.00000
3.25339E+00	-6.82561E-01	35.00000
3.25291E+00	-6.89798E-01	36.00000
3.25240E+00	-6.98768E-01	37.00000
3.25188E+00	-7.07580E-01	38.00000
3.25141E+00	-7.14302E-01	39.00000
3.25091E+00	-7.22018E-01	40.00000
3.25039E+00	-7.31155E-01	41.00000
3.24990E+00	-7.38859E-01	42.00000
3.24943E+00	-7.45444E-01	43.00000
3.24892E+00	-7.53817E-01	44.00000
3.24840E+00	-7.62767E-01	45.00000
3.24791E+00	-7.69790E-01	46.00000
3.24742E+00	-7.76948E-01	47.00000
3.24690E+00	-7.85762E-01	48.00000
3.24639E+00	-7.93967E-01	49.00000
3.24592E+00	-8.00352E-01	50.00000
3.24542E+00	-8.08095E-01	51.00000
3.24490E+00	-8.16822E-01	52.00000
3.24441E+00	-8.23939E-01	53.00000
3.24393E+00	-8.30530E-01	54.00000
3.24342E+00	-8.38892E-01	55.00000
3.24291E+00	-8.47302E-01	56.00000
3.24243E+00	-8.53839E-01	57.00000
3.24193E+00	-8.61073E-01	58.00000
3.24141E+00	-8.69562E-01	59.00000
3.24091E+00	-8.77048E-01	60.00000
3.24044E+00	-8.83113E-01	61.00000
3.23994E+00	-8.90884E-01	62.00000
3.23942E+00	-8.99549E-01	63.00000
3.23893E+00	-9.06318E-01	64.00000
3.23845E+00	-9.12786E-01	65.00000
3.23793E+00	-9.21077E-01	66.00000
3.23741E+00	-9.29131E-01	67.00000
3.23694E+00	-9.35236E-01	68.00000
3.23645E+00	-9.42506E-01	69.00000
3.23592E+00	-9.51071E-01	70.00000
3.23543E+00	-9.58114E-01	71.00000
3.23496E+00	-9.64027E-01	72.00000
3.23445E+00	-9.71980E-01	73.00000
3.23392E+00	-9.80532E-01	74.00000
3.23344E+00	-9.86984E-01	75.00000
3.23296E+00	-9.93416E-01	76.00000
3.23245E+00	-1.00153E+00	77.00000
3.23195E+00	-1.00925E+00	78.00000
3.23147E+00	-1.01551E+00	79.00000
3.23097E+00	-1.02330E+00	80.00000
3.23045E+00	-1.03174E+00	81.00000
3.22996E+00	-1.03846E+00	82.00000
3.22947E+00	-1.04466E+00	83.00000
3.22896E+00	-1.05263E+00	84.00000
3.22845E+00	-1.06076E+00	85.00000
3.22797E+00	-1.06705E+00	86.00000
3.22748E+00	-1.07424E+00	87.00000
3.22695E+00	-1.08299E+00	88.00000
3.22645E+00	-1.09064E+00	89.00000
3.22597E+00	-1.09671E+00	90.00000
3.22547E+00	-1.10442E+00	91.00000
3.22495E+00	-1.11288E+00	92.00000
3.22448E+00	-1.11946E+00	93.00000
3.22399E+00	-1.12600E+00	94.00000
3.22348E+00	-1.13435E+00	95.00000
3.22296E+00	-1.14256E+00	96.00000
3.22248E+00	-1.14901E+00	97.00000
3.22198E+00	-1.15656E+00	98.00000
3.22146E+00	-1.16524E+00	99.00000
3.22097E+00	-1.17233E+00	100.00000
3.22050E+00	-1.17844E+00	101.00000
3.21999E+00	-1.18661E+00	102.00000
3.21947E+00	-1.19527E+00	103.00000
3.21899E+00	-1.20197E+00	104.00000
3.21851E+00	-1.20902E+00	105.00000
3.21799E+00	-1.21766E+00	106.00000
3.21748E+00	-1.22575E+00	107.00000
3.21701E+00	-1.23223E+00	108.00000
3.21651E+00	-1.24024E+00	109.00000
3.21599E+00	-1.24910E+00	110.00000
3.21550E+00	-1.25623E+00	111.00000
3.21502E+00	-1.26306E+00	112.00000
3.21451E+00	-1.27172E+00	113.00000
3.21399E+00	-1.28043E+00	114.00000
3.21352E+00	-1.28719E+00	115.00000
3.21302E+00	-1.29492E+00	116.00000
3.21250E+00	-1.30410E+00	117.00000
3.21200E+00	-1.31218E+00	118.00000
3.21152E+00	-1.31897E+00	119.00000
3.21102E+00	-1.32740E+00	120.00000
3.21050E+00	-1.33653E+00	121.00000
3.21002E+00	-1.34379E+00	122.00000
3.20954E+00	-1.35116E+00	123.00000
3.20902E+00	-1.36032E+00	124.00000
3.20850E+00	-1.36898E+00	125.00000
3.20803E+00	-1.37579E+00	126.00000
3.20753E+00	-1.38404E+00	127.00000
3.20701E+00	-1.39347E+00	128.00000
3.20652E+00	-1.40137E+00	129.00000
3.20605E+00	-1.40848E+00	130.00000
3.20554E+00	-1.41747E+00	131.00000
3.20502E+00	-1.42687E+00	132.00000
3.20454E+00	-1.43437E+00	133.00000
3.20405E+00	-1.44227E+00	134.00000
3.20354E+00	-1.45182E+00	135.00000
3.20303E+00	-1.46080E+00	136.00000
3.20255E+00	-1.46829E+00	137.00000
3.20204E+00	-1.47716E+00	138.00000
3.20153E+00	-1.48664E+00	139.00000
3.20104E+00	-1.49460E+00	140.00000
3.20056E+00	-1.50234E+00	141.00000
3.20005E+00	-1.51179E+00	142.00000
3.19953E+00	-1.52117E+00	143.00000
3.19905E+00	-1.52852E+00	144.00000
3.19856E+00	-1.53710E+00	145.00000
3.19804E+00	-1.54711E+00	146.00000
3.19755E+00	-1.55588E+00	147.00000
3.19707E+00	-1.56366E+00	148.00000
3.19656E+00	-1.57313E+00	149.00000
3.19604E+00	-1.58302E+00	150.00000
3.19556E+00	-1.59099E+00	151.00000
3.19508E+00	-1.59917E+00	152.00000
3.19457E+00	-1.60903E+00	153.00000
3.19406E+00	-1.61838E+00	154.00000
3.19359E+00	-1.62612E+00	155.00000
3.19309E+00	-1.63539E+00	156.00000
3.19257E+00	-1.64569E+00	157.00000
3.19208E+00	-1.65432E+00	158.00000
3.19160E+00	-1.66225E+00	159.00000
3.19108E+00	-1.67221E+00	160.00000
3.19056E+00	-1.68238E+00	161.00000
3.19008E+00	-1.69043E+00	162.00000
3.18959E+00	-1.69915E+00	163.00000
3.18908E+00	-1.70946E+00	164.00000
3.18857E+00	-1.71893E+00	165.00000
3.18809E+00	-1.72692E+00	166.00000
3.18759E+00	-1.73662E+00	167.00000
3.18706E+00	-1.74716E+00	168.00000
3.18658E+00	-1.75568E+00	169.00000
3.18610E+00	-1.76396E+00	170.00000
3.18558E+00	-1.77424E+00	171.00000
3.18508E+00	-1.78426E+00	172.00000
3.18460E+00	-1.79241E+00	173.00000
3.18410E+00	-1.80162E+00	174.00000
3.18358E+00	-1.81215E+00	175.00000
3.18308E+00	-1.82141E+00	176.00000
3.18261E+00	-1.82953E+00	177.00000
3.18210E+00	-1.83940E+00	178.00000
3.18158E+00	-1.84985E+00	179.00000
3.18109E+00	-1.85846E+00	180.00000
3.18061E+00	-1.86716E+00	181.00000
3.18010E+00	-1.87734E+00	182.00000
3.17960E+00	-1.88715E+00	183.00000
3.17912E+00	-1.89551E+00	184.00000
3.17862E+00	-1.90537E+00	185.00000
3.17809E+00	-1.91621E+00	186.00000
3.17760E+00	-1.92533E+00	187.00000
3.17712E+00	-1.93356E+00	188.00000
3.17662E+00	-1.94353E+00	189.00000
3.17611E+00	-1.95377E+00	190.00000
3.17563E+00	-1.96212E+00	191.00000
3.17513E+00	-1.97128E+00	192.00000
3.17462E+00	-1.98172E+00	193.00000
3.17412E+00	-1.99122E+00	194.00000
3.17364E+00	-1.99962E+00	195.00000
3.17314E+00	-2.00955E+00	196.00000
3.17262E+00	-2.02013E+00	197.00000
3.17213E+00	-2.02896E+00	198.00000
3.17165E+00	-2.03760E+00	199.00000
3.17114E+00	-2.04794E+00	200.00000
3.17063E+00	-2.05805E+00	201.00000
3.17015E+00	-2.06638E+00	202.00000
3.16965E+00	-2.07588E+00	203.00000
3.16913E+00	-2.08665E+00	204.00000
3.16864E+00	-2.09611E+00	205.00000
3.16816E+00	-2.10458E+00	206.00000
3.16765E+00	-2.11486E+00	207.00000
