E(V)	i(A/cm²)	T(s)
2.92077E+00	-2.39436E-01	0.00000
2.92053E+00	-2.36259E-01	1.00000
2.92002E+00	-2.36010E-01	2.00000
2.91954E+00	-2.35563E-01	3.00000
2.91903E+00	-2.36344E-01	4.00000
2.91852E+00	-2.36802E-01	5.00000
2.91803E+00	-2.36955E-01	6.00000
2.91755E+00	-2.37168E-01	7.00000
2.91704E+00	-2.39171E-01	8.00000
2.91652E+00	-2.41289E-01	9.00000
2.91604E+00	-2.41994E-01	10.00000
2.91554E+00	-2.43599E-01	11.00000
2.91502E+00	-2.46280E-01	12.00000
2.91453E+00	-2.47933E-01	13.00000
2.91405E+00	-2.48484E-01	14.00000
2.91355E+00	-2.50850E-01	15.00000
2.91303E+00	-2.53605E-01	16.00000
2.91255E+00	-2.54524E-01	17.00000
2.91207E+00	-2.55621E-01	18.00000
2.91155E+00	-2.58273E-01	19.00000
2.91104E+00	-2.60433E-01	20.00000
2.91056E+00	-2.61153E-01	21.00000
2.91006E+00	-2.63058E-01	22.00000
2.90954E+00	-2.65543E-01	23.00000
2.90905E+00	-2.66692E-01	24.00000
2.90858E+00	-2.67159E-01	25.00000
2.90807E+00	-2.69441E-01	26.00000
2.90755E+00	-2.71787E-01	27.00000
2.90706E+00	-2.72569E-01	28.00000
2.90657E+00	-2.73741E-01	29.00000
2.90605E+00	-2.75859E-01	30.00000
2.90555E+00	-2.77076E-01	31.00000
2.90507E+00	-2.77482E-01	32.00000
2.90457E+00	-2.79367E-01	33.00000
2.90405E+00	-2.81481E-01	34.00000
2.90357E+00	-2.82186E-01	35.00000
2.90308E+00	-2.82530E-01	36.00000
2.90257E+00	-2.84218E-01	37.00000
2.90206E+00	-2.85748E-01	38.00000
2.90158E+00	-2.86258E-01	39.00000
2.90108E+00	-2.87579E-01	40.00000
2.90056E+00	-2.89525E-01	41.00000
2.90007E+00	-2.90197E-01	42.00000
2.89959E+00	-2.90422E-01	43.00000
2.89909E+00	-2.91837E-01	44.00000
2.89857E+00	-2.93391E-01	45.00000
2.89809E+00	-2.93909E-01	46.00000
2.89761E+00	-2.94333E-01	47.00000
2.89709E+00	-2.95824E-01	48.00000
2.89658E+00	-2.96553E-01	49.00000
2.89610E+00	-2.96796E-01	50.00000
2.89560E+00	-2.98138E-01	51.00000
2.89509E+00	-2.99511E-01	52.00000
2.89459E+00	-2.99442E-01	53.00000
2.89412E+00	-2.99479E-01	54.00000
2.89361E+00	-3.00570E-01	55.00000
2.89309E+00	-3.01405E-01	56.00000
2.89262E+00	-3.01683E-01	57.00000
2.89213E+00	-3.02441E-01	58.00000
2.89160E+00	-3.03715E-01	59.00000
2.89110E+00	-3.03812E-01	60.00000
2.89063E+00	-3.03999E-01	61.00000
2.89012E+00	-3.04930E-01	62.00000
2.88960E+00	-3.05740E-01	63.00000
2.88912E+00	-3.05677E-01	64.00000
2.88864E+00	-3.05799E-01	65.00000
2.88812E+00	-3.06576E-01	66.00000
2.88761E+00	-3.06915E-01	67.00000
2.88713E+00	-3.07146E-01	68.00000
2.88664E+00	-3.07977E-01	69.00000
2.88611E+00	-3.08801E-01	70.00000
2.88562E+00	-3.08445E-01	71.00000
2.88514E+00	-3.08602E-01	72.00000
2.88464E+00	-3.09200E-01	73.00000
2.88412E+00	-3.09509E-01	74.00000
2.88364E+00	-3.09677E-01	75.00000
2.88315E+00	-3.09836E-01	76.00000
2.88263E+00	-3.10248E-01	77.00000
2.88213E+00	-3.10224E-01	78.00000
2.88165E+00	-3.10353E-01	79.00000
2.88115E+00	-3.11086E-01	80.00000
2.88063E+00	-3.11374E-01	81.00000
2.88014E+00	-3.10919E-01	82.00000
2.87966E+00	-3.10863E-01	83.00000
2.87915E+00	-3.11258E-01	84.00000
2.87864E+00	-3.11370E-01	85.00000
2.87816E+00	-3.11539E-01	86.00000
2.87767E+00	-3.12009E-01	87.00000
2.87714E+00	-3.12392E-01	88.00000
2.87664E+00	-3.12150E-01	89.00000
2.87617E+00	-3.12198E-01	90.00000
2.87566E+00	-3.12568E-01	91.00000
2.87514E+00	-3.12708E-01	92.00000
2.87466E+00	-3.12378E-01	93.00000
2.87417E+00	-3.12315E-01	94.00000
2.87366E+00	-3.12336E-01	95.00000
2.87315E+00	-3.12321E-01	96.00000
2.87268E+00	-3.12324E-01	97.00000
2.87218E+00	-3.12927E-01	98.00000
2.87165E+00	-3.13129E-01	99.00000
