E(V)	i(A/cm²)	T(s)
3.25758E+00	-4.99182E-01	0.00000
3.25733E+00	-4.97690E-01	1.00000
3.25682E+00	-5.02277E-01	2.00000
3.25635E+00	-5.04381E-01	3.00000
3.25584E+00	-5.09395E-01	4.00000
3.25532E+00	-5.16207E-01	5.00000
3.25484E+00	-5.20998E-01	6.00000
3.25436E+00	-5.25808E-01	7.00000
3.25385E+00	-5.33446E-01	8.00000
3.25333E+00	-5.41117E-01	9.00000
3.25286E+00	-5.46382E-01	10.00000
3.25236E+00	-5.52897E-01	11.00000
3.25184E+00	-5.61225E-01	12.00000
3.25135E+00	-5.67939E-01	13.00000
3.25088E+00	-5.73362E-01	14.00000
3.25037E+00	-5.81422E-01	15.00000
3.24985E+00	-5.90146E-01	16.00000
3.24937E+00	-5.96179E-01	17.00000
3.24889E+00	-6.02531E-01	18.00000
3.24838E+00	-6.10917E-01	19.00000
3.24788E+00	-6.18436E-01	20.00000
3.24740E+00	-6.24040E-01	21.00000
3.24690E+00	-6.31673E-01	22.00000
3.24638E+00	-6.40373E-01	23.00000
3.24589E+00	-6.47101E-01	24.00000
3.24541E+00	-6.53133E-01	25.00000
3.24490E+00	-6.60805E-01	26.00000
3.24438E+00	-6.69060E-01	27.00000
3.24390E+00	-6.75187E-01	28.00000
3.24341E+00	-6.81682E-01	29.00000
3.24289E+00	-6.89884E-01	30.00000
3.24238E+00	-6.96899E-01	31.00000
3.24191E+00	-7.01770E-01	32.00000
3.24142E+00	-7.08422E-01	33.00000
3.24090E+00	-7.16644E-01	34.00000
3.24041E+00	-7.22686E-01	35.00000
3.23994E+00	-7.27809E-01	36.00000
3.23942E+00	-7.35534E-01	37.00000
3.23890E+00	-7.43092E-01	38.00000
3.23843E+00	-7.47919E-01	39.00000
3.23794E+00	-7.54284E-01	40.00000
3.23742E+00	-7.62256E-01	41.00000
3.23692E+00	-7.68578E-01	42.00000
3.23644E+00	-7.73472E-01	43.00000
3.23593E+00	-7.80561E-01	44.00000
3.23541E+00	-7.87876E-01	45.00000
3.23493E+00	-7.92578E-01	46.00000
3.23445E+00	-7.97703E-01	47.00000
3.23393E+00	-8.04766E-01	48.00000
3.23342E+00	-8.11383E-01	49.00000
3.23294E+00	-8.16033E-01	50.00000
3.23245E+00	-8.21952E-01	51.00000
3.23193E+00	-8.29315E-01	52.00000
3.23144E+00	-8.34619E-01	53.00000
3.23096E+00	-8.39082E-01	54.00000
3.23044E+00	-8.46255E-01	55.00000
3.22992E+00	-8.53336E-01	56.00000
3.22945E+00	-8.57390E-01	57.00000
3.22897E+00	-8.62437E-01	58.00000
3.22845E+00	-8.69343E-01	59.00000
3.22795E+00	-8.75273E-01	60.00000
3.22747E+00	-8.79725E-01	61.00000
3.22697E+00	-8.85592E-01	62.00000
3.22644E+00	-8.92863E-01	63.00000
3.22595E+00	-8.98057E-01	64.00000
3.22547E+00	-9.02479E-01	65.00000
3.22496E+00	-9.09164E-01	66.00000
3.22445E+00	-9.15608E-01	67.00000
3.22397E+00	-9.19617E-01	68.00000
3.22348E+00	-9.24880E-01	69.00000
3.22296E+00	-9.31554E-01	70.00000
3.22247E+00	-9.36595E-01	71.00000
3.22199E+00	-9.40795E-01	72.00000
3.22148E+00	-9.47453E-01	73.00000
3.22096E+00	-9.54460E-01	74.00000
3.22047E+00	-9.58834E-01	75.00000
3.21999E+00	-9.63544E-01	76.00000
3.21948E+00	-9.70050E-01	77.00000
3.21897E+00	-9.75983E-01	78.00000
3.21850E+00	-9.80135E-01	79.00000
3.21800E+00	-9.85764E-01	80.00000
3.21748E+00	-9.92942E-01	81.00000
3.21699E+00	-9.98262E-01	82.00000
3.21651E+00	-1.00252E+00	83.00000
3.21600E+00	-1.00929E+00	84.00000
3.21548E+00	-1.01646E+00	85.00000
3.21500E+00	-1.02102E+00	86.00000
3.21451E+00	-1.02629E+00	87.00000
3.21399E+00	-1.03335E+00	88.00000
3.21349E+00	-1.03966E+00	89.00000
3.21301E+00	-1.04442E+00	90.00000
3.21250E+00	-1.05109E+00	91.00000
3.21198E+00	-1.05843E+00	92.00000
3.21150E+00	-1.06334E+00	93.00000
3.21103E+00	-1.06803E+00	94.00000
