E(V)	i(A/cm²)	T(s)
3.09919E+00	-3.20298E-01	0.00000
3.09896E+00	-3.18956E-01	1.00000
3.09845E+00	-3.23023E-01	2.00000
3.09797E+00	-3.24810E-01	3.00000
3.09747E+00	-3.28588E-01	4.00000
3.09695E+00	-3.33400E-01	5.00000
3.09647E+00	-3.36485E-01	6.00000
3.09599E+00	-3.39579E-01	7.00000
3.09547E+00	-3.44890E-01	8.00000
3.09495E+00	-3.50089E-01	9.00000
3.09447E+00	-3.53220E-01	10.00000
3.09398E+00	-3.57446E-01	11.00000
3.09346E+00	-3.62983E-01	12.00000
3.09297E+00	-3.67377E-01	13.00000
3.09249E+00	-3.70472E-01	14.00000
3.09198E+00	-3.75356E-01	15.00000
3.09146E+00	-3.80902E-01	16.00000
3.09098E+00	-3.84265E-01	17.00000
3.09049E+00	-3.87749E-01	18.00000
3.08998E+00	-3.93002E-01	19.00000
3.08947E+00	-3.97566E-01	20.00000
3.08899E+00	-4.00225E-01	21.00000
3.08849E+00	-4.04465E-01	22.00000
3.08797E+00	-4.09738E-01	23.00000
3.08748E+00	-4.13190E-01	24.00000
3.08701E+00	-4.15844E-01	25.00000
3.08650E+00	-4.20449E-01	26.00000
3.08598E+00	-4.25236E-01	27.00000
3.08550E+00	-4.27900E-01	28.00000
3.08500E+00	-4.31141E-01	29.00000
3.08449E+00	-4.35729E-01	30.00000
3.08399E+00	-4.39309E-01	31.00000
3.08351E+00	-4.41475E-01	32.00000
3.08300E+00	-4.45289E-01	33.00000
3.08249E+00	-4.49674E-01	34.00000
3.08200E+00	-4.52334E-01	35.00000
3.08152E+00	-4.54814E-01	36.00000
3.08100E+00	-4.58846E-01	37.00000
3.08049E+00	-4.62775E-01	38.00000
3.08001E+00	-4.64689E-01	39.00000
3.07952E+00	-4.67485E-01	40.00000
3.07900E+00	-4.71541E-01	41.00000
3.07850E+00	-4.74255E-01	42.00000
3.07802E+00	-4.75896E-01	43.00000
3.07752E+00	-4.79053E-01	44.00000
3.07701E+00	-4.82588E-01	45.00000
3.07652E+00	-4.84350E-01	46.00000
3.07604E+00	-4.86367E-01	47.00000
3.07552E+00	-4.90116E-01	48.00000
3.07501E+00	-4.93225E-01	49.00000
3.07454E+00	-4.94400E-01	50.00000
3.07404E+00	-4.97125E-01	51.00000
