E(V)	i(A/cm²)	T(s)
3.26367E+00	-4.67191E-01	0.00000
3.26343E+00	-4.67455E-01	1.00000
3.26292E+00	-4.75329E-01	2.00000
3.26244E+00	-4.81006E-01	3.00000
3.26194E+00	-4.89175E-01	4.00000
3.26141E+00	-4.98956E-01	5.00000
3.26092E+00	-5.06529E-01	6.00000
3.26044E+00	-5.13792E-01	7.00000
3.25993E+00	-5.23414E-01	8.00000
3.25942E+00	-5.33116E-01	9.00000
3.25894E+00	-5.40574E-01	10.00000
3.25845E+00	-5.49405E-01	11.00000
3.25793E+00	-5.59901E-01	12.00000
3.25743E+00	-5.68836E-01	13.00000
3.25696E+00	-5.76313E-01	14.00000
3.25645E+00	-5.86087E-01	15.00000
3.25593E+00	-5.96715E-01	16.00000
3.25544E+00	-6.04780E-01	17.00000
3.25496E+00	-6.12636E-01	18.00000
3.25445E+00	-6.22727E-01	19.00000
3.25394E+00	-6.32261E-01	20.00000
3.25347E+00	-6.39400E-01	21.00000
3.25297E+00	-6.48321E-01	22.00000
3.25245E+00	-6.58407E-01	23.00000
3.25196E+00	-6.66450E-01	24.00000
3.25148E+00	-6.73634E-01	25.00000
3.25097E+00	-6.83189E-01	26.00000
3.25045E+00	-6.93109E-01	27.00000
3.24998E+00	-7.00300E-01	28.00000
3.24949E+00	-7.08040E-01	29.00000
3.24897E+00	-7.17796E-01	30.00000
3.24847E+00	-7.26290E-01	31.00000
3.24799E+00	-7.32847E-01	32.00000
3.24748E+00	-7.41758E-01	33.00000
3.24696E+00	-7.51549E-01	34.00000
3.24647E+00	-7.58770E-01	35.00000
3.24599E+00	-7.65577E-01	36.00000
3.24548E+00	-7.74712E-01	37.00000
3.24496E+00	-7.83779E-01	38.00000
3.24449E+00	-7.90262E-01	39.00000
3.24399E+00	-7.97837E-01	40.00000
3.24347E+00	-8.07016E-01	41.00000
3.24298E+00	-8.14408E-01	42.00000
3.24250E+00	-8.20340E-01	43.00000
3.24199E+00	-8.28842E-01	44.00000
3.24147E+00	-8.38018E-01	45.00000
3.24099E+00	-8.44606E-01	46.00000
3.24051E+00	-8.51331E-01	47.00000
3.24000E+00	-8.60133E-01	48.00000
3.23949E+00	-8.68350E-01	49.00000
3.23901E+00	-8.74335E-01	50.00000
3.23851E+00	-8.82077E-01	51.00000
3.23799E+00	-8.90958E-01	52.00000
3.23750E+00	-8.97711E-01	53.00000
3.23702E+00	-9.03643E-01	54.00000
3.23651E+00	-9.12039E-01	55.00000
3.23599E+00	-9.20635E-01	56.00000
3.23551E+00	-9.26377E-01	57.00000
3.23502E+00	-9.32980E-01	58.00000
3.23451E+00	-9.41483E-01	59.00000
3.23401E+00	-9.48801E-01	60.00000
3.23353E+00	-9.54281E-01	61.00000
3.23303E+00	-9.61627E-01	62.00000
3.23251E+00	-9.70102E-01	63.00000
3.23203E+00	-9.76379E-01	64.00000
3.23155E+00	-9.82423E-01	65.00000
3.23103E+00	-9.90855E-01	66.00000
3.23052E+00	-9.98925E-01	67.00000
3.23005E+00	-1.00454E+00	68.00000
3.22955E+00	-1.01162E+00	69.00000
3.22903E+00	-1.02028E+00	70.00000
3.22853E+00	-1.02722E+00	71.00000
3.22805E+00	-1.03281E+00	72.00000
3.22754E+00	-1.04086E+00	73.00000
3.22703E+00	-1.04956E+00	74.00000
3.22655E+00	-1.05554E+00	75.00000
3.22606E+00	-1.06194E+00	76.00000
3.22554E+00	-1.07031E+00	77.00000
3.22504E+00	-1.07791E+00	78.00000
3.22456E+00	-1.08341E+00	79.00000
3.22406E+00	-1.09066E+00	80.00000
3.22355E+00	-1.09923E+00	81.00000
3.22306E+00	-1.10588E+00	82.00000
