E(V)	i(A/cm²)	T(s)
2.87474E+00	-1.09753E-01	0.00000
2.87450E+00	-1.10208E-01	1.00000
2.87399E+00	-1.12658E-01	2.00000
2.87351E+00	-1.14542E-01	3.00000
2.87300E+00	-1.17213E-01	4.00000
2.87248E+00	-1.20169E-01	5.00000
2.87199E+00	-1.22226E-01	6.00000
2.87151E+00	-1.24209E-01	7.00000
2.87100E+00	-1.26964E-01	8.00000
2.87049E+00	-1.29548E-01	9.00000
2.87001E+00	-1.31301E-01	10.00000
2.86951E+00	-1.33516E-01	11.00000
2.86899E+00	-1.36150E-01	12.00000
2.86850E+00	-1.38163E-01	13.00000
2.86802E+00	-1.39748E-01	14.00000
2.86752E+00	-1.42119E-01	15.00000
2.86700E+00	-1.44611E-01	16.00000
2.86652E+00	-1.46169E-01	17.00000
2.86603E+00	-1.47857E-01	18.00000
2.86551E+00	-1.50129E-01	19.00000
2.86501E+00	-1.52058E-01	20.00000
2.86453E+00	-1.53320E-01	21.00000
2.86403E+00	-1.55172E-01	22.00000
2.86352E+00	-1.57338E-01	23.00000
2.86303E+00	-1.58711E-01	24.00000
2.86255E+00	-1.59812E-01	25.00000
2.86204E+00	-1.61781E-01	26.00000
2.86152E+00	-1.63761E-01	27.00000
2.86105E+00	-1.64782E-01	28.00000
2.86056E+00	-1.66093E-01	29.00000
2.86004E+00	-1.67953E-01	30.00000
2.85953E+00	-1.69364E-01	31.00000
2.85906E+00	-1.70190E-01	32.00000
2.85855E+00	-1.71791E-01	33.00000
2.85802E+00	-1.73659E-01	34.00000
2.85754E+00	-1.74582E-01	35.00000
2.85706E+00	-1.75454E-01	36.00000
2.85654E+00	-1.77035E-01	37.00000
2.85603E+00	-1.78401E-01	38.00000
2.85555E+00	-1.78908E-01	39.00000
2.85506E+00	-1.79992E-01	40.00000
2.85454E+00	-1.81580E-01	41.00000
2.85404E+00	-1.82506E-01	42.00000
2.85357E+00	-1.83018E-01	43.00000
2.85306E+00	-1.84343E-01	44.00000
2.85254E+00	-1.85736E-01	45.00000
2.85206E+00	-1.86225E-01	46.00000
2.85158E+00	-1.86907E-01	47.00000
2.85106E+00	-1.88212E-01	48.00000
2.85055E+00	-1.89155E-01	49.00000
2.85007E+00	-1.89469E-01	50.00000
2.84957E+00	-1.90406E-01	51.00000
2.84905E+00	-1.91693E-01	52.00000
2.84856E+00	-1.92245E-01	53.00000
2.84808E+00	-1.92546E-01	54.00000
2.84757E+00	-1.93534E-01	55.00000
2.84705E+00	-1.94545E-01	56.00000
2.84657E+00	-1.94882E-01	57.00000
2.84609E+00	-1.95442E-01	58.00000
2.84557E+00	-1.96405E-01	59.00000
2.84507E+00	-1.96950E-01	60.00000
2.84459E+00	-1.97132E-01	61.00000
2.84409E+00	-1.97871E-01	62.00000
2.84357E+00	-1.98762E-01	63.00000
2.84309E+00	-1.99058E-01	64.00000
2.84261E+00	-1.99308E-01	65.00000
2.84210E+00	-2.00036E-01	66.00000
2.84159E+00	-2.00587E-01	67.00000
2.84111E+00	-2.00771E-01	68.00000
2.84061E+00	-2.01402E-01	69.00000
2.84009E+00	-2.02272E-01	70.00000
2.83960E+00	-2.02519E-01	71.00000
2.83912E+00	-2.02602E-01	72.00000
2.83861E+00	-2.03216E-01	73.00000
2.83808E+00	-2.03873E-01	74.00000
2.83760E+00	-2.04092E-01	75.00000
2.83711E+00	-2.04373E-01	76.00000
2.83661E+00	-2.04989E-01	77.00000
2.83610E+00	-2.05186E-01	78.00000
2.83562E+00	-2.05252E-01	79.00000
2.83512E+00	-2.05855E-01	80.00000
2.83460E+00	-2.06503E-01	81.00000
2.83411E+00	-2.06574E-01	82.00000
2.83363E+00	-2.06598E-01	83.00000
2.83311E+00	-2.07073E-01	84.00000
2.83259E+00	-2.07411E-01	85.00000
2.83212E+00	-2.07524E-01	86.00000
2.83163E+00	-2.07801E-01	87.00000
2.83112E+00	-2.08161E-01	88.00000
2.83062E+00	-2.08091E-01	89.00000
2.83015E+00	-2.08157E-01	90.00000
2.82964E+00	-2.08606E-01	91.00000
2.82911E+00	-2.09030E-01	92.00000
2.82862E+00	-2.09095E-01	93.00000
2.82814E+00	-2.09156E-01	94.00000
2.82763E+00	-2.09467E-01	95.00000
2.82712E+00	-2.09509E-01	96.00000
2.82664E+00	-2.09627E-01	97.00000
2.82615E+00	-2.09969E-01	98.00000
2.82562E+00	-2.10223E-01	99.00000
2.82513E+00	-2.10040E-01	100.00000
2.82465E+00	-2.10064E-01	101.00000
2.82414E+00	-2.10300E-01	102.00000
2.82363E+00	-2.10386E-01	103.00000
2.82315E+00	-2.10494E-01	104.00000
2.82267E+00	-2.10582E-01	105.00000
2.82215E+00	-2.10743E-01	106.00000
2.82164E+00	-2.10702E-01	107.00000
2.82116E+00	-2.10742E-01	108.00000
2.82066E+00	-2.10945E-01	109.00000
2.82014E+00	-2.11026E-01	110.00000
2.81966E+00	-2.10865E-01	111.00000
2.81918E+00	-2.10838E-01	112.00000
2.81866E+00	-2.10952E-01	113.00000
2.81814E+00	-2.10981E-01	114.00000
2.81766E+00	-2.11028E-01	115.00000
2.81717E+00	-2.11174E-01	116.00000
2.81666E+00	-2.11239E-01	117.00000
2.81616E+00	-2.11040E-01	118.00000
2.81568E+00	-2.10996E-01	119.00000
2.81518E+00	-2.11071E-01	120.00000
2.81466E+00	-2.11081E-01	121.00000
2.81417E+00	-2.10973E-01	122.00000
2.81368E+00	-2.10941E-01	123.00000
2.81316E+00	-2.10894E-01	124.00000
2.81265E+00	-2.10800E-01	125.00000
2.81218E+00	-2.10753E-01	126.00000
2.81169E+00	-2.10834E-01	127.00000
2.81117E+00	-2.10846E-01	128.00000
2.81067E+00	-2.10557E-01	129.00000
2.81019E+00	-2.10465E-01	130.00000
2.80968E+00	-2.10441E-01	131.00000
2.80917E+00	-2.10402E-01	132.00000
2.80869E+00	-2.10234E-01	133.00000
