E(V)	i(A/cm²)	T(s)
3.00206E+00	-2.39591E-01	0.00000
3.00182E+00	-2.38102E-01	1.00000
3.00131E+00	-2.40769E-01	2.00000
3.00083E+00	-2.41285E-01	3.00000
3.00033E+00	-2.43899E-01	4.00000
2.99982E+00	-2.47408E-01	5.00000
2.99934E+00	-2.49228E-01	6.00000
2.99886E+00	-2.51266E-01	7.00000
2.99834E+00	-2.55178E-01	8.00000
2.99783E+00	-2.58883E-01	9.00000
2.99735E+00	-2.60686E-01	10.00000
2.99686E+00	-2.63610E-01	11.00000
2.99634E+00	-2.67665E-01	12.00000
2.99584E+00	-2.70359E-01	13.00000
2.99536E+00	-2.72149E-01	14.00000
2.99486E+00	-2.75840E-01	15.00000
2.99434E+00	-2.79895E-01	16.00000
2.99386E+00	-2.81873E-01	17.00000
2.99337E+00	-2.84246E-01	18.00000
2.99285E+00	-2.88151E-01	19.00000
2.99234E+00	-2.91156E-01	20.00000
2.99187E+00	-2.92489E-01	21.00000
2.99137E+00	-2.95393E-01	22.00000
2.99085E+00	-2.99156E-01	23.00000
2.99035E+00	-3.01222E-01	24.00000
2.98987E+00	-3.02718E-01	25.00000
2.98936E+00	-3.06069E-01	26.00000
2.98884E+00	-3.09391E-01	27.00000
2.98836E+00	-3.10607E-01	28.00000
2.98787E+00	-3.12611E-01	29.00000
2.98736E+00	-3.15804E-01	30.00000
2.98686E+00	-3.17979E-01	31.00000
2.98639E+00	-3.18820E-01	32.00000
2.98588E+00	-3.21395E-01	33.00000
2.98536E+00	-3.24515E-01	34.00000
2.98487E+00	-3.25802E-01	35.00000
2.98439E+00	-3.27006E-01	36.00000
2.98387E+00	-3.29714E-01	37.00000
2.98336E+00	-3.32113E-01	38.00000
2.98289E+00	-3.32912E-01	39.00000
2.98240E+00	-3.34572E-01	40.00000
2.98188E+00	-3.37183E-01	41.00000
2.98138E+00	-3.38761E-01	42.00000
2.98090E+00	-3.39287E-01	43.00000
2.98040E+00	-3.41489E-01	44.00000
2.97988E+00	-3.43893E-01	45.00000
2.97939E+00	-3.44694E-01	46.00000
