E(V)	i(A/cm²)	T(s)
2.89966E+00	-1.47301E-01	0.00000
2.89943E+00	-1.47208E-01	1.00000
2.89891E+00	-1.49847E-01	2.00000
2.89843E+00	-1.51598E-01	3.00000
2.89793E+00	-1.54376E-01	4.00000
2.89741E+00	-1.57528E-01	5.00000
2.89692E+00	-1.59606E-01	6.00000
2.89644E+00	-1.61621E-01	7.00000
2.89592E+00	-1.64603E-01	8.00000
2.89541E+00	-1.67455E-01	9.00000
2.89493E+00	-1.69160E-01	10.00000
2.89444E+00	-1.71471E-01	11.00000
2.89392E+00	-1.74403E-01	12.00000
2.89343E+00	-1.76473E-01	13.00000
2.89295E+00	-1.78019E-01	14.00000
2.89244E+00	-1.80620E-01	15.00000
2.89192E+00	-1.83349E-01	16.00000
2.89144E+00	-1.84773E-01	17.00000
2.89096E+00	-1.86422E-01	18.00000
2.89044E+00	-1.89010E-01	19.00000
2.88993E+00	-1.91044E-01	20.00000
2.88946E+00	-1.92122E-01	21.00000
2.88895E+00	-1.94131E-01	22.00000
2.88844E+00	-1.96535E-01	23.00000
2.88795E+00	-1.97930E-01	24.00000
2.88747E+00	-1.99037E-01	25.00000
2.88696E+00	-2.01128E-01	26.00000
2.88644E+00	-2.03308E-01	27.00000
2.88596E+00	-2.04242E-01	28.00000
2.88547E+00	-2.05510E-01	29.00000
2.88495E+00	-2.07586E-01	30.00000
2.88445E+00	-2.09041E-01	31.00000
2.88398E+00	-2.09710E-01	32.00000
2.88347E+00	-2.11287E-01	33.00000
2.88295E+00	-2.13136E-01	34.00000
2.88247E+00	-2.13875E-01	35.00000
2.88199E+00	-2.14590E-01	36.00000
2.88147E+00	-2.16240E-01	37.00000
2.88095E+00	-2.17705E-01	38.00000
2.88048E+00	-2.18193E-01	39.00000
2.87999E+00	-2.19290E-01	40.00000
2.87947E+00	-2.20866E-01	41.00000
2.87898E+00	-2.21743E-01	42.00000
2.87850E+00	-2.22035E-01	43.00000
2.87799E+00	-2.23368E-01	44.00000
2.87747E+00	-2.24829E-01	45.00000
2.87698E+00	-2.25315E-01	46.00000
2.87650E+00	-2.25989E-01	47.00000
2.87598E+00	-2.27193E-01	48.00000
2.87547E+00	-2.27925E-01	49.00000
2.87500E+00	-2.28169E-01	50.00000
2.87450E+00	-2.29220E-01	51.00000
2.87397E+00	-2.30470E-01	52.00000
2.87348E+00	-2.30959E-01	53.00000
2.87301E+00	-2.31122E-01	54.00000
2.87249E+00	-2.32145E-01	55.00000
2.87198E+00	-2.33120E-01	56.00000
2.87150E+00	-2.33445E-01	57.00000
2.87101E+00	-2.34033E-01	58.00000
2.87049E+00	-2.34957E-01	59.00000
2.86999E+00	-2.35252E-01	60.00000
2.86952E+00	-2.35351E-01	61.00000
2.86901E+00	-2.36243E-01	62.00000
2.86848E+00	-2.37219E-01	63.00000
2.86800E+00	-2.37545E-01	64.00000
2.86752E+00	-2.37673E-01	65.00000
2.86700E+00	-2.38356E-01	66.00000
2.86649E+00	-2.38719E-01	67.00000
2.86601E+00	-2.38840E-01	68.00000
2.86552E+00	-2.39450E-01	69.00000
2.86500E+00	-2.40147E-01	70.00000
2.86451E+00	-2.40114E-01	71.00000
2.86403E+00	-2.40154E-01	72.00000
2.86353E+00	-2.40772E-01	73.00000
2.86301E+00	-2.41307E-01	74.00000
2.86252E+00	-2.41485E-01	75.00000
2.86203E+00	-2.41686E-01	76.00000
2.86151E+00	-2.42144E-01	77.00000
2.86101E+00	-2.42136E-01	78.00000
2.86054E+00	-2.42253E-01	79.00000
2.86004E+00	-2.42809E-01	80.00000
2.85951E+00	-2.43298E-01	81.00000
2.85902E+00	-2.43050E-01	82.00000
2.85855E+00	-2.43131E-01	83.00000
2.85803E+00	-2.43486E-01	84.00000
2.85751E+00	-2.43642E-01	85.00000
2.85704E+00	-2.43801E-01	86.00000
2.85655E+00	-2.44102E-01	87.00000
2.85603E+00	-2.44355E-01	88.00000
2.85553E+00	-2.44185E-01	89.00000
2.85506E+00	-2.44213E-01	90.00000
2.85455E+00	-2.44565E-01	91.00000
2.85403E+00	-2.44706E-01	92.00000
2.85354E+00	-2.44720E-01	93.00000
2.85306E+00	-2.44771E-01	94.00000
2.85254E+00	-2.44921E-01	95.00000
2.85203E+00	-2.44933E-01	96.00000
2.85156E+00	-2.44987E-01	97.00000
2.85106E+00	-2.45308E-01	98.00000
