E(V)	i(A/cm²)	T(s)
3.25791E+00	-4.97196E-01	0.00000
3.25767E+00	-4.95653E-01	1.00000
3.25716E+00	-5.00255E-01	2.00000
3.25669E+00	-5.02345E-01	3.00000
3.25618E+00	-5.07630E-01	4.00000
3.25566E+00	-5.14798E-01	5.00000
3.25517E+00	-5.19754E-01	6.00000
3.25470E+00	-5.24428E-01	7.00000
3.25418E+00	-5.32055E-01	8.00000
3.25367E+00	-5.40135E-01	9.00000
3.25319E+00	-5.45408E-01	10.00000
3.25270E+00	-5.52065E-01	11.00000
3.25218E+00	-5.60779E-01	12.00000
3.25168E+00	-5.67934E-01	13.00000
3.25120E+00	-5.73703E-01	14.00000
3.25070E+00	-5.81559E-01	15.00000
3.25018E+00	-5.89876E-01	16.00000
3.24970E+00	-5.95905E-01	17.00000
3.24921E+00	-6.02731E-01	18.00000
3.24869E+00	-6.11657E-01	19.00000
3.24818E+00	-6.19629E-01	20.00000
3.24771E+00	-6.25299E-01	21.00000
3.24722E+00	-6.32564E-01	22.00000
3.24670E+00	-6.41293E-01	23.00000
3.24621E+00	-6.48252E-01	24.00000
3.24573E+00	-6.54241E-01	25.00000
3.24522E+00	-6.62393E-01	26.00000
3.24470E+00	-6.70577E-01	27.00000
3.24423E+00	-6.76312E-01	28.00000
3.24373E+00	-6.83011E-01	29.00000
3.24322E+00	-6.91440E-01	30.00000
3.24271E+00	-6.98699E-01	31.00000
3.24224E+00	-7.04197E-01	32.00000
3.24174E+00	-7.11233E-01	33.00000
3.24122E+00	-7.19268E-01	34.00000
3.24073E+00	-7.25510E-01	35.00000
3.24025E+00	-7.31010E-01	36.00000
3.23973E+00	-7.38633E-01	37.00000
3.23922E+00	-7.46071E-01	38.00000
3.23875E+00	-7.51115E-01	39.00000
3.23825E+00	-7.57377E-01	40.00000
3.23773E+00	-7.65121E-01	41.00000
3.23723E+00	-7.71518E-01	42.00000
3.23676E+00	-7.76529E-01	43.00000
3.23624E+00	-7.83681E-01	44.00000
3.23572E+00	-7.91325E-01	45.00000
3.23525E+00	-7.96297E-01	46.00000
3.23476E+00	-8.01538E-01	47.00000
3.23424E+00	-8.08854E-01	48.00000
3.23374E+00	-8.15427E-01	49.00000
3.23326E+00	-8.19655E-01	50.00000
3.23277E+00	-8.25686E-01	51.00000
3.23225E+00	-8.32944E-01	52.00000
3.23176E+00	-8.38150E-01	53.00000
3.23128E+00	-8.42788E-01	54.00000
3.23077E+00	-8.49292E-01	55.00000
3.23026E+00	-8.55987E-01	56.00000
3.22978E+00	-8.60616E-01	57.00000
3.22929E+00	-8.65918E-01	58.00000
3.22877E+00	-8.72570E-01	59.00000
3.22827E+00	-8.78499E-01	60.00000
3.22779E+00	-8.82902E-01	61.00000
3.22729E+00	-8.88804E-01	62.00000
3.22678E+00	-8.95715E-01	63.00000
3.22629E+00	-9.00637E-01	64.00000
3.22580E+00	-9.05280E-01	65.00000
3.22529E+00	-9.12175E-01	66.00000
3.22477E+00	-9.18752E-01	67.00000
3.22429E+00	-9.22958E-01	68.00000
3.22380E+00	-9.28423E-01	69.00000
3.22327E+00	-9.35327E-01	70.00000
3.22278E+00	-9.40439E-01	71.00000
3.22231E+00	-9.44305E-01	72.00000
3.22180E+00	-9.50753E-01	73.00000
3.22129E+00	-9.57418E-01	74.00000
3.22080E+00	-9.61877E-01	75.00000
3.22032E+00	-9.66929E-01	76.00000
3.21980E+00	-9.73707E-01	77.00000
3.21930E+00	-9.79557E-01	78.00000
3.21883E+00	-9.83550E-01	79.00000
3.21833E+00	-9.89326E-01	80.00000
3.21781E+00	-9.96443E-01	81.00000
3.21732E+00	-1.00153E+00	82.00000
3.21684E+00	-1.00607E+00	83.00000
3.21632E+00	-1.01332E+00	84.00000
3.21580E+00	-1.02018E+00	85.00000
3.21533E+00	-1.02473E+00	86.00000
3.21484E+00	-1.03010E+00	87.00000
3.21432E+00	-1.03715E+00	88.00000
3.21382E+00	-1.04331E+00	89.00000
3.21335E+00	-1.04755E+00	90.00000
3.21284E+00	-1.05395E+00	91.00000
3.21232E+00	-1.06159E+00	92.00000
3.21184E+00	-1.06702E+00	93.00000
3.21136E+00	-1.07196E+00	94.00000
3.21085E+00	-1.07920E+00	95.00000
3.21034E+00	-1.08641E+00	96.00000
3.20986E+00	-1.09136E+00	97.00000
3.20936E+00	-1.09780E+00	98.00000
3.20883E+00	-1.10572E+00	99.00000
3.20834E+00	-1.11190E+00	100.00000
3.20787E+00	-1.11665E+00	101.00000
3.20735E+00	-1.12411E+00	102.00000
3.20683E+00	-1.13212E+00	103.00000
3.20636E+00	-1.13763E+00	104.00000
3.20588E+00	-1.14393E+00	105.00000
3.20536E+00	-1.15234E+00	106.00000
3.20485E+00	-1.15997E+00	107.00000
3.20438E+00	-1.16510E+00	108.00000
3.20387E+00	-1.17234E+00	109.00000
3.20334E+00	-1.18120E+00	110.00000
3.20286E+00	-1.18749E+00	111.00000
3.20238E+00	-1.19332E+00	112.00000
3.20186E+00	-1.20186E+00	113.00000
3.20135E+00	-1.21034E+00	114.00000
3.20087E+00	-1.21648E+00	115.00000
3.20037E+00	-1.22375E+00	116.00000
3.19986E+00	-1.23231E+00	117.00000
3.19936E+00	-1.23949E+00	118.00000
3.19889E+00	-1.24551E+00	119.00000
3.19838E+00	-1.25367E+00	120.00000
3.19786E+00	-1.26262E+00	121.00000
3.19738E+00	-1.26920E+00	122.00000
3.19690E+00	-1.27606E+00	123.00000
3.19638E+00	-1.28531E+00	124.00000
3.19587E+00	-1.29406E+00	125.00000
3.19539E+00	-1.30044E+00	126.00000
3.19489E+00	-1.30820E+00	127.00000
3.19437E+00	-1.31726E+00	128.00000
3.19388E+00	-1.32485E+00	129.00000
3.19340E+00	-1.33159E+00	130.00000
3.19289E+00	-1.34034E+00	131.00000
3.19237E+00	-1.34962E+00	132.00000
3.19189E+00	-1.35664E+00	133.00000
3.19140E+00	-1.36428E+00	134.00000
3.19089E+00	-1.37399E+00	135.00000
3.19038E+00	-1.38270E+00	136.00000
3.18992E+00	-1.38934E+00	137.00000
3.18941E+00	-1.39804E+00	138.00000
3.18889E+00	-1.40786E+00	139.00000
3.18841E+00	-1.41536E+00	140.00000
3.18793E+00	-1.42247E+00	141.00000
3.18742E+00	-1.43207E+00	142.00000
3.18690E+00	-1.44170E+00	143.00000
3.18642E+00	-1.44869E+00	144.00000
3.18593E+00	-1.45668E+00	145.00000
3.18541E+00	-1.46614E+00	146.00000
3.18491E+00	-1.47440E+00	147.00000
3.18444E+00	-1.48154E+00	148.00000
3.18394E+00	-1.49078E+00	149.00000
3.18342E+00	-1.50076E+00	150.00000
3.18294E+00	-1.50806E+00	151.00000
3.18245E+00	-1.51573E+00	152.00000
3.18193E+00	-1.52582E+00	153.00000
3.18142E+00	-1.53518E+00	154.00000
3.18094E+00	-1.54237E+00	155.00000
3.18044E+00	-1.55114E+00	156.00000
3.17992E+00	-1.56120E+00	157.00000
3.17943E+00	-1.56919E+00	158.00000
3.17895E+00	-1.57634E+00	159.00000
3.17844E+00	-1.58598E+00	160.00000
3.17793E+00	-1.59579E+00	161.00000
3.17744E+00	-1.60336E+00	162.00000
3.17695E+00	-1.61175E+00	163.00000
3.17644E+00	-1.62144E+00	164.00000
3.17594E+00	-1.62997E+00	165.00000
3.17547E+00	-1.63720E+00	166.00000
3.17496E+00	-1.64664E+00	167.00000
3.17444E+00	-1.65656E+00	168.00000
3.17396E+00	-1.66403E+00	169.00000
3.17348E+00	-1.67162E+00	170.00000
3.17296E+00	-1.68145E+00	171.00000
3.17245E+00	-1.69093E+00	172.00000
3.17197E+00	-1.69829E+00	173.00000
3.17147E+00	-1.70674E+00	174.00000
3.17096E+00	-1.71657E+00	175.00000
3.17046E+00	-1.72473E+00	176.00000
3.17000E+00	-1.73183E+00	177.00000
3.16949E+00	-1.74130E+00	178.00000
3.16897E+00	-1.75120E+00	179.00000
3.16849E+00	-1.75893E+00	180.00000
3.16799E+00	-1.76695E+00	181.00000
3.16748E+00	-1.77658E+00	182.00000
3.16697E+00	-1.78548E+00	183.00000
3.16649E+00	-1.79277E+00	184.00000
3.16599E+00	-1.80161E+00	185.00000
3.16548E+00	-1.81144E+00	186.00000
3.16499E+00	-1.81949E+00	187.00000
3.16451E+00	-1.82694E+00	188.00000
3.16400E+00	-1.83662E+00	189.00000
3.16348E+00	-1.84623E+00	190.00000
3.16300E+00	-1.85361E+00	191.00000
3.16251E+00	-1.86213E+00	192.00000
3.16199E+00	-1.87227E+00	193.00000
3.16149E+00	-1.88119E+00	194.00000
3.16101E+00	-1.88843E+00	195.00000
3.16051E+00	-1.89749E+00	196.00000
3.15999E+00	-1.90739E+00	197.00000
