E(V)	i(A/cm²)	T(s)
3.24617E+00	-4.31052E-01	0.00000
3.24593E+00	-4.30191E-01	1.00000
3.24542E+00	-4.34766E-01	2.00000
3.24494E+00	-4.37773E-01	3.00000
3.24444E+00	-4.42973E-01	4.00000
3.24393E+00	-4.49271E-01	5.00000
3.24344E+00	-4.54066E-01	6.00000
3.24296E+00	-4.58966E-01	7.00000
3.24245E+00	-4.65564E-01	8.00000
3.24194E+00	-4.72220E-01	9.00000
3.24146E+00	-4.77433E-01	10.00000
3.24097E+00	-4.83824E-01	11.00000
3.24044E+00	-4.91776E-01	12.00000
3.23995E+00	-4.98221E-01	13.00000
3.23947E+00	-5.03312E-01	14.00000
3.23896E+00	-5.10663E-01	15.00000
3.23844E+00	-5.18454E-01	16.00000
3.23796E+00	-5.24114E-01	17.00000
3.23748E+00	-5.29904E-01	18.00000
3.23697E+00	-5.37306E-01	19.00000
3.23647E+00	-5.44054E-01	20.00000
3.23599E+00	-5.49357E-01	21.00000
3.23548E+00	-5.56349E-01	22.00000
3.23495E+00	-5.64301E-01	23.00000
3.23446E+00	-5.70086E-01	24.00000
3.23399E+00	-5.75140E-01	25.00000
3.23347E+00	-5.82641E-01	26.00000
3.23296E+00	-5.90113E-01	27.00000
3.23248E+00	-5.95107E-01	28.00000
3.23199E+00	-6.00870E-01	29.00000
3.23147E+00	-6.08202E-01	30.00000
3.23096E+00	-6.14383E-01	31.00000
3.23050E+00	-6.18875E-01	32.00000
3.23000E+00	-6.24838E-01	33.00000
3.22948E+00	-6.31948E-01	34.00000
3.22898E+00	-6.37367E-01	35.00000
3.22851E+00	-6.42263E-01	36.00000
3.22800E+00	-6.48776E-01	37.00000
3.22749E+00	-6.54966E-01	38.00000
3.22701E+00	-6.59257E-01	39.00000
3.22652E+00	-6.64727E-01	40.00000
3.22600E+00	-6.71699E-01	41.00000
3.22550E+00	-6.77348E-01	42.00000
3.22502E+00	-6.81607E-01	43.00000
3.22451E+00	-6.87738E-01	44.00000
3.22399E+00	-6.94347E-01	45.00000
3.22351E+00	-6.98684E-01	46.00000
3.22302E+00	-7.03295E-01	47.00000
3.22250E+00	-7.09731E-01	48.00000
3.22199E+00	-7.15497E-01	49.00000
3.22152E+00	-7.19389E-01	50.00000
3.22102E+00	-7.24742E-01	51.00000
3.22050E+00	-7.30958E-01	52.00000
3.22001E+00	-7.35159E-01	53.00000
3.21953E+00	-7.38948E-01	54.00000
3.21902E+00	-7.44961E-01	55.00000
3.21850E+00	-7.50931E-01	56.00000
3.21802E+00	-7.54356E-01	57.00000
3.21754E+00	-7.58505E-01	58.00000
3.21701E+00	-7.64835E-01	59.00000
3.21651E+00	-7.69983E-01	60.00000
3.21604E+00	-7.73242E-01	61.00000
3.21554E+00	-7.78435E-01	62.00000
3.21502E+00	-7.84441E-01	63.00000
3.21453E+00	-7.88300E-01	64.00000
3.21405E+00	-7.91672E-01	65.00000
3.21354E+00	-7.97225E-01	66.00000
3.21303E+00	-8.02888E-01	67.00000
3.21255E+00	-8.06132E-01	68.00000
3.21206E+00	-8.10423E-01	69.00000
3.21155E+00	-8.15951E-01	70.00000
3.21106E+00	-8.20225E-01	71.00000
3.21058E+00	-8.23661E-01	72.00000
3.21007E+00	-8.28952E-01	73.00000
3.20955E+00	-8.34875E-01	74.00000
3.20907E+00	-8.38459E-01	75.00000
3.20858E+00	-8.42336E-01	76.00000
3.20806E+00	-8.48366E-01	77.00000
3.20756E+00	-8.53194E-01	78.00000
3.20709E+00	-8.56387E-01	79.00000
3.20658E+00	-8.61661E-01	80.00000
3.20606E+00	-8.67306E-01	81.00000
3.20558E+00	-8.71209E-01	82.00000
3.20509E+00	-8.74965E-01	83.00000
3.20458E+00	-8.80245E-01	84.00000
3.20407E+00	-8.85829E-01	85.00000
3.20358E+00	-8.89608E-01	86.00000
3.20309E+00	-8.94038E-01	87.00000
3.20257E+00	-9.00127E-01	88.00000
3.20207E+00	-9.05130E-01	89.00000
3.20160E+00	-9.08591E-01	90.00000
3.20110E+00	-9.13840E-01	91.00000
3.20058E+00	-9.19948E-01	92.00000
3.20009E+00	-9.24097E-01	93.00000
3.19960E+00	-9.28196E-01	94.00000
3.19909E+00	-9.34151E-01	95.00000
3.19858E+00	-9.39896E-01	96.00000
3.19811E+00	-9.43422E-01	97.00000
3.19761E+00	-9.48497E-01	98.00000
3.19709E+00	-9.55049E-01	99.00000
3.19659E+00	-9.60162E-01	100.00000
3.19611E+00	-9.64429E-01	101.00000
3.19561E+00	-9.70237E-01	102.00000
3.19509E+00	-9.76779E-01	103.00000
3.19460E+00	-9.81460E-01	104.00000
3.19411E+00	-9.86340E-01	105.00000
3.19359E+00	-9.92931E-01	106.00000
3.19309E+00	-9.98951E-01	107.00000
3.19262E+00	-1.00313E+00	108.00000
3.19213E+00	-1.00885E+00	109.00000
3.19161E+00	-1.01575E+00	110.00000
3.19112E+00	-1.02109E+00	111.00000
3.19064E+00	-1.02584E+00	112.00000
3.19013E+00	-1.03243E+00	113.00000
3.18961E+00	-1.03947E+00	114.00000
3.18913E+00	-1.04455E+00	115.00000
