E(V)	i(A/cm²)	T(s)
3.24512E+00	-4.85164E-01	0.00000
3.24490E+00	-4.83552E-01	1.00000
3.24438E+00	-4.89104E-01	2.00000
3.24390E+00	-4.92287E-01	3.00000
3.24339E+00	-4.97896E-01	4.00000
3.24287E+00	-5.05061E-01	5.00000
3.24238E+00	-5.10568E-01	6.00000
3.24189E+00	-5.15877E-01	7.00000
3.24138E+00	-5.23197E-01	8.00000
3.24087E+00	-5.30404E-01	9.00000
3.24040E+00	-5.35796E-01	10.00000
3.23991E+00	-5.42409E-01	11.00000
3.23939E+00	-5.50626E-01	12.00000
3.23889E+00	-5.57631E-01	13.00000
3.23841E+00	-5.63141E-01	14.00000
3.23790E+00	-5.70704E-01	15.00000
3.23739E+00	-5.78818E-01	16.00000
3.23691E+00	-5.84461E-01	17.00000
3.23643E+00	-5.90387E-01	18.00000
3.23591E+00	-5.98363E-01	19.00000
3.23540E+00	-6.05934E-01	20.00000
3.23492E+00	-6.11716E-01	21.00000
3.23443E+00	-6.18416E-01	22.00000
3.23391E+00	-6.26272E-01	23.00000
3.23341E+00	-6.32622E-01	24.00000
3.23294E+00	-6.37836E-01	25.00000
3.23243E+00	-6.45082E-01	26.00000
3.23191E+00	-6.52898E-01	27.00000
3.23142E+00	-6.58337E-01	28.00000
3.23094E+00	-6.63814E-01	29.00000
3.23044E+00	-6.70974E-01	30.00000
3.22993E+00	-6.77807E-01	31.00000
3.22945E+00	-6.83075E-01	32.00000
3.22894E+00	-6.89687E-01	33.00000
3.22842E+00	-6.96975E-01	34.00000
3.22794E+00	-7.02159E-01	35.00000
3.22747E+00	-7.07064E-01	36.00000
3.22695E+00	-7.13954E-01	37.00000
3.22643E+00	-7.20780E-01	38.00000
3.22595E+00	-7.25547E-01	39.00000
3.22546E+00	-7.31250E-01	40.00000
3.22494E+00	-7.38251E-01	41.00000
3.22445E+00	-7.43656E-01	42.00000
3.22398E+00	-7.47941E-01	43.00000
3.22347E+00	-7.54452E-01	44.00000
3.22295E+00	-7.61012E-01	45.00000
3.22247E+00	-7.65456E-01	46.00000
3.22199E+00	-7.70158E-01	47.00000
3.22147E+00	-7.76757E-01	48.00000
3.22096E+00	-7.83151E-01	49.00000
3.22048E+00	-7.87118E-01	50.00000
3.21999E+00	-7.92505E-01	51.00000
3.21946E+00	-7.99277E-01	52.00000
3.21897E+00	-8.04354E-01	53.00000
3.21850E+00	-8.08538E-01	54.00000
3.21799E+00	-8.14402E-01	55.00000
3.21747E+00	-8.20773E-01	56.00000
3.21699E+00	-8.24839E-01	57.00000
3.21651E+00	-8.29584E-01	58.00000
3.21598E+00	-8.36321E-01	59.00000
3.21548E+00	-8.41668E-01	60.00000
3.21501E+00	-8.45554E-01	61.00000
3.21449E+00	-8.51482E-01	62.00000
3.21397E+00	-8.58053E-01	63.00000
3.21348E+00	-8.62452E-01	64.00000
3.21300E+00	-8.66590E-01	65.00000
3.21249E+00	-8.72698E-01	66.00000
3.21198E+00	-8.78680E-01	67.00000
3.21150E+00	-8.82428E-01	68.00000
3.21101E+00	-8.87394E-01	69.00000
3.21050E+00	-8.93832E-01	70.00000
3.21001E+00	-8.98769E-01	71.00000
