E(V)	i(A/cm²)	T(s)
3.24939E+00	-4.99867E-01	0.00000
3.24918E+00	-4.97340E-01	1.00000
3.24866E+00	-5.03365E-01	2.00000
3.24818E+00	-5.06162E-01	3.00000
3.24768E+00	-5.11329E-01	4.00000
3.24716E+00	-5.17823E-01	5.00000
3.24667E+00	-5.23162E-01	6.00000
3.24619E+00	-5.28730E-01	7.00000
3.24567E+00	-5.36495E-01	8.00000
3.24515E+00	-5.44305E-01	9.00000
3.24468E+00	-5.49652E-01	10.00000
3.24419E+00	-5.56311E-01	11.00000
3.24367E+00	-5.64790E-01	12.00000
3.24317E+00	-5.71687E-01	13.00000
3.24270E+00	-5.77406E-01	14.00000
3.24219E+00	-5.85326E-01	15.00000
3.24167E+00	-5.93599E-01	16.00000
3.24119E+00	-5.99645E-01	17.00000
3.24071E+00	-6.06015E-01	18.00000
3.24020E+00	-6.14746E-01	19.00000
3.23968E+00	-6.23055E-01	20.00000
3.23920E+00	-6.28878E-01	21.00000
3.23871E+00	-6.36046E-01	22.00000
3.23819E+00	-6.44539E-01	23.00000
3.23769E+00	-6.51309E-01	24.00000
3.23722E+00	-6.57055E-01	25.00000
3.23672E+00	-6.64683E-01	26.00000
3.23620E+00	-6.72727E-01	27.00000
3.23572E+00	-6.78471E-01	28.00000
3.23523E+00	-6.84991E-01	29.00000
3.23471E+00	-6.93251E-01	30.00000
3.23421E+00	-7.00231E-01	31.00000
3.23373E+00	-7.05519E-01	32.00000
3.23323E+00	-7.12455E-01	33.00000
3.23270E+00	-7.20416E-01	34.00000
3.23221E+00	-7.26330E-01	35.00000
3.23173E+00	-7.31512E-01	36.00000
3.23123E+00	-7.38191E-01	37.00000
3.23073E+00	-7.44975E-01	38.00000
3.23025E+00	-7.50290E-01	39.00000
3.22974E+00	-7.56942E-01	40.00000
3.22922E+00	-7.64685E-01	41.00000
3.22873E+00	-7.70619E-01	42.00000
3.22826E+00	-7.74874E-01	43.00000
3.22775E+00	-7.81463E-01	44.00000
3.22722E+00	-7.89129E-01	45.00000
3.22674E+00	-7.93858E-01	46.00000
3.22626E+00	-7.98851E-01	47.00000
3.22574E+00	-8.06288E-01	48.00000
3.22524E+00	-8.12445E-01	49.00000
3.22476E+00	-8.16614E-01	50.00000
3.22425E+00	-8.22536E-01	51.00000
3.22373E+00	-8.29525E-01	52.00000
3.22324E+00	-8.34946E-01	53.00000
3.22276E+00	-8.38925E-01	54.00000
3.22226E+00	-8.45070E-01	55.00000
3.22174E+00	-8.51537E-01	56.00000
3.22126E+00	-8.55712E-01	57.00000
3.22077E+00	-8.61105E-01	58.00000
3.22025E+00	-8.67894E-01	59.00000
3.21975E+00	-8.72937E-01	60.00000
3.21928E+00	-8.76437E-01	61.00000
3.21878E+00	-8.82063E-01	62.00000
3.21826E+00	-8.88484E-01	63.00000
3.21778E+00	-8.93176E-01	64.00000
3.21729E+00	-8.97403E-01	65.00000
3.21678E+00	-9.03706E-01	66.00000
3.21626E+00	-9.09985E-01	67.00000
3.21578E+00	-9.13864E-01	68.00000
3.21529E+00	-9.19035E-01	69.00000
3.21476E+00	-9.25898E-01	70.00000
3.21427E+00	-9.31037E-01	71.00000
3.21379E+00	-9.34618E-01	72.00000
3.21329E+00	-9.40278E-01	73.00000
3.21278E+00	-9.46248E-01	74.00000
3.21229E+00	-9.50372E-01	75.00000
3.21181E+00	-9.54979E-01	76.00000
3.21130E+00	-9.60943E-01	77.00000
3.21080E+00	-9.66257E-01	78.00000
3.21031E+00	-9.70211E-01	79.00000
3.20981E+00	-9.76034E-01	80.00000
3.20929E+00	-9.82567E-01	81.00000
3.20881E+00	-9.86997E-01	82.00000
3.20833E+00	-9.91134E-01	83.00000
3.20781E+00	-9.97723E-01	84.00000
3.20730E+00	-1.00393E+00	85.00000
3.20682E+00	-1.00803E+00	86.00000
3.20633E+00	-1.01344E+00	87.00000
3.20581E+00	-1.02030E+00	88.00000
3.20531E+00	-1.02566E+00	89.00000
3.20484E+00	-1.02944E+00	90.00000
3.20433E+00	-1.03542E+00	91.00000
3.20381E+00	-1.04248E+00	92.00000
3.20332E+00	-1.04748E+00	93.00000
3.20284E+00	-1.05188E+00	94.00000
3.20233E+00	-1.05870E+00	95.00000
3.20182E+00	-1.06523E+00	96.00000
3.20134E+00	-1.06962E+00	97.00000
3.20084E+00	-1.07555E+00	98.00000
3.20032E+00	-1.08291E+00	99.00000
3.19982E+00	-1.08881E+00	100.00000
3.19935E+00	-1.09328E+00	101.00000
3.19884E+00	-1.10013E+00	102.00000
3.19832E+00	-1.10759E+00	103.00000
3.19784E+00	-1.11247E+00	104.00000
3.19736E+00	-1.11815E+00	105.00000
3.19683E+00	-1.12604E+00	106.00000
3.19633E+00	-1.13263E+00	107.00000
3.19586E+00	-1.13703E+00	108.00000
3.19536E+00	-1.14404E+00	109.00000
3.19483E+00	-1.15249E+00	110.00000
3.19434E+00	-1.15857E+00	111.00000
3.19387E+00	-1.16377E+00	112.00000
3.19336E+00	-1.17141E+00	113.00000
3.19284E+00	-1.17932E+00	114.00000
3.19236E+00	-1.18473E+00	115.00000
3.19187E+00	-1.19151E+00	116.00000
3.19135E+00	-1.19959E+00	117.00000
3.19086E+00	-1.20651E+00	118.00000
3.19038E+00	-1.21237E+00	119.00000
3.18987E+00	-1.21996E+00	120.00000
3.18936E+00	-1.22847E+00	121.00000
3.18887E+00	-1.23476E+00	122.00000
3.18840E+00	-1.24084E+00	123.00000
3.18789E+00	-1.24909E+00	124.00000
3.18738E+00	-1.25705E+00	125.00000
3.18690E+00	-1.26328E+00	126.00000
3.18640E+00	-1.27119E+00	127.00000
3.18588E+00	-1.28022E+00	128.00000
3.18538E+00	-1.28751E+00	129.00000
3.18490E+00	-1.29378E+00	130.00000
3.18439E+00	-1.30215E+00	131.00000
3.18388E+00	-1.31083E+00	132.00000
3.18340E+00	-1.31747E+00	133.00000
3.18291E+00	-1.32504E+00	134.00000
3.18239E+00	-1.33437E+00	135.00000
3.18188E+00	-1.34269E+00	136.00000
3.18141E+00	-1.34894E+00	137.00000
3.18091E+00	-1.35733E+00	138.00000
3.18039E+00	-1.36684E+00	139.00000
3.17990E+00	-1.37420E+00	140.00000
3.17942E+00	-1.38107E+00	141.00000
3.17891E+00	-1.39022E+00	142.00000
3.17840E+00	-1.39925E+00	143.00000
3.17792E+00	-1.40615E+00	144.00000
3.17742E+00	-1.41470E+00	145.00000
