E(V)	i(A/cm²)	T(s)
3.26479E+00	-3.63966E-01	0.00000
3.26454E+00	-3.66917E-01	1.00000
3.26403E+00	-3.74933E-01	2.00000
3.26356E+00	-3.81795E-01	3.00000
3.26305E+00	-3.90042E-01	4.00000
3.26253E+00	-3.98780E-01	5.00000
3.26205E+00	-4.06118E-01	6.00000
3.26157E+00	-4.13593E-01	7.00000
3.26105E+00	-4.22571E-01	8.00000
3.26054E+00	-4.31377E-01	9.00000
3.26006E+00	-4.38565E-01	10.00000
3.25958E+00	-4.46292E-01	11.00000
3.25905E+00	-4.55252E-01	12.00000
3.25855E+00	-4.63230E-01	13.00000
3.25808E+00	-4.70302E-01	14.00000
3.25757E+00	-4.78990E-01	15.00000
3.25705E+00	-4.87922E-01	16.00000
3.25657E+00	-4.94983E-01	17.00000
3.25609E+00	-5.02278E-01	18.00000
3.25557E+00	-5.10972E-01	19.00000
3.25506E+00	-5.19199E-01	20.00000
3.25459E+00	-5.25937E-01	21.00000
3.25409E+00	-5.33784E-01	22.00000
3.25357E+00	-5.42524E-01	23.00000
3.25308E+00	-5.49784E-01	24.00000
3.25260E+00	-5.56474E-01	25.00000
3.25209E+00	-5.64784E-01	26.00000
3.25157E+00	-5.73327E-01	27.00000
3.25109E+00	-5.80145E-01	28.00000
3.25060E+00	-5.87242E-01	29.00000
3.25009E+00	-5.95333E-01	30.00000
3.24959E+00	-6.02788E-01	31.00000
3.24912E+00	-6.08894E-01	32.00000
3.24862E+00	-6.16332E-01	33.00000
3.24810E+00	-6.24535E-01	34.00000
3.24762E+00	-6.31328E-01	35.00000
3.24713E+00	-6.38003E-01	36.00000
3.24662E+00	-6.45794E-01	37.00000
3.24611E+00	-6.53370E-01	38.00000
3.24563E+00	-6.59735E-01	39.00000
3.24513E+00	-6.66912E-01	40.00000
3.24461E+00	-6.74794E-01	41.00000
3.24412E+00	-6.81509E-01	42.00000
3.24364E+00	-6.87655E-01	43.00000
3.24313E+00	-6.95381E-01	44.00000
3.24261E+00	-7.02956E-01	45.00000
3.24213E+00	-7.09025E-01	46.00000
3.24164E+00	-7.15441E-01	47.00000
3.24113E+00	-7.22848E-01	48.00000
3.24062E+00	-7.30124E-01	49.00000
3.24014E+00	-7.36232E-01	50.00000
3.23965E+00	-7.43034E-01	51.00000
3.23913E+00	-7.50536E-01	52.00000
3.23864E+00	-7.56868E-01	53.00000
3.23816E+00	-7.62580E-01	54.00000
3.23765E+00	-7.69850E-01	55.00000
3.23713E+00	-7.77476E-01	56.00000
3.23665E+00	-7.83400E-01	57.00000
3.23616E+00	-7.89740E-01	58.00000
3.23564E+00	-7.96953E-01	59.00000
3.23515E+00	-8.03348E-01	60.00000
3.23467E+00	-8.08932E-01	61.00000
3.23417E+00	-8.15753E-01	62.00000
3.23364E+00	-8.23175E-01	63.00000
3.23316E+00	-8.29121E-01	64.00000
3.23268E+00	-8.34711E-01	65.00000
3.23216E+00	-8.41809E-01	66.00000
3.23165E+00	-8.48765E-01	67.00000
3.23117E+00	-8.54225E-01	68.00000
3.23068E+00	-8.60567E-01	69.00000
3.23015E+00	-8.67724E-01	70.00000
3.22966E+00	-8.73581E-01	71.00000
3.22920E+00	-8.78616E-01	72.00000
3.22869E+00	-8.85417E-01	73.00000
3.22817E+00	-8.92496E-01	74.00000
3.22769E+00	-8.97978E-01	75.00000
3.22721E+00	-9.03710E-01	76.00000
3.22669E+00	-9.10735E-01	77.00000
3.22617E+00	-9.17453E-01	78.00000
3.22569E+00	-9.22838E-01	79.00000
3.22518E+00	-9.29175E-01	80.00000
3.22466E+00	-9.36105E-01	81.00000
3.22417E+00	-9.41755E-01	82.00000
3.22370E+00	-9.46904E-01	83.00000
3.22318E+00	-9.53449E-01	84.00000
3.22267E+00	-9.60132E-01	85.00000
3.22219E+00	-9.65274E-01	86.00000
3.22170E+00	-9.71047E-01	87.00000
3.22118E+00	-9.77887E-01	88.00000
3.22069E+00	-9.83660E-01	89.00000
3.22022E+00	-9.88619E-01	90.00000
3.21971E+00	-9.95190E-01	91.00000
3.21918E+00	-1.00208E+00	92.00000
