E(V)	i(A/cm²)	T(s)
2.86275E+00	-2.46074E-01	0.00000
2.86251E+00	-2.40164E-01	1.00000
2.86200E+00	-2.36649E-01	2.00000
2.86152E+00	-2.32959E-01	3.00000
2.86102E+00	-2.30509E-01	4.00000
2.86050E+00	-2.29693E-01	5.00000
2.86001E+00	-2.27502E-01	6.00000
2.85953E+00	-2.26940E-01	7.00000
2.85902E+00	-2.26680E-01	8.00000
2.85850E+00	-2.26406E-01	9.00000
2.85802E+00	-2.26228E-01	10.00000
2.85752E+00	-2.26804E-01	11.00000
2.85700E+00	-2.27228E-01	12.00000
2.85650E+00	-2.27044E-01	13.00000
2.85603E+00	-2.27124E-01	14.00000
2.85552E+00	-2.28320E-01	15.00000
2.85500E+00	-2.29247E-01	16.00000
2.85452E+00	-2.29425E-01	17.00000
2.85403E+00	-2.29690E-01	18.00000
2.85352E+00	-2.30920E-01	19.00000
2.85302E+00	-2.31605E-01	20.00000
2.85253E+00	-2.31833E-01	21.00000
2.85203E+00	-2.33295E-01	22.00000
2.85152E+00	-2.34821E-01	23.00000
2.85102E+00	-2.34691E-01	24.00000
2.85054E+00	-2.34744E-01	25.00000
2.85003E+00	-2.36081E-01	26.00000
2.84952E+00	-2.37245E-01	27.00000
2.84904E+00	-2.37634E-01	28.00000
2.84855E+00	-2.38296E-01	29.00000
2.84803E+00	-2.39525E-01	30.00000
2.84753E+00	-2.39579E-01	31.00000
2.84705E+00	-2.39792E-01	32.00000
2.84655E+00	-2.41008E-01	33.00000
2.84603E+00	-2.42073E-01	34.00000
2.84554E+00	-2.41905E-01	35.00000
2.84506E+00	-2.42021E-01	36.00000
2.84455E+00	-2.42878E-01	37.00000
2.84403E+00	-2.43142E-01	38.00000
2.84356E+00	-2.43516E-01	39.00000
2.84307E+00	-2.44368E-01	40.00000
2.84255E+00	-2.45383E-01	41.00000
2.84205E+00	-2.45028E-01	42.00000
2.84157E+00	-2.45248E-01	43.00000
2.84106E+00	-2.46018E-01	44.00000
2.84055E+00	-2.46367E-01	45.00000
2.84007E+00	-2.46445E-01	46.00000
2.83959E+00	-2.46587E-01	47.00000
2.83907E+00	-2.47304E-01	48.00000
2.83856E+00	-2.47422E-01	49.00000
2.83808E+00	-2.47701E-01	50.00000
2.83757E+00	-2.48572E-01	51.00000
2.83705E+00	-2.49021E-01	52.00000
2.83656E+00	-2.48497E-01	53.00000
2.83608E+00	-2.48471E-01	54.00000
2.83557E+00	-2.48912E-01	55.00000
2.83505E+00	-2.49050E-01	56.00000
2.83458E+00	-2.49243E-01	57.00000
2.83408E+00	-2.49382E-01	58.00000
2.83356E+00	-2.49588E-01	59.00000
2.83306E+00	-2.49499E-01	60.00000
2.83259E+00	-2.49538E-01	61.00000
2.83208E+00	-2.49982E-01	62.00000
2.83156E+00	-2.50143E-01	63.00000
2.83107E+00	-2.49576E-01	64.00000
2.83059E+00	-2.49441E-01	65.00000
2.83008E+00	-2.49682E-01	66.00000
2.82957E+00	-2.49718E-01	67.00000
2.82909E+00	-2.49810E-01	68.00000
2.82859E+00	-2.50369E-01	69.00000
2.82807E+00	-2.50587E-01	70.00000
2.82757E+00	-2.49982E-01	71.00000
2.82710E+00	-2.49853E-01	72.00000
2.82659E+00	-2.50043E-01	73.00000
2.82607E+00	-2.50063E-01	74.00000
2.82559E+00	-2.49683E-01	75.00000
2.82510E+00	-2.49563E-01	76.00000
2.82459E+00	-2.49396E-01	77.00000
2.82408E+00	-2.49209E-01	78.00000
