E(V)	i(A/cm²)	T(s)
3.04698E+00	-1.67262E-01	0.00000
3.04673E+00	-1.68308E-01	1.00000
3.04622E+00	-1.72487E-01	2.00000
3.04574E+00	-1.75714E-01	3.00000
3.04524E+00	-1.79876E-01	4.00000
3.04472E+00	-1.84539E-01	5.00000
3.04423E+00	-1.88163E-01	6.00000
3.04376E+00	-1.91601E-01	7.00000
3.04324E+00	-1.96080E-01	8.00000
3.04272E+00	-2.00450E-01	9.00000
3.04225E+00	-2.03741E-01	10.00000
3.04175E+00	-2.07544E-01	11.00000
3.04123E+00	-2.11943E-01	12.00000
3.04074E+00	-2.15532E-01	13.00000
3.04027E+00	-2.18488E-01	14.00000
3.03976E+00	-2.22458E-01	15.00000
3.03924E+00	-2.26665E-01	16.00000
3.03875E+00	-2.29723E-01	17.00000
3.03827E+00	-2.32745E-01	18.00000
3.03776E+00	-2.36673E-01	19.00000
3.03726E+00	-2.40284E-01	20.00000
3.03678E+00	-2.43002E-01	21.00000
3.03627E+00	-2.46497E-01	22.00000
3.03576E+00	-2.50291E-01	23.00000
3.03527E+00	-2.53171E-01	24.00000
3.03479E+00	-2.55710E-01	25.00000
3.03428E+00	-2.59186E-01	26.00000
3.03376E+00	-2.62822E-01	27.00000
3.03328E+00	-2.65376E-01	28.00000
3.03278E+00	-2.68153E-01	29.00000
3.03227E+00	-2.71592E-01	30.00000
3.03177E+00	-2.74502E-01	31.00000
3.03129E+00	-2.76648E-01	32.00000
3.03079E+00	-2.79640E-01	33.00000
3.03027E+00	-2.82951E-01	34.00000
3.02978E+00	-2.85219E-01	35.00000
3.02930E+00	-2.87385E-01	36.00000
3.02879E+00	-2.90437E-01	37.00000
3.02828E+00	-2.93321E-01	38.00000
3.02780E+00	-2.95220E-01	39.00000
3.02730E+00	-2.97706E-01	40.00000
3.02678E+00	-3.00821E-01	41.00000
3.02629E+00	-3.03110E-01	42.00000
3.02581E+00	-3.04789E-01	43.00000
3.02530E+00	-3.07460E-01	44.00000
3.02478E+00	-3.10396E-01	45.00000
3.02430E+00	-3.12246E-01	46.00000
3.02382E+00	-3.14114E-01	47.00000
3.02329E+00	-3.16882E-01	48.00000
3.02278E+00	-3.19371E-01	49.00000
3.02231E+00	-3.20876E-01	50.00000
3.02181E+00	-3.23077E-01	51.00000
3.02129E+00	-3.25671E-01	52.00000
3.02080E+00	-3.27403E-01	53.00000
3.02033E+00	-3.28884E-01	54.00000
3.01981E+00	-3.31310E-01	55.00000
3.01929E+00	-3.33770E-01	56.00000
3.01882E+00	-3.35030E-01	57.00000
3.01833E+00	-3.36725E-01	58.00000
3.01781E+00	-3.39235E-01	59.00000
3.01731E+00	-3.41143E-01	60.00000
3.01683E+00	-3.42318E-01	61.00000
3.01633E+00	-3.44273E-01	62.00000
3.01581E+00	-3.46620E-01	63.00000
3.01533E+00	-3.47954E-01	64.00000
3.01485E+00	-3.49198E-01	65.00000
3.01433E+00	-3.51414E-01	66.00000
3.01381E+00	-3.53459E-01	67.00000
3.01334E+00	-3.54541E-01	68.00000
3.01284E+00	-3.56232E-01	69.00000
3.01232E+00	-3.58415E-01	70.00000
3.01182E+00	-3.59857E-01	71.00000
3.01134E+00	-3.60816E-01	72.00000
3.01084E+00	-3.62700E-01	73.00000
3.01032E+00	-3.64779E-01	74.00000
3.00984E+00	-3.65739E-01	75.00000
3.00935E+00	-3.66865E-01	76.00000
3.00884E+00	-3.68859E-01	77.00000
3.00833E+00	-3.70467E-01	78.00000
3.00785E+00	-3.71167E-01	79.00000
3.00735E+00	-3.72744E-01	80.00000
3.00683E+00	-3.74756E-01	81.00000
3.00634E+00	-3.75794E-01	82.00000
3.00587E+00	-3.76555E-01	83.00000
3.00535E+00	-3.78295E-01	84.00000
3.00484E+00	-3.80019E-01	85.00000
3.00436E+00	-3.80613E-01	86.00000
3.00387E+00	-3.81760E-01	87.00000
3.00335E+00	-3.83660E-01	88.00000
3.00284E+00	-3.84892E-01	89.00000
3.00237E+00	-3.85444E-01	90.00000
3.00186E+00	-3.86863E-01	91.00000
3.00135E+00	-3.88585E-01	92.00000
3.00086E+00	-3.89330E-01	93.00000
3.00038E+00	-3.90055E-01	94.00000
2.99986E+00	-3.91468E-01	95.00000
2.99936E+00	-3.92689E-01	96.00000
2.99889E+00	-3.93096E-01	97.00000
2.99839E+00	-3.94263E-01	98.00000
2.99787E+00	-3.95943E-01	99.00000
2.99737E+00	-3.96856E-01	100.00000
2.99690E+00	-3.97192E-01	101.00000
2.99639E+00	-3.98470E-01	102.00000
2.99588E+00	-3.99943E-01	103.00000
2.99539E+00	-4.00434E-01	104.00000
2.99491E+00	-4.01147E-01	105.00000
2.99439E+00	-4.02578E-01	106.00000
2.99388E+00	-4.03594E-01	107.00000
2.99341E+00	-4.03933E-01	108.00000
2.99291E+00	-4.05101E-01	109.00000
2.99239E+00	-4.06532E-01	110.00000
2.99190E+00	-4.07051E-01	111.00000
2.99142E+00	-4.07338E-01	112.00000
2.99091E+00	-4.08497E-01	113.00000
2.99039E+00	-4.09627E-01	114.00000
2.98991E+00	-4.10003E-01	115.00000
2.98942E+00	-4.10772E-01	116.00000
2.98890E+00	-4.11999E-01	117.00000
2.98841E+00	-4.12685E-01	118.00000
2.98793E+00	-4.12914E-01	119.00000
2.98742E+00	-4.13958E-01	120.00000
2.98690E+00	-4.15129E-01	121.00000
2.98641E+00	-4.15520E-01	122.00000
2.98593E+00	-4.15886E-01	123.00000
2.98541E+00	-4.16858E-01	124.00000
2.98490E+00	-4.17644E-01	125.00000
2.98442E+00	-4.17907E-01	126.00000
2.98392E+00	-4.18781E-01	127.00000
2.98341E+00	-4.19841E-01	128.00000
2.98291E+00	-4.20231E-01	129.00000
2.98244E+00	-4.20361E-01	130.00000
2.98192E+00	-4.21195E-01	131.00000
2.98141E+00	-4.22035E-01	132.00000
2.98093E+00	-4.22316E-01	133.00000
2.98044E+00	-4.22753E-01	134.00000
2.97992E+00	-4.23631E-01	135.00000
2.97942E+00	-4.24071E-01	136.00000
2.97895E+00	-4.24218E-01	137.00000
2.97844E+00	-4.25057E-01	138.00000
2.97792E+00	-4.25980E-01	139.00000
2.97743E+00	-4.26173E-01	140.00000
2.97695E+00	-4.26237E-01	141.00000
2.97644E+00	-4.27010E-01	142.00000
2.97593E+00	-4.27599E-01	143.00000
2.97545E+00	-4.27796E-01	144.00000
2.97496E+00	-4.28363E-01	145.00000
2.97443E+00	-4.29198E-01	146.00000
2.97393E+00	-4.29325E-01	147.00000
2.97346E+00	-4.29367E-01	148.00000
2.97295E+00	-4.30029E-01	149.00000
2.97243E+00	-4.30693E-01	150.00000
2.97195E+00	-4.30914E-01	151.00000
2.97147E+00	-4.31037E-01	152.00000
2.97095E+00	-4.31620E-01	153.00000
2.97044E+00	-4.31882E-01	154.00000
2.96997E+00	-4.31970E-01	155.00000
2.96947E+00	-4.32640E-01	156.00000
2.96895E+00	-4.33299E-01	157.00000
2.96845E+00	-4.33219E-01	158.00000
2.96798E+00	-4.33237E-01	159.00000
2.96746E+00	-4.33703E-01	160.00000
2.96695E+00	-4.34129E-01	161.00000
2.96647E+00	-4.34271E-01	162.00000
2.96598E+00	-4.34592E-01	163.00000
2.96546E+00	-4.35143E-01	164.00000
2.96496E+00	-4.35131E-01	165.00000
2.96449E+00	-4.35245E-01	166.00000
2.96398E+00	-4.35753E-01	167.00000
2.96346E+00	-4.36144E-01	168.00000
2.96297E+00	-4.35956E-01	169.00000
2.96249E+00	-4.36009E-01	170.00000
2.96198E+00	-4.36315E-01	171.00000
2.96147E+00	-4.36458E-01	172.00000
2.96099E+00	-4.36584E-01	173.00000
2.96050E+00	-4.36899E-01	174.00000
2.95998E+00	-4.37262E-01	175.00000
2.95948E+00	-4.37132E-01	176.00000
2.95900E+00	-4.37210E-01	177.00000
2.95849E+00	-4.37576E-01	178.00000
2.95797E+00	-4.37724E-01	179.00000
