E(V)	i(A/cm²)	T(s)
2.86037E+00	-2.37637E-01	0.00000
2.86013E+00	-2.32518E-01	1.00000
2.85962E+00	-2.29805E-01	2.00000
2.85914E+00	-2.27094E-01	3.00000
2.85864E+00	-2.25679E-01	4.00000
2.85812E+00	-2.25207E-01	5.00000
2.85762E+00	-2.23639E-01	6.00000
2.85714E+00	-2.23433E-01	7.00000
2.85663E+00	-2.23364E-01	8.00000
2.85612E+00	-2.23273E-01	9.00000
2.85564E+00	-2.23219E-01	10.00000
2.85515E+00	-2.23838E-01	11.00000
2.85463E+00	-2.24508E-01	12.00000
2.85413E+00	-2.24336E-01	13.00000
2.85366E+00	-2.24502E-01	14.00000
2.85315E+00	-2.26039E-01	15.00000
2.85263E+00	-2.27648E-01	16.00000
2.85215E+00	-2.28184E-01	17.00000
2.85166E+00	-2.28542E-01	18.00000
2.85115E+00	-2.30076E-01	19.00000
2.85064E+00	-2.30803E-01	20.00000
2.85017E+00	-2.31045E-01	21.00000
2.84966E+00	-2.32478E-01	22.00000
2.84914E+00	-2.34222E-01	23.00000
2.84865E+00	-2.34499E-01	24.00000
2.84817E+00	-2.34591E-01	25.00000
2.84766E+00	-2.36105E-01	26.00000
2.84714E+00	-2.37385E-01	27.00000
2.84666E+00	-2.37812E-01	28.00000
2.84617E+00	-2.38342E-01	29.00000
2.84565E+00	-2.39422E-01	30.00000
2.84516E+00	-2.39527E-01	31.00000
2.84469E+00	-2.39681E-01	32.00000
2.84418E+00	-2.40898E-01	33.00000
2.84366E+00	-2.42056E-01	34.00000
2.84318E+00	-2.42166E-01	35.00000
2.84270E+00	-2.42293E-01	36.00000
2.84218E+00	-2.43392E-01	37.00000
2.84166E+00	-2.43923E-01	38.00000
2.84119E+00	-2.44181E-01	39.00000
2.84070E+00	-2.45094E-01	40.00000
2.84018E+00	-2.46168E-01	41.00000
2.83969E+00	-2.45924E-01	42.00000
2.83921E+00	-2.46108E-01	43.00000
2.83870E+00	-2.46999E-01	44.00000
2.83818E+00	-2.47631E-01	45.00000
2.83769E+00	-2.47661E-01	46.00000
2.83721E+00	-2.47881E-01	47.00000
2.83669E+00	-2.48500E-01	48.00000
2.83619E+00	-2.48549E-01	49.00000
2.83571E+00	-2.48772E-01	50.00000
2.83521E+00	-2.49734E-01	51.00000
2.83468E+00	-2.50361E-01	52.00000
2.83419E+00	-2.49855E-01	53.00000
2.83372E+00	-2.49895E-01	54.00000
2.83320E+00	-2.50547E-01	55.00000
