E(V)	i(A/cm²)	T(s)
3.23872E+00	-4.95740E-01	0.00000
3.23848E+00	-4.94075E-01	1.00000
3.23798E+00	-4.98311E-01	2.00000
3.23751E+00	-4.99946E-01	3.00000
3.23700E+00	-5.04402E-01	4.00000
3.23648E+00	-5.11062E-01	5.00000
3.23599E+00	-5.15877E-01	6.00000
3.23551E+00	-5.20398E-01	7.00000
3.23500E+00	-5.27076E-01	8.00000
3.23449E+00	-5.33875E-01	9.00000
3.23401E+00	-5.38988E-01	10.00000
3.23351E+00	-5.45313E-01	11.00000
3.23299E+00	-5.53138E-01	12.00000
3.23250E+00	-5.59613E-01	13.00000
3.23203E+00	-5.64642E-01	14.00000
3.23152E+00	-5.71921E-01	15.00000
3.23100E+00	-5.79682E-01	16.00000
3.23052E+00	-5.85170E-01	17.00000
3.23004E+00	-5.90891E-01	18.00000
3.22953E+00	-5.98734E-01	19.00000
3.22902E+00	-6.06261E-01	20.00000
3.22855E+00	-6.11597E-01	21.00000
3.22804E+00	-6.18519E-01	22.00000
3.22752E+00	-6.26508E-01	23.00000
3.22703E+00	-6.32592E-01	24.00000
3.22656E+00	-6.37953E-01	25.00000
3.22604E+00	-6.45629E-01	26.00000
3.22552E+00	-6.53275E-01	27.00000
3.22505E+00	-6.58292E-01	28.00000
3.22456E+00	-6.64262E-01	29.00000
3.22404E+00	-6.71869E-01	30.00000
3.22354E+00	-6.77969E-01	31.00000
3.22307E+00	-6.82573E-01	32.00000
3.22257E+00	-6.89284E-01	33.00000
3.22204E+00	-6.96962E-01	34.00000
3.22155E+00	-7.02474E-01	35.00000
3.22107E+00	-7.07350E-01	36.00000
3.22056E+00	-7.14022E-01	37.00000
3.22005E+00	-7.20884E-01	38.00000
3.21957E+00	-7.25659E-01	39.00000
3.21908E+00	-7.31260E-01	40.00000
3.21856E+00	-7.38390E-01	41.00000
3.21806E+00	-7.44108E-01	42.00000
3.21758E+00	-7.48413E-01	43.00000
3.21707E+00	-7.54829E-01	44.00000
3.21655E+00	-7.61852E-01	45.00000
3.21606E+00	-7.66430E-01	46.00000
3.21558E+00	-7.71046E-01	47.00000
3.21507E+00	-7.77150E-01	48.00000
3.21457E+00	-7.82960E-01	49.00000
3.21409E+00	-7.87041E-01	50.00000
3.21358E+00	-7.92634E-01	51.00000
3.21307E+00	-7.99069E-01	52.00000
3.21258E+00	-8.03630E-01	53.00000
3.21210E+00	-8.07346E-01	54.00000
3.21159E+00	-8.13218E-01	55.00000
3.21107E+00	-8.19605E-01	56.00000
