E(V)	i(A/cm²)	T(s)
3.24933E+00	-4.28507E-01	0.00000
3.24909E+00	-4.28316E-01	1.00000
3.24858E+00	-4.32693E-01	2.00000
3.24811E+00	-4.35551E-01	3.00000
3.24760E+00	-4.41136E-01	4.00000
3.24708E+00	-4.47989E-01	5.00000
3.24660E+00	-4.52917E-01	6.00000
3.24612E+00	-4.58001E-01	7.00000
3.24560E+00	-4.65206E-01	8.00000
3.24509E+00	-4.72646E-01	9.00000
3.24461E+00	-4.78201E-01	10.00000
3.24412E+00	-4.84606E-01	11.00000
3.24360E+00	-4.92438E-01	12.00000
3.24310E+00	-4.99484E-01	13.00000
3.24262E+00	-5.05503E-01	14.00000
3.24211E+00	-5.12896E-01	15.00000
3.24160E+00	-5.20835E-01	16.00000
3.24112E+00	-5.26990E-01	17.00000
3.24062E+00	-5.33645E-01	18.00000
3.24010E+00	-5.42079E-01	19.00000
3.23959E+00	-5.49723E-01	20.00000
3.23912E+00	-5.55392E-01	21.00000
3.23863E+00	-5.62032E-01	22.00000
3.23811E+00	-5.70111E-01	23.00000
3.23762E+00	-5.76687E-01	24.00000
3.23714E+00	-5.82475E-01	25.00000
3.23662E+00	-5.90225E-01	26.00000
3.23611E+00	-5.98198E-01	27.00000
3.23562E+00	-6.04258E-01	28.00000
3.23513E+00	-6.10660E-01	29.00000
3.23461E+00	-6.18615E-01	30.00000
3.23411E+00	-6.25289E-01	31.00000
3.23364E+00	-6.30560E-01	32.00000
3.23314E+00	-6.37520E-01	33.00000
3.23262E+00	-6.44987E-01	34.00000
3.23214E+00	-6.51056E-01	35.00000
3.23166E+00	-6.56753E-01	36.00000
3.23115E+00	-6.64044E-01	37.00000
3.23063E+00	-6.71259E-01	38.00000
3.23015E+00	-6.76738E-01	39.00000
3.22965E+00	-6.83165E-01	40.00000
3.22913E+00	-6.90768E-01	41.00000
3.22863E+00	-6.97060E-01	42.00000
3.22816E+00	-7.02180E-01	43.00000
3.22765E+00	-7.09316E-01	44.00000
3.22713E+00	-7.16678E-01	45.00000
3.22665E+00	-7.21728E-01	46.00000
3.22617E+00	-7.27135E-01	47.00000
3.22565E+00	-7.34600E-01	48.00000
3.22514E+00	-7.41469E-01	49.00000
3.22466E+00	-7.46498E-01	50.00000
3.22416E+00	-7.52879E-01	51.00000
3.22365E+00	-7.59945E-01	52.00000
3.22316E+00	-7.65521E-01	53.00000
3.22268E+00	-7.70498E-01	54.00000
3.22217E+00	-7.76981E-01	55.00000
3.22166E+00	-7.83928E-01	56.00000
3.22118E+00	-7.88975E-01	57.00000
3.22069E+00	-7.94513E-01	58.00000
3.22017E+00	-8.01586E-01	59.00000
3.21967E+00	-8.07399E-01	60.00000
3.21920E+00	-8.11853E-01	61.00000
3.21870E+00	-8.18079E-01	62.00000
3.21818E+00	-8.25241E-01	63.00000
3.21769E+00	-8.30431E-01	64.00000
3.21721E+00	-8.35227E-01	65.00000
3.21669E+00	-8.41876E-01	66.00000
3.21618E+00	-8.48459E-01	67.00000
3.21570E+00	-8.53345E-01	68.00000
3.21521E+00	-8.59258E-01	69.00000
3.21468E+00	-8.66433E-01	70.00000
3.21419E+00	-8.72007E-01	71.00000
3.21371E+00	-8.76380E-01	72.00000
3.21320E+00	-8.82714E-01	73.00000
3.21268E+00	-8.89655E-01	74.00000
3.21221E+00	-8.94249E-01	75.00000
3.21173E+00	-8.98886E-01	76.00000
3.21122E+00	-9.05718E-01	77.00000
3.21071E+00	-9.12281E-01	78.00000
3.21023E+00	-9.16655E-01	79.00000
3.20973E+00	-9.22646E-01	80.00000
3.20921E+00	-9.29861E-01	81.00000
3.20872E+00	-9.35195E-01	82.00000
3.20824E+00	-9.39932E-01	83.00000
3.20773E+00	-9.46491E-01	84.00000
3.20721E+00	-9.53543E-01	85.00000
3.20673E+00	-9.58676E-01	86.00000
3.20624E+00	-9.64082E-01	87.00000
3.20572E+00	-9.70988E-01	88.00000
3.20521E+00	-9.77198E-01	89.00000
3.20474E+00	-9.81612E-01	90.00000
3.20424E+00	-9.87672E-01	91.00000
3.20372E+00	-9.94707E-01	92.00000
3.20324E+00	-9.99987E-01	93.00000
3.20275E+00	-1.00552E+00	94.00000
3.20223E+00	-1.01275E+00	95.00000
3.20172E+00	-1.01935E+00	96.00000
3.20125E+00	-1.02398E+00	97.00000
3.20075E+00	-1.02993E+00	98.00000
3.20023E+00	-1.03747E+00	99.00000
3.19973E+00	-1.04374E+00	100.00000
3.19925E+00	-1.04891E+00	101.00000
3.19874E+00	-1.05579E+00	102.00000
3.19822E+00	-1.06313E+00	103.00000
3.19774E+00	-1.06867E+00	104.00000
3.19726E+00	-1.07448E+00	105.00000
3.19674E+00	-1.08201E+00	106.00000
3.19623E+00	-1.08895E+00	107.00000
3.19576E+00	-1.09401E+00	108.00000
3.19526E+00	-1.10058E+00	109.00000
3.19474E+00	-1.10824E+00	110.00000
3.19425E+00	-1.11456E+00	111.00000
3.19377E+00	-1.12029E+00	112.00000
3.19325E+00	-1.12798E+00	113.00000
3.19274E+00	-1.13568E+00	114.00000
3.19226E+00	-1.14124E+00	115.00000
3.19177E+00	-1.14779E+00	116.00000
3.19126E+00	-1.15554E+00	117.00000
3.19076E+00	-1.16267E+00	118.00000
3.19028E+00	-1.16877E+00	119.00000
3.18977E+00	-1.17646E+00	120.00000
3.18925E+00	-1.18471E+00	121.00000
3.18877E+00	-1.19082E+00	122.00000
3.18829E+00	-1.19719E+00	123.00000
3.18777E+00	-1.20563E+00	124.00000
3.18726E+00	-1.21369E+00	125.00000
3.18679E+00	-1.21971E+00	126.00000
3.18629E+00	-1.22723E+00	127.00000
3.18576E+00	-1.23616E+00	128.00000
3.18527E+00	-1.24338E+00	129.00000
3.18480E+00	-1.24971E+00	130.00000
3.18430E+00	-1.25783E+00	131.00000
3.18378E+00	-1.26664E+00	132.00000
3.18330E+00	-1.27344E+00	133.00000
3.18281E+00	-1.28080E+00	134.00000
3.18228E+00	-1.28978E+00	135.00000
3.18179E+00	-1.29765E+00	136.00000
3.18131E+00	-1.30448E+00	137.00000
3.18080E+00	-1.31319E+00	138.00000
3.18027E+00	-1.32268E+00	139.00000
3.17979E+00	-1.33018E+00	140.00000
3.17931E+00	-1.33725E+00	141.00000
3.17880E+00	-1.34635E+00	142.00000
3.17829E+00	-1.35529E+00	143.00000
3.17782E+00	-1.36208E+00	144.00000
3.17732E+00	-1.37034E+00	145.00000
3.17680E+00	-1.37995E+00	146.00000
3.17630E+00	-1.38816E+00	147.00000
3.17583E+00	-1.39562E+00	148.00000
3.17531E+00	-1.40495E+00	149.00000
3.17480E+00	-1.41435E+00	150.00000
3.17432E+00	-1.42197E+00	151.00000
3.17383E+00	-1.43009E+00	152.00000
3.17331E+00	-1.43961E+00	153.00000
3.17281E+00	-1.44846E+00	154.00000
3.17234E+00	-1.45570E+00	155.00000
3.17184E+00	-1.46454E+00	156.00000
3.17133E+00	-1.47453E+00	157.00000
3.17083E+00	-1.48329E+00	158.00000
3.17035E+00	-1.49133E+00	159.00000
3.16984E+00	-1.50102E+00	160.00000
3.16932E+00	-1.51095E+00	161.00000
3.16885E+00	-1.51880E+00	162.00000
3.16836E+00	-1.52728E+00	163.00000
3.16784E+00	-1.53747E+00	164.00000
3.16733E+00	-1.54686E+00	165.00000
3.16685E+00	-1.55484E+00	166.00000
3.16634E+00	-1.56450E+00	167.00000
3.16582E+00	-1.57489E+00	168.00000
3.16533E+00	-1.58324E+00	169.00000
3.16485E+00	-1.59120E+00	170.00000
3.16434E+00	-1.60107E+00	171.00000
3.16383E+00	-1.61116E+00	172.00000
3.16336E+00	-1.61920E+00	173.00000
3.16286E+00	-1.62834E+00	174.00000
3.16233E+00	-1.63910E+00	175.00000
3.16184E+00	-1.64807E+00	176.00000
3.16137E+00	-1.65598E+00	177.00000
3.16086E+00	-1.66588E+00	178.00000
3.16034E+00	-1.67652E+00	179.00000
3.15985E+00	-1.68519E+00	180.00000
