E(V)	i(A/cm²)	T(s)
2.87396E+00	-1.36706E-01	0.00000
2.87371E+00	-1.36463E-01	1.00000
2.87320E+00	-1.38480E-01	2.00000
2.87272E+00	-1.39590E-01	3.00000
2.87222E+00	-1.41869E-01	4.00000
2.87169E+00	-1.44708E-01	5.00000
2.87120E+00	-1.46534E-01	6.00000
2.87072E+00	-1.48082E-01	7.00000
2.87021E+00	-1.50584E-01	8.00000
2.86970E+00	-1.53165E-01	9.00000
2.86922E+00	-1.54751E-01	10.00000
2.86872E+00	-1.56893E-01	11.00000
2.86820E+00	-1.59750E-01	12.00000
2.86770E+00	-1.61886E-01	13.00000
2.86723E+00	-1.63405E-01	14.00000
2.86672E+00	-1.65890E-01	15.00000
2.86620E+00	-1.68528E-01	16.00000
2.86572E+00	-1.69957E-01	17.00000
2.86523E+00	-1.71482E-01	18.00000
2.86472E+00	-1.73944E-01	19.00000
2.86421E+00	-1.76087E-01	20.00000
2.86373E+00	-1.77305E-01	21.00000
2.86323E+00	-1.79249E-01	22.00000
2.86272E+00	-1.81696E-01	23.00000
2.86223E+00	-1.83180E-01	24.00000
2.86175E+00	-1.84273E-01	25.00000
2.86124E+00	-1.86397E-01	26.00000
2.86072E+00	-1.88515E-01	27.00000
2.86025E+00	-1.89509E-01	28.00000
2.85976E+00	-1.90899E-01	29.00000
2.85924E+00	-1.92993E-01	30.00000
2.85874E+00	-1.94562E-01	31.00000
2.85826E+00	-1.95419E-01	32.00000
2.85775E+00	-1.97117E-01	33.00000
2.85723E+00	-1.99121E-01	34.00000
2.85674E+00	-2.00072E-01	35.00000
2.85627E+00	-2.00793E-01	36.00000
2.85576E+00	-2.02573E-01	37.00000
2.85525E+00	-2.04257E-01	38.00000
2.85477E+00	-2.04954E-01	39.00000
2.85427E+00	-2.06202E-01	40.00000
2.85375E+00	-2.07991E-01	41.00000
2.85325E+00	-2.09095E-01	42.00000
2.85278E+00	-2.09583E-01	43.00000
2.85227E+00	-2.11017E-01	44.00000
2.85174E+00	-2.12671E-01	45.00000
2.85126E+00	-2.13311E-01	46.00000
2.85078E+00	-2.13950E-01	47.00000
2.85026E+00	-2.15358E-01	48.00000
2.84976E+00	-2.16480E-01	49.00000
2.84929E+00	-2.16854E-01	50.00000
2.84878E+00	-2.17966E-01	51.00000
2.84826E+00	-2.19518E-01	52.00000
2.84777E+00	-2.20258E-01	53.00000
2.84729E+00	-2.20582E-01	54.00000
2.84678E+00	-2.21658E-01	55.00000
2.84626E+00	-2.22760E-01	56.00000
2.84579E+00	-2.23127E-01	57.00000
2.84530E+00	-2.23776E-01	58.00000
