E(V)	i(A/cm²)	T(s)
2.97370E+00	-1.45047E-01	0.00000
2.97346E+00	-1.46090E-01	1.00000
2.97295E+00	-1.50055E-01	2.00000
2.97248E+00	-1.53115E-01	3.00000
2.97197E+00	-1.57040E-01	4.00000
2.97145E+00	-1.61369E-01	5.00000
2.97097E+00	-1.64739E-01	6.00000
2.97048E+00	-1.67928E-01	7.00000
2.96997E+00	-1.72024E-01	8.00000
2.96945E+00	-1.76043E-01	9.00000
2.96897E+00	-1.78980E-01	10.00000
2.96848E+00	-1.82410E-01	11.00000
2.96796E+00	-1.86356E-01	12.00000
2.96747E+00	-1.89476E-01	13.00000
2.96700E+00	-1.92055E-01	14.00000
2.96648E+00	-1.95588E-01	15.00000
2.96596E+00	-1.99290E-01	16.00000
2.96548E+00	-2.01879E-01	17.00000
2.96499E+00	-2.04625E-01	18.00000
2.96448E+00	-2.08107E-01	19.00000
2.96397E+00	-2.11174E-01	20.00000
2.96349E+00	-2.13434E-01	21.00000
2.96299E+00	-2.16292E-01	22.00000
2.96247E+00	-2.19576E-01	23.00000
2.96198E+00	-2.21989E-01	24.00000
2.96150E+00	-2.24015E-01	25.00000
2.96099E+00	-2.26989E-01	26.00000
2.96047E+00	-2.29931E-01	27.00000
2.96000E+00	-2.31810E-01	28.00000
2.95951E+00	-2.34050E-01	29.00000
2.95899E+00	-2.36976E-01	30.00000
2.95849E+00	-2.39370E-01	31.00000
2.95801E+00	-2.41003E-01	32.00000
2.95750E+00	-2.43494E-01	33.00000
2.95698E+00	-2.46314E-01	34.00000
2.95650E+00	-2.48074E-01	35.00000
2.95602E+00	-2.49691E-01	36.00000
2.95550E+00	-2.52240E-01	37.00000
2.95499E+00	-2.54688E-01	38.00000
2.95451E+00	-2.56100E-01	39.00000
2.95401E+00	-2.58026E-01	40.00000
2.95349E+00	-2.60414E-01	41.00000
2.95300E+00	-2.62018E-01	42.00000
2.95253E+00	-2.63219E-01	43.00000
2.95201E+00	-2.65369E-01	44.00000
2.95149E+00	-2.67623E-01	45.00000
2.95102E+00	-2.68716E-01	46.00000
2.95053E+00	-2.70052E-01	47.00000
2.95001E+00	-2.72346E-01	48.00000
2.94950E+00	-2.74166E-01	49.00000
2.94903E+00	-2.75096E-01	50.00000
2.94852E+00	-2.76809E-01	51.00000
2.94800E+00	-2.78868E-01	52.00000
2.94751E+00	-2.80073E-01	53.00000
2.94703E+00	-2.81010E-01	54.00000
2.94652E+00	-2.82848E-01	55.00000
2.94600E+00	-2.84749E-01	56.00000
2.94552E+00	-2.85597E-01	57.00000
2.94503E+00	-2.86810E-01	58.00000
2.94451E+00	-2.88709E-01	59.00000
2.94401E+00	-2.90046E-01	60.00000
2.94354E+00	-2.90641E-01	61.00000
2.94304E+00	-2.92078E-01	62.00000
2.94252E+00	-2.93803E-01	63.00000
2.94203E+00	-2.94574E-01	64.00000
2.94155E+00	-2.95339E-01	65.00000
2.94103E+00	-2.96900E-01	66.00000
2.94053E+00	-2.98319E-01	67.00000
2.94005E+00	-2.98837E-01	68.00000
2.93955E+00	-2.99976E-01	69.00000
2.93903E+00	-3.01587E-01	70.00000
2.93853E+00	-3.02512E-01	71.00000
2.93806E+00	-3.02911E-01	72.00000
2.93755E+00	-3.04242E-01	73.00000
2.93703E+00	-3.05685E-01	74.00000
2.93655E+00	-3.06166E-01	75.00000
2.93606E+00	-3.06858E-01	76.00000
2.93554E+00	-3.08248E-01	77.00000
2.93504E+00	-3.09331E-01	78.00000
2.93456E+00	-3.09692E-01	79.00000
2.93406E+00	-3.10744E-01	80.00000
2.93354E+00	-3.12082E-01	81.00000
2.93305E+00	-3.12652E-01	82.00000
2.93257E+00	-3.12970E-01	83.00000
2.93206E+00	-3.13979E-01	84.00000
2.93155E+00	-3.14982E-01	85.00000
2.93107E+00	-3.15316E-01	86.00000
2.93057E+00	-3.16119E-01	87.00000
2.93005E+00	-3.17342E-01	88.00000
2.92955E+00	-3.17881E-01	89.00000
2.92907E+00	-3.18061E-01	90.00000
2.92857E+00	-3.18961E-01	91.00000
2.92804E+00	-3.20024E-01	92.00000
2.92756E+00	-3.20379E-01	93.00000
2.92708E+00	-3.20645E-01	94.00000
2.92657E+00	-3.21617E-01	95.00000
2.92605E+00	-3.22359E-01	96.00000
2.92557E+00	-3.22607E-01	97.00000
2.92507E+00	-3.23317E-01	98.00000
2.92455E+00	-3.24214E-01	99.00000
2.92406E+00	-3.24416E-01	100.00000
2.92359E+00	-3.24483E-01	101.00000
2.92307E+00	-3.25260E-01	102.00000
2.92255E+00	-3.26062E-01	103.00000
2.92207E+00	-3.26330E-01	104.00000
2.92159E+00	-3.26495E-01	105.00000
2.92108E+00	-3.27150E-01	106.00000
2.92057E+00	-3.27565E-01	107.00000
2.92010E+00	-3.27704E-01	108.00000
2.91959E+00	-3.28380E-01	109.00000
2.91908E+00	-3.29093E-01	110.00000
2.91859E+00	-3.29156E-01	111.00000
2.91811E+00	-3.29192E-01	112.00000
2.91760E+00	-3.29761E-01	113.00000
2.91709E+00	-3.30293E-01	114.00000
2.91661E+00	-3.30470E-01	115.00000
2.91611E+00	-3.30937E-01	116.00000
2.91558E+00	-3.31621E-01	117.00000
2.91508E+00	-3.31696E-01	118.00000
2.91461E+00	-3.31752E-01	119.00000
2.91410E+00	-3.32234E-01	120.00000
2.91358E+00	-3.32635E-01	121.00000
2.91310E+00	-3.32697E-01	122.00000
2.91261E+00	-3.32790E-01	123.00000
2.91210E+00	-3.33217E-01	124.00000
2.91159E+00	-3.33359E-01	125.00000
2.91111E+00	-3.33466E-01	126.00000
2.91061E+00	-3.34016E-01	127.00000
2.91008E+00	-3.34486E-01	128.00000
2.90959E+00	-3.34240E-01	129.00000
2.90912E+00	-3.34314E-01	130.00000
2.90861E+00	-3.34593E-01	131.00000
2.90810E+00	-3.34718E-01	132.00000
2.90762E+00	-3.34845E-01	133.00000
2.90713E+00	-3.35009E-01	134.00000
2.90661E+00	-3.35376E-01	135.00000
2.90610E+00	-3.35347E-01	136.00000
2.90563E+00	-3.35459E-01	137.00000
2.90512E+00	-3.35742E-01	138.00000
2.90460E+00	-3.35874E-01	139.00000
2.90412E+00	-3.35696E-01	140.00000
2.90364E+00	-3.35681E-01	141.00000
2.90312E+00	-3.35912E-01	142.00000
2.90261E+00	-3.35984E-01	143.00000
2.90213E+00	-3.36086E-01	144.00000
2.90164E+00	-3.36332E-01	145.00000
2.90112E+00	-3.36452E-01	146.00000
2.90062E+00	-3.36293E-01	147.00000
2.90015E+00	-3.36280E-01	148.00000
2.89964E+00	-3.36463E-01	149.00000
2.89912E+00	-3.36520E-01	150.00000
2.89864E+00	-3.36384E-01	151.00000
2.89816E+00	-3.36357E-01	152.00000
2.89764E+00	-3.36367E-01	153.00000
2.89713E+00	-3.36361E-01	154.00000
2.89665E+00	-3.36363E-01	155.00000
2.89615E+00	-3.36521E-01	156.00000
2.89563E+00	-3.36574E-01	157.00000
2.89513E+00	-3.36266E-01	158.00000
2.89466E+00	-3.36181E-01	159.00000
2.89415E+00	-3.36181E-01	160.00000
2.89363E+00	-3.36153E-01	161.00000
2.89315E+00	-3.36064E-01	162.00000
2.89266E+00	-3.36053E-01	163.00000
2.89214E+00	-3.36020E-01	164.00000
2.89164E+00	-3.35789E-01	165.00000
2.89117E+00	-3.35701E-01	166.00000
2.89066E+00	-3.35690E-01	167.00000
2.89014E+00	-3.35657E-01	168.00000
2.88966E+00	-3.35226E-01	169.00000
2.88917E+00	-3.35108E-01	170.00000
2.88866E+00	-3.34962E-01	171.00000
2.88815E+00	-3.34873E-01	172.00000
2.88767E+00	-3.34795E-01	173.00000
2.88717E+00	-3.34855E-01	174.00000
2.88665E+00	-3.34849E-01	175.00000
2.88615E+00	-3.34441E-01	176.00000
2.88568E+00	-3.34244E-01	177.00000
2.88517E+00	-3.34053E-01	178.00000
2.88465E+00	-3.33923E-01	179.00000
2.88417E+00	-3.33363E-01	180.00000
2.88368E+00	-3.33216E-01	181.00000
2.88317E+00	-3.33090E-01	182.00000
2.88266E+00	-3.32811E-01	183.00000
2.88219E+00	-3.32564E-01	184.00000
2.88169E+00	-3.32549E-01	185.00000
2.88117E+00	-3.32481E-01	186.00000
2.88067E+00	-3.31918E-01	187.00000
2.88020E+00	-3.31639E-01	188.00000
2.87969E+00	-3.31472E-01	189.00000
2.87918E+00	-3.31323E-01	190.00000
2.87870E+00	-3.30873E-01	191.00000
2.87820E+00	-3.30741E-01	192.00000
2.87769E+00	-3.30685E-01	193.00000
2.87718E+00	-3.30322E-01	194.00000
2.87671E+00	-3.30109E-01	195.00000
2.87620E+00	-3.29899E-01	196.00000
2.87568E+00	-3.29758E-01	197.00000
2.87520E+00	-3.28973E-01	198.00000
2.87472E+00	-3.28640E-01	199.00000
2.87420E+00	-3.28463E-01	200.00000
2.87369E+00	-3.28230E-01	201.00000
2.87321E+00	-3.27830E-01	202.00000
2.87272E+00	-3.27656E-01	203.00000
2.87220E+00	-3.27598E-01	204.00000
2.87169E+00	-3.27087E-01	205.00000
2.87121E+00	-3.26736E-01	206.00000
2.87070E+00	-3.26395E-01	207.00000
2.87019E+00	-3.26219E-01	208.00000
2.86971E+00	-3.25509E-01	209.00000
2.86922E+00	-3.25228E-01	210.00000
2.86870E+00	-3.25134E-01	211.00000
2.86820E+00	-3.24715E-01	212.00000
2.86773E+00	-3.24346E-01	213.00000
2.86722E+00	-3.24223E-01	214.00000
2.86670E+00	-3.24118E-01	215.00000
2.86621E+00	-3.23364E-01	216.00000
2.86573E+00	-3.22870E-01	217.00000
2.86522E+00	-3.22558E-01	218.00000
2.86471E+00	-3.22392E-01	219.00000
2.86423E+00	-3.21802E-01	220.00000
2.86373E+00	-3.21409E-01	221.00000
2.86322E+00	-3.21278E-01	222.00000
2.86272E+00	-3.20652E-01	223.00000
2.86225E+00	-3.20207E-01	224.00000
2.86174E+00	-3.19958E-01	225.00000
2.86121E+00	-3.19794E-01	226.00000
2.86073E+00	-3.18886E-01	227.00000
2.86025E+00	-3.18380E-01	228.00000
2.85973E+00	-3.18211E-01	229.00000
2.85922E+00	-3.17900E-01	230.00000
2.85875E+00	-3.17377E-01	231.00000
2.85825E+00	-3.17039E-01	232.00000
2.85773E+00	-3.16926E-01	233.00000
2.85724E+00	-3.16204E-01	234.00000
2.85676E+00	-3.15775E-01	235.00000
2.85625E+00	-3.15404E-01	236.00000
2.85573E+00	-3.15184E-01	237.00000
2.85525E+00	-3.14293E-01	238.00000
2.85476E+00	-3.13809E-01	239.00000
2.85425E+00	-3.13647E-01	240.00000
2.85374E+00	-3.13236E-01	241.00000
2.85327E+00	-3.12768E-01	242.00000
2.85276E+00	-3.12500E-01	243.00000
2.85224E+00	-3.12394E-01	244.00000
2.85175E+00	-3.11505E-01	245.00000
2.85127E+00	-3.10956E-01	246.00000
2.85075E+00	-3.10648E-01	247.00000
2.85024E+00	-3.10391E-01	248.00000
2.84976E+00	-3.09651E-01	249.00000
2.84927E+00	-3.09148E-01	250.00000
2.84875E+00	-3.08981E-01	251.00000
2.84825E+00	-3.08410E-01	252.00000
2.84777E+00	-3.07942E-01	253.00000
2.84727E+00	-3.07526E-01	254.00000
2.84675E+00	-3.07378E-01	255.00000
2.84627E+00	-3.06359E-01	256.00000
2.84578E+00	-3.05740E-01	257.00000
2.84527E+00	-3.05534E-01	258.00000
2.84476E+00	-3.05177E-01	259.00000
2.84428E+00	-3.04443E-01	260.00000
2.84378E+00	-3.03819E-01	261.00000
2.84327E+00	-3.03611E-01	262.00000
2.84278E+00	-3.02858E-01	263.00000
2.84230E+00	-3.02426E-01	264.00000
2.84179E+00	-3.01988E-01	265.00000
2.84127E+00	-3.01779E-01	266.00000
2.84080E+00	-3.00877E-01	267.00000
2.84031E+00	-3.00372E-01	268.00000
2.83979E+00	-3.00204E-01	269.00000
2.83928E+00	-2.99704E-01	270.00000
2.83881E+00	-2.99139E-01	271.00000
2.83830E+00	-2.98702E-01	272.00000
2.83778E+00	-2.98556E-01	273.00000
2.83729E+00	-2.97604E-01	274.00000
2.83682E+00	-2.96998E-01	275.00000
2.83631E+00	-2.96577E-01	276.00000
2.83579E+00	-2.96317E-01	277.00000
2.83532E+00	-2.95527E-01	278.00000
2.83482E+00	-2.94986E-01	279.00000
2.83430E+00	-2.94805E-01	280.00000
2.83380E+00	-2.94105E-01	281.00000
2.83333E+00	-2.93564E-01	282.00000
2.83282E+00	-2.93086E-01	283.00000
2.83230E+00	-2.92908E-01	284.00000
2.83182E+00	-2.91858E-01	285.00000
2.83133E+00	-2.91276E-01	286.00000
2.83082E+00	-2.91033E-01	287.00000
2.83030E+00	-2.90630E-01	288.00000
2.82983E+00	-2.89879E-01	289.00000
2.82933E+00	-2.89378E-01	290.00000
2.82881E+00	-2.89212E-01	291.00000
2.82832E+00	-2.88400E-01	292.00000
2.82784E+00	-2.87530E-01	293.00000
2.82732E+00	-2.86980E-01	294.00000
2.82681E+00	-2.86438E-01	295.00000
2.82632E+00	-2.85969E-01	296.00000
2.82580E+00	-2.85681E-01	297.00000
2.82528E+00	-2.85324E-01	298.00000
2.82481E+00	-2.84443E-01	299.00000
2.82432E+00	-2.83837E-01	300.00000
2.82380E+00	-2.83635E-01	301.00000
2.82330E+00	-2.82967E-01	302.00000
2.82283E+00	-2.82438E-01	303.00000
2.82232E+00	-2.81874E-01	304.00000
2.82180E+00	-2.81678E-01	305.00000
2.82132E+00	-2.80557E-01	306.00000
2.82084E+00	-2.79984E-01	307.00000
2.82032E+00	-2.79793E-01	308.00000
2.81981E+00	-2.79372E-01	309.00000
2.81933E+00	-2.78654E-01	310.00000
2.81883E+00	-2.78146E-01	311.00000
2.81831E+00	-2.77976E-01	312.00000
2.81782E+00	-2.77113E-01	313.00000
2.81734E+00	-2.76413E-01	314.00000
2.81683E+00	-2.75896E-01	315.00000
2.81632E+00	-2.75677E-01	316.00000
2.81584E+00	-2.74773E-01	317.00000
2.81535E+00	-2.74168E-01	318.00000
2.81483E+00	-2.73966E-01	319.00000
2.81433E+00	-2.73411E-01	320.00000
