E(V)	i(A/cm²)	T(s)
2.81441E+00	-2.52179E-01	0.00000
2.81416E+00	-2.45574E-01	1.00000
2.81366E+00	-2.41025E-01	2.00000
2.81318E+00	-2.36303E-01	3.00000
2.81267E+00	-2.32900E-01	4.00000
2.81214E+00	-2.31497E-01	5.00000
2.81166E+00	-2.28441E-01	6.00000
2.81118E+00	-2.26652E-01	7.00000
2.81067E+00	-2.25647E-01	8.00000
2.81016E+00	-2.25279E-01	9.00000
2.80968E+00	-2.24091E-01	10.00000
2.80919E+00	-2.23887E-01	11.00000
2.80866E+00	-2.23811E-01	12.00000
2.80817E+00	-2.22953E-01	13.00000
2.80769E+00	-2.22642E-01	14.00000
2.80718E+00	-2.22580E-01	15.00000
2.80666E+00	-2.22456E-01	16.00000
2.80618E+00	-2.21781E-01	17.00000
2.80569E+00	-2.21660E-01	18.00000
2.80518E+00	-2.21535E-01	19.00000
2.80468E+00	-2.21453E-01	20.00000
2.80420E+00	-2.21385E-01	21.00000
2.80370E+00	-2.22057E-01	22.00000
2.80318E+00	-2.22258E-01	23.00000
2.80268E+00	-2.21682E-01	24.00000
2.80221E+00	-2.21557E-01	25.00000
2.80170E+00	-2.21851E-01	26.00000
2.80118E+00	-2.21908E-01	27.00000
2.80070E+00	-2.22025E-01	28.00000
2.80021E+00	-2.22155E-01	29.00000
2.79969E+00	-2.22298E-01	30.00000
2.79919E+00	-2.22220E-01	31.00000
2.79871E+00	-2.22242E-01	32.00000
2.79821E+00	-2.22763E-01	33.00000
2.79768E+00	-2.22944E-01	34.00000
2.79720E+00	-2.22331E-01	35.00000
2.79672E+00	-2.22186E-01	36.00000
2.79621E+00	-2.22313E-01	37.00000
2.79570E+00	-2.22307E-01	38.00000
2.79522E+00	-2.22347E-01	39.00000
2.79472E+00	-2.22810E-01	40.00000
2.79420E+00	-2.22977E-01	41.00000
2.79371E+00	-2.22461E-01	42.00000
2.79323E+00	-2.22345E-01	43.00000
2.79272E+00	-2.22537E-01	44.00000
2.79221E+00	-2.22562E-01	45.00000
2.79172E+00	-2.22131E-01	46.00000
2.79124E+00	-2.21996E-01	47.00000
2.79072E+00	-2.21807E-01	48.00000
2.79022E+00	-2.21592E-01	49.00000
2.78974E+00	-2.21457E-01	50.00000
2.78924E+00	-2.21888E-01	51.00000
2.78871E+00	-2.21987E-01	52.00000
2.78822E+00	-2.21172E-01	53.00000
2.78775E+00	-2.20933E-01	54.00000
2.78724E+00	-2.21013E-01	55.00000
2.78672E+00	-2.20960E-01	56.00000
2.78624E+00	-2.20879E-01	57.00000
2.78575E+00	-2.20860E-01	58.00000
2.78523E+00	-2.20827E-01	59.00000
2.78474E+00	-2.20223E-01	60.00000
2.78426E+00	-2.20010E-01	61.00000
2.78375E+00	-2.20197E-01	62.00000
2.78323E+00	-2.20189E-01	63.00000
2.78274E+00	-2.19294E-01	64.00000
2.78227E+00	-2.18993E-01	65.00000
2.78175E+00	-2.18921E-01	66.00000
2.78124E+00	-2.18797E-01	67.00000
2.78076E+00	-2.18732E-01	68.00000
2.78027E+00	-2.19128E-01	69.00000
2.77974E+00	-2.19238E-01	70.00000
2.77924E+00	-2.18384E-01	71.00000
2.77877E+00	-2.18136E-01	72.00000
2.77825E+00	-2.17969E-01	73.00000
2.77774E+00	-2.17830E-01	74.00000
2.77726E+00	-2.16954E-01	75.00000
2.77677E+00	-2.16811E-01	76.00000
2.77626E+00	-2.16471E-01	77.00000
2.77575E+00	-2.16063E-01	78.00000
2.77528E+00	-2.15814E-01	79.00000
2.77477E+00	-2.16025E-01	80.00000
2.77425E+00	-2.16012E-01	81.00000
2.77376E+00	-2.14957E-01	82.00000
2.77328E+00	-2.14601E-01	83.00000
2.77277E+00	-2.14310E-01	84.00000
2.77226E+00	-2.14094E-01	85.00000
2.77178E+00	-2.13684E-01	86.00000
2.77129E+00	-2.13788E-01	87.00000
2.77077E+00	-2.13686E-01	88.00000
2.77027E+00	-2.13091E-01	89.00000
2.76979E+00	-2.12859E-01	90.00000
2.76928E+00	-2.12880E-01	91.00000
2.76876E+00	-2.12809E-01	92.00000
2.76827E+00	-2.11725E-01	93.00000
2.76779E+00	-2.11404E-01	94.00000
2.76728E+00	-2.10972E-01	95.00000
2.76677E+00	-2.10721E-01	96.00000
2.76629E+00	-2.10166E-01	97.00000
2.76580E+00	-2.10089E-01	98.00000
2.76528E+00	-2.10063E-01	99.00000
2.76479E+00	-2.09144E-01	100.00000
2.76431E+00	-2.08829E-01	101.00000
2.76381E+00	-2.08589E-01	102.00000
2.76329E+00	-2.08404E-01	103.00000
2.76281E+00	-2.07534E-01	104.00000
2.76232E+00	-2.07448E-01	105.00000
2.76180E+00	-2.07129E-01	106.00000
2.76130E+00	-2.06630E-01	107.00000
2.76082E+00	-2.06357E-01	108.00000
2.76031E+00	-2.06452E-01	109.00000
2.75979E+00	-2.06392E-01	110.00000
2.75930E+00	-2.05474E-01	111.00000
2.75882E+00	-2.05176E-01	112.00000
2.75831E+00	-2.04767E-01	113.00000
2.75780E+00	-2.04531E-01	114.00000
2.75732E+00	-2.03871E-01	115.00000
2.75683E+00	-2.03853E-01	116.00000
2.75631E+00	-2.03718E-01	117.00000
2.75580E+00	-2.02917E-01	118.00000
2.75533E+00	-2.02605E-01	119.00000
2.75482E+00	-2.02337E-01	120.00000
2.75431E+00	-2.02144E-01	121.00000
2.75382E+00	-2.00885E-01	122.00000
2.75334E+00	-2.00684E-01	123.00000
2.75283E+00	-2.00200E-01	124.00000
2.75231E+00	-1.99972E-01	125.00000
2.75184E+00	-1.99685E-01	126.00000
2.75134E+00	-1.99843E-01	127.00000
2.75082E+00	-1.99801E-01	128.00000
2.75032E+00	-1.98675E-01	129.00000
2.74985E+00	-1.98266E-01	130.00000
2.74933E+00	-1.97927E-01	131.00000
2.74881E+00	-1.97678E-01	132.00000
2.74834E+00	-1.96695E-01	133.00000
2.74785E+00	-1.96502E-01	134.00000
2.74733E+00	-1.96254E-01	135.00000
