E(V)	i(A/cm²)	T(s)
3.24974E+00	-4.96673E-01	0.00000
3.24949E+00	-4.95306E-01	1.00000
3.24897E+00	-4.99044E-01	2.00000
3.24851E+00	-5.00237E-01	3.00000
3.24800E+00	-5.04510E-01	4.00000
3.24748E+00	-5.11013E-01	5.00000
3.24699E+00	-5.15470E-01	6.00000
3.24651E+00	-5.19684E-01	7.00000
3.24600E+00	-5.26239E-01	8.00000
3.24549E+00	-5.33231E-01	9.00000
3.24501E+00	-5.38437E-01	10.00000
3.24451E+00	-5.44713E-01	11.00000
3.24399E+00	-5.52594E-01	12.00000
3.24350E+00	-5.58821E-01	13.00000
3.24303E+00	-5.63892E-01	14.00000
3.24251E+00	-5.71786E-01	15.00000
3.24199E+00	-5.80382E-01	16.00000
3.24151E+00	-5.86358E-01	17.00000
3.24102E+00	-5.92384E-01	18.00000
3.24051E+00	-6.00346E-01	19.00000
3.24000E+00	-6.07867E-01	20.00000
3.23952E+00	-6.13425E-01	21.00000
3.23902E+00	-6.20337E-01	22.00000
3.23850E+00	-6.28530E-01	23.00000
3.23801E+00	-6.34952E-01	24.00000
3.23753E+00	-6.40368E-01	25.00000
3.23703E+00	-6.47691E-01	26.00000
3.23652E+00	-6.55486E-01	27.00000
3.23604E+00	-6.60883E-01	28.00000
3.23555E+00	-6.66972E-01	29.00000
3.23504E+00	-6.74942E-01	30.00000
3.23453E+00	-6.81772E-01	31.00000
3.23405E+00	-6.86572E-01	32.00000
3.23356E+00	-6.93010E-01	33.00000
3.23303E+00	-7.00988E-01	34.00000
3.23254E+00	-7.06750E-01	35.00000
3.23206E+00	-7.12012E-01	36.00000
3.23155E+00	-7.19257E-01	37.00000
3.23104E+00	-7.26165E-01	38.00000
3.23056E+00	-7.30836E-01	39.00000
3.23007E+00	-7.36518E-01	40.00000
3.22955E+00	-7.43887E-01	41.00000
3.22906E+00	-7.49373E-01	42.00000
3.22859E+00	-7.53665E-01	43.00000
3.22807E+00	-7.60786E-01	44.00000
3.22755E+00	-7.68239E-01	45.00000
3.22707E+00	-7.72725E-01	46.00000
3.22658E+00	-7.77741E-01	47.00000
3.22606E+00	-7.85030E-01	48.00000
3.22555E+00	-7.91314E-01	49.00000
3.22508E+00	-7.95462E-01	50.00000
3.22458E+00	-8.01323E-01	51.00000
3.22406E+00	-8.08122E-01	52.00000
3.22357E+00	-8.13198E-01	53.00000
3.22309E+00	-8.17529E-01	54.00000
3.22258E+00	-8.23896E-01	55.00000
3.22207E+00	-8.30552E-01	56.00000
3.22159E+00	-8.34577E-01	57.00000
3.22110E+00	-8.39256E-01	58.00000
3.22059E+00	-8.45932E-01	59.00000
3.22008E+00	-8.51870E-01	60.00000
3.21961E+00	-8.55906E-01	61.00000
3.21910E+00	-8.61326E-01	62.00000
3.21859E+00	-8.67499E-01	63.00000
3.21811E+00	-8.72262E-01	64.00000
3.21763E+00	-8.76684E-01	65.00000
3.21711E+00	-8.83410E-01	66.00000
3.21660E+00	-8.89906E-01	67.00000
3.21612E+00	-8.93745E-01	68.00000
3.21562E+00	-8.99398E-01	69.00000
3.21510E+00	-9.06290E-01	70.00000
3.21460E+00	-9.11371E-01	71.00000
3.21413E+00	-9.15343E-01	72.00000
3.21361E+00	-9.21562E-01	73.00000
3.21309E+00	-9.28350E-01	74.00000
3.21262E+00	-9.32611E-01	75.00000
3.21214E+00	-9.36852E-01	76.00000
3.21163E+00	-9.42965E-01	77.00000
3.21112E+00	-9.49033E-01	78.00000
3.21064E+00	-9.53437E-01	79.00000
3.21013E+00	-9.59486E-01	80.00000
3.20962E+00	-9.66262E-01	81.00000
3.20913E+00	-9.71163E-01	82.00000
3.20865E+00	-9.75951E-01	83.00000
3.20813E+00	-9.82774E-01	84.00000
3.20762E+00	-9.89470E-01	85.00000
3.20715E+00	-9.93927E-01	86.00000
3.20665E+00	-9.99513E-01	87.00000
3.20613E+00	-1.00653E+00	88.00000
3.20564E+00	-1.01258E+00	89.00000
3.20516E+00	-1.01731E+00	90.00000
3.20465E+00	-1.02409E+00	91.00000
3.20413E+00	-1.03163E+00	92.00000
3.20365E+00	-1.03677E+00	93.00000
3.20316E+00	-1.04204E+00	94.00000
3.20264E+00	-1.04963E+00	95.00000
3.20213E+00	-1.05681E+00	96.00000
3.20165E+00	-1.06161E+00	97.00000
3.20116E+00	-1.06793E+00	98.00000
3.20064E+00	-1.07595E+00	99.00000
3.20015E+00	-1.08230E+00	100.00000
3.19968E+00	-1.08701E+00	101.00000
3.19917E+00	-1.09429E+00	102.00000
3.19866E+00	-1.10238E+00	103.00000
3.19818E+00	-1.10814E+00	104.00000
3.19768E+00	-1.11478E+00	105.00000
3.19716E+00	-1.12332E+00	106.00000
3.19666E+00	-1.13073E+00	107.00000
3.19618E+00	-1.13627E+00	108.00000
3.19567E+00	-1.14393E+00	109.00000
3.19516E+00	-1.15236E+00	110.00000
3.19467E+00	-1.15903E+00	111.00000
3.19420E+00	-1.16497E+00	112.00000
3.19370E+00	-1.17295E+00	113.00000
3.19317E+00	-1.18183E+00	114.00000
3.19269E+00	-1.18832E+00	115.00000
3.19220E+00	-1.19519E+00	116.00000
3.19168E+00	-1.20412E+00	117.00000
3.19119E+00	-1.21177E+00	118.00000
3.19072E+00	-1.21745E+00	119.00000
3.19021E+00	-1.22607E+00	120.00000
3.18969E+00	-1.23562E+00	121.00000
3.18921E+00	-1.24228E+00	122.00000
3.18872E+00	-1.24937E+00	123.00000
3.18820E+00	-1.25892E+00	124.00000
3.18769E+00	-1.26809E+00	125.00000
3.18721E+00	-1.27499E+00	126.00000
3.18672E+00	-1.28291E+00	127.00000
3.18620E+00	-1.29212E+00	128.00000
3.18571E+00	-1.30018E+00	129.00000
3.18523E+00	-1.30715E+00	130.00000
3.18472E+00	-1.31631E+00	131.00000
3.18419E+00	-1.32624E+00	132.00000
3.18372E+00	-1.33333E+00	133.00000
3.18323E+00	-1.34124E+00	134.00000
3.18271E+00	-1.35155E+00	135.00000
3.18221E+00	-1.36062E+00	136.00000
3.18173E+00	-1.36780E+00	137.00000
3.18122E+00	-1.37701E+00	138.00000
3.18070E+00	-1.38733E+00	139.00000
3.18021E+00	-1.39536E+00	140.00000
3.17974E+00	-1.40275E+00	141.00000
3.17924E+00	-1.41228E+00	142.00000
3.17873E+00	-1.42188E+00	143.00000
3.17825E+00	-1.42985E+00	144.00000
3.17775E+00	-1.43884E+00	145.00000
3.17724E+00	-1.44914E+00	146.00000
3.17673E+00	-1.45839E+00	147.00000
3.17625E+00	-1.46623E+00	148.00000
3.17574E+00	-1.47627E+00	149.00000
3.17522E+00	-1.48654E+00	150.00000
3.17475E+00	-1.49438E+00	151.00000
3.17427E+00	-1.50283E+00	152.00000
3.17375E+00	-1.51303E+00	153.00000
3.17324E+00	-1.52306E+00	154.00000
3.17276E+00	-1.53122E+00	155.00000
3.17226E+00	-1.54056E+00	156.00000
3.17175E+00	-1.55104E+00	157.00000
3.17125E+00	-1.55986E+00	158.00000
3.17077E+00	-1.56791E+00	159.00000
3.17026E+00	-1.57824E+00	160.00000
3.16974E+00	-1.58902E+00	161.00000
3.16927E+00	-1.59693E+00	162.00000
3.16879E+00	-1.60577E+00	163.00000
3.16827E+00	-1.61657E+00	164.00000
3.16776E+00	-1.62630E+00	165.00000
3.16728E+00	-1.63459E+00	166.00000
3.16678E+00	-1.64442E+00	167.00000
3.16626E+00	-1.65510E+00	168.00000
3.16577E+00	-1.66401E+00	169.00000
3.16529E+00	-1.67263E+00	170.00000
3.16478E+00	-1.68338E+00	171.00000
3.16426E+00	-1.69401E+00	172.00000
3.16378E+00	-1.70227E+00	173.00000
3.16329E+00	-1.71180E+00	174.00000
3.16277E+00	-1.72291E+00	175.00000
3.16228E+00	-1.73233E+00	176.00000
3.16180E+00	-1.74032E+00	177.00000
3.16129E+00	-1.75040E+00	178.00000
3.16078E+00	-1.76131E+00	179.00000
3.16030E+00	-1.76980E+00	180.00000
3.15982E+00	-1.77830E+00	181.00000
3.15931E+00	-1.78907E+00	182.00000
3.15879E+00	-1.79968E+00	183.00000
3.15831E+00	-1.80821E+00	184.00000
3.15781E+00	-1.81819E+00	185.00000
3.15729E+00	-1.82927E+00	186.00000
3.15680E+00	-1.83825E+00	187.00000
3.15632E+00	-1.84639E+00	188.00000
3.15581E+00	-1.85697E+00	189.00000
3.15529E+00	-1.86804E+00	190.00000
3.15481E+00	-1.87659E+00	191.00000
3.15432E+00	-1.88554E+00	192.00000
