E(V)	i(A/cm²)	T(s)
3.26474E+00	-3.11383E-01	0.00000
3.26449E+00	-3.14421E-01	1.00000
3.26398E+00	-3.22272E-01	2.00000
3.26350E+00	-3.28888E-01	3.00000
3.26300E+00	-3.36772E-01	4.00000
3.26247E+00	-3.45427E-01	5.00000
3.26199E+00	-3.52617E-01	6.00000
3.26151E+00	-3.59584E-01	7.00000
3.26100E+00	-3.67956E-01	8.00000
3.26049E+00	-3.76089E-01	9.00000
3.26001E+00	-3.82989E-01	10.00000
3.25951E+00	-3.90619E-01	11.00000
3.25899E+00	-3.99096E-01	12.00000
3.25849E+00	-4.06793E-01	13.00000
3.25802E+00	-4.13562E-01	14.00000
3.25750E+00	-4.21403E-01	15.00000
3.25698E+00	-4.29543E-01	16.00000
3.25650E+00	-4.36424E-01	17.00000
3.25603E+00	-4.43206E-01	18.00000
3.25551E+00	-4.51091E-01	19.00000
3.25500E+00	-4.58887E-01	20.00000
3.25452E+00	-4.65398E-01	21.00000
3.25402E+00	-4.72736E-01	22.00000
3.25351E+00	-4.80477E-01	23.00000
3.25302E+00	-4.87227E-01	24.00000
3.25254E+00	-4.93676E-01	25.00000
3.25203E+00	-5.01231E-01	26.00000
3.25152E+00	-5.08765E-01	27.00000
3.25104E+00	-5.14837E-01	28.00000
3.25055E+00	-5.21525E-01	29.00000
3.25004E+00	-5.29130E-01	30.00000
3.24953E+00	-5.36058E-01	31.00000
3.24906E+00	-5.42119E-01	32.00000
3.24855E+00	-5.49282E-01	33.00000
3.24803E+00	-5.56864E-01	34.00000
3.24755E+00	-5.63172E-01	35.00000
3.24706E+00	-5.69342E-01	36.00000
3.24655E+00	-5.76454E-01	37.00000
3.24605E+00	-5.83409E-01	38.00000
3.24557E+00	-5.89352E-01	39.00000
3.24506E+00	-5.96077E-01	40.00000
3.24454E+00	-6.03494E-01	41.00000
3.24404E+00	-6.09842E-01	42.00000
3.24357E+00	-6.15379E-01	43.00000
3.24307E+00	-6.21946E-01	44.00000
3.24255E+00	-6.29075E-01	45.00000
3.24207E+00	-6.35051E-01	46.00000
3.24158E+00	-6.41038E-01	47.00000
3.24106E+00	-6.48115E-01	48.00000
3.24055E+00	-6.54733E-01	49.00000
3.24008E+00	-6.60204E-01	50.00000
3.23958E+00	-6.66657E-01	51.00000
3.23905E+00	-6.73820E-01	52.00000
3.23857E+00	-6.79654E-01	53.00000
3.23809E+00	-6.84894E-01	54.00000
3.23759E+00	-6.91377E-01	55.00000
3.23708E+00	-6.97971E-01	56.00000
3.23660E+00	-7.03392E-01	57.00000
3.23610E+00	-7.09393E-01	58.00000
3.23558E+00	-7.16433E-01	59.00000
3.23507E+00	-7.22775E-01	60.00000
3.23460E+00	-7.28046E-01	61.00000
3.23409E+00	-7.34277E-01	62.00000
3.23357E+00	-7.41038E-01	63.00000
3.23308E+00	-7.46725E-01	64.00000
3.23260E+00	-7.52201E-01	65.00000
3.23209E+00	-7.58684E-01	66.00000
3.23158E+00	-7.64978E-01	67.00000
3.23111E+00	-7.69844E-01	68.00000
3.23061E+00	-7.75645E-01	69.00000
3.23009E+00	-7.82509E-01	70.00000
3.22960E+00	-7.88175E-01	71.00000
3.22913E+00	-7.93038E-01	72.00000
3.22863E+00	-7.99280E-01	73.00000
