E(V)	i(A/cm²)	T(s)
3.04636E+00	-1.77764E-01	0.00000
3.04612E+00	-1.78926E-01	1.00000
3.04561E+00	-1.83343E-01	2.00000
3.04513E+00	-1.86902E-01	3.00000
3.04463E+00	-1.91337E-01	4.00000
3.04411E+00	-1.96235E-01	5.00000
3.04362E+00	-2.00066E-01	6.00000
3.04315E+00	-2.03669E-01	7.00000
3.04263E+00	-2.08358E-01	8.00000
3.04212E+00	-2.12891E-01	9.00000
3.04164E+00	-2.16313E-01	10.00000
3.04115E+00	-2.20327E-01	11.00000
3.04063E+00	-2.24921E-01	12.00000
3.04013E+00	-2.28714E-01	13.00000
3.03966E+00	-2.31790E-01	14.00000
3.03915E+00	-2.35807E-01	15.00000
3.03863E+00	-2.40186E-01	16.00000
3.03815E+00	-2.43357E-01	17.00000
3.03767E+00	-2.46516E-01	18.00000
3.03715E+00	-2.50674E-01	19.00000
3.03664E+00	-2.54534E-01	20.00000
3.03616E+00	-2.57319E-01	21.00000
3.03567E+00	-2.60809E-01	22.00000
3.03515E+00	-2.64853E-01	23.00000
3.03465E+00	-2.67943E-01	24.00000
3.03417E+00	-2.70564E-01	25.00000
3.03366E+00	-2.74141E-01	26.00000
3.03314E+00	-2.77810E-01	27.00000
3.03266E+00	-2.80360E-01	28.00000
3.03217E+00	-2.83224E-01	29.00000
3.03165E+00	-2.86799E-01	30.00000
3.03115E+00	-2.89738E-01	31.00000
3.03068E+00	-2.91873E-01	32.00000
3.03017E+00	-2.94961E-01	33.00000
3.02965E+00	-2.98408E-01	34.00000
3.02917E+00	-3.00728E-01	35.00000
3.02869E+00	-3.02847E-01	36.00000
3.02818E+00	-3.05971E-01	37.00000
3.02766E+00	-3.09099E-01	38.00000
3.02719E+00	-3.11084E-01	39.00000
3.02669E+00	-3.13597E-01	40.00000
3.02616E+00	-3.16678E-01	41.00000
3.02567E+00	-3.18871E-01	42.00000
3.02519E+00	-3.20633E-01	43.00000
3.02468E+00	-3.23454E-01	44.00000
3.02416E+00	-3.26411E-01	45.00000
3.02368E+00	-3.28193E-01	46.00000
3.02320E+00	-3.30090E-01	47.00000
3.02268E+00	-3.32900E-01	48.00000
3.02217E+00	-3.35369E-01	49.00000
3.02169E+00	-3.36827E-01	50.00000
3.02120E+00	-3.38990E-01	51.00000
3.02067E+00	-3.41716E-01	52.00000
3.02018E+00	-3.43553E-01	53.00000
3.01970E+00	-3.45029E-01	54.00000
3.01919E+00	-3.47462E-01	55.00000
3.01868E+00	-3.49876E-01	56.00000
3.01820E+00	-3.51208E-01	57.00000
3.01771E+00	-3.52895E-01	58.00000
3.01719E+00	-3.55356E-01	59.00000
3.01669E+00	-3.57343E-01	60.00000
3.01622E+00	-3.58485E-01	61.00000
3.01571E+00	-3.60528E-01	62.00000
3.01519E+00	-3.62996E-01	63.00000
3.01471E+00	-3.64353E-01	64.00000
3.01423E+00	-3.65581E-01	65.00000
3.01372E+00	-3.67741E-01	66.00000
3.01320E+00	-3.69767E-01	67.00000
3.01273E+00	-3.70755E-01	68.00000
3.01222E+00	-3.72443E-01	69.00000
3.01170E+00	-3.74710E-01	70.00000
3.01121E+00	-3.76031E-01	71.00000
3.01074E+00	-3.76874E-01	72.00000
3.01023E+00	-3.78758E-01	73.00000
3.00971E+00	-3.80857E-01	74.00000
3.00924E+00	-3.81772E-01	75.00000
3.00875E+00	-3.82933E-01	76.00000
3.00823E+00	-3.85050E-01	77.00000
3.00772E+00	-3.86686E-01	78.00000
3.00724E+00	-3.87393E-01	79.00000
3.00674E+00	-3.88903E-01	80.00000
3.00622E+00	-3.90889E-01	81.00000
3.00573E+00	-3.91906E-01	82.00000
3.00525E+00	-3.92605E-01	83.00000
3.00474E+00	-3.94288E-01	84.00000
3.00423E+00	-3.96056E-01	85.00000
3.00375E+00	-3.96749E-01	86.00000
3.00326E+00	-3.97835E-01	87.00000
3.00273E+00	-3.99712E-01	88.00000
3.00223E+00	-4.00986E-01	89.00000
3.00176E+00	-4.01477E-01	90.00000
3.00125E+00	-4.02883E-01	91.00000
3.00073E+00	-4.04618E-01	92.00000
3.00025E+00	-4.05289E-01	93.00000
2.99977E+00	-4.05928E-01	94.00000
2.99926E+00	-4.07373E-01	95.00000
2.99875E+00	-4.08649E-01	96.00000
2.99828E+00	-4.09075E-01	97.00000
2.99778E+00	-4.10159E-01	98.00000
2.99725E+00	-4.11763E-01	99.00000
2.99676E+00	-4.12693E-01	100.00000
2.99629E+00	-4.13048E-01	101.00000
2.99578E+00	-4.14375E-01	102.00000
2.99526E+00	-4.15747E-01	103.00000
2.99478E+00	-4.16204E-01	104.00000
2.99430E+00	-4.16903E-01	105.00000
2.99378E+00	-4.18352E-01	106.00000
2.99327E+00	-4.19382E-01	107.00000
2.99280E+00	-4.19726E-01	108.00000
2.99229E+00	-4.20806E-01	109.00000
2.99177E+00	-4.22126E-01	110.00000
2.99128E+00	-4.22690E-01	111.00000
2.99080E+00	-4.22970E-01	112.00000
2.99029E+00	-4.24055E-01	113.00000
2.98978E+00	-4.25136E-01	114.00000
2.98930E+00	-4.25496E-01	115.00000
2.98881E+00	-4.26320E-01	116.00000
2.98828E+00	-4.27605E-01	117.00000
2.98778E+00	-4.28288E-01	118.00000
2.98731E+00	-4.28516E-01	119.00000
2.98680E+00	-4.29512E-01	120.00000
2.98628E+00	-4.30568E-01	121.00000
2.98580E+00	-4.30920E-01	122.00000
2.98532E+00	-4.31196E-01	123.00000
2.98480E+00	-4.32163E-01	124.00000
2.98429E+00	-4.32901E-01	125.00000
2.98381E+00	-4.33148E-01	126.00000
2.98332E+00	-4.33973E-01	127.00000
2.98280E+00	-4.35043E-01	128.00000
2.98231E+00	-4.35365E-01	129.00000
2.98183E+00	-4.35472E-01	130.00000
2.98132E+00	-4.36252E-01	131.00000
2.98080E+00	-4.37058E-01	132.00000
2.98032E+00	-4.37326E-01	133.00000
2.97984E+00	-4.37764E-01	134.00000
2.97933E+00	-4.38658E-01	135.00000
2.97882E+00	-4.39056E-01	136.00000
2.97835E+00	-4.39188E-01	137.00000
2.97784E+00	-4.40012E-01	138.00000
2.97732E+00	-4.40934E-01	139.00000
2.97683E+00	-4.41040E-01	140.00000
2.97635E+00	-4.41076E-01	141.00000
2.97584E+00	-4.41794E-01	142.00000
2.97532E+00	-4.42466E-01	143.00000
2.97485E+00	-4.42690E-01	144.00000
2.97436E+00	-4.43189E-01	145.00000
2.97384E+00	-4.43933E-01	146.00000
2.97333E+00	-4.44074E-01	147.00000
2.97285E+00	-4.44121E-01	148.00000
2.97235E+00	-4.44805E-01	149.00000
2.97183E+00	-4.45455E-01	150.00000
2.97135E+00	-4.45672E-01	151.00000
2.97087E+00	-4.45789E-01	152.00000
2.97035E+00	-4.46416E-01	153.00000
2.96984E+00	-4.46649E-01	154.00000
2.96937E+00	-4.46762E-01	155.00000
2.96887E+00	-4.47405E-01	156.00000
2.96834E+00	-4.48016E-01	157.00000
2.96785E+00	-4.47848E-01	158.00000
2.96737E+00	-4.47902E-01	159.00000
2.96686E+00	-4.48343E-01	160.00000
2.96635E+00	-4.48661E-01	161.00000
2.96587E+00	-4.48767E-01	162.00000
2.96538E+00	-4.48987E-01	163.00000
2.96486E+00	-4.49415E-01	164.00000
2.96436E+00	-4.49376E-01	165.00000
2.96388E+00	-4.49506E-01	166.00000
2.96338E+00	-4.49971E-01	167.00000
2.96286E+00	-4.50301E-01	168.00000
2.96237E+00	-4.50147E-01	169.00000
2.96189E+00	-4.50206E-01	170.00000
2.96138E+00	-4.50477E-01	171.00000
2.96087E+00	-4.50579E-01	172.00000
2.96039E+00	-4.50703E-01	173.00000
2.95990E+00	-4.51024E-01	174.00000
2.95938E+00	-4.51353E-01	175.00000
2.95888E+00	-4.51208E-01	176.00000
2.95840E+00	-4.51269E-01	177.00000
2.95790E+00	-4.51581E-01	178.00000
2.95738E+00	-4.51706E-01	179.00000
2.95690E+00	-4.51651E-01	180.00000
2.95642E+00	-4.51674E-01	181.00000
2.95590E+00	-4.51741E-01	182.00000
2.95539E+00	-4.51767E-01	183.00000
2.95492E+00	-4.51798E-01	184.00000
2.95441E+00	-4.52103E-01	185.00000
2.95389E+00	-4.52215E-01	186.00000
2.95340E+00	-4.52008E-01	187.00000
2.95292E+00	-4.51976E-01	188.00000
2.95241E+00	-4.52059E-01	189.00000
2.95190E+00	-4.52076E-01	190.00000
2.95142E+00	-4.52078E-01	191.00000
2.95093E+00	-4.52085E-01	192.00000
2.95041E+00	-4.52088E-01	193.00000
2.94991E+00	-4.52010E-01	194.00000
2.94943E+00	-4.51985E-01	195.00000
2.94892E+00	-4.52008E-01	196.00000
2.94841E+00	-4.52007E-01	197.00000
2.94793E+00	-4.51723E-01	198.00000
2.94745E+00	-4.51628E-01	199.00000
2.94693E+00	-4.51596E-01	200.00000
2.94641E+00	-4.51554E-01	201.00000
2.94594E+00	-4.51529E-01	202.00000
2.94544E+00	-4.51707E-01	203.00000
2.94492E+00	-4.51758E-01	204.00000
2.94442E+00	-4.51434E-01	205.00000
2.94394E+00	-4.51344E-01	206.00000
2.94344E+00	-4.51205E-01	207.00000
2.94292E+00	-4.51129E-01	208.00000
2.94244E+00	-4.50752E-01	209.00000
2.94195E+00	-4.50723E-01	210.00000
2.94144E+00	-4.50587E-01	211.00000
2.94094E+00	-4.50292E-01	212.00000
2.94047E+00	-4.50142E-01	213.00000
2.93996E+00	-4.50146E-01	214.00000
2.93944E+00	-4.50097E-01	215.00000
2.93894E+00	-4.49609E-01	216.00000
2.93847E+00	-4.49478E-01	217.00000
2.93796E+00	-4.49224E-01	218.00000
2.93744E+00	-4.49096E-01	219.00000
2.93697E+00	-4.48687E-01	220.00000
2.93647E+00	-4.48639E-01	221.00000
2.93595E+00	-4.48569E-01	222.00000
2.93545E+00	-4.48235E-01	223.00000
2.93497E+00	-4.48097E-01	224.00000
2.93446E+00	-4.47970E-01	225.00000
2.93394E+00	-4.47882E-01	226.00000
2.93345E+00	-4.47200E-01	227.00000
2.93298E+00	-4.46949E-01	228.00000
2.93246E+00	-4.46764E-01	229.00000
2.93195E+00	-4.46494E-01	230.00000
2.93148E+00	-4.46104E-01	231.00000
2.93098E+00	-4.46033E-01	232.00000
2.93046E+00	-4.46010E-01	233.00000
2.92996E+00	-4.45501E-01	234.00000
2.92948E+00	-4.45227E-01	235.00000
2.92898E+00	-4.44936E-01	236.00000
2.92846E+00	-4.44748E-01	237.00000
2.92798E+00	-4.43990E-01	238.00000
2.92749E+00	-4.43697E-01	239.00000
2.92697E+00	-4.43600E-01	240.00000
2.92647E+00	-4.43140E-01	241.00000
2.92600E+00	-4.42774E-01	242.00000
2.92549E+00	-4.42667E-01	243.00000
2.92497E+00	-4.42537E-01	244.00000
2.92448E+00	-4.41786E-01	245.00000
2.92400E+00	-4.41405E-01	246.00000
2.92349E+00	-4.41141E-01	247.00000
2.92297E+00	-4.40929E-01	248.00000
2.92249E+00	-4.40267E-01	249.00000
2.92200E+00	-4.39763E-01	250.00000
2.92149E+00	-4.39595E-01	251.00000
2.92100E+00	-4.38918E-01	252.00000
2.92052E+00	-4.38518E-01	253.00000
2.92001E+00	-4.38306E-01	254.00000
2.91949E+00	-4.38119E-01	255.00000
2.91901E+00	-4.37210E-01	256.00000
2.91853E+00	-4.36711E-01	257.00000
2.91802E+00	-4.36476E-01	258.00000
2.91751E+00	-4.36215E-01	259.00000
2.91703E+00	-4.35774E-01	260.00000
2.91653E+00	-4.35508E-01	261.00000
2.91600E+00	-4.35419E-01	262.00000
2.91550E+00	-4.34678E-01	263.00000
2.91503E+00	-4.34226E-01	264.00000
2.91451E+00	-4.33812E-01	265.00000
2.91400E+00	-4.33587E-01	266.00000
2.91352E+00	-4.32633E-01	267.00000
2.91303E+00	-4.32132E-01	268.00000
2.91252E+00	-4.31965E-01	269.00000
2.91202E+00	-4.31483E-01	270.00000
2.91154E+00	-4.30941E-01	271.00000
2.91103E+00	-4.30612E-01	272.00000
2.91050E+00	-4.30487E-01	273.00000
2.91002E+00	-4.29494E-01	274.00000
2.90954E+00	-4.28870E-01	275.00000
2.90903E+00	-4.28510E-01	276.00000
2.90852E+00	-4.28224E-01	277.00000
2.90804E+00	-4.27332E-01	278.00000
2.90755E+00	-4.26742E-01	279.00000
2.90703E+00	-4.26546E-01	280.00000
2.90653E+00	-4.25958E-01	281.00000
2.90606E+00	-4.25427E-01	282.00000
2.90555E+00	-4.24950E-01	283.00000
