E(V)	i(A/cm²)	T(s)
2.94165E+00	-2.00494E-01	0.00000
2.94142E+00	-2.00062E-01	1.00000
2.94091E+00	-2.02366E-01	2.00000
2.94043E+00	-2.03625E-01	3.00000
2.93993E+00	-2.06215E-01	4.00000
2.93940E+00	-2.09452E-01	5.00000
2.93891E+00	-2.11457E-01	6.00000
2.93843E+00	-2.13152E-01	7.00000
2.93792E+00	-2.16190E-01	8.00000
2.93740E+00	-2.19177E-01	9.00000
2.93693E+00	-2.20805E-01	10.00000
2.93643E+00	-2.23182E-01	11.00000
2.93592E+00	-2.26352E-01	12.00000
2.93542E+00	-2.28668E-01	13.00000
2.93494E+00	-2.30239E-01	14.00000
2.93443E+00	-2.32916E-01	15.00000
2.93391E+00	-2.35884E-01	16.00000
2.93343E+00	-2.37467E-01	17.00000
2.93295E+00	-2.39137E-01	18.00000
2.93244E+00	-2.41917E-01	19.00000
2.93193E+00	-2.44310E-01	20.00000
2.93145E+00	-2.45535E-01	21.00000
2.93095E+00	-2.47751E-01	22.00000
2.93042E+00	-2.50550E-01	23.00000
2.92993E+00	-2.52143E-01	24.00000
2.92945E+00	-2.53198E-01	25.00000
2.92894E+00	-2.55427E-01	26.00000
2.92843E+00	-2.57756E-01	27.00000
2.92795E+00	-2.58720E-01	28.00000
2.92746E+00	-2.60165E-01	29.00000
2.92694E+00	-2.62430E-01	30.00000
2.92645E+00	-2.63976E-01	31.00000
2.92597E+00	-2.64743E-01	32.00000
2.92546E+00	-2.66749E-01	33.00000
2.92493E+00	-2.69068E-01	34.00000
2.92444E+00	-2.70028E-01	35.00000
2.92397E+00	-2.70789E-01	36.00000
2.92346E+00	-2.72701E-01	37.00000
2.92295E+00	-2.74489E-01	38.00000
2.92247E+00	-2.75085E-01	39.00000
2.92198E+00	-2.76299E-01	40.00000
2.92146E+00	-2.78037E-01	41.00000
2.92097E+00	-2.78955E-01	42.00000
2.92050E+00	-2.79409E-01	43.00000
2.91998E+00	-2.81039E-01	44.00000
2.91946E+00	-2.82678E-01	45.00000
2.91898E+00	-2.83225E-01	46.00000
2.91850E+00	-2.83878E-01	47.00000
2.91799E+00	-2.85515E-01	48.00000
2.91748E+00	-2.86709E-01	49.00000
2.91700E+00	-2.87107E-01	50.00000
2.91649E+00	-2.88245E-01	51.00000
2.91597E+00	-2.89699E-01	52.00000
2.91548E+00	-2.90364E-01	53.00000
2.91500E+00	-2.90586E-01	54.00000
2.91448E+00	-2.91792E-01	55.00000
2.91397E+00	-2.92820E-01	56.00000
2.91350E+00	-2.93163E-01	57.00000
2.91301E+00	-2.93792E-01	58.00000
2.91249E+00	-2.94998E-01	59.00000
2.91199E+00	-2.95583E-01	60.00000
2.91151E+00	-2.95778E-01	61.00000
2.91101E+00	-2.96858E-01	62.00000
2.91048E+00	-2.97973E-01	63.00000
2.91000E+00	-2.98344E-01	64.00000
2.90952E+00	-2.98476E-01	65.00000
2.90900E+00	-2.99435E-01	66.00000
2.90849E+00	-3.00103E-01	67.00000
2.90802E+00	-3.00325E-01	68.00000
2.90752E+00	-3.01054E-01	69.00000
2.90700E+00	-3.02118E-01	70.00000
2.90651E+00	-3.02312E-01	71.00000
2.90603E+00	-3.02376E-01	72.00000
2.90551E+00	-3.03101E-01	73.00000
2.90499E+00	-3.03754E-01	74.00000
2.90451E+00	-3.03972E-01	75.00000
2.90403E+00	-3.04202E-01	76.00000
2.90352E+00	-3.04875E-01	77.00000
2.90301E+00	-3.05055E-01	78.00000
2.90254E+00	-3.05157E-01	79.00000
2.90204E+00	-3.05846E-01	80.00000
2.90152E+00	-3.06497E-01	81.00000
2.90103E+00	-3.06451E-01	82.00000
2.90054E+00	-3.06495E-01	83.00000
2.90003E+00	-3.06972E-01	84.00000
2.89951E+00	-3.07195E-01	85.00000
2.89903E+00	-3.07351E-01	86.00000
2.89854E+00	-3.07698E-01	87.00000
