E(V)	i(A/cm²)	T(s)
2.92166E+00	-1.15654E-01	0.00000
2.92143E+00	-1.16241E-01	1.00000
2.92092E+00	-1.19397E-01	2.00000
2.92044E+00	-1.21932E-01	3.00000
2.91993E+00	-1.25222E-01	4.00000
2.91941E+00	-1.28740E-01	5.00000
2.91892E+00	-1.31320E-01	6.00000
2.91844E+00	-1.33883E-01	7.00000
2.91792E+00	-1.37254E-01	8.00000
2.91741E+00	-1.40401E-01	9.00000
2.91694E+00	-1.42689E-01	10.00000
2.91644E+00	-1.45506E-01	11.00000
2.91592E+00	-1.48741E-01	12.00000
2.91542E+00	-1.51350E-01	13.00000
2.91494E+00	-1.53455E-01	14.00000
2.91443E+00	-1.56265E-01	15.00000
2.91392E+00	-1.59245E-01	16.00000
2.91343E+00	-1.61275E-01	17.00000
2.91295E+00	-1.63386E-01	18.00000
2.91243E+00	-1.66174E-01	19.00000
2.91192E+00	-1.68669E-01	20.00000
2.91145E+00	-1.70412E-01	21.00000
2.91095E+00	-1.72793E-01	22.00000
2.91042E+00	-1.75529E-01	23.00000
2.90993E+00	-1.77400E-01	24.00000
2.90946E+00	-1.78955E-01	25.00000
2.90895E+00	-1.81331E-01	26.00000
2.90843E+00	-1.83721E-01	27.00000
2.90795E+00	-1.85109E-01	28.00000
2.90746E+00	-1.86874E-01	29.00000
2.90694E+00	-1.89329E-01	30.00000
2.90644E+00	-1.91239E-01	31.00000
2.90596E+00	-1.92494E-01	32.00000
2.90545E+00	-1.94485E-01	33.00000
2.90493E+00	-1.96669E-01	34.00000
2.90445E+00	-1.97909E-01	35.00000
2.90397E+00	-1.99143E-01	36.00000
2.90346E+00	-2.01167E-01	37.00000
2.90295E+00	-2.02985E-01	38.00000
2.90247E+00	-2.03911E-01	39.00000
2.90198E+00	-2.05377E-01	40.00000
2.90145E+00	-2.07406E-01	41.00000
2.90096E+00	-2.08766E-01	42.00000
2.90048E+00	-2.09690E-01	43.00000
2.89997E+00	-2.11388E-01	44.00000
2.89946E+00	-2.13157E-01	45.00000
2.89898E+00	-2.14007E-01	46.00000
2.89849E+00	-2.15029E-01	47.00000
2.89798E+00	-2.16705E-01	48.00000
2.89747E+00	-2.18120E-01	49.00000
2.89699E+00	-2.18806E-01	50.00000
2.89649E+00	-2.20102E-01	51.00000
2.89597E+00	-2.21862E-01	52.00000
2.89547E+00	-2.22788E-01	53.00000
2.89500E+00	-2.23396E-01	54.00000
2.89449E+00	-2.24813E-01	55.00000
2.89398E+00	-2.26211E-01	56.00000
2.89350E+00	-2.26738E-01	57.00000
2.89300E+00	-2.27646E-01	58.00000
2.89249E+00	-2.29116E-01	59.00000
2.89199E+00	-2.30121E-01	60.00000
2.89151E+00	-2.30559E-01	61.00000
2.89101E+00	-2.31747E-01	62.00000
2.89049E+00	-2.33139E-01	63.00000
2.89000E+00	-2.33716E-01	64.00000
2.88952E+00	-2.34171E-01	65.00000
2.88901E+00	-2.35385E-01	66.00000
2.88849E+00	-2.36489E-01	67.00000
2.88802E+00	-2.36857E-01	68.00000
2.88752E+00	-2.37756E-01	69.00000
2.88700E+00	-2.39008E-01	70.00000
2.88650E+00	-2.39629E-01	71.00000
2.88603E+00	-2.39887E-01	72.00000
2.88552E+00	-2.40859E-01	73.00000
2.88500E+00	-2.41874E-01	74.00000
2.88452E+00	-2.42213E-01	75.00000
2.88403E+00	-2.42705E-01	76.00000
2.88352E+00	-2.43657E-01	77.00000
2.88302E+00	-2.44259E-01	78.00000
2.88254E+00	-2.44459E-01	79.00000
2.88204E+00	-2.45317E-01	80.00000
2.88152E+00	-2.46379E-01	81.00000
2.88103E+00	-2.46757E-01	82.00000
2.88055E+00	-2.46931E-01	83.00000
2.88004E+00	-2.47705E-01	84.00000
2.87953E+00	-2.48441E-01	85.00000
2.87905E+00	-2.48686E-01	86.00000
2.87855E+00	-2.49212E-01	87.00000
2.87804E+00	-2.50074E-01	88.00000
2.87754E+00	-2.50398E-01	89.00000
2.87706E+00	-2.50506E-01	90.00000
2.87655E+00	-2.51142E-01	91.00000
2.87603E+00	-2.51873E-01	92.00000
2.87554E+00	-2.52117E-01	93.00000
2.87506E+00	-2.52283E-01	94.00000
2.87455E+00	-2.52949E-01	95.00000
2.87403E+00	-2.53362E-01	96.00000
2.87356E+00	-2.53500E-01	97.00000
2.87306E+00	-2.54057E-01	98.00000
2.87254E+00	-2.54739E-01	99.00000
2.87205E+00	-2.54847E-01	100.00000
2.87157E+00	-2.54883E-01	101.00000
2.87106E+00	-2.55381E-01	102.00000
2.87054E+00	-2.55858E-01	103.00000
2.87006E+00	-2.56017E-01	104.00000
2.86957E+00	-2.56294E-01	105.00000
2.86905E+00	-2.56854E-01	106.00000
2.86855E+00	-2.56968E-01	107.00000
2.86807E+00	-2.57035E-01	108.00000
2.86756E+00	-2.57515E-01	109.00000
2.86704E+00	-2.57996E-01	110.00000
2.86655E+00	-2.58005E-01	111.00000
2.86607E+00	-2.58029E-01	112.00000
2.86556E+00	-2.58332E-01	113.00000
2.86505E+00	-2.58506E-01	114.00000
2.86458E+00	-2.58573E-01	115.00000
2.86409E+00	-2.58893E-01	116.00000
2.86357E+00	-2.59244E-01	117.00000
2.86307E+00	-2.59125E-01	118.00000
2.86259E+00	-2.59202E-01	119.00000
2.86208E+00	-2.59528E-01	120.00000
2.86157E+00	-2.59690E-01	121.00000
2.86109E+00	-2.59745E-01	122.00000
2.86060E+00	-2.59817E-01	123.00000
2.86008E+00	-2.60090E-01	124.00000
2.85957E+00	-2.60115E-01	125.00000
2.85910E+00	-2.60214E-01	126.00000
2.85860E+00	-2.60584E-01	127.00000
2.85808E+00	-2.60839E-01	128.00000
2.85758E+00	-2.60645E-01	129.00000
2.85710E+00	-2.60665E-01	130.00000
2.85659E+00	-2.60806E-01	131.00000
2.85607E+00	-2.60860E-01	132.00000
2.85560E+00	-2.60924E-01	133.00000
2.85511E+00	-2.60965E-01	134.00000
2.85460E+00	-2.61018E-01	135.00000
2.85409E+00	-2.60987E-01	136.00000
2.85361E+00	-2.60995E-01	137.00000
2.85311E+00	-2.61178E-01	138.00000
2.85259E+00	-2.61241E-01	139.00000
2.85210E+00	-2.61064E-01	140.00000
2.85162E+00	-2.61026E-01	141.00000
2.85111E+00	-2.61127E-01	142.00000
2.85059E+00	-2.61148E-01	143.00000
2.85012E+00	-2.61188E-01	144.00000
2.84962E+00	-2.61313E-01	145.00000
2.84910E+00	-2.61368E-01	146.00000
2.84860E+00	-2.61119E-01	147.00000
2.84813E+00	-2.61054E-01	148.00000
2.84762E+00	-2.61115E-01	149.00000
2.84710E+00	-2.61113E-01	150.00000
2.84661E+00	-2.60888E-01	151.00000
2.84613E+00	-2.60813E-01	152.00000
2.84562E+00	-2.60712E-01	153.00000
2.84511E+00	-2.60622E-01	154.00000
2.84464E+00	-2.60558E-01	155.00000
2.84414E+00	-2.60551E-01	156.00000
2.84362E+00	-2.60527E-01	157.00000
2.84313E+00	-2.60124E-01	158.00000
2.84265E+00	-2.60008E-01	159.00000
2.84214E+00	-2.59898E-01	160.00000
2.84163E+00	-2.59822E-01	161.00000
2.84115E+00	-2.59569E-01	162.00000
2.84066E+00	-2.59570E-01	163.00000
2.84014E+00	-2.59488E-01	164.00000
2.83964E+00	-2.59264E-01	165.00000
2.83916E+00	-2.59162E-01	166.00000
2.83866E+00	-2.59077E-01	167.00000
2.83814E+00	-2.59015E-01	168.00000
2.83765E+00	-2.58580E-01	169.00000
2.83717E+00	-2.58460E-01	170.00000
2.83665E+00	-2.58320E-01	171.00000
2.83614E+00	-2.58186E-01	172.00000
2.83567E+00	-2.57989E-01	173.00000
2.83517E+00	-2.57919E-01	174.00000
2.83465E+00	-2.57891E-01	175.00000
2.83416E+00	-2.57488E-01	176.00000
2.83368E+00	-2.57345E-01	177.00000
2.83317E+00	-2.57181E-01	178.00000
2.83265E+00	-2.57079E-01	179.00000
2.83216E+00	-2.56581E-01	180.00000
2.83168E+00	-2.56427E-01	181.00000
2.83117E+00	-2.56320E-01	182.00000
2.83066E+00	-2.56025E-01	183.00000
2.83019E+00	-2.55790E-01	184.00000
2.82968E+00	-2.55728E-01	185.00000
2.82916E+00	-2.55632E-01	186.00000
2.82866E+00	-2.55079E-01	187.00000
2.82819E+00	-2.54828E-01	188.00000
2.82767E+00	-2.54661E-01	189.00000
2.82716E+00	-2.54521E-01	190.00000
2.82668E+00	-2.54047E-01	191.00000
2.82619E+00	-2.53777E-01	192.00000
2.82568E+00	-2.53687E-01	193.00000
2.82517E+00	-2.53297E-01	194.00000
2.82469E+00	-2.52991E-01	195.00000
2.82419E+00	-2.52831E-01	196.00000
2.82367E+00	-2.52706E-01	197.00000
2.82319E+00	-2.52034E-01	198.00000
2.82272E+00	-2.51755E-01	199.00000
2.82220E+00	-2.51630E-01	200.00000
2.82169E+00	-2.51387E-01	201.00000
2.82121E+00	-2.51008E-01	202.00000
2.82071E+00	-2.50822E-01	203.00000
2.82018E+00	-2.50760E-01	204.00000
2.81969E+00	-2.50148E-01	205.00000
2.81922E+00	-2.49816E-01	206.00000
2.81871E+00	-2.49703E-01	207.00000
2.81819E+00	-2.49555E-01	208.00000
2.81771E+00	-2.48962E-01	209.00000
2.81722E+00	-2.48636E-01	210.00000
2.81670E+00	-2.48528E-01	211.00000
2.81620E+00	-2.48206E-01	212.00000
2.81572E+00	-2.47825E-01	213.00000
2.81522E+00	-2.47562E-01	214.00000
2.81470E+00	-2.47474E-01	215.00000
2.81421E+00	-2.46785E-01	216.00000
2.81373E+00	-2.46435E-01	217.00000
2.81322E+00	-2.46147E-01	218.00000
2.81271E+00	-2.45968E-01	219.00000
2.81223E+00	-2.45350E-01	220.00000
2.81173E+00	-2.44950E-01	221.00000
2.81122E+00	-2.44817E-01	222.00000
2.81072E+00	-2.44342E-01	223.00000
2.81025E+00	-2.44000E-01	224.00000
2.80974E+00	-2.43758E-01	225.00000
2.80922E+00	-2.43613E-01	226.00000
2.80874E+00	-2.42853E-01	227.00000
2.80826E+00	-2.42460E-01	228.00000
2.80774E+00	-2.42329E-01	229.00000
2.80723E+00	-2.41980E-01	230.00000
2.80676E+00	-2.41450E-01	231.00000
2.80626E+00	-2.41106E-01	232.00000
2.80574E+00	-2.40991E-01	233.00000
2.80524E+00	-2.40369E-01	234.00000
2.80477E+00	-2.40008E-01	235.00000
2.80426E+00	-2.39736E-01	236.00000
2.80374E+00	-2.39586E-01	237.00000
2.80326E+00	-2.38912E-01	238.00000
