Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.28725385665894	5.91949E+00	1.19943E-01	4.48758E-02	1.28063E-01	20.513	0
7.91234E+03	10	3.28725385665894	7.43893E+00	1.20160E-01	3.46205E-02	1.25048E-01	16.0727	0
6.26052E+03	10	3.28725385665894	9.02934E+00	1.20501E-01	2.63844E-02	1.23356E-01	12.3503	0
4.95354E+03	10	3.28725385665894	1.06585E+01	1.21005E-01	2.03686E-02	1.22707E-01	9.55499	0
3.91941E+03	10	3.28725385665894	1.23736E+01	1.21460E-01	1.53475E-02	1.22425E-01	7.20169	0
3.10117E+03	10	3.28725385665894	1.41654E+01	1.21946E-01	1.13510E-02	1.22473E-01	5.31792	0
2.45375E+03	10	3.28725385665894	1.60961E+01	1.22440E-01	8.12962E-03	1.22710E-01	3.79866	0
1.94149E+03	10	3.28725385665894	1.77320E+01	1.22903E-01	5.74208E-03	1.23037E-01	2.67494	0
1.53618E+03	10	3.28725385665894	1.94809E+01	1.23469E-01	3.69037E-03	1.23524E-01	1.712	0
1.21547E+03	10	3.28725385665894	2.13968E+01	1.23993E-01	2.11985E-03	1.24011E-01	0.979465	0
9.61725E+02	10	3.28725385665894	2.28925E+01	1.24452E-01	8.39025E-04	1.24455E-01	0.386268	0
7.60950E+02	10	3.28725385665894	2.45181E+01	1.25074E-01	-1.63052E-04	1.25074E-01	-0.0746933	0
6.02090E+02	10	3.28725385665894	2.63137E+01	1.25545E-01	-9.83769E-04	1.25548E-01	-0.448961	0
4.76394E+02	10	3.28725385665894	2.82904E+01	1.26085E-01	-1.64555E-03	1.26096E-01	-0.74773	0
3.76939E+02	10	3.28725385665894	3.05178E+01	1.26662E-01	-2.22809E-03	1.26682E-01	-1.00778	0
2.98247E+02	10	3.28725385665894	3.30802E+01	1.27218E-01	-2.71963E-03	1.27247E-01	-1.22467	0
2.35983E+02	10	3.28725385665894	3.66543E+01	1.28746E-01	-3.11969E-03	1.28784E-01	-1.38808	0
1.86718E+02	10	3.28725385665894	4.00292E+01	1.29410E-01	-3.51105E-03	1.29457E-01	-1.55413	0
1.47738E+02	10	3.28725385665894	4.32351E+01	1.30053E-01	-3.86098E-03	1.30110E-01	-1.70048	0
1.16895E+02	10	3.28725385665894	4.70381E+01	1.30735E-01	-4.17451E-03	1.30801E-01	-1.8289	0
9.24915E+01	10	3.28725385665894	4.85137E+01	1.31316E-01	-4.29553E-03	1.31386E-01	-1.87356	0
7.31824E+01	10	3.28725385665894	5.00295E+01	1.32106E-01	-4.50313E-03	1.32183E-01	-1.95229	0
5.79045E+01	10	3.28725385665894	5.17270E+01	1.32877E-01	-4.67911E-03	1.32959E-01	-2.01677	0
4.58160E+01	10	3.28725385665894	5.27306E+01	1.33680E-01	-4.71647E-03	1.33763E-01	-2.02066	0
3.62512E+01	10	3.28725385665894	5.37936E+01	1.34500E-01	-4.70465E-03	1.34582E-01	-2.00333	0
2.86832E+01	10	3.28725385665894	5.50025E+01	1.35172E-01	-4.88592E-03	1.35261E-01	-2.0701	0
2.26951E+01	10	3.28725385665894	5.62060E+01	1.35980E-01	-4.80947E-03	1.36065E-01	-2.02565	0
1.79572E+01	10	3.28725385665894	5.75098E+01	1.36751E-01	-4.61000E-03	1.36829E-01	-1.93076	0
1.42083E+01	10	3.28725385665894	5.89235E+01	1.37460E-01	-4.42328E-03	1.37531E-01	-1.84307	0
1.12421E+01	10	3.28725385665894	6.04954E+01	1.38160E-01	-4.28781E-03	1.38226E-01	-1.77761	0
8.89514E+00	10	3.28725385665894	6.16886E+01	1.38762E-01	-4.03735E-03	1.38821E-01	-1.66658	0
7.03814E+00	10	3.28725385665894	6.29693E+01	1.39372E-01	-3.86853E-03	1.39426E-01	-1.58994	0
5.56882E+00	10	3.28725385665894	6.43679E+01	1.39913E-01	-3.75655E-03	1.39964E-01	-1.53797	0
4.40624E+00	10	3.28725385665894	6.59228E+01	1.40344E-01	-3.46166E-03	1.40387E-01	-1.41294	0
3.48637E+00	10	3.28725385665894	6.76688E+01	1.40793E-01	-3.35992E-03	1.40833E-01	-1.36706	0
2.75853E+00	10	3.28725385665894	6.96464E+01	1.41251E-01	-3.18241E-03	1.41287E-01	-1.29067	0
2.18265E+00	10	3.28725385665894	7.19424E+01	1.41644E-01	-3.00496E-03	1.41676E-01	-1.21534	0
1.72698E+00	10	3.28725385665894	7.46106E+01	1.41971E-01	-2.93036E-03	1.42001E-01	-1.18245	0
1.36645E+00	10	3.28725385665894	7.77717E+01	1.42249E-01	-2.87379E-03	1.42279E-01	-1.15736	0
1.08118E+00	10	3.28725385665894	8.15249E+01	1.42538E-01	-2.83201E-03	1.42566E-01	-1.13823	0
8.55468E-01	10	3.28725385665894	8.61058E+01	1.42874E-01	-2.74314E-03	1.42900E-01	-1.09993	0
6.76875E-01	10	3.28725385665894	9.16291E+01	1.43208E-01	-2.73439E-03	1.43235E-01	-1.09386	0
5.35567E-01	10	3.28725385665894	9.83584E+01	1.43494E-01	-2.73527E-03	1.43520E-01	-1.09203	0
4.23759E-01	10	3.28725385665894	1.06641E+02	1.43791E-01	-2.78445E-03	1.43818E-01	-1.10937	0
3.35293E-01	10	3.28725385665894	1.16913E+02	1.44087E-01	-2.82792E-03	1.44115E-01	-1.12437	0
2.65295E-01	10	3.28725385665894	1.25589E+02	1.44445E-01	-2.72966E-03	1.44471E-01	-1.08262	0
2.09910E-01	10	3.28725385665894	1.36152E+02	1.44584E-01	-2.77724E-03	1.44611E-01	-1.10043	0
1.66088E-01	10	3.28725385665894	1.49281E+02	1.44743E-01	-2.93168E-03	1.44773E-01	-1.16033	0
1.31415E-01	10	3.28725385665894	1.65649E+02	1.44845E-01	-3.16577E-03	1.44879E-01	-1.25207	0
1.03980E-01	10	3.28725385665894	1.86126E+02	1.44927E-01	-3.40304E-03	1.44967E-01	-1.34512	0
8.22724E-02	10	3.28725385665894	1.99273E+02	1.45186E-01	-3.79346E-03	1.45236E-01	-1.4967	0
6.50968E-02	10	3.28725385665894	2.15660E+02	1.45439E-01	-4.20000E-03	1.45500E-01	-1.65413	0
5.15068E-02	10	3.28725385665894	2.36121E+02	1.45722E-01	-4.80815E-03	1.45801E-01	-1.88981	0
4.07539E-02	10	3.28725385665894	2.61793E+02	1.46070E-01	-5.46689E-03	1.46172E-01	-2.14339	0
3.22459E-02	10	3.28725385665894	2.93966E+02	1.46419E-01	-6.40125E-03	1.46559E-01	-2.5033	0
2.55141E-02	10	3.28725385665894	3.34418E+02	1.46853E-01	-7.43941E-03	1.47041E-01	-2.90006	0
2.01876E-02	10	3.28725385665894	3.85310E+02	1.47439E-01	-8.73634E-03	1.47698E-01	-3.39103	0
1.59731E-02	10	3.28725385665894	4.49379E+02	1.48126E-01	-1.02685E-02	1.48481E-01	-3.96556	0
1.26385E-02	10	3.28725385665894	5.30099E+02	1.48973E-01	-1.21493E-02	1.49467E-01	-4.66237	0
1.00000E-02	10	3.28725385665894	6.31851E+02	1.50112E-01	-1.43062E-02	1.50792E-01	-5.44405	0
