Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.29911780357361	6.71955E+00	1.17459E-01	4.59861E-02	1.26140E-01	21.3807	0
7.91234E+03	10	3.29911780357361	8.25820E+00	1.17540E-01	3.58158E-02	1.22875E-01	16.9467	0
6.26052E+03	10	3.29911780357361	9.83876E+00	1.17645E-01	2.76061E-02	1.20840E-01	13.2059	0
4.95354E+03	10	3.29911780357361	1.14672E+01	1.17973E-01	2.15701E-02	1.19929E-01	10.3615	0
3.91941E+03	10	3.29911780357361	1.31670E+01	1.18245E-01	1.65625E-02	1.19399E-01	7.9735	0
3.10117E+03	10	3.29911780357361	1.49721E+01	1.18554E-01	1.26115E-02	1.19223E-01	6.07213	0
2.45375E+03	10	3.29911780357361	1.69045E+01	1.18865E-01	9.43172E-03	1.19238E-01	4.53682	0
1.94149E+03	10	3.29911780357361	1.85280E+01	1.19154E-01	7.03748E-03	1.19362E-01	3.38008	0
1.53618E+03	10	3.29911780357361	2.02773E+01	1.19523E-01	5.03514E-03	1.19629E-01	2.41227	0
1.21547E+03	10	3.29911780357361	2.22213E+01	1.19881E-01	3.44086E-03	1.19930E-01	1.64407	0
9.61725E+02	10	3.29911780357361	2.36988E+01	1.20181E-01	2.24405E-03	1.20202E-01	1.06972	0
7.60950E+02	10	3.29911780357361	2.53269E+01	1.20510E-01	1.22441E-03	1.20516E-01	0.582121	0
6.02090E+02	10	3.29911780357361	2.71145E+01	1.20872E-01	4.18348E-04	1.20873E-01	0.198305	0
4.76394E+02	10	3.29911780357361	2.90933E+01	1.21208E-01	-2.05783E-04	1.21208E-01	-0.0972748	0
3.76939E+02	10	3.29911780357361	3.13237E+01	1.21564E-01	-7.61973E-04	1.21566E-01	-0.35913	0
2.98247E+02	10	3.29911780357361	3.38725E+01	1.21936E-01	-1.20876E-03	1.21942E-01	-0.567956	0
2.35983E+02	10	3.29911780357361	3.74404E+01	1.23228E-01	-1.54291E-03	1.23238E-01	-0.717349	0
1.86718E+02	10	3.29911780357361	4.08316E+01	1.23686E-01	-1.84366E-03	1.23700E-01	-0.853982	0
1.47738E+02	10	3.29911780357361	4.40252E+01	1.24081E-01	-2.11450E-03	1.24099E-01	-0.976299	0
1.16895E+02	10	3.29911780357361	4.78475E+01	1.24515E-01	-2.32131E-03	1.24537E-01	-1.06803	0
9.24915E+01	10	3.29911780357361	4.93104E+01	1.24882E-01	-2.39993E-03	1.24905E-01	-1.10095	0
7.31824E+01	10	3.29911780357361	5.08488E+01	1.25332E-01	-2.48123E-03	1.25357E-01	-1.13415	0
5.79045E+01	10	3.29911780357361	5.25268E+01	1.25796E-01	-2.51693E-03	1.25821E-01	-1.14623	0
4.58160E+01	10	3.29911780357361	5.35333E+01	1.26271E-01	-2.52578E-03	1.26296E-01	-1.14592	0
