Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.29112315177917	5.92387E+00	1.09587E-01	4.78698E-02	1.19586E-01	23.5967	0
7.91234E+03	10	3.29112315177917	7.46845E+00	1.09192E-01	3.76640E-02	1.15505E-01	19.031	0
6.26052E+03	10	3.29112315177917	9.04991E+00	1.08968E-01	2.94337E-02	1.12873E-01	15.1156	0
4.95354E+03	10	3.29112315177917	1.06690E+01	1.08913E-01	2.33773E-02	1.11394E-01	12.1143	0
3.91941E+03	10	3.29112315177917	1.24059E+01	1.08908E-01	1.82278E-02	1.10423E-01	9.5015	0
3.10117E+03	10	3.29112315177917	1.41925E+01	1.08959E-01	1.42512E-02	1.09887E-01	7.45167	0
2.45375E+03	10	3.29112315177917	1.61028E+01	1.09026E-01	1.09848E-02	1.09578E-01	5.75334	0
1.94149E+03	10	3.29112315177917	1.77360E+01	1.09079E-01	8.58217E-03	1.09416E-01	4.49868	0
1.53618E+03	10	3.29112315177917	1.95222E+01	1.09251E-01	6.49262E-03	1.09444E-01	3.401	0
1.21547E+03	10	3.29112315177917	2.14186E+01	1.09389E-01	4.88820E-03	1.09498E-01	2.55864	0
9.61725E+02	10	3.29112315177917	2.29249E+01	1.09465E-01	3.60685E-03	1.09525E-01	1.8872	0
7.60950E+02	10	3.29112315177917	2.45461E+01	1.09657E-01	2.57324E-03	1.09687E-01	1.34427	0
6.02090E+02	10	3.29112315177917	2.63326E+01	1.09804E-01	1.72627E-03	1.09818E-01	0.900696	0
4.76394E+02	10	3.29112315177917	2.83069E+01	1.09990E-01	1.04641E-03	1.09995E-01	0.545078	0
3.76939E+02	10	3.29112315177917	3.05368E+01	1.10213E-01	5.10909E-04	1.10214E-01	0.2656	0
2.98247E+02	10	3.29112315177917	3.30905E+01	1.10388E-01	4.75189E-05	1.10388E-01	0.0246641	0
2.35983E+02	10	3.29112315177917	3.66684E+01	1.11508E-01	-2.85927E-04	1.11508E-01	-0.146917	0
1.86718E+02	10	3.29112315177917	4.00755E+01	1.11760E-01	-5.80457E-04	1.11761E-01	-0.29758	0
