Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.29136037826538	6.02702E+00	1.11589E-01	4.63018E-02	1.20813E-01	22.5352	0
7.91234E+03	10	3.29136037826538	7.55873E+00	1.11342E-01	3.63899E-02	1.17138E-01	18.0989	0
6.26052E+03	10	3.29136037826538	9.13919E+00	1.11188E-01	2.84313E-02	1.14765E-01	14.3434	0
4.95354E+03	10	3.29136037826538	1.07706E+01	1.11205E-01	2.26047E-02	1.13479E-01	11.49	0
3.91941E+03	10	3.29136037826538	1.25022E+01	1.11246E-01	1.75752E-02	1.12626E-01	8.97763	0
3.10117E+03	10	3.29136037826538	1.42854E+01	1.11316E-01	1.37034E-02	1.12156E-01	7.01803	0
2.45375E+03	10	3.29136037826538	1.62126E+01	1.11416E-01	1.05236E-02	1.11912E-01	5.39577	0
1.94149E+03	10	3.29136037826538	1.78335E+01	1.11488E-01	8.22004E-03	1.11791E-01	4.21679	0
1.53618E+03	10	3.29136037826538	1.96070E+01	1.11670E-01	6.20197E-03	1.11843E-01	3.17883	0
1.21547E+03	10	3.29136037826538	2.15067E+01	1.11813E-01	4.60942E-03	1.11908E-01	2.36064	0
9.61725E+02	10	3.29136037826538	2.30009E+01	1.11911E-01	3.38079E-03	1.11962E-01	1.73036	0
7.60950E+02	10	3.29136037826538	2.46282E+01	1.12073E-01	2.35527E-03	1.12098E-01	1.20392	0
6.02090E+02	10	3.29136037826538	2.64156E+01	1.12270E-01	1.53956E-03	1.12281E-01	0.785647	0
4.76394E+02	10	3.29136037826538	2.83915E+01	1.12430E-01	9.16844E-04	1.12433E-01	0.467227	0
3.76939E+02	10	3.29136037826538	3.06275E+01	1.12692E-01	3.78306E-04	1.12693E-01	0.192341	0
2.98247E+02	10	3.29136037826538	3.31900E+01	1.12901E-01	-7.51770E-05	1.12901E-01	-0.0381513	0
2.35983E+02	10	3.29136037826538	3.67575E+01	1.14018E-01	-3.58173E-04	1.14018E-01	-0.179987	0
1.86718E+02	10	3.29136037826538	4.01372E+01	1.14281E-01	-6.18481E-04	1.14283E-01	-0.310078	0
1.47738E+02	10	3.29136037826538	4.33387E+01	1.14541E-01	-8.21059E-04	1.14544E-01	-0.410702	0
1.16895E+02	10	3.29136037826538	4.71507E+01	1.14794E-01	-9.49728E-04	1.14798E-01	-0.474018	0
9.24915E+01	10	3.29136037826538	4.86234E+01	1.14946E-01	-1.00804E-03	1.14951E-01	-0.502454	0
7.31824E+01	10	3.29136037826538	5.01330E+01	1.15172E-01	-1.03649E-03	1.15177E-01	-0.515619	0
5.79045E+01	10	3.29136037826538	5.18277E+01	1.15370E-01	-1.03134E-03	1.15374E-01	-0.512179	0
4.58160E+01	10	3.29136037826538	5.28349E+01	1.15579E-01	-1.07820E-03	1.15584E-01	-0.534475	0
3.62512E+01	10	3.29136037826538	5.39010E+01	1.15716E-01	-1.02082E-03	1.15721E-01	-0.505434	0
2.86832E+01	10	3.29136037826538	5.51068E+01	1.15872E-01	-1.06245E-03	1.15877E-01	-0.525338	0
2.26951E+01	10	3.29136037826538	5.63151E+01	1.16021E-01	-1.13610E-03	1.16027E-01	-0.561031	0
1.79572E+01	10	3.29136037826538	5.76026E+01	1.16167E-01	-9.97645E-04	1.16172E-01	-0.492044	0
1.42083E+01	10	3.29136037826538	5.90235E+01	1.16299E-01	-9.28741E-04	1.16303E-01	-0.457543	0
1.12421E+01	10	3.29136037826538	6.05987E+01	1.16406E-01	-9.30036E-04	1.16410E-01	-0.45776	0
8.89514E+00	10	3.29136037826538	6.17904E+01	1.16506E-01	-8.80313E-04	1.16509E-01	-0.432915	0
7.03814E+00	10	3.29136037826538	6.30791E+01	1.16629E-01	-8.91426E-04	1.16632E-01	-0.43792	0
5.56882E+00	10	3.29136037826538	6.44737E+01	1.16741E-01	-8.72876E-04	1.16744E-01	-0.428393	0
4.40624E+00	10	3.29136037826538	6.60371E+01	1.16835E-01	-8.60949E-04	1.16838E-01	-0.422203	0
3.48637E+00	10	3.29136037826538	6.77668E+01	1.16947E-01	-8.57478E-04	1.16950E-01	-0.420098	0
2.75853E+00	10	3.29136037826538	6.97484E+01	1.17045E-01	-9.06747E-04	1.17049E-01	-0.443861	0
