Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.27598571777344	6.22624E+00	1.18828E-01	4.55100E-02	1.27245E-01	20.9564	0
7.91234E+03	10	3.27598571777344	7.75639E+00	1.18980E-01	3.52042E-02	1.24079E-01	16.4826	0
6.26052E+03	10	3.27598571777344	9.32291E+00	1.19246E-01	2.68925E-02	1.22241E-01	12.7088	0
4.95354E+03	10	3.27598571777344	1.09637E+01	1.19664E-01	2.08088E-02	1.21460E-01	9.86473	0
3.91941E+03	10	3.27598571777344	1.26718E+01	1.20054E-01	1.56595E-02	1.21071E-01	7.43156	0
3.10117E+03	10	3.27598571777344	1.44799E+01	1.20545E-01	1.16473E-02	1.21106E-01	5.51891	0
2.45375E+03	10	3.27598571777344	1.63958E+01	1.21023E-01	8.32728E-03	1.21310E-01	3.93615	0
1.94149E+03	10	3.27598571777344	1.80247E+01	1.21475E-01	5.89718E-03	1.21618E-01	2.77933	0
1.53618E+03	10	3.27598571777344	1.97958E+01	1.22050E-01	3.79360E-03	1.22109E-01	1.78031	0
1.21547E+03	10	3.27598571777344	2.16952E+01	1.22586E-01	2.14609E-03	1.22605E-01	1.00296	0
9.61725E+02	10	3.27598571777344	2.31953E+01	1.23098E-01	8.54236E-04	1.23101E-01	0.397597	0
7.60950E+02	10	3.27598571777344	2.48210E+01	1.23657E-01	-1.88517E-04	1.23657E-01	-0.0873483	0
6.02090E+02	10	3.27598571777344	2.66240E+01	1.24224E-01	-1.05346E-03	1.24228E-01	-0.485876	0
4.76394E+02	10	3.27598571777344	2.85899E+01	1.24821E-01	-1.75839E-03	1.24833E-01	-0.807092	0
3.76939E+02	10	3.27598571777344	3.08289E+01	1.25412E-01	-2.34734E-03	1.25434E-01	-1.07228	0
2.98247E+02	10	3.27598571777344	3.33740E+01	1.26014E-01	-2.82832E-03	1.26046E-01	-1.28576	0
2.35983E+02	10	3.27598571777344	3.69593E+01	1.27650E-01	-3.24476E-03	1.27691E-01	-1.4561	0
