Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.2910373210907	6.10317E+00	1.10814E-01	4.71418E-02	1.20425E-01	23.0455	0
7.91234E+03	10	3.2910373210907	7.65982E+00	1.10396E-01	3.70710E-02	1.16454E-01	18.562	0
6.26052E+03	10	3.2910373210907	9.22683E+00	1.10179E-01	2.89485E-02	1.13919E-01	14.7212	0
4.95354E+03	10	3.2910373210907	1.08731E+01	1.10159E-01	2.30591E-02	1.12546E-01	11.8228	0
3.91941E+03	10	3.2910373210907	1.25651E+01	1.10160E-01	1.79703E-02	1.11616E-01	9.26499	0
3.10117E+03	10	3.2910373210907	1.43786E+01	1.10241E-01	1.40148E-02	1.11129E-01	7.24506	0
2.45375E+03	10	3.2910373210907	1.62974E+01	1.10308E-01	1.08090E-02	1.10836E-01	5.59653	0
1.94149E+03	10	3.2910373210907	1.79375E+01	1.10362E-01	8.41179E-03	1.10682E-01	4.35868	0
1.53618E+03	10	3.2910373210907	1.96761E+01	1.10527E-01	6.35372E-03	1.10709E-01	3.29008	0
1.21547E+03	10	3.2910373210907	2.15851E+01	1.10668E-01	4.78585E-03	1.10771E-01	2.47623	0
9.61725E+02	10	3.2910373210907	2.30946E+01	1.10746E-01	3.49493E-03	1.10802E-01	1.80754	0
7.60950E+02	10	3.2910373210907	2.47264E+01	1.10912E-01	2.47472E-03	1.10940E-01	1.2782	0
6.02090E+02	10	3.2910373210907	2.64944E+01	1.11111E-01	1.66154E-03	1.11123E-01	0.856732	0
4.76394E+02	10	3.2910373210907	2.84783E+01	1.11292E-01	1.00552E-03	1.11296E-01	0.517652	0
3.76939E+02	10	3.2910373210907	3.07132E+01	1.11499E-01	4.42744E-04	1.11500E-01	0.227511	0
2.98247E+02	10	3.2910373210907	3.32629E+01	1.11720E-01	2.47439E-05	1.11720E-01	0.01269	0
2.35983E+02	10	3.2910373210907	3.68223E+01	1.12834E-01	-2.90741E-04	1.12834E-01	-0.147634	0
1.86718E+02	10	3.2910373210907	4.02015E+01	1.13056E-01	-5.54386E-04	1.13057E-01	-0.280955	0
1.47738E+02	10	3.2910373210907	4.33998E+01	1.13322E-01	-7.56330E-04	1.13325E-01	-0.382396	0
1.16895E+02	10	3.2910373210907	4.72241E+01	1.13592E-01	-8.94559E-04	1.13595E-01	-0.451207	0
9.24915E+01	10	3.2910373210907	4.86916E+01	1.13716E-01	-9.48029E-04	1.13720E-01	-0.477651	0
7.31824E+01	10	3.2910373210907	5.02050E+01	1.13945E-01	-9.99950E-04	1.13950E-01	-0.502798	0
5.79045E+01	10	3.2910373210907	5.19010E+01	1.14199E-01	-9.99782E-04	1.14203E-01	-0.501598	0
4.58160E+01	10	3.2910373210907	5.28969E+01	1.14367E-01	-9.53563E-04	1.14371E-01	-0.477708	0
3.62512E+01	10	3.2910373210907	5.39627E+01	1.14488E-01	-9.94768E-04	1.14492E-01	-0.497821	0
2.86832E+01	10	3.2910373210907	5.52002E+01	1.14663E-01	-9.68105E-04	1.14667E-01	-0.48374	0
2.26951E+01	10	3.2910373210907	5.63828E+01	1.14842E-01	-9.41643E-04	1.14846E-01	-0.469782	0
1.79572E+01	10	3.2910373210907	5.76667E+01	1.14959E-01	-1.04720E-03	1.14964E-01	-0.521915	0
1.42083E+01	10	3.2910373210907	5.90917E+01	1.15102E-01	-9.59086E-04	1.15106E-01	-0.477404	0
1.12421E+01	10	3.2910373210907	6.06779E+01	1.15216E-01	-9.09649E-04	1.15220E-01	-0.452349	0
8.89514E+00	10	3.2910373210907	6.18660E+01	1.15287E-01	-9.17319E-04	1.15291E-01	-0.455884	0
7.03814E+00	10	3.2910373210907	6.31570E+01	1.15468E-01	-8.34092E-04	1.15471E-01	-0.413872	0
5.56882E+00	10	3.2910373210907	6.45504E+01	1.15568E-01	-8.80016E-04	1.15571E-01	-0.436283	0
4.40624E+00	10	3.2910373210907	6.61018E+01	1.15659E-01	-8.57706E-04	1.15662E-01	-0.424888	0
3.48637E+00	10	3.2910373210907	6.78285E+01	1.15753E-01	-8.68197E-04	1.15757E-01	-0.429733	0
2.75853E+00	10	3.2910373210907	6.98098E+01	1.15854E-01	-9.04157E-04	1.15857E-01	-0.447145	0
2.18265E+00	10	3.2910373210907	7.21047E+01	1.15997E-01	-8.71209E-04	1.16000E-01	-0.430319	0
1.72698E+00	10	3.2910373210907	7.47661E+01	1.16066E-01	-9.47313E-04	1.16070E-01	-0.467627	0
1.36645E+00	10	3.2910373210907	7.79385E+01	1.16138E-01	-9.65928E-04	1.16142E-01	-0.476523	0
1.08118E+00	10	3.2910373210907	8.16996E+01	1.16258E-01	-1.05521E-03	1.16263E-01	-0.520027	0
8.55468E-01	10	3.2910373210907	8.62568E+01	1.16371E-01	-1.14460E-03	1.16376E-01	-0.563534	0
6.76875E-01	10	3.2910373210907	9.17648E+01	1.16512E-01	-1.19382E-03	1.16518E-01	-0.587052	0
5.35567E-01	10	3.2910373210907	9.85026E+01	1.16630E-01	-1.27920E-03	1.16637E-01	-0.628395	0
4.23759E-01	10	3.2910373210907	1.06793E+02	1.16802E-01	-1.43586E-03	1.16811E-01	-0.704306	0
3.35293E-01	10	3.2910373210907	1.17066E+02	1.16965E-01	-1.55470E-03	1.16975E-01	-0.761528	0
2.65295E-01	10	3.2910373210907	1.25712E+02	1.17158E-01	-1.56485E-03	1.17169E-01	-0.76524	0
2.09910E-01	10	3.2910373210907	1.36293E+02	1.17300E-01	-1.72624E-03	1.17312E-01	-0.843131	0
1.66088E-01	10	3.2910373210907	1.49433E+02	1.17470E-01	-1.93649E-03	1.17486E-01	-0.944439	0
1.31415E-01	10	3.2910373210907	1.65803E+02	1.17605E-01	-2.19751E-03	1.17626E-01	-1.07047	0
1.03980E-01	10	3.2910373210907	1.86278E+02	1.17800E-01	-2.48724E-03	1.17826E-01	-1.20957	0
8.22724E-02	10	3.2910373210907	1.99429E+02	1.18036E-01	-2.83006E-03	1.18070E-01	-1.37347	0
6.50968E-02	10	3.2910373210907	2.15799E+02	1.18353E-01	-3.19958E-03	1.18396E-01	-1.54857	0
5.15068E-02	10	3.2910373210907	2.36298E+02	1.18687E-01	-3.73050E-03	1.18746E-01	-1.80029	0
4.07539E-02	10	3.2910373210907	2.61936E+02	1.19004E-01	-4.27948E-03	1.19081E-01	-2.05951	0
3.22459E-02	10	3.2910373210907	2.94128E+02	1.19551E-01	-4.99911E-03	1.19655E-01	-2.39447	0
2.55141E-02	10	3.2910373210907	3.34569E+02	1.20058E-01	-5.76364E-03	1.20196E-01	-2.7485	0
2.01876E-02	10	3.2910373210907	3.85460E+02	1.20738E-01	-6.65525E-03	1.20922E-01	-3.15502	0
1.59731E-02	10	3.2910373210907	4.49529E+02	1.21533E-01	-7.68021E-03	1.21775E-01	-3.61597	0
1.26385E-02	10	3.2910373210907	5.30246E+02	1.22478E-01	-8.80566E-03	1.22794E-01	-4.11225	0
1.00000E-02	10	3.2910373210907	6.32013E+02	1.23646E-01	-1.01411E-02	1.24061E-01	-4.68873	0
