Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.29136753082275	6.69762E+00	1.11781E-01	4.67752E-02	1.21173E-01	22.7071	0
7.91234E+03	10	3.29136753082275	8.23099E+00	1.11568E-01	3.67820E-02	1.17475E-01	18.2465	0
6.26052E+03	10	3.29136753082275	9.82060E+00	1.11400E-01	2.87232E-02	1.15043E-01	14.4582	0
4.95354E+03	10	3.29136753082275	1.14416E+01	1.11411E-01	2.28702E-02	1.13734E-01	11.6004	0
3.91941E+03	10	3.29136753082275	1.31524E+01	1.11470E-01	1.78277E-02	1.12886E-01	9.08658	0
3.10117E+03	10	3.29136753082275	1.49709E+01	1.11551E-01	1.38783E-02	1.12411E-01	7.09186	0
2.45375E+03	10	3.29136753082275	1.68833E+01	1.11632E-01	1.07066E-02	1.12145E-01	5.47846	0
1.94149E+03	10	3.29136753082275	1.85046E+01	1.11685E-01	8.34830E-03	1.11997E-01	4.27483	0
1.53618E+03	10	3.29136753082275	2.02754E+01	1.11867E-01	6.31045E-03	1.12045E-01	3.22864	0
1.21547E+03	10	3.29136753082275	2.21750E+01	1.11972E-01	4.73719E-03	1.12073E-01	2.42255	0
9.61725E+02	10	3.29136753082275	2.36779E+01	1.12063E-01	3.48210E-03	1.12117E-01	1.77976	0
7.60950E+02	10	3.29136753082275	2.53044E+01	1.12243E-01	2.44107E-03	1.12269E-01	1.24588	0
6.02090E+02	10	3.29136753082275	2.70883E+01	1.12409E-01	1.62545E-03	1.12421E-01	0.828445	0
4.76394E+02	10	3.29136753082275	2.90742E+01	1.12559E-01	9.38635E-04	1.12563E-01	0.47778	0
3.76939E+02	10	3.29136753082275	3.13044E+01	1.12799E-01	4.25175E-04	1.12800E-01	0.215964	0
2.98247E+02	10	3.29136753082275	3.38586E+01	1.13049E-01	-9.60412E-06	1.13049E-01	-0.00486758	0
2.35983E+02	10	3.29136753082275	3.74270E+01	1.14159E-01	-3.07549E-04	1.14159E-01	-0.154357	0
1.86718E+02	10	3.29136753082275	4.08076E+01	1.14348E-01	-5.68886E-04	1.14350E-01	-0.285046	0
1.47738E+02	10	3.29136753082275	4.40058E+01	1.14596E-01	-7.75870E-04	1.14599E-01	-0.387913	0
1.16895E+02	10	3.29136753082275	4.78582E+01	1.14828E-01	-9.19488E-04	1.14831E-01	-0.458789	0
9.24915E+01	10	3.29136753082275	4.92939E+01	1.14999E-01	-9.79531E-04	1.15004E-01	-0.488016	0
7.31824E+01	10	3.29136753082275	5.08182E+01	1.15179E-01	-9.96108E-04	1.15183E-01	-0.495503	0
5.79045E+01	10	3.29136753082275	5.25073E+01	1.15381E-01	-1.03154E-03	1.15386E-01	-0.512226	0
4.58160E+01	10	3.29136753082275	5.35208E+01	1.15565E-01	-1.03381E-03	1.15570E-01	-0.512534	0
3.62512E+01	10	3.29136753082275	5.45697E+01	1.15686E-01	-1.01682E-03	1.15691E-01	-0.503586	0
2.86832E+01	10	3.29136753082275	5.57802E+01	1.15887E-01	-1.02828E-03	1.15892E-01	-0.508379	0
2.26951E+01	10	3.29136753082275	5.69937E+01	1.16072E-01	-9.73591E-04	1.16076E-01	-0.480577	0
1.79572E+01	10	3.29136753082275	5.82779E+01	1.16168E-01	-9.49108E-04	1.16172E-01	-0.468104	0
1.42083E+01	10	3.29136753082275	5.97025E+01	1.16297E-01	-9.50390E-04	1.16301E-01	-0.468216	0
1.12421E+01	10	3.29136753082275	6.12681E+01	1.16415E-01	-9.01066E-04	1.16418E-01	-0.443468	0
8.89514E+00	10	3.29136753082275	6.24625E+01	1.16548E-01	-8.56228E-04	1.16551E-01	-0.420921	0
7.03814E+00	10	3.29136753082275	6.37509E+01	1.16613E-01	-8.80103E-04	1.16616E-01	-0.432417	0
5.56882E+00	10	3.29136753082275	6.51486E+01	1.16745E-01	-8.94407E-04	1.16749E-01	-0.438944	0
4.40624E+00	10	3.29136753082275	6.67102E+01	1.16817E-01	-8.51542E-04	1.16820E-01	-0.417652	0
3.48637E+00	10	3.29136753082275	6.84446E+01	1.16947E-01	-8.88513E-04	1.16950E-01	-0.435302	0
2.75853E+00	10	3.29136753082275	7.04259E+01	1.17059E-01	-8.76751E-04	1.17062E-01	-0.429129	0
2.18265E+00	10	3.29136753082275	7.27146E+01	1.17176E-01	-8.64648E-04	1.17179E-01	-0.422781	0
1.72698E+00	10	3.29136753082275	7.53821E+01	1.17241E-01	-9.14724E-04	1.17245E-01	-0.447017	0
1.36645E+00	10	3.29136753082275	7.85337E+01	1.17314E-01	-9.69925E-04	1.17318E-01	-0.473698	0
1.08118E+00	10	3.29136753082275	8.22854E+01	1.17436E-01	-1.06815E-03	1.17441E-01	-0.521123	0
8.55468E-01	10	3.29136753082275	8.68639E+01	1.17548E-01	-1.11148E-03	1.17553E-01	-0.541746	0
6.76875E-01	10	3.29136753082275	9.23927E+01	1.17663E-01	-1.21367E-03	1.17669E-01	-0.590977	0
5.35567E-01	10	3.29136753082275	9.91303E+01	1.17774E-01	-1.31052E-03	1.17781E-01	-0.637526	0
4.23759E-01	10	3.29136753082275	1.07411E+02	1.17933E-01	-1.42747E-03	1.17941E-01	-0.693479	0
3.35293E-01	10	3.29136753082275	1.17682E+02	1.18072E-01	-1.55269E-03	1.18083E-01	-0.753412	0
2.65295E-01	10	3.29136753082275	1.26327E+02	1.18280E-01	-1.55155E-03	1.18291E-01	-0.751539	0
2.09910E-01	10	3.29136753082275	1.36919E+02	1.18413E-01	-1.72183E-03	1.18425E-01	-0.833076	0
1.66088E-01	10	3.29136753082275	1.50056E+02	1.18577E-01	-1.94269E-03	1.18593E-01	-0.938612	0
1.31415E-01	10	3.29136753082275	1.66418E+02	1.18784E-01	-2.19263E-03	1.18804E-01	-1.0575	0
1.03980E-01	10	3.29136753082275	1.86886E+02	1.18925E-01	-2.49202E-03	1.18951E-01	-1.20043	0
8.22724E-02	10	3.29136753082275	2.00048E+02	1.19211E-01	-2.83818E-03	1.19245E-01	-1.36384	0
6.50968E-02	10	3.29136753082275	2.16426E+02	1.19525E-01	-3.23671E-03	1.19568E-01	-1.55119	0
5.15068E-02	10	3.29136753082275	2.36897E+02	1.19812E-01	-3.74027E-03	1.19871E-01	-1.78807	0
4.07539E-02	10	3.29136753082275	2.62539E+02	1.20233E-01	-4.31779E-03	1.20310E-01	-2.05672	0
3.22459E-02	10	3.29136753082275	2.94735E+02	1.20700E-01	-4.99250E-03	1.20803E-01	-2.36857	0
2.55141E-02	10	3.29136753082275	3.35174E+02	1.21242E-01	-5.78482E-03	1.21380E-01	-2.73167	0
2.01876E-02	10	3.29136753082275	3.86105E+02	1.21867E-01	-6.69782E-03	1.22051E-01	-3.14581	0
1.59731E-02	10	3.29136753082275	4.50137E+02	1.22644E-01	-7.80862E-03	1.22893E-01	-3.64304	0
1.26385E-02	10	3.29136753082275	5.30866E+02	1.23648E-01	-8.90060E-03	1.23968E-01	-4.11724	0
1.00000E-02	10	3.29136753082275	6.32617E+02	1.24812E-01	-1.02309E-02	1.25231E-01	-4.68608	0
