Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.29648208618164	5.90252E+00	1.18701E-01	4.47763E-02	1.26866E-01	20.6674	0
7.91234E+03	10	3.29648208618164	7.44330E+00	1.18837E-01	3.45483E-02	1.23757E-01	16.2102	0
6.26052E+03	10	3.29648208618164	9.01284E+00	1.19160E-01	2.63324E-02	1.22035E-01	12.4611	0
4.95354E+03	10	3.29648208618164	1.06585E+01	1.19613E-01	2.03015E-02	1.21324E-01	9.63282	0
3.91941E+03	10	3.29648208618164	1.23565E+01	1.20055E-01	1.52599E-02	1.21021E-01	7.24387	0
3.10117E+03	10	3.29648208618164	1.41672E+01	1.20568E-01	1.12634E-02	1.21093E-01	5.33706	0
2.45375E+03	10	3.29648208618164	1.60832E+01	1.21089E-01	8.05342E-03	1.21356E-01	3.80505	0
1.94149E+03	10	3.29648208618164	1.77169E+01	1.21544E-01	5.68904E-03	1.21677E-01	2.67986	0
1.53618E+03	10	3.29648208618164	1.94672E+01	1.22159E-01	3.66246E-03	1.22214E-01	1.71728	0
1.21547E+03	10	3.29648208618164	2.13873E+01	1.22697E-01	2.11518E-03	1.22715E-01	0.98763	0
9.61725E+02	10	3.29648208618164	2.28823E+01	1.23200E-01	9.47476E-04	1.23204E-01	0.440626	0
7.60950E+02	10	3.29648208618164	2.45041E+01	1.23708E-01	-1.70701E-05	1.23708E-01	-0.00790603	0
6.02090E+02	10	3.29648208618164	2.63093E+01	1.24235E-01	-7.61698E-04	1.24238E-01	-0.351282	0
4.76394E+02	10	3.29648208618164	2.82786E+01	1.24753E-01	-1.36386E-03	1.24761E-01	-0.626361	0
3.76939E+02	10	3.29648208618164	3.05151E+01	1.25301E-01	-1.91649E-03	1.25316E-01	-0.876273	0
2.98247E+02	10	3.29648208618164	3.30643E+01	1.25775E-01	-2.28171E-03	1.25796E-01	-1.0393	0
2.35983E+02	10	3.29648208618164	3.66303E+01	1.27219E-01	-2.62366E-03	1.27246E-01	-1.18145	0
1.86718E+02	10	3.29648208618164	4.00333E+01	1.27694E-01	-2.91469E-03	1.27727E-01	-1.30759	0
1.47738E+02	10	3.29648208618164	4.32172E+01	1.28233E-01	-3.18460E-03	1.28273E-01	-1.42261	0
1.16895E+02	10	3.29648208618164	4.70390E+01	1.28738E-01	-3.41281E-03	1.28783E-01	-1.51855	0
9.24915E+01	10	3.29648208618164	4.85429E+01	1.29198E-01	-3.48399E-03	1.29245E-01	-1.54468	0
7.31824E+01	10	3.29648208618164	5.00320E+01	1.29786E-01	-3.58062E-03	1.29835E-01	-1.58031	0
5.79045E+01	10	3.29648208618164	5.17309E+01	1.30395E-01	-3.64324E-03	1.30446E-01	-1.60043	0
4.58160E+01	10	3.29648208618164	5.27521E+01	1.31042E-01	-3.66999E-03	1.31094E-01	-1.60421	0
3.62512E+01	10	3.29648208618164	5.37936E+01	1.31638E-01	-3.58416E-03	1.31687E-01	-1.55963	0
2.86832E+01	10	3.29648208618164	5.50019E+01	1.32018E-01	-3.71124E-03	1.32070E-01	-1.61026	0
2.26951E+01	10	3.29648208618164	5.61972E+01	1.32674E-01	-3.57890E-03	1.32722E-01	-1.54519	0
1.79572E+01	10	3.29648208618164	5.75052E+01	1.33226E-01	-3.43903E-03	1.33270E-01	-1.47868	0
1.42083E+01	10	3.29648208618164	5.89247E+01	1.33727E-01	-3.24228E-03	1.33766E-01	-1.3889	0
1.12421E+01	10	3.29648208618164	6.05089E+01	1.34180E-01	-3.07379E-03	1.34215E-01	-1.31231	0
8.89514E+00	10	3.29648208618164	6.16875E+01	1.34596E-01	-2.95113E-03	1.34628E-01	-1.25605	0
7.03814E+00	10	3.29648208618164	6.29756E+01	1.34914E-01	-2.85105E-03	1.34944E-01	-1.21062	0
5.56882E+00	10	3.29648208618164	6.43742E+01	1.35290E-01	-2.68383E-03	1.35317E-01	-1.13646	0
4.40624E+00	10	3.29648208618164	6.59196E+01	1.35626E-01	-2.50954E-03	1.35649E-01	-1.06004	0
3.48637E+00	10	3.29648208618164	6.76584E+01	1.35953E-01	-2.52157E-03	1.35976E-01	-1.06256	0
2.75853E+00	10	3.29648208618164	6.96362E+01	1.36202E-01	-2.36494E-03	1.36223E-01	-0.994754	0
2.18265E+00	10	3.29648208618164	7.19479E+01	1.36500E-01	-2.25800E-03	1.36518E-01	-0.94771	0
1.72698E+00	10	3.29648208618164	7.45988E+01	1.36753E-01	-2.23090E-03	1.36771E-01	-0.934604	0
1.36645E+00	10	3.29648208618164	7.77559E+01	1.36924E-01	-2.23787E-03	1.36943E-01	-0.936349	0
1.08118E+00	10	3.29648208618164	8.15045E+01	1.37070E-01	-2.27644E-03	1.37089E-01	-0.951471	0
8.55468E-01	10	3.29648208618164	8.60522E+01	1.37289E-01	-2.20656E-03	1.37306E-01	-0.920801	0
6.76875E-01	10	3.29648208618164	9.15781E+01	1.37421E-01	-2.21188E-03	1.37439E-01	-0.922133	0
5.35567E-01	10	3.29648208618164	9.83610E+01	1.37587E-01	-2.32279E-03	1.37606E-01	-0.967198	0
4.23759E-01	10	3.29648208618164	1.06622E+02	1.37777E-01	-2.40637E-03	1.37798E-01	-1.00061	0
3.35293E-01	10	3.29648208618164	1.16885E+02	1.37947E-01	-2.52201E-03	1.37970E-01	-1.04739	0
2.65295E-01	10	3.29648208618164	1.25525E+02	1.38346E-01	-2.44493E-03	1.38368E-01	-1.01245	0
2.09910E-01	10	3.29648208618164	1.36116E+02	1.38547E-01	-2.71186E-03	1.38574E-01	-1.12134	0
1.66088E-01	10	3.29648208618164	1.49257E+02	1.38675E-01	-2.80083E-03	1.38703E-01	-1.15705	0
1.31415E-01	10	3.29648208618164	1.65624E+02	1.38951E-01	-2.99465E-03	1.38983E-01	-1.23464	0
1.03980E-01	10	3.29648208618164	1.86085E+02	1.39136E-01	-3.29858E-03	1.39175E-01	-1.35809	0
8.22724E-02	10	3.29648208618164	1.99242E+02	1.39446E-01	-3.67927E-03	1.39494E-01	-1.5114	0
6.50968E-02	10	3.29648208618164	2.15640E+02	1.39768E-01	-4.16723E-03	1.39831E-01	-1.70778	0
5.15068E-02	10	3.29648208618164	2.36086E+02	1.40005E-01	-4.67198E-03	1.40083E-01	-1.91125	0
4.07539E-02	10	3.29648208618164	2.61744E+02	1.40440E-01	-5.42583E-03	1.40545E-01	-2.21249	0
3.22459E-02	10	3.29648208618164	2.93934E+02	1.40892E-01	-6.25089E-03	1.41031E-01	-2.54035	0
2.55141E-02	10	3.29648208618164	3.34385E+02	1.41412E-01	-7.15972E-03	1.41594E-01	-2.89841	0
2.01876E-02	10	3.29648208618164	3.85275E+02	1.42094E-01	-8.39728E-03	1.42342E-01	-3.38206	0
1.59731E-02	10	3.29648208618164	4.49339E+02	1.42783E-01	-9.78939E-03	1.43118E-01	-3.92213	0
1.26385E-02	10	3.29648208618164	5.30066E+02	1.43629E-01	-1.14866E-02	1.44088E-01	-4.57244	0
1.00000E-02	10	3.29648208618164	6.31821E+02	1.44747E-01	-1.34610E-02	1.45371E-01	-5.31306	0
