Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.3323860168457	5.73207E+00	1.58675E-01	7.10737E-02	1.73866E-01	24.1285	1
7.91234E+03	10	3.3323860168457	8.31369E+00	1.15278E-01	3.75356E-02	1.21235E-01	18.0358	0
6.26052E+03	10	3.3323860168457	9.91059E+00	1.14168E-01	2.91752E-02	1.17837E-01	14.335	0
4.95354E+03	10	3.3323860168457	1.15705E+01	1.13623E-01	2.31022E-02	1.15947E-01	11.493	0
3.91941E+03	10	3.3323860168457	1.32470E+01	1.13315E-01	1.80394E-02	1.14742E-01	9.0454	0
3.10117E+03	10	3.3323860168457	1.50513E+01	1.13163E-01	1.40726E-02	1.14035E-01	7.08872	0
2.45375E+03	10	3.3323860168457	1.69698E+01	1.13103E-01	1.08969E-02	1.13626E-01	5.5032	0
1.94149E+03	10	3.3323860168457	1.85964E+01	1.13135E-01	8.54579E-03	1.13458E-01	4.31969	0
1.53618E+03	10	3.3323860168457	2.03469E+01	1.13205E-01	6.47075E-03	1.13390E-01	3.27143	0
1.21547E+03	10	3.3323860168457	2.22684E+01	1.13308E-01	4.92735E-03	1.13415E-01	2.49001	0
9.61725E+02	10	3.3323860168457	2.37525E+01	1.14028E-01	3.82961E-03	1.14092E-01	1.92354	0
7.60950E+02	10	3.3323860168457	2.53760E+01	1.14166E-01	2.84042E-03	1.14202E-01	1.42521	0
6.02090E+02	10	3.3323860168457	2.71918E+01	1.14280E-01	2.05523E-03	1.14299E-01	1.0303	0
4.76394E+02	10	3.3323860168457	2.91586E+01	1.14445E-01	1.44072E-03	1.14454E-01	0.721247	0
3.76939E+02	10	3.3323860168457	3.13900E+01	1.14583E-01	9.52207E-04	1.14587E-01	0.476129	0
2.98247E+02	10	3.3323860168457	3.39371E+01	1.14712E-01	5.60628E-04	1.14713E-01	0.280018	0
2.35983E+02	10	3.3323860168457	3.75033E+01	1.15700E-01	2.79748E-04	1.15700E-01	0.138534	0
1.86718E+02	10	3.3323860168457	4.08746E+01	1.15856E-01	-1.53246E-05	1.15856E-01	-0.00757864	0
1.47738E+02	10	3.3323860168457	4.40891E+01	1.16062E-01	-2.85277E-04	1.16062E-01	-0.140831	0
1.16895E+02	10	3.3323860168457	4.78858E+01	1.16238E-01	-4.91211E-04	1.16239E-01	-0.242125	0
9.24915E+01	10	3.3323860168457	4.93658E+01	1.16108E-01	-1.85941E-04	1.16109E-01	-0.0917557	0
7.31824E+01	10	3.3323860168457	5.08942E+01	1.16219E-01	-2.75025E-04	1.16219E-01	-0.135587	0
5.79045E+01	10	3.3323860168457	5.25718E+01	1.16261E-01	-2.81374E-04	1.16261E-01	-0.138667	0
4.58160E+01	10	3.3323860168457	5.35699E+01	1.16277E-01	-3.26575E-04	1.16277E-01	-0.160921	0
3.62512E+01	10	3.3323860168457	5.46601E+01	1.16446E-01	-2.76308E-04	1.16446E-01	-0.135954	0
2.86832E+01	10	3.3323860168457	5.58497E+01	1.16126E-01	-7.84099E-04	1.16128E-01	-0.386864	0
2.26951E+01	10	3.3323860168457	5.70570E+01	1.16369E-01	-6.75994E-04	1.16371E-01	-0.33283	0
1.79572E+01	10	3.3323860168457	5.83339E+01	1.16552E-01	-5.63623E-04	1.16554E-01	-0.277069	0
1.42083E+01	10	3.3323860168457	5.97578E+01	1.16698E-01	-5.26827E-04	1.16699E-01	-0.258657	0
1.12421E+01	10	3.3323860168457	6.13550E+01	1.16737E-01	-5.11643E-04	1.16738E-01	-0.251118	0
8.89514E+00	10	3.3323860168457	6.25169E+01	1.16590E-01	-4.54691E-04	1.16590E-01	-0.223448	0
7.03814E+00	10	3.3323860168457	6.38098E+01	1.16596E-01	-5.14024E-04	1.16597E-01	-0.252593	0
5.56882E+00	10	3.3323860168457	6.52015E+01	1.16661E-01	-4.60517E-04	1.16662E-01	-0.226174	0
4.40624E+00	10	3.3323860168457	6.67742E+01	1.16727E-01	-4.98240E-04	1.16728E-01	-0.244561	0
3.48637E+00	10	3.3323860168457	6.84906E+01	1.16742E-01	-5.31354E-04	1.16744E-01	-0.26078	0
