Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.33461666107178	6.44666E+00	1.13821E-01	4.72283E-02	1.23230E-01	22.5353	0
7.91234E+03	10	3.33461666107178	7.98663E+00	1.13396E-01	3.72513E-02	1.19357E-01	18.1857	0
6.26052E+03	10	3.33461666107178	9.57094E+00	1.13163E-01	2.91210E-02	1.16850E-01	14.4311	0
4.95354E+03	10	3.33461666107178	1.12141E+01	1.13116E-01	2.31183E-02	1.15454E-01	11.5509	0
3.91941E+03	10	3.33461666107178	1.29146E+01	1.13149E-01	1.81242E-02	1.14591E-01	9.10033	0
3.10117E+03	10	3.33461666107178	1.47209E+01	1.13192E-01	1.41619E-02	1.14074E-01	7.13145	0
2.45375E+03	10	3.33461666107178	1.66342E+01	1.13273E-01	1.09546E-02	1.13801E-01	5.5239	0
1.94149E+03	10	3.33461666107178	1.82715E+01	1.13316E-01	8.57684E-03	1.13640E-01	4.32845	0
1.53618E+03	10	3.33461666107178	2.00408E+01	1.13477E-01	6.52602E-03	1.13664E-01	3.29144	0
1.21547E+03	10	3.33461666107178	2.19382E+01	1.13610E-01	4.94681E-03	1.13717E-01	2.49321	0
9.61725E+02	10	3.33461666107178	2.34280E+01	1.13684E-01	3.71575E-03	1.13745E-01	1.87203	0
7.60950E+02	10	3.33461666107178	2.50633E+01	1.13842E-01	2.71700E-03	1.13875E-01	1.36718	0
6.02090E+02	10	3.33461666107178	2.68840E+01	1.14000E-01	1.91505E-03	1.14016E-01	0.962408	0
4.76394E+02	10	3.33461666107178	2.88278E+01	1.14151E-01	1.30541E-03	1.14158E-01	0.655198	0
3.76939E+02	10	3.33461666107178	3.10652E+01	1.14316E-01	7.92085E-04	1.14319E-01	0.39699	0
2.98247E+02	10	3.33461666107178	3.36126E+01	1.14488E-01	4.24159E-04	1.14489E-01	0.21227	0
2.35983E+02	10	3.33461666107178	3.71725E+01	1.15411E-01	1.40846E-04	1.15411E-01	0.0699232	0
1.86718E+02	10	3.33461666107178	4.05582E+01	1.15610E-01	-8.32054E-05	1.15610E-01	-0.0412362	0
1.47738E+02	10	3.33461666107178	4.37573E+01	1.15800E-01	-2.47688E-04	1.15800E-01	-0.122552	0
1.16895E+02	10	3.33461666107178	4.75657E+01	1.15963E-01	-3.62506E-04	1.15964E-01	-0.179109	0
9.24915E+01	10	3.33461666107178	4.90425E+01	1.16010E-01	-3.97859E-04	1.16010E-01	-0.196497	0
7.31824E+01	10	3.33461666107178	5.05886E+01	1.16161E-01	-4.33325E-04	1.16162E-01	-0.213735	0
5.79045E+01	10	3.33461666107178	5.22614E+01	1.16234E-01	-4.53838E-04	1.16235E-01	-0.22371	0
4.58160E+01	10	3.33461666107178	5.32580E+01	1.16373E-01	-4.31478E-04	1.16374E-01	-0.212435	0
3.62512E+01	10	3.33461666107178	5.43073E+01	1.16453E-01	-6.11160E-04	1.16454E-01	-0.300694	0
2.86832E+01	10	3.33461666107178	5.55294E+01	1.16541E-01	-4.75866E-04	1.16542E-01	-0.233952	0
2.26951E+01	10	3.33461666107178	5.67246E+01	1.16622E-01	-4.50853E-04	1.16623E-01	-0.2215	0
1.79572E+01	10	3.33461666107178	5.80237E+01	1.16710E-01	-5.29150E-04	1.16711E-01	-0.25977	0
1.42083E+01	10	3.33461666107178	5.94460E+01	1.16753E-01	-4.44357E-04	1.16754E-01	-0.218064	0
1.12421E+01	10	3.33461666107178	6.10236E+01	1.16833E-01	-4.61844E-04	1.16834E-01	-0.226491	0
8.89514E+00	10	3.33461666107178	6.22118E+01	1.16832E-01	-4.57899E-04	1.16833E-01	-0.224558	0
7.03814E+00	10	3.33461666107178	6.34863E+01	1.16921E-01	-4.39768E-04	1.16922E-01	-0.215503	0
5.56882E+00	10	3.33461666107178	6.48924E+01	1.17067E-01	-4.38977E-04	1.17067E-01	-0.214847	0
4.40624E+00	10	3.33461666107178	6.64475E+01	1.17077E-01	-4.10444E-04	1.17078E-01	-0.200864	0
3.48637E+00	10	3.33461666107178	6.81842E+01	1.17140E-01	-4.64005E-04	1.17141E-01	-0.226953	0
2.75853E+00	10	3.33461666107178	7.01648E+01	1.17232E-01	-4.82019E-04	1.17233E-01	-0.235579	0
2.18265E+00	10	3.33461666107178	7.24438E+01	1.17269E-01	-4.40641E-04	1.17270E-01	-0.215289	0
1.72698E+00	10	3.33461666107178	7.51082E+01	1.17298E-01	-4.77715E-04	1.17299E-01	-0.233345	0
1.36645E+00	10	3.33461666107178	7.82886E+01	1.17345E-01	-5.44966E-04	1.17346E-01	-0.266088	0
1.08118E+00	10	3.33461666107178	8.20371E+01	1.17422E-01	-6.15397E-04	1.17424E-01	-0.300279	0
