Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.27963519096375	6.18993E+00	1.18729E-01	4.59926E-02	1.27326E-01	21.1751	0
7.91234E+03	10	3.27963519096375	7.73486E+00	1.18977E-01	3.55958E-02	1.24188E-01	16.6562	0
6.26052E+03	10	3.27963519096375	9.30114E+00	1.19235E-01	2.71981E-02	1.22298E-01	12.8496	0
4.95354E+03	10	3.27963519096375	1.09298E+01	1.19675E-01	2.11009E-02	1.21521E-01	9.99952	0
3.91941E+03	10	3.27963519096375	1.26344E+01	1.20123E-01	1.58780E-02	1.21168E-01	7.52981	0
3.10117E+03	10	3.27963519096375	1.44408E+01	1.20588E-01	1.18053E-02	1.21165E-01	5.59131	0
2.45375E+03	10	3.27963519096375	1.63669E+01	1.21080E-01	8.51184E-03	1.21378E-01	4.02125	0
1.94149E+03	10	3.27963519096375	1.79905E+01	1.21499E-01	6.03136E-03	1.21648E-01	2.84191	0
1.53618E+03	10	3.27963519096375	1.97476E+01	1.22067E-01	3.94247E-03	1.22131E-01	1.84987	0
1.21547E+03	10	3.27963519096375	2.16565E+01	1.22591E-01	2.31107E-03	1.22613E-01	1.08001	0
9.61725E+02	10	3.27963519096375	2.31690E+01	1.23127E-01	1.05047E-03	1.23132E-01	0.488813	0
7.60950E+02	10	3.27963519096375	2.47775E+01	1.23628E-01	-1.68309E-05	1.23628E-01	-0.00780033	0
6.02090E+02	10	3.27963519096375	2.65792E+01	1.24157E-01	-8.71416E-04	1.24160E-01	-0.402132	0
4.76394E+02	10	3.27963519096375	2.85706E+01	1.24709E-01	-1.56423E-03	1.24719E-01	-0.718625	0
3.76939E+02	10	3.27963519096375	3.07833E+01	1.25291E-01	-2.12753E-03	1.25309E-01	-0.972833	0
2.98247E+02	10	3.27963519096375	3.33410E+01	1.25870E-01	-2.62281E-03	1.25897E-01	-1.19373	0
2.35983E+02	10	3.27963519096375	3.69298E+01	1.27351E-01	-3.03053E-03	1.27387E-01	-1.36319	0
1.86718E+02	10	3.27963519096375	4.03163E+01	1.27986E-01	-3.39378E-03	1.28031E-01	-1.51894	0
1.47738E+02	10	3.27963519096375	4.34833E+01	1.28656E-01	-3.72012E-03	1.28710E-01	-1.65626	0
1.16895E+02	10	3.27963519096375	4.73044E+01	1.29311E-01	-4.00411E-03	1.29373E-01	-1.7736	0
9.24915E+01	10	3.27963519096375	4.87869E+01	1.29886E-01	-4.11696E-03	1.29952E-01	-1.81547	0
7.31824E+01	10	3.27963519096375	5.02822E+01	1.30638E-01	-4.24298E-03	1.30707E-01	-1.86026	0
5.79045E+01	10	3.27963519096375	5.19889E+01	1.31354E-01	-4.31501E-03	1.31425E-01	-1.8815	0
4.58160E+01	10	3.27963519096375	5.29894E+01	1.32042E-01	-4.30727E-03	1.32112E-01	-1.86836	0
3.62512E+01	10	3.27963519096375	5.40495E+01	1.32839E-01	-4.27953E-03	1.32908E-01	-1.8452	0
2.86832E+01	10	3.27963519096375	5.52743E+01	1.33311E-01	-4.37833E-03	1.33383E-01	-1.88108	0
