Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.33463478088379	6.63060E+00	1.16868E-01	5.05778E-02	1.27343E-01	23.4019	0
7.91234E+03	10	3.33463478088379	8.17129E+00	1.15251E-01	3.93978E-02	1.21798E-01	18.8727	0
6.26052E+03	10	3.33463478088379	9.74887E+00	1.14425E-01	3.06831E-02	1.18468E-01	15.0107	0
4.95354E+03	10	3.33463478088379	1.14244E+01	1.13893E-01	2.43625E-02	1.16469E-01	12.074	0
3.91941E+03	10	3.33463478088379	1.30949E+01	1.13602E-01	1.90169E-02	1.15183E-01	9.50315	0
3.10117E+03	10	3.33463478088379	1.48953E+01	1.13456E-01	1.48976E-02	1.14430E-01	7.48055	0
2.45375E+03	10	3.33463478088379	1.68226E+01	1.13393E-01	1.15229E-02	1.13977E-01	5.80245	0
1.94149E+03	10	3.33463478088379	1.84827E+01	1.13403E-01	9.02633E-03	1.13761E-01	4.55089	0
1.53618E+03	10	3.33463478088379	2.01946E+01	1.13474E-01	6.88561E-03	1.13683E-01	3.47244	0
1.21547E+03	10	3.33463478088379	2.21224E+01	1.13557E-01	5.25252E-03	1.13679E-01	2.64829	0
9.61725E+02	10	3.33463478088379	2.36262E+01	1.14121E-01	4.10094E-03	1.14195E-01	2.05804	0
7.60950E+02	10	3.33463478088379	2.52460E+01	1.14253E-01	3.05181E-03	1.14294E-01	1.53006	0
6.02090E+02	10	3.33463478088379	2.70272E+01	1.14392E-01	2.21834E-03	1.14414E-01	1.11096	0
4.76394E+02	10	3.33463478088379	2.90415E+01	1.14515E-01	1.58140E-03	1.14526E-01	0.791173	0
3.76939E+02	10	3.33463478088379	3.12449E+01	1.14623E-01	9.94000E-04	1.14627E-01	0.496852	0
2.98247E+02	10	3.33463478088379	3.37920E+01	1.14794E-01	5.70086E-04	1.14795E-01	0.284538	0
2.35983E+02	10	3.33463478088379	3.73655E+01	1.15753E-01	2.39501E-04	1.15754E-01	0.118548	0
1.86718E+02	10	3.33463478088379	4.07482E+01	1.15972E-01	-9.02785E-05	1.15972E-01	-0.0446019	0
1.47738E+02	10	3.33463478088379	4.39455E+01	1.16139E-01	-3.47831E-04	1.16139E-01	-0.171598	0
1.16895E+02	10	3.33463478088379	4.77468E+01	1.16398E-01	-6.36335E-04	1.16400E-01	-0.313227	0
9.24915E+01	10	3.33463478088379	4.92138E+01	1.16240E-01	-3.42552E-04	1.16240E-01	-0.168847	0
7.31824E+01	10	3.33463478088379	5.07349E+01	1.16393E-01	-3.93697E-04	1.16394E-01	-0.193801	0
5.79045E+01	10	3.33463478088379	5.24727E+01	1.16549E-01	-5.05609E-04	1.16550E-01	-0.248557	0
4.58160E+01	10	3.33463478088379	5.34443E+01	1.16733E-01	-5.72863E-04	1.16735E-01	-0.281174	0
3.62512E+01	10	3.33463478088379	5.44916E+01	1.16740E-01	-5.53469E-04	1.16742E-01	-0.271639	0
2.86832E+01	10	3.33463478088379	5.57147E+01	1.16429E-01	-9.93002E-04	1.16433E-01	-0.488655	0
2.26951E+01	10	3.33463478088379	5.69062E+01	1.16765E-01	-8.55054E-04	1.16769E-01	-0.41956	0
1.79572E+01	10	3.33463478088379	5.82384E+01	1.16949E-01	-8.13085E-04	1.16952E-01	-0.398339	0
1.42083E+01	10	3.33463478088379	5.96157E+01	1.17103E-01	-7.31656E-04	1.17105E-01	-0.357977	0
1.12421E+01	10	3.33463478088379	6.11935E+01	1.17220E-01	-7.28659E-04	1.17222E-01	-0.356157	0
8.89514E+00	10	3.33463478088379	6.23936E+01	1.17095E-01	-6.68667E-04	1.17097E-01	-0.327182	0
7.03814E+00	10	3.33463478088379	6.36652E+01	1.17159E-01	-6.46007E-04	1.17160E-01	-0.315923	0
5.56882E+00	10	3.33463478088379	6.50738E+01	1.17291E-01	-6.37396E-04	1.17293E-01	-0.31136	0
4.40624E+00	10	3.33463478088379	6.66204E+01	1.17329E-01	-6.35658E-04	1.17331E-01	-0.310411	0
3.48637E+00	10	3.33463478088379	6.83808E+01	1.17431E-01	-6.07207E-04	1.17432E-01	-0.296261	0
2.75853E+00	10	3.33463478088379	7.03319E+01	1.17486E-01	-6.00611E-04	1.17488E-01	-0.292903	0
2.18265E+00	10	3.33463478088379	7.26214E+01	1.17568E-01	-6.02013E-04	1.17570E-01	-0.293383	0
1.72698E+00	10	3.33463478088379	7.53086E+01	1.17658E-01	-5.94277E-04	1.17659E-01	-0.289392	0
1.36645E+00	10	3.33463478088379	7.84736E+01	1.17695E-01	-6.38803E-04	1.17697E-01	-0.310975	0
1.08118E+00	10	3.33463478088379	8.22149E+01	1.17768E-01	-6.83356E-04	1.17770E-01	-0.332458	0
8.55468E-01	10	3.33463478088379	8.67664E+01	1.17853E-01	-7.12120E-04	1.17855E-01	-0.346202	0
6.76875E-01	10	3.33463478088379	9.23041E+01	1.17907E-01	-7.58578E-04	1.17909E-01	-0.368619	0
5.35567E-01	10	3.33463478088379	9.90344E+01	1.17983E-01	-8.21376E-04	1.17985E-01	-0.398878	0
4.23759E-01	10	3.33463478088379	1.07321E+02	1.18086E-01	-9.12505E-04	1.18089E-01	-0.442743	0
3.35293E-01	10	3.33463478088379	1.17588E+02	1.18213E-01	-1.02144E-03	1.18218E-01	-0.49506	0
2.65295E-01	10	3.33463478088379	1.26275E+02	1.18352E-01	-1.12423E-03	1.18358E-01	-0.544237	0
2.09910E-01	10	3.33463478088379	1.36828E+02	1.18479E-01	-1.26849E-03	1.18485E-01	-0.613413	0
1.66088E-01	10	3.33463478088379	1.49961E+02	1.18601E-01	-1.41609E-03	1.18610E-01	-0.684075	0
1.31415E-01	10	3.33463478088379	1.66341E+02	1.18769E-01	-1.64554E-03	1.18780E-01	-0.793782	0
1.03980E-01	10	3.33463478088379	1.86806E+02	1.18887E-01	-1.91031E-03	1.18902E-01	-0.920565	0
8.22724E-02	10	3.33463478088379	1.99958E+02	1.19079E-01	-2.16988E-03	1.19099E-01	-1.04394	0
6.50968E-02	10	3.33463478088379	2.16337E+02	1.19369E-01	-2.57387E-03	1.19396E-01	-1.23524	0
5.15068E-02	10	3.33463478088379	2.36817E+02	1.19565E-01	-2.98382E-03	1.19602E-01	-1.42956	0
4.07539E-02	10	3.33463478088379	2.62452E+02	1.19883E-01	-3.45924E-03	1.19933E-01	-1.65282	0
3.22459E-02	10	3.33463478088379	2.94644E+02	1.20331E-01	-4.15828E-03	1.20403E-01	-1.97919	0
2.55141E-02	10	3.33463478088379	3.35118E+02	1.20715E-01	-4.86750E-03	1.20813E-01	-2.30904	0
2.01876E-02	10	3.33463478088379	3.86022E+02	1.21329E-01	-5.73815E-03	1.21465E-01	-2.70773	0
1.59731E-02	10	3.33463478088379	4.50057E+02	1.22084E-01	-6.67671E-03	1.22266E-01	-3.13037	0
1.26385E-02	10	3.33463478088379	5.30777E+02	1.22881E-01	-7.72916E-03	1.23123E-01	-3.59915	0
1.00000E-02	10	3.33463478088379	6.32538E+02	1.23872E-01	-8.80040E-03	1.24184E-01	-4.06371	0
