Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.27655386924744	5.94479E+00	1.18046E-01	4.48464E-02	1.26278E-01	20.802	0
7.91234E+03	10	3.27655386924744	7.47886E+00	1.18291E-01	3.47717E-02	1.23296E-01	16.3807	0
6.26052E+03	10	3.27655386924744	9.04752E+00	1.18582E-01	2.66271E-02	1.21535E-01	12.6557	0
4.95354E+03	10	3.27655386924744	1.06903E+01	1.18989E-01	2.07527E-02	1.20785E-01	9.8934	0
3.91941E+03	10	3.27655386924744	1.23873E+01	1.19355E-01	1.57477E-02	1.20389E-01	7.51622	0
3.10117E+03	10	3.27655386924744	1.41910E+01	1.19770E-01	1.18313E-02	1.20352E-01	5.6416	0
2.45375E+03	10	3.27655386924744	1.61195E+01	1.20153E-01	8.65664E-03	1.20465E-01	4.12085	0
1.94149E+03	10	3.27655386924744	1.77319E+01	1.20459E-01	6.30607E-03	1.20624E-01	2.99672	0
1.53618E+03	10	3.27655386924744	1.94876E+01	1.20880E-01	4.27284E-03	1.20955E-01	2.02444	0
1.21547E+03	10	3.27655386924744	2.14093E+01	1.21251E-01	2.70765E-03	1.21281E-01	1.27926	0
9.61725E+02	10	3.27655386924744	2.29134E+01	1.21569E-01	1.47027E-03	1.21578E-01	0.692909	0
7.60950E+02	10	3.27655386924744	2.45185E+01	1.21965E-01	4.51239E-04	1.21965E-01	0.211979	0
6.02090E+02	10	3.27655386924744	2.63063E+01	1.22322E-01	-3.44576E-04	1.22322E-01	-0.1614	0
4.76394E+02	10	3.27655386924744	2.83013E+01	1.22681E-01	-1.01003E-03	1.22686E-01	-0.471705	0
3.76939E+02	10	3.27655386924744	3.05241E+01	1.23081E-01	-1.60349E-03	1.23091E-01	-0.746404	0
2.98247E+02	10	3.27655386924744	3.30780E+01	1.23516E-01	-2.08645E-03	1.23533E-01	-0.967761	0
2.35983E+02	10	3.27655386924744	3.66498E+01	1.24840E-01	-2.48871E-03	1.24865E-01	-1.14205	0
1.86718E+02	10	3.27655386924744	4.00339E+01	1.25324E-01	-2.84622E-03	1.25356E-01	-1.30101	0
1.47738E+02	10	3.27655386924744	4.32295E+01	1.25846E-01	-3.18534E-03	1.25887E-01	-1.44992	0
1.16895E+02	10	3.27655386924744	4.70257E+01	1.26394E-01	-3.47643E-03	1.26442E-01	-1.5755	0
9.24915E+01	10	3.27655386924744	4.85104E+01	1.26888E-01	-3.59205E-03	1.26939E-01	-1.62154	0
7.31824E+01	10	3.27655386924744	5.00117E+01	1.27544E-01	-3.76814E-03	1.27599E-01	-1.69225	0
5.79045E+01	10	3.27655386924744	5.17196E+01	1.28208E-01	-3.87711E-03	1.28267E-01	-1.73214	0
4.58160E+01	10	3.27655386924744	5.27255E+01	1.28791E-01	-3.87061E-03	1.28849E-01	-1.72142	0
3.62512E+01	10	3.27655386924744	5.37832E+01	1.29492E-01	-3.91752E-03	1.29551E-01	-1.73284	0
2.86832E+01	10	3.27655386924744	5.50002E+01	1.29993E-01	-4.06057E-03	1.30057E-01	-1.78915	0
2.26951E+01	10	3.27655386924744	5.61943E+01	1.30707E-01	-3.93570E-03	1.30766E-01	-1.7247	0
1.79572E+01	10	3.27655386924744	5.74895E+01	1.31328E-01	-3.83062E-03	1.31384E-01	-1.67075	0
