Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.29088187217712	6.11152E+00	1.12459E-01	4.78973E-02	1.22234E-01	23.0697	0
7.91234E+03	10	3.29088187217712	7.65444E+00	1.11916E-01	3.77467E-02	1.18110E-01	18.6382	0
6.26052E+03	10	3.29088187217712	9.22181E+00	1.11585E-01	2.95103E-02	1.15421E-01	14.8135	0
4.95354E+03	10	3.29088187217712	1.08611E+01	1.11498E-01	2.33976E-02	1.13927E-01	11.8514	0
3.91941E+03	10	3.29088187217712	1.25618E+01	1.11453E-01	1.83167E-02	1.12949E-01	9.33279	0
3.10117E+03	10	3.29088187217712	1.43583E+01	1.11500E-01	1.42728E-02	1.12410E-01	7.29456	0
2.45375E+03	10	3.29088187217712	1.62808E+01	1.11542E-01	1.09912E-02	1.12082E-01	5.62768	0
1.94149E+03	10	3.29088187217712	1.79198E+01	1.11595E-01	8.57953E-03	1.11924E-01	4.3963	0
1.53618E+03	10	3.29088187217712	1.96652E+01	1.11764E-01	6.45226E-03	1.11950E-01	3.30409	0
1.21547E+03	10	3.29088187217712	2.15878E+01	1.11903E-01	4.84940E-03	1.12008E-01	2.4814	0
9.61725E+02	10	3.29088187217712	2.30739E+01	1.11993E-01	3.57483E-03	1.12050E-01	1.82827	0
7.60950E+02	10	3.29088187217712	2.46998E+01	1.12175E-01	2.50999E-03	1.12203E-01	1.28182	0
6.02090E+02	10	3.29088187217712	2.64965E+01	1.12358E-01	1.65666E-03	1.12370E-01	0.844735	0
4.76394E+02	10	3.29088187217712	2.84654E+01	1.12545E-01	9.73048E-04	1.12549E-01	0.495361	0
3.76939E+02	10	3.29088187217712	3.07025E+01	1.12773E-01	4.36292E-04	1.12774E-01	0.221662	0
2.98247E+02	10	3.29088187217712	3.32677E+01	1.13005E-01	-2.31210E-05	1.13005E-01	-0.0117228	0
2.35983E+02	10	3.29088187217712	3.68289E+01	1.14164E-01	-3.39960E-04	1.14165E-01	-0.170615	0
1.86718E+02	10	3.29088187217712	4.02140E+01	1.14383E-01	-6.23649E-04	1.14385E-01	-0.31239	0
1.47738E+02	10	3.29088187217712	4.34179E+01	1.14670E-01	-8.54523E-04	1.14673E-01	-0.426962	0
1.16895E+02	10	3.29088187217712	4.72189E+01	1.14932E-01	-9.96363E-04	1.14937E-01	-0.496691	0
9.24915E+01	10	3.29088187217712	4.87000E+01	1.15105E-01	-1.06335E-03	1.15110E-01	-0.529288	0
7.31824E+01	10	3.29088187217712	5.02039E+01	1.15361E-01	-1.10673E-03	1.15367E-01	-0.549655	0
5.79045E+01	10	3.29088187217712	5.19079E+01	1.15594E-01	-1.12555E-03	1.15599E-01	-0.557877	0
4.58160E+01	10	3.29088187217712	5.29075E+01	1.15767E-01	-1.09796E-03	1.15772E-01	-0.543391	0
3.62512E+01	10	3.29088187217712	5.39697E+01	1.15953E-01	-1.10459E-03	1.15958E-01	-0.545797	0
2.86832E+01	10	3.29088187217712	5.51875E+01	1.16163E-01	-1.12861E-03	1.16168E-01	-0.556656	0
2.26951E+01	10	3.29088187217712	5.63915E+01	1.16299E-01	-1.06333E-03	1.16304E-01	-0.523844	0
1.79572E+01	10	3.29088187217712	5.76741E+01	1.16458E-01	-1.02624E-03	1.16462E-01	-0.504885	0
1.42083E+01	10	3.29088187217712	5.91011E+01	1.16589E-01	-1.02062E-03	1.16594E-01	-0.501553	0
1.12421E+01	10	3.29088187217712	6.06838E+01	1.16731E-01	-9.59732E-04	1.16735E-01	-0.471061	0
8.89514E+00	10	3.29088187217712	6.18595E+01	1.16857E-01	-9.39673E-04	1.16861E-01	-0.460717	0
