Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.72698E+00	10	3.29141068458557	7.46421E+01	1.16707E-01	-9.54538E-04	1.16711E-01	-0.468609	0
1.36645E+00	10	3.29141068458557	7.77859E+01	1.16732E-01	-1.00491E-03	1.16736E-01	-0.493232	0
1.08118E+00	10	3.29141068458557	8.15448E+01	1.16870E-01	-1.05406E-03	1.16875E-01	-0.516743	0
8.55468E-01	10	3.29141068458557	8.61004E+01	1.16983E-01	-1.18076E-03	1.16989E-01	-0.578291	0
6.76875E-01	10	3.29141068458557	9.16305E+01	1.17094E-01	-1.18726E-03	1.17100E-01	-0.580923	0
5.35567E-01	10	3.29141068458557	9.83618E+01	1.17206E-01	-1.26430E-03	1.17212E-01	-0.618028	0
4.23759E-01	10	3.29141068458557	1.06649E+02	1.17340E-01	-1.43370E-03	1.17349E-01	-0.700027	0
3.35293E-01	10	3.29141068458557	1.16915E+02	1.17545E-01	-1.53408E-03	1.17555E-01	-0.747729	0
2.65295E-01	10	3.29141068458557	1.25563E+02	1.17722E-01	-1.57648E-03	1.17733E-01	-0.767232	0
2.09910E-01	10	3.29141068458557	1.36167E+02	1.17920E-01	-1.76596E-03	1.17933E-01	-0.857994	0
1.66088E-01	10	3.29141068458557	1.49285E+02	1.18065E-01	-1.91756E-03	1.18081E-01	-0.930491	0
1.31415E-01	10	3.29141068458557	1.65666E+02	1.18213E-01	-2.17474E-03	1.18233E-01	-1.05394	0
1.03980E-01	10	3.29141068458557	1.86143E+02	1.18423E-01	-2.47258E-03	1.18449E-01	-1.19612	0
8.22724E-02	10	3.29141068458557	1.99279E+02	1.18709E-01	-2.78374E-03	1.18742E-01	-1.34335	0
6.50968E-02	10	3.29141068458557	2.15673E+02	1.19013E-01	-3.20181E-03	1.19056E-01	-1.54106	0
5.15068E-02	10	3.29141068458557	2.36128E+02	1.19339E-01	-3.71641E-03	1.19397E-01	-1.78371	0
4.07539E-02	10	3.29141068458557	2.61785E+02	1.19705E-01	-4.25761E-03	1.19781E-01	-2.037	0
3.22459E-02	10	3.29141068458557	2.93973E+02	1.20229E-01	-4.93991E-03	1.20330E-01	-2.35282	0
2.55141E-02	10	3.29141068458557	3.34417E+02	1.20736E-01	-5.73915E-03	1.20872E-01	-2.72149	0
2.01876E-02	10	3.29141068458557	3.85322E+02	1.21432E-01	-6.64885E-03	1.21614E-01	-3.13402	0
1.59731E-02	10	3.29141068458557	4.49380E+02	1.22294E-01	-7.72406E-03	1.22538E-01	-3.61399	0
1.26385E-02	10	3.29141068458557	5.30111E+02	1.23209E-01	-8.91098E-03	1.23531E-01	-4.13665	0
1.00000E-02	10	3.29141068458557	6.31874E+02	1.24512E-01	-1.02185E-02	1.24931E-01	-4.69165	0
