Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
2.18265E+00	10	3.33262038230896	7.25482E+01	1.15042E-01	-3.99523E-04	1.15043E-01	-0.198979	0
1.72698E+00	10	3.33262038230896	7.52223E+01	1.15039E-01	-5.25917E-04	1.15041E-01	-0.261933	0
1.36645E+00	10	3.33262038230896	7.83661E+01	1.15095E-01	-5.29727E-04	1.15096E-01	-0.263703	0
1.08118E+00	10	3.33262038230896	8.21323E+01	1.15142E-01	-5.94424E-04	1.15143E-01	-0.295789	0
8.55468E-01	10	3.33262038230896	8.66971E+01	1.15204E-01	-6.28807E-04	1.15206E-01	-0.312729	0
6.76875E-01	10	3.33262038230896	9.22067E+01	1.15309E-01	-7.20591E-04	1.15311E-01	-0.35805	0
5.35567E-01	10	3.33262038230896	9.89525E+01	1.15372E-01	-7.93751E-04	1.15374E-01	-0.394186	0
4.23759E-01	10	3.33262038230896	1.07253E+02	1.15485E-01	-9.12587E-04	1.15488E-01	-0.452755	0
3.35293E-01	10	3.33262038230896	1.17497E+02	1.15614E-01	-1.04870E-03	1.15618E-01	-0.519698	0
2.65295E-01	10	3.33262038230896	1.26173E+02	1.15776E-01	-1.13470E-03	1.15782E-01	-0.56153	0
2.09910E-01	10	3.33262038230896	1.36743E+02	1.15913E-01	-1.27808E-03	1.15920E-01	-0.63173	0
1.66088E-01	10	3.33262038230896	1.49875E+02	1.16021E-01	-1.40633E-03	1.16029E-01	-0.694469	0
1.31415E-01	10	3.33262038230896	1.66246E+02	1.16122E-01	-1.65590E-03	1.16134E-01	-0.816978	0
1.03980E-01	10	3.33262038230896	1.86712E+02	1.16333E-01	-1.91579E-03	1.16349E-01	-0.94347	0
8.22724E-02	10	3.33262038230896	1.99858E+02	1.16565E-01	-2.20528E-03	1.16586E-01	-1.08384	0
6.50968E-02	10	3.33262038230896	2.16266E+02	1.16690E-01	-2.54563E-03	1.16717E-01	-1.24973	0
5.15068E-02	10	3.33262038230896	2.36720E+02	1.16999E-01	-2.93721E-03	1.17036E-01	-1.43809	0
4.07539E-02	10	3.33262038230896	2.62360E+02	1.17358E-01	-3.42392E-03	1.17408E-01	-1.67113	0
3.22459E-02	10	3.33262038230896	2.94554E+02	1.17704E-01	-4.05987E-03	1.17774E-01	-1.97547	0
2.55141E-02	10	3.33262038230896	3.35005E+02	1.18240E-01	-4.70725E-03	1.18334E-01	-2.27979	0
2.01876E-02	10	3.33262038230896	3.85900E+02	1.18699E-01	-5.42987E-03	1.18823E-01	-2.61916	0
1.59731E-02	10	3.33262038230896	4.49967E+02	1.19362E-01	-6.30835E-03	1.19528E-01	-3.02531	0
1.26385E-02	10	3.33262038230896	5.30679E+02	1.20245E-01	-7.27803E-03	1.20465E-01	-3.4637	0
1.00000E-02	10	3.33262038230896	6.32451E+02	1.21275E-01	-8.30511E-03	1.21559E-01	-3.91759	0
