Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.29572629928589	5.95782E+00	1.26705E-01	4.51554E-02	1.34510E-01	19.6152	0
7.91234E+03	10	3.29572629928589	7.49484E+00	1.26765E-01	3.48450E-02	1.31467E-01	15.3698	0
6.26052E+03	10	3.29572629928589	9.09884E+00	1.26926E-01	2.65220E-02	1.29667E-01	11.8025	0
4.95354E+03	10	3.29572629928589	1.07069E+01	1.27120E-01	2.04436E-02	1.28754E-01	9.13614	0
3.91941E+03	10	3.29572629928589	1.24329E+01	1.27252E-01	1.53978E-02	1.28180E-01	6.89936	0
3.10117E+03	10	3.29572629928589	1.42149E+01	1.27311E-01	1.13860E-02	1.27819E-01	5.11061	0
2.45375E+03	10	3.29572629928589	1.61722E+01	1.27534E-01	8.15958E-03	1.27794E-01	3.66078	0
1.94149E+03	10	3.29572629928589	1.77598E+01	1.27799E-01	5.74434E-03	1.27928E-01	2.57362	0
1.53618E+03	10	3.29572629928589	1.95327E+01	1.28304E-01	3.66880E-03	1.28357E-01	1.6379	0
1.21547E+03	10	3.29572629928589	2.14396E+01	1.28746E-01	2.09757E-03	1.28764E-01	0.933396	0
9.61725E+02	10	3.29572629928589	2.29373E+01	1.29167E-01	8.21183E-04	1.29169E-01	0.364256	0
7.60950E+02	10	3.29572629928589	2.45647E+01	1.29583E-01	-1.92854E-04	1.29583E-01	-0.0852715	0
6.02090E+02	10	3.29572629928589	2.63401E+01	1.30065E-01	-1.02645E-03	1.30069E-01	-0.452158	0
4.76394E+02	10	3.29572629928589	2.83199E+01	1.30496E-01	-1.69067E-03	1.30507E-01	-0.742265	0
3.76939E+02	10	3.29572629928589	3.05693E+01	1.30941E-01	-2.25699E-03	1.30960E-01	-0.987495	0
2.98247E+02	10	3.29572629928589	3.31162E+01	1.31416E-01	-2.73114E-03	1.31445E-01	-1.19057	0
2.35983E+02	10	3.29572629928589	3.66999E+01	1.32737E-01	-3.07488E-03	1.32773E-01	-1.32703	0
1.86718E+02	10	3.29572629928589	4.00860E+01	1.33240E-01	-3.40239E-03	1.33284E-01	-1.46277	0
1.47738E+02	10	3.29572629928589	4.32776E+01	1.33740E-01	-3.68258E-03	1.33790E-01	-1.57727	0
1.16895E+02	10	3.29572629928589	4.70847E+01	1.34226E-01	-3.91520E-03	1.34283E-01	-1.67077	0
9.24915E+01	10	3.29572629928589	4.85643E+01	1.34713E-01	-3.94731E-03	1.34771E-01	-1.67837	0
7.31824E+01	10	3.29572629928589	5.00855E+01	1.35335E-01	-3.99854E-03	1.35394E-01	-1.69234	0
5.79045E+01	10	3.29572629928589	5.17714E+01	1.35980E-01	-4.09169E-03	1.36042E-01	-1.72353	0
4.58160E+01	10	3.29572629928589	5.27830E+01	1.36643E-01	-4.00000E-03	1.36701E-01	-1.67677	0
3.62512E+01	10	3.29572629928589	5.38388E+01	1.37353E-01	-4.03535E-03	1.37413E-01	-1.68283	0
2.86832E+01	10	3.29572629928589	5.50564E+01	1.37724E-01	-4.08884E-03	1.37785E-01	-1.70054	0
2.26951E+01	10	3.29572629928589	5.62511E+01	1.38462E-01	-3.83045E-03	1.38515E-01	-1.58465	0
1.79572E+01	10	3.29572629928589	5.75487E+01	1.39038E-01	-3.66308E-03	1.39086E-01	-1.50916	0
1.42083E+01	10	3.29572629928589	5.89707E+01	1.39552E-01	-3.39218E-03	1.39594E-01	-1.39245	0
1.12421E+01	10	3.29572629928589	6.05470E+01	1.40006E-01	-3.17978E-03	1.40042E-01	-1.30106	0
8.89514E+00	10	3.29572629928589	6.17189E+01	1.40317E-01	-2.95707E-03	1.40348E-01	-1.20729	0
7.03814E+00	10	3.29572629928589	6.30047E+01	1.40716E-01	-2.70376E-03	1.40742E-01	-1.10077	0
5.56882E+00	10	3.29572629928589	6.44047E+01	1.41090E-01	-2.50670E-03	1.41112E-01	-1.01785	0
4.40624E+00	10	3.29572629928589	6.59683E+01	1.41309E-01	-2.31785E-03	1.41328E-01	-0.939722	0
3.48637E+00	10	3.29572629928589	6.77024E+01	1.41477E-01	-2.23146E-03	1.41494E-01	-0.903629	0
2.75853E+00	10	3.29572629928589	6.97012E+01	1.41740E-01	-2.07098E-03	1.41756E-01	-0.837092	0
2.18265E+00	10	3.29572629928589	7.19842E+01	1.41871E-01	-1.95767E-03	1.41885E-01	-0.790569	0
1.72698E+00	10	3.29572629928589	7.46366E+01	1.41997E-01	-1.90045E-03	1.42009E-01	-0.766786	0
1.36645E+00	10	3.29572629928589	7.78020E+01	1.42062E-01	-1.91475E-03	1.42075E-01	-0.7722	0
1.08118E+00	10	3.29572629928589	8.15542E+01	1.42175E-01	-1.99097E-03	1.42189E-01	-0.802297	0
8.55468E-01	10	3.29572629928589	8.61352E+01	1.42391E-01	-1.96366E-03	1.42405E-01	-0.790093	0
6.76875E-01	10	3.29572629928589	9.16563E+01	1.42494E-01	-2.02462E-03	1.42508E-01	-0.814031	0
5.35567E-01	10	3.29572629928589	9.83863E+01	1.42641E-01	-2.11500E-03	1.42657E-01	-0.849488	0
4.23759E-01	10	3.29572629928589	1.06685E+02	1.42758E-01	-2.21021E-03	1.42775E-01	-0.886994	0
3.35293E-01	10	3.29572629928589	1.16968E+02	1.42900E-01	-2.30672E-03	1.42918E-01	-0.924802	0
2.65295E-01	10	3.29572629928589	1.25602E+02	1.43038E-01	-2.27980E-03	1.43056E-01	-0.913126	0
2.09910E-01	10	3.29572629928589	1.36184E+02	1.43233E-01	-2.41840E-03	1.43254E-01	-0.96731	0
1.66088E-01	10	3.29572629928589	1.49316E+02	1.43236E-01	-2.71119E-03	1.43262E-01	-1.08437	0
1.31415E-01	10	3.29572629928589	1.65683E+02	1.43344E-01	-2.99584E-03	1.43375E-01	-1.19729	0
1.03980E-01	10	3.29572629928589	1.86164E+02	1.43465E-01	-3.36725E-03	1.43505E-01	-1.34453	0
8.22724E-02	10	3.29572629928589	1.99310E+02	1.43667E-01	-3.81737E-03	1.43717E-01	-1.52205	0
6.50968E-02	10	3.29572629928589	2.15682E+02	1.43918E-01	-4.38261E-03	1.43985E-01	-1.74424	0
5.15068E-02	10	3.29572629928589	2.36165E+02	1.44175E-01	-5.07996E-03	1.44265E-01	-2.01796	0
4.07539E-02	10	3.29572629928589	2.61811E+02	1.44544E-01	-5.86624E-03	1.44663E-01	-2.32404	0
3.22459E-02	10	3.29572629928589	2.93995E+02	1.44925E-01	-6.85557E-03	1.45087E-01	-2.70831	0
2.55141E-02	10	3.29572629928589	3.34476E+02	1.45428E-01	-8.04812E-03	1.45651E-01	-3.16757	0
2.01876E-02	10	3.29572629928589	3.85341E+02	1.45976E-01	-9.36357E-03	1.46276E-01	-3.67018	0
1.59731E-02	10	3.29572629928589	4.49405E+02	1.46903E-01	-1.10963E-02	1.47322E-01	-4.3196	0
1.26385E-02	10	3.29572629928589	5.30150E+02	1.47831E-01	-1.31298E-02	1.48413E-01	-5.0755	0
1.00000E-02	10	3.29572629928589	6.31896E+02	1.49183E-01	-1.54293E-02	1.49979E-01	-5.90482	0
