Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.29231119155884	6.72437E+00	1.12282E-01	4.74303E-02	1.21889E-01	22.9002	0
7.91234E+03	10	3.29231119155884	8.26551E+00	1.12119E-01	3.72517E-02	1.18145E-01	18.3792	0
6.26052E+03	10	3.29231119155884	9.86845E+00	1.11986E-01	2.91141E-02	1.15708E-01	14.5732	0
4.95354E+03	10	3.29231119155884	1.14791E+01	1.11989E-01	2.30780E-02	1.14342E-01	11.6442	0
3.91941E+03	10	3.29231119155884	1.31739E+01	1.12042E-01	1.80257E-02	1.13483E-01	9.13962	0
3.10117E+03	10	3.29231119155884	1.49762E+01	1.12121E-01	1.40320E-02	1.12996E-01	7.13349	0
2.45375E+03	10	3.29231119155884	1.69022E+01	1.12219E-01	1.08072E-02	1.12738E-01	5.50087	0
1.94149E+03	10	3.29231119155884	1.85348E+01	1.12286E-01	8.44985E-03	1.12604E-01	4.30355	0
1.53618E+03	10	3.29231119155884	2.02834E+01	1.12475E-01	6.32350E-03	1.12653E-01	3.21785	0
1.21547E+03	10	3.29231119155884	2.21921E+01	1.12593E-01	4.75208E-03	1.12694E-01	2.41677	0
9.61725E+02	10	3.29231119155884	2.37016E+01	1.12692E-01	3.48633E-03	1.12746E-01	1.77199	0
7.60950E+02	10	3.29231119155884	2.53228E+01	1.12901E-01	2.45342E-03	1.12927E-01	1.24489	0
6.02090E+02	10	3.29231119155884	2.71172E+01	1.13024E-01	1.62291E-03	1.13036E-01	0.822651	0
4.76394E+02	10	3.29231119155884	2.90867E+01	1.13224E-01	9.68257E-04	1.13228E-01	0.489966	0
3.76939E+02	10	3.29231119155884	3.13184E+01	1.13441E-01	3.54412E-04	1.13442E-01	0.179002	0
2.98247E+02	10	3.29231119155884	3.38875E+01	1.13654E-01	-8.30266E-05	1.13654E-01	-0.0418556	0
2.35983E+02	10	3.29231119155884	3.74603E+01	1.14772E-01	-4.28965E-04	1.14773E-01	-0.214144	0
1.86718E+02	10	3.29231119155884	4.08374E+01	1.15040E-01	-7.46928E-04	1.15042E-01	-0.372003	0
1.47738E+02	10	3.29231119155884	4.40492E+01	1.15304E-01	-1.00125E-03	1.15308E-01	-0.497522	0
1.16895E+02	10	3.29231119155884	4.78520E+01	1.15580E-01	-1.21279E-03	1.15586E-01	-0.601188	0
