Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.27204632759094	6.09849E+00	1.19572E-01	4.54295E-02	1.27911E-01	20.8035	0
7.91234E+03	10	3.27204632759094	7.64974E+00	1.19900E-01	3.50212E-02	1.24910E-01	16.2824	0
6.26052E+03	10	3.27204632759094	9.21672E+00	1.20273E-01	2.66289E-02	1.23185E-01	12.4842	0
4.95354E+03	10	3.27204632759094	1.08482E+01	1.20810E-01	2.05572E-02	1.22547E-01	9.65701	0
3.91941E+03	10	3.27204632759094	1.25487E+01	1.21350E-01	1.53060E-02	1.22312E-01	7.18878	0
3.10117E+03	10	3.27204632759094	1.43655E+01	1.21899E-01	1.12449E-02	1.22416E-01	5.27048	0
2.45375E+03	10	3.27204632759094	1.62828E+01	1.22472E-01	7.93438E-03	1.22728E-01	3.70675	0
1.94149E+03	10	3.27204632759094	1.79150E+01	1.22993E-01	5.48482E-03	1.23115E-01	2.55339	0
1.53618E+03	10	3.27204632759094	1.96781E+01	1.23627E-01	3.39521E-03	1.23673E-01	1.57314	0
1.21547E+03	10	3.27204632759094	2.15819E+01	1.24256E-01	1.77453E-03	1.24268E-01	0.818203	0
9.61725E+02	10	3.27204632759094	2.30983E+01	1.24825E-01	4.99902E-04	1.24826E-01	0.229459	0
7.60950E+02	10	3.27204632759094	2.47146E+01	1.25472E-01	-5.55433E-04	1.25473E-01	-0.253633	0
6.02090E+02	10	3.27204632759094	2.64903E+01	1.26058E-01	-1.42566E-03	1.26066E-01	-0.647963	0
4.76394E+02	10	3.27204632759094	2.84961E+01	1.26709E-01	-2.12626E-03	1.26727E-01	-0.961368	0
3.76939E+02	10	3.27204632759094	3.07147E+01	1.27342E-01	-2.71891E-03	1.27371E-01	-1.22315	0
2.98247E+02	10	3.27204632759094	3.32814E+01	1.28022E-01	-3.18434E-03	1.28061E-01	-1.42485	0
2.35983E+02	10	3.27204632759094	3.68464E+01	1.29625E-01	-3.59617E-03	1.29675E-01	-1.58914	0
1.86718E+02	10	3.27204632759094	4.02308E+01	1.30372E-01	-3.95371E-03	1.30432E-01	-1.73704	0
1.47738E+02	10	3.27204632759094	4.34144E+01	1.31114E-01	-4.28559E-03	1.31184E-01	-1.8721	0
1.16895E+02	10	3.27204632759094	4.72308E+01	1.31870E-01	-4.56808E-03	1.31949E-01	-1.98398	0
9.24915E+01	10	3.27204632759094	4.87296E+01	1.32540E-01	-4.66665E-03	1.32623E-01	-2.01651	0
7.31824E+01	10	3.27204632759094	5.02202E+01	1.33332E-01	-4.78371E-03	1.33418E-01	-2.05479	0
5.79045E+01	10	3.27204632759094	5.19135E+01	1.34187E-01	-4.95110E-03	1.34278E-01	-2.11309	0
4.58160E+01	10	3.27204632759094	5.29313E+01	1.35005E-01	-4.98230E-03	1.35097E-01	-2.11351	0
3.62512E+01	10	3.27204632759094	5.39914E+01	1.35894E-01	-4.97920E-03	1.35985E-01	-2.0984	0
2.86832E+01	10	3.27204632759094	5.51921E+01	1.36490E-01	-5.16695E-03	1.36588E-01	-2.16795	0
2.26951E+01	10	3.27204632759094	5.63961E+01	1.37419E-01	-5.00670E-03	1.37511E-01	-2.08658	0
1.79572E+01	10	3.27204632759094	5.76930E+01	1.38191E-01	-4.85544E-03	1.38277E-01	-2.01229	0
