Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.29105544090271	6.33551E+00	1.10897E-01	4.77308E-02	1.20733E-01	23.2873	0
7.91234E+03	10	3.29105544090271	7.85606E+00	1.10542E-01	3.75747E-02	1.16753E-01	18.7736	0
6.26052E+03	10	3.29105544090271	9.45996E+00	1.10311E-01	2.94669E-02	1.14179E-01	14.956	0
4.95354E+03	10	3.29105544090271	1.10800E+01	1.10152E-01	2.34774E-02	1.12626E-01	12.0318	0
3.91941E+03	10	3.29105544090271	1.27748E+01	1.10199E-01	1.83763E-02	1.11721E-01	9.46725	0
3.10117E+03	10	3.29105544090271	1.45812E+01	1.10205E-01	1.43887E-02	1.11140E-01	7.43866	0
2.45375E+03	10	3.29105544090271	1.64996E+01	1.10219E-01	1.11615E-02	1.10783E-01	5.78244	0
1.94149E+03	10	3.29105544090271	1.81292E+01	1.10223E-01	8.77619E-03	1.10572E-01	4.55242	0
1.53618E+03	10	3.29105544090271	1.98795E+01	1.10344E-01	6.67140E-03	1.10545E-01	3.4599	0
1.21547E+03	10	3.29105544090271	2.17940E+01	1.10395E-01	5.11154E-03	1.10513E-01	2.65103	0
9.61725E+02	10	3.29105544090271	2.32889E+01	1.10433E-01	3.82899E-03	1.10500E-01	1.98579	0
7.60950E+02	10	3.29105544090271	2.49214E+01	1.10564E-01	2.78555E-03	1.10599E-01	1.44321	0
6.02090E+02	10	3.29105544090271	2.67079E+01	1.10667E-01	1.95828E-03	1.10684E-01	1.01376	0
4.76394E+02	10	3.29105544090271	2.86920E+01	1.10792E-01	1.27406E-03	1.10800E-01	0.658846	0
3.76939E+02	10	3.29105544090271	3.09183E+01	1.10873E-01	7.28230E-04	1.10875E-01	0.376321	0
2.98247E+02	10	3.29105544090271	3.34638E+01	1.11027E-01	3.21010E-04	1.11027E-01	0.165658	0
2.35983E+02	10	3.29105544090271	3.70362E+01	1.12009E-01	-2.28853E-05	1.12009E-01	-0.0117065	0
1.86718E+02	10	3.29105544090271	4.04432E+01	1.12168E-01	-3.20925E-04	1.12169E-01	-0.163928	0
1.47738E+02	10	3.29105544090271	4.36169E+01	1.12347E-01	-5.42423E-04	1.12349E-01	-0.276627	0
1.16895E+02	10	3.29105544090271	4.74461E+01	1.12513E-01	-7.27271E-04	1.12516E-01	-0.370347	0
9.24915E+01	10	3.29105544090271	4.89014E+01	1.12612E-01	-8.16884E-04	1.12615E-01	-0.415616	0
7.31824E+01	10	3.29105544090271	5.04165E+01	1.12789E-01	-9.07589E-04	1.12793E-01	-0.461036	0
5.79045E+01	10	3.29105544090271	5.21151E+01	1.12993E-01	-1.00556E-03	1.12998E-01	-0.509881	0
4.58160E+01	10	3.29105544090271	5.31304E+01	1.13142E-01	-1.02726E-03	1.13146E-01	-0.520199	0
