Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.16895E+02	10	3.28982543945313	4.78743E+01	1.13475E-01	-8.90877E-04	1.13479E-01	-0.44981	0
9.24915E+01	10	3.28982543945313	4.93439E+01	1.13622E-01	-9.11272E-04	1.13626E-01	-0.459513	0
7.31824E+01	10	3.28982543945313	5.08502E+01	1.13851E-01	-9.94938E-04	1.13855E-01	-0.500694	0
5.79045E+01	10	3.28982543945313	5.25472E+01	1.14022E-01	-9.92060E-04	1.14027E-01	-0.498493	0
4.58160E+01	10	3.28982543945313	5.35649E+01	1.14244E-01	-9.22848E-04	1.14248E-01	-0.462817	0
3.62512E+01	10	3.28982543945313	5.46083E+01	1.14382E-01	-9.95267E-04	1.14387E-01	-0.498531	0
2.86832E+01	10	3.28982543945313	5.58300E+01	1.14516E-01	-9.21074E-04	1.14519E-01	-0.460833	0
2.26951E+01	10	3.28982543945313	5.70231E+01	1.14668E-01	-9.47724E-04	1.14672E-01	-0.473536	0
1.79572E+01	10	3.28982543945313	5.83206E+01	1.14795E-01	-9.00530E-04	1.14798E-01	-0.449459	0
1.42083E+01	10	3.28982543945313	5.97472E+01	1.14913E-01	-8.80865E-04	1.14917E-01	-0.439191	0
1.12421E+01	10	3.28982543945313	6.13258E+01	1.15025E-01	-8.91696E-04	1.15029E-01	-0.444159	0
8.89514E+00	10	3.28982543945313	6.25022E+01	1.15160E-01	-8.77912E-04	1.15163E-01	-0.436783	0
7.03814E+00	10	3.28982543945313	6.37933E+01	1.15257E-01	-8.37189E-04	1.15260E-01	-0.41617	0
5.56882E+00	10	3.28982543945313	6.51849E+01	1.15330E-01	-8.37661E-04	1.15334E-01	-0.41614	0
4.40624E+00	10	3.28982543945313	6.67383E+01	1.15423E-01	-7.86484E-04	1.15426E-01	-0.390402	0
3.48637E+00	10	3.28982543945313	6.84844E+01	1.15505E-01	-8.63701E-04	1.15508E-01	-0.428427	0
2.75853E+00	10	3.28982543945313	7.04561E+01	1.15624E-01	-8.51811E-04	1.15627E-01	-0.422094	0
2.18265E+00	10	3.28982543945313	7.27543E+01	1.15740E-01	-8.40588E-04	1.15743E-01	-0.416116	0
1.72698E+00	10	3.28982543945313	7.54211E+01	1.15783E-01	-8.59627E-04	1.15786E-01	-0.425383	0
1.36645E+00	10	3.28982543945313	7.85748E+01	1.15865E-01	-9.23930E-04	1.15868E-01	-0.45688	0
1.08118E+00	10	3.28982543945313	8.23228E+01	1.15986E-01	-1.02755E-03	1.15991E-01	-0.507583	0
8.55468E-01	10	3.28982543945313	8.68815E+01	1.16079E-01	-1.06301E-03	1.16084E-01	-0.524678	0
6.76875E-01	10	3.28982543945313	9.23996E+01	1.16204E-01	-1.11223E-03	1.16209E-01	-0.548382	0
5.35567E-01	10	3.28982543945313	9.91388E+01	1.16313E-01	-1.22562E-03	1.16319E-01	-0.60372	0
4.23759E-01	10	3.28982543945313	1.07432E+02	1.16509E-01	-1.34443E-03	1.16517E-01	-0.661119	0
3.35293E-01	10	3.28982543945313	1.17695E+02	1.16698E-01	-1.47735E-03	1.16707E-01	-0.725302	0
2.65295E-01	10	3.28982543945313	1.26351E+02	1.16917E-01	-1.52196E-03	1.16927E-01	-0.7458	0
2.09910E-01	10	3.28982543945313	1.36937E+02	1.17040E-01	-1.66048E-03	1.17052E-01	-0.812818	0
1.66088E-01	10	3.28982543945313	1.50072E+02	1.17264E-01	-1.88284E-03	1.17279E-01	-0.919882	0
1.31415E-01	10	3.28982543945313	1.66442E+02	1.17462E-01	-2.13460E-03	1.17481E-01	-1.0411	0
1.03980E-01	10	3.28982543945313	1.86907E+02	1.17667E-01	-2.42516E-03	1.17692E-01	-1.18072	0
8.22724E-02	10	3.28982543945313	2.00058E+02	1.17954E-01	-2.71000E-03	1.17986E-01	-1.31614	0
6.50968E-02	10	3.28982543945313	2.16465E+02	1.18324E-01	-3.13087E-03	1.18366E-01	-1.5157	0
5.15068E-02	10	3.28982543945313	2.36925E+02	1.18691E-01	-3.65324E-03	1.18748E-01	-1.76297	0
4.07539E-02	10	3.28982543945313	2.62574E+02	1.19147E-01	-4.22448E-03	1.19221E-01	-2.03064	0
3.22459E-02	10	3.28982543945313	2.94771E+02	1.19544E-01	-4.88950E-03	1.19644E-01	-2.34217	0
2.55141E-02	10	3.28982543945313	3.35209E+02	1.20218E-01	-5.72364E-03	1.20354E-01	-2.72583	0
2.01876E-02	10	3.28982543945313	3.86110E+02	1.20898E-01	-6.61765E-03	1.21079E-01	-3.13309	0
1.59731E-02	10	3.28982543945313	4.50173E+02	1.21795E-01	-7.65411E-03	1.22036E-01	-3.59597	0
1.26385E-02	10	3.28982543945313	5.30903E+02	1.22894E-01	-8.81717E-03	1.23210E-01	-4.10372	0
1.00000E-02	10	3.28982543945313	6.32665E+02	1.24142E-01	-1.01303E-02	1.24554E-01	-4.66516	0
