Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.28947710990906	2.96520E+00	1.07915E-01	4.89420E-02	1.18495E-01	24.3953	0
7.91234E+03	10	3.28947710990906	4.49698E+00	1.07781E-01	3.85042E-02	1.14453E-01	19.6589	0
6.26052E+03	10	3.28947710990906	6.10347E+00	1.07678E-01	3.01465E-02	1.11818E-01	15.6406	0
4.95354E+03	10	3.28947710990906	7.73629E+00	1.07679E-01	2.39105E-02	1.10302E-01	12.5195	0
3.91941E+03	10	3.28947710990906	9.42456E+00	1.07702E-01	1.87437E-02	1.09321E-01	9.87247	0
3.10117E+03	10	3.28947710990906	1.12403E+01	1.07778E-01	1.46338E-02	1.08767E-01	7.7322	0
2.45375E+03	10	3.28947710990906	1.31460E+01	1.07865E-01	1.13174E-02	1.08457E-01	5.98965	0
1.94149E+03	10	3.28947710990906	1.47850E+01	1.07914E-01	8.88802E-03	1.08279E-01	4.70839	0
1.53618E+03	10	3.28947710990906	1.65230E+01	1.08089E-01	6.73364E-03	1.08298E-01	3.56477	0
1.21547E+03	10	3.28947710990906	1.84321E+01	1.08215E-01	5.10950E-03	1.08336E-01	2.70328	0
9.61725E+02	10	3.28947710990906	1.99399E+01	1.08303E-01	3.81365E-03	1.08370E-01	2.01671	0
7.60950E+02	10	3.28947710990906	2.15546E+01	1.08461E-01	2.75394E-03	1.08496E-01	1.45449	0
6.02090E+02	10	3.28947710990906	2.33697E+01	1.08630E-01	1.89108E-03	1.08647E-01	0.997327	0
4.76394E+02	10	3.28947710990906	2.53517E+01	1.08809E-01	1.21730E-03	1.08816E-01	0.640971	0
3.76939E+02	10	3.28947710990906	2.75575E+01	1.09011E-01	6.60377E-04	1.09013E-01	0.347087	0
2.98247E+02	10	3.28947710990906	3.01212E+01	1.09214E-01	2.32164E-04	1.09215E-01	0.121797	0
2.35983E+02	10	3.28947710990906	3.36878E+01	1.10260E-01	-9.22322E-05	1.10261E-01	-0.0479275	0
1.86718E+02	10	3.28947710990906	3.70638E+01	1.10490E-01	-3.68745E-04	1.10491E-01	-0.191215	0
1.47738E+02	10	3.28947710990906	4.02642E+01	1.10753E-01	-5.75771E-04	1.10755E-01	-0.297859	0
1.16895E+02	10	3.28947710990906	4.40721E+01	1.10988E-01	-7.23808E-04	1.10990E-01	-0.373649	0
9.24915E+01	10	3.28947710990906	4.55424E+01	1.11150E-01	-7.63504E-04	1.11153E-01	-0.393566	0
7.31824E+01	10	3.28947710990906	4.70611E+01	1.11356E-01	-8.23475E-04	1.11359E-01	-0.423695	0
5.79045E+01	10	3.28947710990906	4.87613E+01	1.11559E-01	-8.79808E-04	1.11563E-01	-0.451851	0
4.58160E+01	10	3.28947710990906	4.97613E+01	1.11747E-01	-9.10839E-04	1.11751E-01	-0.467	0
3.62512E+01	10	3.28947710990906	5.08125E+01	1.11924E-01	-8.26052E-04	1.11928E-01	-0.42286	0
2.86832E+01	10	3.28947710990906	5.20391E+01	1.12066E-01	-8.03273E-04	1.12069E-01	-0.410679	0
2.26951E+01	10	3.28947710990906	5.32387E+01	1.12194E-01	-7.96282E-04	1.12197E-01	-0.406642	0
1.79572E+01	10	3.28947710990906	5.45279E+01	1.12304E-01	-8.14590E-04	1.12307E-01	-0.415585	0
1.42083E+01	10	3.28947710990906	5.59448E+01	1.12428E-01	-7.66439E-04	1.12430E-01	-0.390589	0
1.12421E+01	10	3.28947710990906	5.75303E+01	1.12553E-01	-7.15652E-04	1.12555E-01	-0.364304	0
8.89514E+00	10	3.28947710990906	5.87134E+01	1.12657E-01	-6.95101E-04	1.12659E-01	-0.353514	0
7.03814E+00	10	3.28947710990906	6.00001E+01	1.12718E-01	-7.18756E-04	1.12720E-01	-0.365348	0
5.56882E+00	10	3.28947710990906	6.14021E+01	1.12829E-01	-6.88126E-04	1.12831E-01	-0.349433	0
4.40624E+00	10	3.28947710990906	6.29560E+01	1.12930E-01	-6.80427E-04	1.12932E-01	-0.345214	0
3.48637E+00	10	3.28947710990906	6.46925E+01	1.13002E-01	-6.91143E-04	1.13004E-01	-0.350428	0
2.75853E+00	10	3.28947710990906	6.66668E+01	1.13127E-01	-6.62842E-04	1.13129E-01	-0.335709	0
2.18265E+00	10	3.28947710990906	6.89532E+01	1.13219E-01	-6.58183E-04	1.13221E-01	-0.333077	0
1.72698E+00	10	3.28947710990906	7.16224E+01	1.13294E-01	-6.97135E-04	1.13296E-01	-0.352556	0
1.36645E+00	10	3.28947710990906	7.47861E+01	1.13335E-01	-7.23926E-04	1.13338E-01	-0.365971	0
1.08118E+00	10	3.28947710990906	7.85446E+01	1.13425E-01	-8.02922E-04	1.13428E-01	-0.405584	0
8.55468E-01	10	3.28947710990906	8.30805E+01	1.13552E-01	-8.30937E-04	1.13555E-01	-0.419264	0
6.76875E-01	10	3.28947710990906	8.86177E+01	1.13632E-01	-8.98760E-04	1.13635E-01	-0.453166	0
5.35567E-01	10	3.28947710990906	9.53793E+01	1.13787E-01	-1.01608E-03	1.13791E-01	-0.511618	0
4.23759E-01	10	3.28947710990906	1.03670E+02	1.13928E-01	-1.06911E-03	1.13933E-01	-0.537652	0
3.35293E-01	10	3.28947710990906	1.13941E+02	1.14076E-01	-1.15923E-03	1.14082E-01	-0.582215	0
2.65295E-01	10	3.28947710990906	1.22588E+02	1.14310E-01	-1.26913E-03	1.14317E-01	-0.6361	0
2.09910E-01	10	3.28947710990906	1.33174E+02	1.14508E-01	-1.40758E-03	1.14516E-01	-0.704271	0
1.66088E-01	10	3.28947710990906	1.46298E+02	1.14656E-01	-1.56658E-03	1.14667E-01	-0.782802	0
1.31415E-01	10	3.28947710990906	1.62693E+02	1.14811E-01	-1.79334E-03	1.14825E-01	-0.894881	0
1.03980E-01	10	3.28947710990906	1.83138E+02	1.15010E-01	-2.03775E-03	1.15028E-01	-1.01506	0
8.22724E-02	10	3.28947710990906	1.96289E+02	1.15288E-01	-2.36974E-03	1.15312E-01	-1.17755	0
