Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.2917332649231	6.61428E+00	1.11385E-01	4.73988E-02	1.21051E-01	23.0517	0
7.91234E+03	10	3.2917332649231	8.14916E+00	1.10909E-01	3.73355E-02	1.17024E-01	18.6049	0
6.26052E+03	10	3.2917332649231	9.72638E+00	1.10576E-01	2.92391E-02	1.14377E-01	14.8114	0
4.95354E+03	10	3.2917332649231	1.13557E+01	1.10432E-01	2.33292E-02	1.12869E-01	11.9286	0
3.91941E+03	10	3.2917332649231	1.30695E+01	1.10439E-01	1.81640E-02	1.11923E-01	9.33988	0
3.10117E+03	10	3.2917332649231	1.48833E+01	1.10453E-01	1.41657E-02	1.11358E-01	7.30837	0
2.45375E+03	10	3.2917332649231	1.67824E+01	1.10501E-01	1.09421E-02	1.11041E-01	5.65513	0
1.94149E+03	10	3.2917332649231	1.84181E+01	1.10550E-01	8.56426E-03	1.10881E-01	4.42985	0
1.53618E+03	10	3.2917332649231	2.01791E+01	1.10720E-01	6.44235E-03	1.10907E-01	3.33005	0
1.21547E+03	10	3.2917332649231	2.20880E+01	1.10838E-01	4.86070E-03	1.10945E-01	2.51104	0
9.61725E+02	10	3.2917332649231	2.35892E+01	1.10913E-01	3.61043E-03	1.10971E-01	1.86444	0
7.60950E+02	10	3.2917332649231	2.52308E+01	1.11079E-01	2.57112E-03	1.11108E-01	1.32598	0
6.02090E+02	10	3.2917332649231	2.70090E+01	1.11256E-01	1.75108E-03	1.11270E-01	0.901714	0
4.76394E+02	10	3.2917332649231	2.89778E+01	1.11444E-01	1.07314E-03	1.11450E-01	0.551707	0
3.76939E+02	10	3.2917332649231	3.12315E+01	1.11644E-01	5.13396E-04	1.11645E-01	0.263474	0
2.98247E+02	10	3.2917332649231	3.37648E+01	1.11851E-01	9.51774E-05	1.11851E-01	0.0487548	0
2.35983E+02	10	3.2917332649231	3.73397E+01	1.12949E-01	-2.18693E-04	1.12949E-01	-0.110937	0
1.86718E+02	10	3.2917332649231	4.07239E+01	1.13196E-01	-4.87931E-04	1.13197E-01	-0.246971	0
1.47738E+02	10	3.2917332649231	4.39286E+01	1.13441E-01	-6.87578E-04	1.13443E-01	-0.347271	0
1.16895E+02	10	3.2917332649231	4.77415E+01	1.13700E-01	-8.20064E-04	1.13703E-01	-0.41324	0
9.24915E+01	10	3.2917332649231	4.92044E+01	1.13839E-01	-8.76925E-04	1.13842E-01	-0.441353	0
7.31824E+01	10	3.2917332649231	5.07344E+01	1.14036E-01	-9.28909E-04	1.14040E-01	-0.466707	0
5.79045E+01	10	3.2917332649231	5.24258E+01	1.14206E-01	-9.47739E-04	1.14210E-01	-0.47546	0
4.58160E+01	10	3.2917332649231	5.34296E+01	1.14415E-01	-9.35229E-04	1.14418E-01	-0.468327	0
3.62512E+01	10	3.2917332649231	5.44849E+01	1.14529E-01	-9.26201E-04	1.14533E-01	-0.463343	0
2.86832E+01	10	3.2917332649231	5.57092E+01	1.14654E-01	-9.46144E-04	1.14658E-01	-0.472804	0
2.26951E+01	10	3.2917332649231	5.69052E+01	1.14853E-01	-9.01753E-04	1.14857E-01	-0.44984	0
1.79572E+01	10	3.2917332649231	5.81941E+01	1.14904E-01	-9.11093E-04	1.14908E-01	-0.454299	0
1.42083E+01	10	3.2917332649231	5.96104E+01	1.15123E-01	-9.23648E-04	1.15127E-01	-0.459682	0
1.12421E+01	10	3.2917332649231	6.11906E+01	1.15206E-01	-8.43809E-04	1.15209E-01	-0.419648	0
8.89514E+00	10	3.2917332649231	6.23826E+01	1.15276E-01	-7.82151E-04	1.15279E-01	-0.388747	0
7.03814E+00	10	3.2917332649231	6.36722E+01	1.15424E-01	-8.02153E-04	1.15427E-01	-0.398177	0
5.56882E+00	10	3.2917332649231	6.50731E+01	1.15483E-01	-7.92599E-04	1.15486E-01	-0.393235	0
4.40624E+00	10	3.2917332649231	6.66171E+01	1.15629E-01	-7.75793E-04	1.15632E-01	-0.384409	0
3.48637E+00	10	3.2917332649231	6.83544E+01	1.15714E-01	-8.36225E-04	1.15717E-01	-0.414048	0
2.75853E+00	10	3.2917332649231	7.03359E+01	1.15799E-01	-8.45997E-04	1.15802E-01	-0.41858	0
2.18265E+00	10	3.2917332649231	7.26424E+01	1.15915E-01	-8.07883E-04	1.15917E-01	-0.399325	0
1.72698E+00	10	3.2917332649231	7.53297E+01	1.15969E-01	-8.89056E-04	1.15972E-01	-0.439241	0
1.36645E+00	10	3.2917332649231	7.84583E+01	1.16048E-01	-9.14925E-04	1.16052E-01	-0.451712	0
1.08118E+00	10	3.2917332649231	8.22219E+01	1.16138E-01	-1.00800E-03	1.16143E-01	-0.497272	0
8.55468E-01	10	3.2917332649231	8.67844E+01	1.16272E-01	-1.05004E-03	1.16276E-01	-0.517419	0
6.76875E-01	10	3.2917332649231	9.23109E+01	1.16368E-01	-1.12286E-03	1.16373E-01	-0.552843	0
5.35567E-01	10	3.2917332649231	9.90624E+01	1.16513E-01	-1.21829E-03	1.16519E-01	-0.59908	0
4.23759E-01	10	3.2917332649231	1.07343E+02	1.16690E-01	-1.35485E-03	1.16698E-01	-0.665214	0
3.35293E-01	10	3.2917332649231	1.17605E+02	1.16820E-01	-1.44670E-03	1.16829E-01	-0.709517	0
2.65295E-01	10	3.2917332649231	1.26253E+02	1.17068E-01	-1.48881E-03	1.17078E-01	-0.728616	0
2.09910E-01	10	3.2917332649231	1.36842E+02	1.17185E-01	-1.70117E-03	1.17197E-01	-0.831705	0
1.66088E-01	10	3.2917332649231	1.49978E+02	1.17378E-01	-1.85850E-03	1.17392E-01	-0.907118	0
1.31415E-01	10	3.2917332649231	1.66371E+02	1.17503E-01	-2.08625E-03	1.17522E-01	-1.01717	0
1.03980E-01	10	3.2917332649231	1.86809E+02	1.17667E-01	-2.37322E-03	1.17691E-01	-1.15544	0
8.22724E-02	10	3.2917332649231	1.99966E+02	1.17887E-01	-2.71154E-03	1.17918E-01	-1.31764	0
