Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.2910373210907	6.14917E+00	1.11143E-01	4.80230E-02	1.21074E-01	23.3684	0
7.91234E+03	10	3.2910373210907	7.68012E+00	1.10597E-01	3.78124E-02	1.16883E-01	18.8752	0
6.26052E+03	10	3.2910373210907	9.25036E+00	1.10259E-01	2.95993E-02	1.14163E-01	15.0269	0
4.95354E+03	10	3.2910373210907	1.09084E+01	1.10143E-01	2.36127E-02	1.12646E-01	12.1	0
3.91941E+03	10	3.2910373210907	1.26046E+01	1.10118E-01	1.83966E-02	1.11644E-01	9.48435	0
3.10117E+03	10	3.2910373210907	1.44097E+01	1.10133E-01	1.43483E-02	1.11064E-01	7.42274	0
2.45375E+03	10	3.2910373210907	1.63306E+01	1.10166E-01	1.10677E-02	1.10720E-01	5.7369	0
1.94149E+03	10	3.2910373210907	1.79625E+01	1.10224E-01	8.64173E-03	1.10562E-01	4.4829	0
1.53618E+03	10	3.2910373210907	1.97176E+01	1.10359E-01	6.51579E-03	1.10551E-01	3.37892	0
1.21547E+03	10	3.2910373210907	2.16347E+01	1.10501E-01	4.91333E-03	1.10610E-01	2.54594	0
9.61725E+02	10	3.2910373210907	2.31233E+01	1.10593E-01	3.61169E-03	1.10652E-01	1.87048	0
7.60950E+02	10	3.2910373210907	2.47590E+01	1.10739E-01	2.57135E-03	1.10769E-01	1.33016	0
6.02090E+02	10	3.2910373210907	2.65444E+01	1.10917E-01	1.72276E-03	1.10930E-01	0.889845	0
4.76394E+02	10	3.2910373210907	2.85290E+01	1.11090E-01	1.07355E-03	1.11095E-01	0.553678	0
3.76939E+02	10	3.2910373210907	3.07525E+01	1.11301E-01	5.08909E-04	1.11303E-01	0.261974	0
2.98247E+02	10	3.2910373210907	3.33072E+01	1.11527E-01	5.75415E-05	1.11527E-01	0.0295613	0
2.35983E+02	10	3.2910373210907	3.68990E+01	1.12605E-01	-2.47226E-04	1.12605E-01	-0.125794	0
1.86718E+02	10	3.2910373210907	4.02622E+01	1.12880E-01	-5.21095E-04	1.12881E-01	-0.264497	0
1.47738E+02	10	3.2910373210907	4.34555E+01	1.13104E-01	-7.25155E-04	1.13106E-01	-0.367343	0
1.16895E+02	10	3.2910373210907	4.72661E+01	1.13346E-01	-8.67079E-04	1.13349E-01	-0.438295	0
9.24915E+01	10	3.2910373210907	4.87388E+01	1.13502E-01	-9.30282E-04	1.13505E-01	-0.469597	0
7.31824E+01	10	3.2910373210907	5.02784E+01	1.13707E-01	-9.78790E-04	1.13711E-01	-0.493192	0
5.79045E+01	10	3.2910373210907	5.19685E+01	1.13889E-01	-1.00142E-03	1.13893E-01	-0.503788	0
4.58160E+01	10	3.2910373210907	5.29614E+01	1.14022E-01	-9.38285E-04	1.14025E-01	-0.471477	0
3.62512E+01	10	3.2910373210907	5.40143E+01	1.14212E-01	-9.39876E-04	1.14215E-01	-0.471491	0
2.86832E+01	10	3.2910373210907	5.52343E+01	1.14361E-01	-1.00147E-03	1.14365E-01	-0.501733	0
2.26951E+01	10	3.2910373210907	5.64295E+01	1.14518E-01	-9.36725E-04	1.14521E-01	-0.468655	0
1.79572E+01	10	3.2910373210907	5.77307E+01	1.14650E-01	-9.40118E-04	1.14654E-01	-0.46981	0
1.42083E+01	10	3.2910373210907	5.91530E+01	1.14788E-01	-8.87970E-04	1.14791E-01	-0.443218	0
1.12421E+01	10	3.2910373210907	6.07223E+01	1.14887E-01	-8.80314E-04	1.14890E-01	-0.439016	0
8.89514E+00	10	3.2910373210907	6.19161E+01	1.14935E-01	-8.73896E-04	1.14939E-01	-0.435632	0
7.03814E+00	10	3.2910373210907	6.32022E+01	1.15049E-01	-8.39118E-04	1.15052E-01	-0.417883	0
5.56882E+00	10	3.2910373210907	6.46027E+01	1.15195E-01	-8.76895E-04	1.15198E-01	-0.436144	0
4.40624E+00	10	3.2910373210907	6.61533E+01	1.15267E-01	-8.43872E-04	1.15270E-01	-0.419456	0
3.48637E+00	10	3.2910373210907	6.78929E+01	1.15334E-01	-8.83247E-04	1.15338E-01	-0.438771	0
2.75853E+00	10	3.2910373210907	6.98749E+01	1.15497E-01	-8.48582E-04	1.15500E-01	-0.420957	0
2.18265E+00	10	3.2910373210907	7.21724E+01	1.15565E-01	-8.40705E-04	1.15569E-01	-0.416803	0
1.72698E+00	10	3.2910373210907	7.48496E+01	1.15661E-01	-9.20721E-04	1.15664E-01	-0.456095	0
1.36645E+00	10	3.2910373210907	7.80142E+01	1.15701E-01	-9.37902E-04	1.15704E-01	-0.464445	0
1.08118E+00	10	3.2910373210907	8.17490E+01	1.15811E-01	-1.08279E-03	1.15816E-01	-0.535677	0
8.55468E-01	10	3.2910373210907	8.63208E+01	1.15936E-01	-1.12902E-03	1.15942E-01	-0.557944	0
6.76875E-01	10	3.2910373210907	9.18490E+01	1.15999E-01	-1.20139E-03	1.16005E-01	-0.593384	0
5.35567E-01	10	3.2910373210907	9.85805E+01	1.16190E-01	-1.27571E-03	1.16197E-01	-0.62905	0
4.23759E-01	10	3.2910373210907	1.06883E+02	1.16338E-01	-1.41875E-03	1.16347E-01	-0.698692	0
3.35293E-01	10	3.2910373210907	1.17141E+02	1.16518E-01	-1.53091E-03	1.16528E-01	-0.75276	0
