Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.31599402427673	6.60318E+00	1.16756E-01	4.94904E-02	1.26812E-01	22.9711	0
7.91234E+03	10	3.31599402427673	8.12902E+00	1.15202E-01	3.86564E-02	1.21515E-01	18.5494	0
6.26052E+03	10	3.31599402427673	9.69880E+00	1.14155E-01	3.01368E-02	1.18066E-01	14.7886	0
4.95354E+03	10	3.31599402427673	1.13600E+01	1.13539E-01	2.39368E-02	1.16035E-01	11.905	0
3.91941E+03	10	3.31599402427673	1.30499E+01	1.13195E-01	1.87325E-02	1.14734E-01	9.39668	0
3.10117E+03	10	3.31599402427673	1.48760E+01	1.13037E-01	1.46579E-02	1.13983E-01	7.38853	0
2.45375E+03	10	3.31599402427673	1.67696E+01	1.12927E-01	1.13752E-02	1.13498E-01	5.75204	0
1.94149E+03	10	3.31599402427673	1.84077E+01	1.12928E-01	8.93093E-03	1.13280E-01	4.52185	0
1.53618E+03	10	3.31599402427673	2.01817E+01	1.12972E-01	6.80111E-03	1.13177E-01	3.44514	0
1.21547E+03	10	3.31599402427673	2.20796E+01	1.13042E-01	5.22316E-03	1.13163E-01	2.64549	0
9.61725E+02	10	3.31599402427673	2.35755E+01	1.13669E-01	4.08951E-03	1.13743E-01	2.06046	0
7.60950E+02	10	3.31599402427673	2.51915E+01	1.13786E-01	3.06996E-03	1.13827E-01	1.54547	0
6.02090E+02	10	3.31599402427673	2.69852E+01	1.13883E-01	2.24310E-03	1.13905E-01	1.12839	0
4.76394E+02	10	3.31599402427673	2.89663E+01	1.14027E-01	1.62173E-03	1.14038E-01	0.81483	0
3.76939E+02	10	3.31599402427673	3.12230E+01	1.14140E-01	1.06984E-03	1.14145E-01	0.537017	0
2.98247E+02	10	3.31599402427673	3.37646E+01	1.14259E-01	6.37993E-04	1.14261E-01	0.319922	0
2.35983E+02	10	3.31599402427673	3.73298E+01	1.15251E-01	3.09430E-04	1.15251E-01	0.15383	0
1.86718E+02	10	3.31599402427673	4.07051E+01	1.15366E-01	-2.17650E-06	1.15366E-01	-0.00108095	0
1.47738E+02	10	3.31599402427673	4.39021E+01	1.15543E-01	-2.83270E-04	1.15544E-01	-0.140468	0
1.16895E+02	10	3.31599402427673	4.77195E+01	1.15737E-01	-5.24021E-04	1.15738E-01	-0.259415	0
9.24915E+01	10	3.31599402427673	4.91918E+01	1.15590E-01	-2.60035E-04	1.15590E-01	-0.128894	0
7.31824E+01	10	3.31599402427673	5.07160E+01	1.15757E-01	-3.58538E-04	1.15758E-01	-0.177463	0
5.79045E+01	10	3.31599402427673	5.24101E+01	1.15853E-01	-4.18390E-04	1.15854E-01	-0.206916	0
4.58160E+01	10	3.31599402427673	5.34162E+01	1.15982E-01	-4.30962E-04	1.15983E-01	-0.212897	0
3.62512E+01	10	3.31599402427673	5.44797E+01	1.15946E-01	-4.95186E-04	1.15947E-01	-0.244699	0
2.86832E+01	10	3.31599402427673	5.56834E+01	1.15748E-01	-1.01676E-03	1.15752E-01	-0.50329	0
2.26951E+01	10	3.31599402427673	5.68703E+01	1.16109E-01	-7.98545E-04	1.16112E-01	-0.394049	0
1.79572E+01	10	3.31599402427673	5.81805E+01	1.16273E-01	-6.68818E-04	1.16275E-01	-0.329569	0
1.42083E+01	10	3.31599402427673	5.95915E+01	1.16387E-01	-6.41958E-04	1.16389E-01	-0.316023	0
1.12421E+01	10	3.31599402427673	6.11852E+01	1.16517E-01	-5.98016E-04	1.16518E-01	-0.294066	0
8.89514E+00	10	3.31599402427673	6.23545E+01	1.16144E-01	-5.53364E-04	1.16145E-01	-0.272982	0
7.03814E+00	10	3.31599402427673	6.36516E+01	1.16263E-01	-5.84456E-04	1.16264E-01	-0.288025	0
5.56882E+00	10	3.31599402427673	6.50611E+01	1.16318E-01	-5.11199E-04	1.16319E-01	-0.251804	0
4.40624E+00	10	3.31599402427673	6.66020E+01	1.16339E-01	-4.86835E-04	1.16340E-01	-0.239759	0
3.48637E+00	10	3.31599402427673	6.83447E+01	1.16365E-01	-5.41298E-04	1.16367E-01	-0.266522	0
2.75853E+00	10	3.31599402427673	7.03239E+01	1.16488E-01	-4.70638E-04	1.16489E-01	-0.231487	0
2.18265E+00	10	3.31599402427673	7.26025E+01	1.16540E-01	-4.77788E-04	1.16541E-01	-0.2349	0
1.72698E+00	10	3.31599402427673	7.52907E+01	1.16564E-01	-5.08035E-04	1.16565E-01	-0.249717	0
1.36645E+00	10	3.31599402427673	7.84287E+01	1.16577E-01	-5.46976E-04	1.16578E-01	-0.268829	0
1.08118E+00	10	3.31599402427673	8.22128E+01	1.16637E-01	-5.89193E-04	1.16638E-01	-0.289428	0
8.55468E-01	10	3.31599402427673	8.67527E+01	1.16695E-01	-6.37531E-04	1.16697E-01	-0.313016	0
6.76875E-01	10	3.31599402427673	9.22991E+01	1.16757E-01	-6.67779E-04	1.16759E-01	-0.327694	0
5.35567E-01	10	3.31599402427673	9.90256E+01	1.16857E-01	-7.48534E-04	1.16859E-01	-0.367007	0
4.23759E-01	10	3.31599402427673	1.07318E+02	1.16923E-01	-8.65233E-04	1.16926E-01	-0.423981	0
3.35293E-01	10	3.31599402427673	1.17594E+02	1.17037E-01	-9.60874E-04	1.17041E-01	-0.470388	0
2.65295E-01	10	3.31599402427673	1.26250E+02	1.17166E-01	-1.05390E-03	1.17171E-01	-0.515358	0
2.09910E-01	10	3.31599402427673	1.36824E+02	1.17231E-01	-1.19030E-03	1.17237E-01	-0.581728	0
1.66088E-01	10	3.31599402427673	1.49960E+02	1.17390E-01	-1.39429E-03	1.17398E-01	-0.680496	0
1.31415E-01	10	3.31599402427673	1.66346E+02	1.17453E-01	-1.59134E-03	1.17464E-01	-0.776235	0
1.03980E-01	10	3.31599402427673	1.86805E+02	1.17604E-01	-1.87213E-03	1.17619E-01	-0.912009	0
8.22724E-02	10	3.31599402427673	1.99962E+02	1.17785E-01	-2.21098E-03	1.17806E-01	-1.07539	0
6.50968E-02	10	3.31599402427673	2.16344E+02	1.17994E-01	-2.57838E-03	1.18022E-01	-1.25182	0
5.15068E-02	10	3.31599402427673	2.36809E+02	1.18154E-01	-3.05860E-03	1.18193E-01	-1.48286	0
4.07539E-02	10	3.31599402427673	2.62453E+02	1.18564E-01	-3.64146E-03	1.18620E-01	-1.75918	0
3.22459E-02	10	3.31599402427673	2.94657E+02	1.18896E-01	-4.25554E-03	1.18972E-01	-2.04986	0
2.55141E-02	10	3.31599402427673	3.35092E+02	1.19357E-01	-5.02973E-03	1.19463E-01	-2.41304	0
2.01876E-02	10	3.31599402427673	3.86006E+02	1.19917E-01	-6.04831E-03	1.20069E-01	-2.88741	0
1.59731E-02	10	3.31599402427673	4.50053E+02	1.20613E-01	-7.07029E-03	1.20820E-01	-3.35483	0
1.26385E-02	10	3.31599402427673	5.30777E+02	1.21419E-01	-8.24683E-03	1.21698E-01	-3.8856	0
1.00000E-02	10	3.31599402427673	6.32548E+02	1.22298E-01	-9.54837E-03	1.22670E-01	-4.46428	0
