Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.33258700370789	6.79862E+00	1.20331E-01	5.11583E-02	1.30754E-01	23.0327	0
7.91234E+03	10	3.33258700370789	8.33487E+00	1.18647E-01	3.99838E-02	1.25203E-01	18.6238	0
6.26052E+03	10	3.33258700370789	9.91448E+00	1.17499E-01	3.12140E-02	1.21575E-01	14.8772	0
4.95354E+03	10	3.33258700370789	1.15468E+01	1.16832E-01	2.48285E-02	1.19441E-01	11.9977	0
3.91941E+03	10	3.33258700370789	1.32468E+01	1.16458E-01	1.93840E-02	1.18060E-01	9.45003	0
3.10117E+03	10	3.33258700370789	1.50570E+01	1.16233E-01	1.51796E-02	1.17220E-01	7.44052	0
2.45375E+03	10	3.33258700370789	1.69816E+01	1.16132E-01	1.17869E-02	1.16728E-01	5.79546	0
1.94149E+03	10	3.33258700370789	1.86095E+01	1.16130E-01	9.22148E-03	1.16496E-01	4.54012	0
1.53618E+03	10	3.33258700370789	2.03621E+01	1.16198E-01	7.03890E-03	1.16411E-01	3.46657	0
1.21547E+03	10	3.33258700370789	2.22807E+01	1.16261E-01	5.38294E-03	1.16386E-01	2.65092	0
9.61725E+02	10	3.33258700370789	2.37826E+01	1.16932E-01	4.21788E-03	1.17008E-01	2.06583	0
7.60950E+02	10	3.33258700370789	2.54008E+01	1.17065E-01	3.17119E-03	1.17108E-01	1.55171	0
6.02090E+02	10	3.33258700370789	2.71869E+01	1.17198E-01	2.35863E-03	1.17221E-01	1.15294	0
4.76394E+02	10	3.33258700370789	2.91747E+01	1.17272E-01	1.71082E-03	1.17284E-01	0.835801	0
3.76939E+02	10	3.33258700370789	3.14036E+01	1.17446E-01	1.15887E-03	1.17452E-01	0.56533	0
2.98247E+02	10	3.33258700370789	3.39824E+01	1.17568E-01	7.19067E-04	1.17570E-01	0.350428	0
2.35983E+02	10	3.33258700370789	3.75291E+01	1.18578E-01	4.14728E-04	1.18579E-01	0.200392	0
1.86718E+02	10	3.33258700370789	4.09176E+01	1.18703E-01	1.08228E-04	1.18703E-01	0.0522399	0
1.47738E+02	10	3.33258700370789	4.41167E+01	1.18834E-01	-1.45775E-04	1.18834E-01	-0.0702852	0
1.16895E+02	10	3.33258700370789	4.79292E+01	1.19046E-01	-3.88456E-04	1.19047E-01	-0.186959	0
9.24915E+01	10	3.33258700370789	4.94036E+01	1.18873E-01	-6.39221E-05	1.18873E-01	-0.03081	0
7.31824E+01	10	3.33258700370789	5.09113E+01	1.18943E-01	-1.58835E-04	1.18943E-01	-0.0765122	0
5.79045E+01	10	3.33258700370789	5.26072E+01	1.18993E-01	-2.05671E-04	1.18993E-01	-0.0990319	0
4.58160E+01	10	3.33258700370789	5.36196E+01	1.19042E-01	-2.55389E-04	1.19042E-01	-0.12292	0
3.62512E+01	10	3.33258700370789	5.46682E+01	1.19079E-01	-1.90505E-04	1.19079E-01	-0.0916629	0
2.86832E+01	10	3.33258700370789	5.58915E+01	1.18771E-01	-6.92530E-04	1.18773E-01	-0.334078	0
2.26951E+01	10	3.33258700370789	5.70895E+01	1.19041E-01	-5.33379E-04	1.19042E-01	-0.25672	0
