Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
1.00000E+04	10	3.34430861473083	5.69034E+00	1.69549E-01	7.28206E-02	1.84526E-01	23.2433	1
7.91234E+03	10	3.34430861473083	8.28372E+00	1.22242E-01	3.73987E-02	1.27835E-01	17.011	0
6.26052E+03	10	3.34430861473083	9.87092E+00	1.21308E-01	2.88891E-02	1.24700E-01	13.3953	0
4.95354E+03	10	3.34430861473083	1.14979E+01	1.20817E-01	2.27520E-02	1.22941E-01	10.6649	0
3.91941E+03	10	3.34430861473083	1.32090E+01	1.20622E-01	1.76173E-02	1.21902E-01	8.30952	0
3.10117E+03	10	3.34430861473083	1.50128E+01	1.20578E-01	1.36137E-02	1.21345E-01	6.44159	0
2.45375E+03	10	3.34430861473083	1.69236E+01	1.20619E-01	1.03750E-02	1.21064E-01	4.91617	0
1.94149E+03	10	3.34430861473083	1.85776E+01	1.20711E-01	7.98756E-03	1.20975E-01	3.7858	0
1.53618E+03	10	3.34430861473083	2.03092E+01	1.20919E-01	5.93985E-03	1.21065E-01	2.81226	0
1.21547E+03	10	3.34430861473083	2.22139E+01	1.21100E-01	4.35114E-03	1.21178E-01	2.05775	0
9.61725E+02	10	3.34430861473083	2.37149E+01	1.21984E-01	3.23892E-03	1.22027E-01	1.52096	0
7.60950E+02	10	3.34430861473083	2.53669E+01	1.22197E-01	2.25263E-03	1.22217E-01	1.0561	0
6.02090E+02	10	3.34430861473083	2.71372E+01	1.22423E-01	1.46500E-03	1.22432E-01	0.685606	0
4.76394E+02	10	3.34430861473083	2.91109E+01	1.22683E-01	8.36884E-04	1.22686E-01	0.390837	0
3.76939E+02	10	3.34430861473083	3.13499E+01	1.22928E-01	3.24132E-04	1.22929E-01	0.151075	0
2.98247E+02	10	3.34430861473083	3.39035E+01	1.23205E-01	-1.05146E-04	1.23205E-01	-0.0488976	0
2.35983E+02	10	3.34430861473083	3.74668E+01	1.24174E-01	-3.94725E-04	1.24175E-01	-0.182131	0
1.86718E+02	10	3.34430861473083	4.08479E+01	1.24453E-01	-6.63471E-04	1.24455E-01	-0.305446	0
1.47738E+02	10	3.34430861473083	4.40360E+01	1.24713E-01	-8.69457E-04	1.24716E-01	-0.39944	0
1.16895E+02	10	3.34430861473083	4.78564E+01	1.25077E-01	-1.09772E-03	1.25082E-01	-0.502836	0
9.24915E+01	10	3.34430861473083	4.93241E+01	1.25000E-01	-1.19708E-03	1.25006E-01	-0.548685	0
7.31824E+01	10	3.34430861473083	5.08413E+01	1.25145E-01	-1.10255E-03	1.25150E-01	-0.504775	0
5.79045E+01	10	3.34430861473083	5.25342E+01	1.25347E-01	-7.45718E-04	1.25349E-01	-0.340862	0
4.58160E+01	10	3.34430861473083	5.35490E+01	1.25561E-01	-7.83402E-04	1.25564E-01	-0.357475	0
3.62512E+01	10	3.34430861473083	5.45979E+01	1.25582E-01	-7.34679E-04	1.25584E-01	-0.335187	0
2.86832E+01	10	3.34430861473083	5.58207E+01	1.25312E-01	-1.20273E-03	1.25318E-01	-0.549902	0
2.26951E+01	10	3.34430861473083	5.70130E+01	1.25562E-01	-1.13018E-03	1.25567E-01	-0.515706	0
1.79572E+01	10	3.34430861473083	5.83176E+01	1.25793E-01	-8.21311E-04	1.25795E-01	-0.374084	0
1.42083E+01	10	3.34430861473083	5.97371E+01	1.25927E-01	-8.41811E-04	1.25930E-01	-0.383012	0
1.12421E+01	10	3.34430861473083	6.13144E+01	1.26073E-01	-7.88960E-04	1.26076E-01	-0.358549	0
8.89514E+00	10	3.34430861473083	6.25162E+01	1.25778E-01	-7.85654E-04	1.25780E-01	-0.357886	0
7.03814E+00	10	3.34430861473083	6.37839E+01	1.25967E-01	-7.23138E-04	1.25969E-01	-0.328913	0
5.56882E+00	10	3.34430861473083	6.51758E+01	1.26053E-01	-7.50545E-04	1.26055E-01	-0.341146	0
4.40624E+00	10	3.34430861473083	6.67376E+01	1.26146E-01	-7.00659E-04	1.26148E-01	-0.318238	0
3.48637E+00	10	3.34430861473083	6.84712E+01	1.26209E-01	-7.13993E-04	1.26211E-01	-0.324133	0
2.75853E+00	10	3.34430861473083	7.04426E+01	1.26274E-01	-6.99390E-04	1.26276E-01	-0.317338	0
2.18265E+00	10	3.34430861473083	7.27500E+01	1.26409E-01	-7.04229E-04	1.26411E-01	-0.319194	0
1.72698E+00	10	3.34430861473083	7.54115E+01	1.26512E-01	-7.05564E-04	1.26514E-01	-0.319538	0
1.36645E+00	10	3.34430861473083	7.85673E+01	1.26575E-01	-7.53095E-04	1.26577E-01	-0.340895	0
1.08118E+00	10	3.34430861473083	8.23316E+01	1.26641E-01	-7.33160E-04	1.26643E-01	-0.331699	0
8.55468E-01	10	3.34430861473083	8.68763E+01	1.26724E-01	-7.88872E-04	1.26727E-01	-0.356668	0
6.76875E-01	10	3.34430861473083	9.24065E+01	1.26749E-01	-7.92524E-04	1.26752E-01	-0.358248	0
5.35567E-01	10	3.34430861473083	9.91394E+01	1.26791E-01	-8.52205E-04	1.26794E-01	-0.385098	0
4.23759E-01	10	3.34430861473083	1.07436E+02	1.26806E-01	-9.73856E-04	1.26810E-01	-0.440015	0
3.35293E-01	10	3.34430861473083	1.17698E+02	1.26841E-01	-1.04473E-03	1.26846E-01	-0.471907	0
2.65295E-01	10	3.34430861473083	1.26360E+02	1.26993E-01	-1.17525E-03	1.26999E-01	-0.530222	0
2.09910E-01	10	3.34430861473083	1.36942E+02	1.27035E-01	-1.28733E-03	1.27042E-01	-0.580597	0
1.66088E-01	10	3.34430861473083	1.50078E+02	1.27156E-01	-1.37953E-03	1.27163E-01	-0.621587	0
1.31415E-01	10	3.34430861473083	1.66448E+02	1.27262E-01	-1.57869E-03	1.27272E-01	-0.710719	0
1.03980E-01	10	3.34430861473083	1.86917E+02	1.27438E-01	-1.78149E-03	1.27450E-01	-0.800904	0
8.22724E-02	10	3.34430861473083	2.00062E+02	1.27592E-01	-2.08852E-03	1.27609E-01	-0.937775	0
6.50968E-02	10	3.34430861473083	2.16448E+02	1.27914E-01	-2.39455E-03	1.27936E-01	-1.07245	0
5.15068E-02	10	3.34430861473083	2.36919E+02	1.27996E-01	-2.86853E-03	1.28028E-01	-1.28384	0
4.07539E-02	10	3.34430861473083	2.62573E+02	1.28306E-01	-3.42426E-03	1.28352E-01	-1.52875	0
